# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N512/seg4/H2O-512_feature-nnp-chebyshev_seg4-1.stress
# n_molecules: 512
# volume_ang3: 15326.9159
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.526679
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95816135,0.02220370
1.000,0.83757000,0.04256559
1.500,0.65229860,0.05945929
2.000,0.42367231,0.07165979
2.500,0.17749098,0.07847641
3.000,-0.05915881,0.07981819
3.500,-0.26103985,0.07618744
4.000,-0.40747726,0.06860708
4.500,-0.48440548,0.05849398
5.000,-0.48562699,0.04749473
5.500,-0.41324864,0.03730233
6.000,-0.27731212,0.02947202
6.500,-0.09466564,0.02525414
7.000,0.11284726,0.02546031
7.500,0.32075804,0.03037698
8.000,0.50470769,0.03973698
8.500,0.64326632,0.05275392
9.000,0.72048971,0.06821763
9.500,0.72784634,0.08464039
10.000,0.66520754,0.10043630
10.500,0.54073361,0.11411053
11.000,0.36968053,0.12443377
11.500,0.17234059,0.13057978
12.000,-0.02853787,0.13221036
12.500,-0.21046281,0.12950032
13.000,-0.35369366,0.12310332
13.500,-0.44326092,0.11406661
14.000,-0.47035753,0.10370704
14.500,-0.43303918,0.09346337
15.000,-0.33623334,0.08474055
15.500,-0.19109529,0.07876114
16.000,-0.01377574,0.07643810
16.500,0.17630507,0.07828103
17.000,0.35853995,0.08434566
17.500,0.51338412,0.09423246
18.000,0.62453082,0.10713534
18.500,0.68074526,0.12193594
19.000,0.67710525,0.13733268
19.500,0.61546667,0.15198922
20.000,0.50408610,0.16468389
20.500,0.35646756,0.17444175
21.000,0.18961929,0.18063386
21.500,0.02198301,0.18303323
22.000,-0.12868179,0.18182337
22.500,-0.24720526,0.17756117
23.000,-0.32251479,0.17110108
23.500,-0.34862248,0.16349102
24.000,-0.32503941,0.15585233
24.500,-0.25661741,0.14925689
25.000,-0.15286210,0.14461378
25.500,-0.02679630,0.14257662
26.000,0.10651328,0.14348054
26.500,0.23162170,0.14731467
27.000,0.33439260,0.15373274
27.500,0.40352260,0.16210000
28.000,0.43172878,0.17157096
28.500,0.41646066,0.18118862
29.000,0.36005784,0.18999361
29.500,0.26934784,0.19713047
30.000,0.15475240,0.20193937
30.500,0.02902912,0.20402328
31.000,-0.09418827,0.20328444
31.500,-0.20187873,0.19992732
32.000,-0.28299210,0.19442934
32.500,-0.32954605,0.18748374
33.000,-0.33736823,0.17992156
33.500,-0.30642913,0.17262150
34.000,-0.24074901,0.16641702
34.500,-0.14789802,0.16201013
35.000,-0.03814267,0.15990061
35.500,0.07667680,0.16033755
36.000,0.18442504,0.16329820
36.500,0.27397360,0.16849600
37.000,0.33638512,0.17541689
37.500,0.36584763,0.18337955
38.000,0.36025230,0.19161284
38.500,0.32134977,0.19934156
39.000,0.25447117,0.20587082
39.500,0.16785334,0.21065958
40.000,0.07165420,0.21337537
40.500,-0.02322140,0.21392455
41.000,-0.10634822,0.21245536
41.500,-0.16892182,0.20933406
42.000,-0.20469245,0.20509762
42.500,-0.21059559,0.20038865
43.000,-0.18701857,0.19588008
43.500,-0.13768108,0.19219829
44.000,-0.06914860,0.18985304
44.500,0.00996362,0.18918194
45.000,0.09000424,0.19031548
45.500,0.16140071,0.19316617
46.000,0.21574670,0.19744267
46.500,0.24673681,0.20268680
47.000,0.25084205,0.20832887
