# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N1024/seg1/H2O-1024_feature-nnp-chebyshev_seg1-1.stress
# n_molecules: 1024
# volume_ang3: 30653.8318
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.688408
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95801056,0.02260303
1.000,0.83699778,0.04332439
1.500,0.65113389,0.06050320
2.000,0.42188749,0.07289002
2.500,0.17521755,0.07978293
3.000,-0.06164432,0.08109400
3.500,-0.26335591,0.07734224
4.000,-0.40919609,0.06957838
4.500,-0.48512107,0.05925450
5.000,-0.48502298,0.04805527
5.500,-0.41115636,0.03770989
6.000,-0.27375079,0.02980341
6.500,-0.08985822,0.02560595
7.000,0.11848595,0.02593642
7.500,0.32666151,0.03107515
8.000,0.51022293,0.04073604
8.500,0.64773723,0.05410339
9.000,0.72334847,0.06993104
9.500,0.72869957,0.08669330
10.000,0.66390313,0.10276933
10.500,0.53739593,0.11663698
11.000,0.36470638,0.12705074
11.500,0.16635553,0.13318125
12.000,-0.03475620,0.13470042
12.500,-0.21608255,0.13180477
13.000,-0.35793315,0.12517840
13.500,-0.44548606,0.11590383
14.000,-0.47016033,0.10533372
14.500,-0.43028957,0.09493904
15.000,-0.33109967,0.08614965
15.500,-0.18403202,0.08020304
16.000,-0.00547971,0.07801534
16.500,0.18496628,0.08008731
17.000,0.36662153,0.08645477
17.500,0.51997101,0.09668948
18.000,0.62884710,0.10995130
18.500,0.68225305,0.12508648
19.000,0.67557942,0.14076113
19.500,0.61103319,0.15561362
20.000,0.49721648,0.16840712
20.500,0.34792808,0.17816337
21.000,0.18038158,0.18426211
21.500,0.01310849,0.18649573
22.000,-0.13616704,0.18507516
22.500,-0.25242843,0.18058926
23.000,-0.32485232,0.17392520
23.500,-0.34776414,0.16616060
24.000,-0.32101515,0.15844030
24.500,-0.24978682,0.15185103
25.000,-0.14386974,0.14730671
25.500,-0.01649882,0.14545543
26.000,0.11714075,0.14661723
26.500,0.24159103,0.15075839
27.000,0.34281022,0.15750464
27.500,0.40968795,0.16619139
28.000,0.43521262,0.17594482
28.500,0.41715313,0.18578442
29.000,0.35817911,0.19473476
29.500,0.26541894,0.20193350
30.000,0.14952942,0.20672361
30.500,0.02340974,0.20872000
31.000,-0.09927298,0.20784424
31.500,-0.20557212,0.20432515
32.000,-0.28460551,0.19866660
32.500,-0.32862765,0.19158751
33.000,-0.33374152,0.18394120
33.500,-0.30020040,0.17662306
34.000,-0.23228678,0.17047609
34.500,-0.13778964,0.16620397
35.000,-0.02713353,0.16430012
35.500,0.08775589,0.16499994
36.000,0.19473731,0.16826101
36.500,0.28275672,0.17377314
37.000,0.34302593,0.18099710
37.500,0.36994355,0.18922753
38.000,0.36165196,0.19767298
38.500,0.32016716,0.20554381
39.000,0.25107083,0.21213811
39.500,0.16280799,0.21691588
40.000,0.06568062,0.21955352
40.500,-0.02933978,0.21997304
41.000,-0.11184194,0.21834325
41.500,-0.17311021,0.21505380
42.000,-0.20704523,0.21066533
42.500,-0.21077712,0.20584204
43.000,-0.18491258,0.20127425
