# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N1024/seg1/H2O-1024_feature-nnp-chebyshev_seg1-pos-1.xyz
# species: O   n_atoms: 1024   n_frames: 20001
# cell_ang: 49.6800 24.8400 24.8400
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.688408
# D_PBC_ang2_ps: 0.32484461
# YH_correction_ang2_ps: 0.02893792
# D_0_ang2_ps: 0.35378253
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00114722
0.01000,0.00444058
0.01500,0.00978140
0.02000,0.01698857
0.02500,0.02596516
0.03000,0.03645852
0.03500,0.04826345
0.04000,0.06120463
0.04500,0.07515097
0.05000,0.08991175
0.05500,0.10527828
0.06000,0.12112022
0.06500,0.13732803
0.07000,0.15377988
0.07500,0.17033411
0.08000,0.18693210
0.08500,0.20355042
0.09000,0.22014726
0.09500,0.23666723
0.10000,0.25310573
0.10500,0.26949694
0.11000,0.28584727
0.11500,0.30214387
0.12000,0.31840674
0.12500,0.33468245
0.13000,0.35099285
0.13500,0.36732813
0.14000,0.38370186
0.14500,0.40014473
0.15000,0.41666674
0.15500,0.43324610
0.16000,0.44987518
0.16500,0.46656521
0.17000,0.48330961
0.17500,0.50007806
0.18000,0.51684862
0.18500,0.53362095
0.19000,0.55038314
0.19500,0.56710487
0.20000,0.58376368
0.20500,0.60035673
0.21000,0.61687725
0.21500,0.63330233
0.22000,0.64961651
0.22500,0.66582053
0.23000,0.68191439
0.23500,0.69788434
0.24000,0.71372043
0.24500,0.72942647
0.25000,0.74500554
0.25500,0.76044986
0.26000,0.77575215
0.26500,0.79091642
0.27000,0.80594640
0.27500,0.82083667
0.28000,0.83558122
0.28500,0.85018245
0.29000,0.86464385
0.29500,0.87896144
0.30000,0.89313061
0.30500,0.90715328
0.31000,0.92103333
0.31500,0.93476923
0.32000,0.94835860
0.32500,0.96180446
0.33000,0.97511174
0.33500,0.98828175
0.34000,1.00131452
0.34500,1.01421427
0.35000,1.02698678
0.35500,1.03963514
0.36000,1.05216106
0.36500,1.06456899
0.37000,1.07686477
0.37500,1.08905196
0.38000,1.10113287
0.38500,1.11311141
0.39000,1.12499263
0.39500,1.13677980
0.40000,1.14847504
0.40500,1.16008155
0.41000,1.17160331
0.41500,1.18304325
0.42000,1.19440335
0.42500,1.20568638
0.43000,1.21689576
0.43500,1.22803423
0.44000,1.23910388
0.44500,1.25010729
0.45000,1.26104760
0.45500,1.27192753
0.46000,1.28274949
0.46500,1.29351618
0.47000,1.30423066
0.47500,1.31489567
0.48000,1.32551368
0.48500,1.33608723
0.49000,1.34661900
0.49500,1.35711139
0.50000,1.36756663
0.50500,1.37798705
0.51000,1.38837487
0.51500,1.39873214
0.52000,1.40906071
0.52500,1.41936254
0.53000,1.42963941
0.53500,1.43989291
0.54000,1.45012451
0.54500,1.46033580
0.55000,1.47052818
0.55500,1.48070294
0.56000,1.49086125
0.56500,1.50100434
0.57000,1.51113329
0.57500,1.52124901
0.58000,1.53135239
0.58500,1.54144438
0.59000,1.55152584
0.59500,1.56159747
0.60000,1.57165992
0.60500,1.58171394
0.61000,1.59176014
0.61500,1.60179902
0.62000,1.61183106
0.62500,1.62185680
0.63000,1.63187675
0.63500,1.64189125
0.64000,1.65190066
0.64500,1.66190539
0.65000,1.67190576
0.65500,1.68190202
0.66000,1.69189437
0.66500,1.70188307
0.67000,1.71186832
0.67500,1.72185016
0.68000,1.73182867
0.68500,1.74180390
0.69000,1.75177593
0.69500,1.76174472
0.70000,1.77171019
0.70500,1.78167230
0.71000,1.79163096
0.71500,1.80158609
0.72000,1.81153752
0.72500,1.82148516
0.73000,1.83142882
0.73500,1.84136843
0.74000,1.85130372
0.74500,1.86123468
0.75000,1.87116104
0.75500,1.88108275
0.76000,1.89099952
0.76500,1.90091127
0.77000,1.91081782
0.77500,1.92071898
0.78000,1.93061455
0.78500,1.94050431
0.79000,1.95038818
0.79500,1.96026594
0.80000,1.97013756
0.80500,1.98000287
0.81000,1.98986195
0.81500,1.99971469
0.82000,2.00956128
0.82500,2.01940178
0.83000,2.02923643
0.83500,2.03906545
0.84000,2.04888905
0.84500,2.05870754
0.85000,2.06852111
0.85500,2.07833000
0.86000,2.08813429
0.86500,2.09793420
0.87000,2.10772971
0.87500,2.11752081
0.88000,2.12730747
0.88500,2.13708967
0.89000,2.14686726
0.89500,2.15664002
0.90000,2.16640777
0.90500,2.17617031
0.91000,2.18592738
0.91500,2.19567868
0.92000,2.20542395
0.92500,2.21516301
0.93000,2.22489574
0.93500,2.23462200
0.94000,2.24434184
0.94500,2.25405527
0.95000,2.26376247
0.95500,2.27346342
0.96000,2.28315835
0.96500,2.29284739
0.97000,2.30253080
0.97500,2.31220866
0.98000,2.32188126
0.98500,2.33154879
0.99000,2.34121145
0.99500,2.35086926
1.00000,2.36052227
1.00500,2.37017056
1.01000,2.37981421
1.01500,2.38945317
1.02000,2.39908741
1.02500,2.40871690
1.03000,2.41834161
1.03500,2.42796141
1.04000,2.43757620
1.04500,2.44718586
1.05000,2.45679037
1.05500,2.46638955
1.06000,2.47598327
1.06500,2.48557144
1.07000,2.49515394
1.07500,2.50473061
1.08000,2.51430129
1.08500,2.52386591
1.09000,2.53342436
1.09500,2.54297657
1.10000,2.55252241
1.10500,2.56206181
1.11000,2.57159475
1.11500,2.58112117
1.12000,2.59064107
1.12500,2.60015439
1.13000,2.60966120
1.13500,2.61916149
1.14000,2.62865530
1.14500,2.63814262
1.15000,2.64762343
1.15500,2.65709786
1.16000,2.66656584
1.16500,2.67602758
1.17000,2.68548307
1.17500,2.69493256
1.18000,2.70437598
1.18500,2.71381357
1.19000,2.72324526
1.19500,2.73267124
1.20000,2.74209140
1.20500,2.75150583
1.21000,2.76091444
1.21500,2.77031734
1.22000,2.77971453
1.22500,2.78910607
1.23000,2.79849198
1.23500,2.80787238
1.24000,2.81724735
1.24500,2.82661705
1.25000,2.83598153
1.25500,2.84534103
1.26000,2.85469571
1.26500,2.86404586
1.27000,2.87339161
1.27500,2.88273312
1.28000,2.89207057
1.28500,2.90140413
1.29000,2.91073392
1.29500,2.92006003
1.30000,2.92938261
1.30500,2.93870182
1.31000,2.94801777
1.31500,2.95733052
1.32000,2.96664018
1.32500,2.97594697
1.33000,2.98525095
1.33500,2.99455216
1.34000,3.00385055
1.34500,3.01314632
1.35000,3.02243945
1.35500,3.03173006
1.36000,3.04101813
1.36500,3.05030396
1.37000,3.05958777
1.37500,3.06886982
1.38000,3.07815030
1.38500,3.08742960
1.39000,3.09670808
1.39500,3.10598605
1.40000,3.11526380
1.40500,3.12454180
1.41000,3.13382040
1.41500,3.14309991
1.42000,3.15238063
1.42500,3.16166293
1.43000,3.17094708
1.43500,3.18023324
1.44000,3.18952148
1.44500,3.19881198
1.45000,3.20810480
1.45500,3.21739995
1.46000,3.22669721
1.46500,3.23599652
1.47000,3.24529777
1.47500,3.25460091
1.48000,3.26390580
1.48500,3.27321237
1.49000,3.28252064
1.49500,3.29183056
1.50000,3.30114209
1.50500,3.31045517
1.51000,3.31976989
1.51500,3.32908624
1.52000,3.33840423
1.52500,3.34772385
1.53000,3.35704515
1.53500,3.36636821
1.54000,3.37569287
1.54500,3.38501911
1.55000,3.39434690
1.55500,3.40367628
1.56000,3.41300704
1.56500,3.42233909
1.57000,3.43167235
1.57500,3.44100673
1.58000,3.45034195
1.58500,3.45967777
1.59000,3.46901410
1.59500,3.47835079
1.60000,3.48768760
1.60500,3.49702426
1.61000,3.50636073
1.61500,3.51569702
1.62000,3.52503299
1.62500,3.53436854
1.63000,3.54370368
1.63500,3.55303861
1.64000,3.56237342
1.64500,3.57170824
1.65000,3.58104332
1.65500,3.59037890
1.66000,3.59971511
1.66500,3.60905190
1.67000,3.61838942
1.67500,3.62772784
1.68000,3.63706735
1.68500,3.64640788
1.69000,3.65574957
1.69500,3.66509254
1.70000,3.67443702
1.70500,3.68378289
1.71000,3.69313024
1.71500,3.70247910
1.72000,3.71182962
1.72500,3.72118166
1.73000,3.73053519
1.73500,3.73989017
1.74000,3.74924674
1.74500,3.75860468
1.75000,3.76796393
1.75500,3.77732436
1.76000,3.78668601
1.76500,3.79604869
1.77000,3.80541226
1.77500,3.81477657
1.78000,3.82414160
1.78500,3.83350728
1.79000,3.84287351
1.79500,3.85224022
1.80000,3.86160744
1.80500,3.87097523
1.81000,3.88034352
1.81500,3.88971229
1.82000,3.89908155
1.82500,3.90845131
1.83000,3.91782151
1.83500,3.92719206
1.84000,3.93656295
1.84500,3.94593415
1.85000,3.95530565
1.85500,3.96467741
1.86000,3.97404943
1.86500,3.98342165
1.87000,3.99279409
1.87500,4.00216673
1.88000,4.01153956
1.88500,4.02091249
1.89000,4.03028552
1.89500,4.03965861
1.90000,4.04903176
1.90500,4.05840481
1.91000,4.06777769
1.91500,4.07715023
1.92000,4.08652236
1.92500,4.09589378
1.93000,4.10526445
1.93500,4.11463432
1.94000,4.12400350
1.94500,4.13337190
1.95000,4.14273954
1.95500,4.15210639
1.96000,4.16147243
1.96500,4.17083760
1.97000,4.18020179
1.97500,4.18956500
1.98000,4.19892729
1.98500,4.20828864
1.99000,4.21764904
1.99500,4.22700846
2.00000,4.23636705
2.00500,4.24572477
2.01000,4.25508164
2.01500,4.26443766
2.02000,4.27379287
2.02500,4.28314731
2.03000,4.29250093
2.03500,4.30185380
2.04000,4.31120591
2.04500,4.32055739
2.05000,4.32990823
2.05500,4.33925855
2.06000,4.34860840
2.06500,4.35795792
2.07000,4.36730721
2.07500,4.37665642
2.08000,4.38600577
2.08500,4.39535543
2.09000,4.40470562
2.09500,4.41405643
2.10000,4.42340809
2.10500,4.43276072
2.11000,4.44211446
2.11500,4.45146929
2.12000,4.46082524
2.12500,4.47018235
2.13000,4.47954055
2.13500,4.48889966
2.14000,4.49825947
2.14500,4.50761984
2.15000,4.51698051
2.15500,4.52634130
2.16000,4.53570199
2.16500,4.54506251
2.17000,4.55442268
2.17500,4.56378237
2.18000,4.57314136
2.18500,4.58249957
2.19000,4.59185673
2.19500,4.60121274
2.20000,4.61056744
2.20500,4.61992090
2.21000,4.62927302
2.21500,4.63862380
2.22000,4.64797324
2.22500,4.65732147
2.23000,4.66666851
2.23500,4.67601428
2.24000,4.68535890
2.24500,4.69470241
2.25000,4.70404491
