     -0.8482655343 a       137     0     6     1    12
      0.1500648956 a       138     0     6     1    13
      2.1837555314 a       139     0     6     1    14
     -0.5438541616 a       140     0     6     1    15
     -1.4937424415 a       141     0     6     1    16
      0.6527951132 a       142     0     6     1    17
      0.2842724044 a       143     0     6     1    18
     -0.3183655904 a       144     0     6     1    19
      1.2705701058 a       145     0     6     1    20
     -0.6691611630 a       146     0     6     1    21
     -0.2119871441 a       147     0     6     1    22
      0.7391466558 a       148     0     6     1    23
     -0.6333419185 a       149     0     6     1    24
     -0.4796822212 a       150     0     6     1    25
      0.2913309461 a       151     0     7     1     1
      0.3549567021 a       152     0     7     1     2
     -0.6003459572 a       153     0     7     1     3
      0.3540786186 a       154     0     7     1     4
      0.0415200668 a       155     0     7     1     5
      0.6407974556 a       156     0     7     1     6
      0.3686982951 a       157     0     7     1     7
      0.2733759652 a       158     0     7     1     8
      0.1878074476 a       159     0     7     1     9
     -0.3378337508 a       160     0     7     1    10
     -0.2781011601 a       161     0     7     1    11
      1.1598978909 a       162     0     7     1    12
      0.6886425516 a       163     0     7     1    13
     -0.3545244917 a       164     0     7     1    14
     -0.4206558821 a       165     0     7     1    15
      0.5117321284 a       166     0     7     1    16
     -0.5542462836 a       167     0     7     1    17
      0.1474240909 a       168     0     7     1    18
     -0.0692211307 a       169     0     7     1    19
     -0.5672826933 a       170     0     7     1    20
      0.2051955869 a       171     0     7     1    21
     -0.4478250384 a       172     0     7     1    22
     -0.6350695324 a       173     0     7     1    23
      0.5124611209 a       174     0     7     1    24
      0.4945711668 a       175     0     7     1    25
      1.3551910641 a       176     0     8     1     1
     -0.3428554283 a       177     0     8     1     2
     -1.6999765876 a       178     0     8     1     3
     -0.4743038742 a       179     0     8     1     4
     -0.3017381232 a       180     0     8     1     5
      1.6160452237 a       181     0     8     1     6
     -0.5918353881 a       182     0     8     1     7
     -0.2847150650 a       183     0     8     1     8
     -1.0571221486 a       184     0     8     1     9
     -0.4425568002 a       185     0     8     1    10
     -0.6141294121 a       186     0     8     1    11
     -0.6629644840 a       187     0     8     1    12
      0.4932350255 a       188     0     8     1    13
     -0.7251002556 a       189     0     8     1    14
     -0.9201235520 a       190     0     8     1    15
     -0.7734767108 a       191     0     8     1    16
      0.0541977546 a       192     0     8     1    17
      0.2874068043 a       193     0     8     1    18
     -0.4382102353 a       194     0     8     1    19
     -1.7649689201 a       195     0     8     1    20
      0.2247495372 a       196     0     8     1    21
     -0.0868639681 a       197     0     8     1    22
      0.2171253698 a       198     0     8     1    23
     -0.1528056002 a       199     0     8     1    24
     -0.0461960397 a       200     0     8     1    25
     -0.2211988860 a       201     0     9     1     1
      0.3408651685 a       202     0     9     1     2
      0.8369914533 a       203     0     9     1     3
      0.3625301592 a       204     0     9     1     4
     -0.9258143861 a       205     0     9     1     5
     -0.0571970518 a       206     0     9     1     6
      1.0033325343 a       207     0     9     1     7
     -0.1685467993 a       208     0     9     1     8
      0.8900180031 a       209     0     9     1     9
      0.7804046646 a       210     0     9     1    10
      0.2075595974 a       211     0     9     1    11
     -0.1336540490 a       212     0     9     1    12
      1.1725931485 a       213     0     9     1    13
      0.5190776927 a       214     0     9     1    14
     -0.5751676497 a       215     0     9     1    15
      0.7999107879 a       216     0     9     1    16
      0.1888177469 a       217     0     9     1    17
     -0.1054361607 a       218     0     9     1    18
