# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N256/seg4/H2O-256_feature-nnp-chebyshev_seg4-1.stress
# n_molecules: 256
# volume_ang3: 7663.4580
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.730882
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95784323,0.02202407
1.000,0.83635110,0.04220723
1.500,0.64976630,0.05892478
2.000,0.41966123,0.07095493
2.500,0.17211454,0.07761191
3.000,-0.06552551,0.07881094
3.500,-0.26781956,0.07506109
4.000,-0.41397998,0.06739143
4.500,-0.48993247,0.05722318
5.000,-0.48957474,0.04620456
5.500,-0.41519994,0.03602662
6.000,-0.27710444,0.02823878
6.500,-0.09242933,0.02408184
7.000,0.11668621,0.02435471
7.500,0.32551368,0.02932908
8.000,0.50950788,0.03872237
8.500,0.64715963,0.05173389
9.000,0.72257419,0.06714223
9.500,0.72740295,0.08345324
10.000,0.66181689,0.09908078
10.500,0.53435506,0.11253669
11.000,0.36067794,0.12260505
11.500,0.16144846,0.12847853
12.000,-0.04030322,0.12984131
12.500,-0.22193290,0.12689138
13.000,-0.36369810,0.12030353
13.500,-0.45077661,0.11114138
14.000,-0.47463747,0.10073126
14.500,-0.43370671,0.09051316
15.000,-0.33333337,0.08188461
15.500,-0.18509915,0.07605269
16.000,-0.00554016,0.07390816
16.500,0.18562164,0.07593392
17.000,0.36759794,0.08215717
17.500,0.52081128,0.09215102
18.000,0.62908515,0.10508638
18.500,0.68147416,0.11982905
19.000,0.67347939,0.13507113
19.500,0.60746688,0.14948068
20.000,0.49222670,0.16185130
20.500,0.34174881,0.17123281
21.000,0.17341352,0.17702795
21.500,0.00587042,0.17904474
22.000,-0.14310414,0.17750098
22.500,-0.25851452,0.17298311
23.000,-0.32962858,0.16636700
23.500,-0.35092134,0.15871139
24.000,-0.32243344,0.15113673
24.500,-0.24955302,0.14470237
25.000,-0.14227076,0.14029468
25.500,-0.01399199,0.13853686
26.000,0.11997780,0.13972911
26.500,0.24412651,0.14382497
27.000,0.34443388,0.15044578
27.500,0.40988835,0.15893126
28.000,0.43364626,0.16842030
28.500,0.41369548,0.17795218
29.000,0.35294895,0.18657628
29.500,0.25877059,0.19345760
30.000,0.14201232,0.19796607
30.500,0.01570013,0.19974020
31.000,-0.10645898,0.19871924
31.500,-0.21157190,0.19514166
32.000,-0.28889702,0.18951181
32.500,-0.33089869,0.18253964
33.000,-0.33393276,0.17506085
33.500,-0.29851720,0.16794633
34.000,-0.22917862,0.16201020
34.500,-0.13389979,0.15792587
35.000,-0.02322459,0.15615836
35.500,0.09089226,0.15691956
36.000,0.19637619,0.16015109
36.500,0.28233035,0.16553613
37.000,0.34019783,0.17253904
37.500,0.36465697,0.18046806
38.000,0.35414584,0.18855398
38.500,0.31095624,0.19603581
39.000,0.24089103,0.20224362
39.500,0.15253284,0.20666930
40.000,0.05621832,0.20901758
40.500,-0.03715575,0.20923202
41.000,-0.11735509,0.20749390
41.500,-0.17592292,0.20419477
42.000,-0.20706995,0.19988643
42.500,-0.20825022,0.19521443
43.000,-0.18036888,0.19084280
43.500,-0.12760658,0.18737833
44.000,-0.05688446,0.18530297
44.500,0.02296843,0.18492144
45.000,0.10225065,0.18633005
45.500,0.17150822,0.18940960
46.000,0.22260917,0.19384309
46.500,0.24964795,0.19915558
47.000,0.24957558,0.20477142
47.500,0.22248643,0.21008171
48.000,0.17153597,0.21451413
48.500,0.10250973,0.21759691
49.000,0.02310541,0.21900997
49.500,-0.05797918,0.21861767
50.000,-0.13204150,0.21648010
50.500,-0.19133916,0.21284235
51.000,-0.22991937,0.20810355
51.500,-0.24422804,0.20276979
52.000,-0.23343947,0.19739644
52.500,-0.19947825,0.19252648
53.000,-0.14673714,0.18863186
53.500,-0.08152657,0.18606408
54.000,-0.01132019,0.18501964
54.500,0.05611576,0.18552355
55.000,0.11360777,0.18743279
55.500,0.15537165,0.19045858
56.000,0.17762815,0.19420455
56.500,0.17896878,0.19821596
57.000,0.16043507,0.20203396
57.500,0.12531081,0.20524836
58.000,0.07866134,0.20754287
58.500,0.02668249,0.20872790
59.000,-0.02405905,0.20875741
59.500,-0.06740311,0.20772854
60.000,-0.09830268,0.20586449
60.500,-0.11338161,0.20348323
61.000,-0.11128364,0.20095593
61.500,-0.09277708,0.19866042
62.000,-0.06060686,0.19693498
62.500,-0.01911492,0.19603818
63.000,0.02632227,0.19611926
63.500,0.06996777,0.19720244
64.000,0.10642435,0.19918670
64.500,0.13127287,0.20186059
65.000,0.14157105,0.20492985
65.500,0.13615525,0.20805404
66.000,0.11571636,0.21088738
66.500,0.08265127,0.21311885
67.000,0.04071944,0.21450666
67.500,-0.00544380,0.21490348
68.000,-0.05089275,0.21426975
68.500,-0.09094598,0.21267418
69.000,-0.12170462,0.21028204
69.500,-0.14045832,0.20733293
70.000,-0.14593843,0.20411121
70.500,-0.13839602,0.20091269
71.000,-0.11950230,0.19801156
71.500,-0.09208892,0.19563133
72.000,-0.05976382,0.19392312
72.500,-0.02645237,0.19295326
73.000,0.00407811,0.19270157
73.500,0.02865188,0.19306975
74.000,0.04502493,0.19389856
74.500,0.05209491,0.19499107
75.000,0.04996254,0.19613913
75.500,0.03984603,0.19714940
76.000,0.02386846,0.19786613
76.500,0.00475095,0.19818808
77.000,-0.01454659,0.19807789
77.500,-0.03119342,0.19756335
78.000,-0.04282233,0.19673074
78.500,-0.04779465,0.19571137
79.000,-0.04536861,0.19466336
79.500,-0.03575574,0.19375078
80.000,-0.02006241,0.19312288
80.500,-0.00012666,0.19289577
81.000,0.02172716,0.19313875
81.500,0.04298421,0.19386670
82.000,0.06124746,0.19503922
82.500,0.07452003,0.19656649
83.000,0.08142712,0.19832076
83.500,0.08135247,0.20015189
84.000,0.07447616,0.20190483
84.500,0.06171462,0.20343686
85.000,0.04457569,0.20463254
85.500,0.02495175,0.20541466
86.000,0.00487976,0.20575024
86.500,-0.01370089,0.20565101
87.000,-0.02916365,0.20516882
87.500,-0.04035882,0.20438675
88.000,-0.04670955,0.20340731
88.500,-0.04823240,0.20233929
89.000,-0.04548459,0.20128506
89.500,-0.03944956,0.20032962
90.000,-0.03137899,0.19953286
90.500,-0.02261426,0.19892548
91.000,-0.01441084,0.19850898
91.500,-0.00778737,0.19825927
92.000,-0.00341642,0.19813324
92.500,-0.00156742,0.19807717
93.000,-0.00210510,0.19803586
93.500,-0.00453958,0.19796111
94.000,-0.00811808,0.19781872
94.500,-0.01194394,0.19759304
95.000,-0.01510626,0.19728875
95.500,-0.01680339,0.19692980
96.000,-0.01644502,0.19655578
96.500,-0.01372125,0.19621643
97.000,-0.00863124,0.19596499
97.500,-0.00147005,0.19585136
98.000,0.00722215,0.19591606
98.500,0.01673909,0.19618561
99.000,0.02630308,0.19666979
99.500,0.03516142,0.19736122
100.000,0.04267214,0.19823678
100.500,0.04836910,0.19926092
101.000,0.05200026,0.20038999
101.500,0.05353691,0.20157719
102.000,0.05315520,0.20277738
102.500,0.05119427,0.20395123
103.000,0.04809792,0.20506818
103.500,0.04434772,0.20610811
104.000,0.04039665,0.20706142
104.500,0.03661149,0.20792769
105.000,0.03323142,0.20871337
105.500,0.03034803,0.20942858
106.000,0.02790930,0.21008393
106.500,0.02574664,0.21068751
107.000,0.02362048,0.21124285
107.500,0.02127646,0.21174790
108.000,0.01850280,0.21219538
108.500,0.01517908,0.21257427
109.000,0.01130856,0.21287224
109.500,0.00702909,0.21307852
110.000,0.00260148,0.21318686
110.500,-0.00162236,0.21319787
111.000,-0.00524622,0.21312061
111.500,-0.00788417,0.21297290
112.000,-0.00921472,0.21278055
112.500,-0.00902708,0.21257535
113.000,-0.00725301,0.21239221
113.500,-0.00398012,0.21226585
114.000,0.00055512,0.21222732
114.500,0.00599380,0.21230099
115.000,0.01189721,0.21250225
115.500,0.01780043,0.21283632
116.000,0.02327005,0.21329833
116.500,0.02795828,0.21387460
117.000,0.03164596,0.21454510
117.500,0.03426811,0.21528658
118.000,0.03591797,0.21607611
118.500,0.03682871,0.21689445
119.000,0.03733511,0.21772873
119.500,0.03782045,0.21857416
120.000,0.03865615,0.21943446
120.500,0.04014260,0.22032088
121.000,0.04245958,0.22125008
121.500,0.04563339,0.22224106
122.000,0.04952518,0.22331151
122.500,0.05384225,0.22447430
123.000,0.05817055,0.22573435
123.500,0.06202398,0.22708644
124.000,0.06490398,0.22851427
124.500,0.06636211,0.22999090
125.000,0.06605812,0.23148052
125.500,0.06380682,0.23294139
126.000,0.05960820,0.23432970
126.500,0.05365704,0.23560384
127.000,0.04633045,0.23672861
127.500,0.03815410,0.23767899
128.000,0.02975052,0.23844286
128.500,0.02177492,0.23902248
129.000,0.01484576,0.23943443
129.500,0.00947808,0.23970805
130.000,0.00602760,0.23988248
130.500,0.00465255,0.24000262
131.000,0.00529831,0.24011456
131.500,0.00770719,0.24026086
132.000,0.01145266,0.24047639
132.500,0.01599351,0.24078514
133.000,0.02074132,0.24119837
133.500,0.02513238,0.24171441
134.000,0.02869516,0.24231993
134.500,0.03110525,0.24299263
135.000,0.03222145,0.24370500
135.500,0.03209927,0.24442856
136.000,0.03098038,0.24513815
136.500,0.02925949,0.24581580
137.000,0.02743247,0.24645353
137.500,0.02603157,0.24705496
138.000,0.02555531,0.24763527
138.500,0.02640152,0.24821974
139.000,0.02881135,0.24884083
139.500,0.03283151,0.24953426
140.000,0.03829950,0.25033443
140.500,0.04485433,0.25126984
141.000,0.05197202,0.25235905
141.500,0.05902247,0.25360764
142.000,0.06534066,0.25500662
142.500,0.07030370,0.25653251
143.000,0.07340360,0.25814909
143.500,0.07430662,0.25981071
144.000,0.07289181,0.26146656
144.500,0.06926427,0.26306570
145.000,0.06374213,0.26456191
145.500,0.05681955,0.26591812
146.000,0.04911061,0.26710975
146.500,0.04128119,0.26812658
147.000,0.03397689,0.26897317
147.500,0.02775509,0.26966760
148.000,0.02302839,0.27023887
148.500,0.02002520,0.27072319
149.000,0.01877130,0.27115961
149.500,0.01909390,0.27158557
150.000,0.02064820,0.27203263
150.500,0.02296355,0.27252323
151.000,0.02550477,0.27306845
151.500,0.02774166,0.27366743
152.000,0.02921807,0.27430818
152.500,0.02961183,0.27496996
153.000,0.02877689,0.27562679
153.500,0.02676227,0.27625156
154.000,0.02380495,0.27682039
154.500,0.02029825,0.27731652
155.000,0.01674024,0.27773317
155.500,0.01366944,0.27807525
156.000,0.01159639,0.27835947
156.500,0.01093939,0.27861298
157.000,0.01197195,0.27887071
157.500,0.01478730,0.27917173
158.000,0.01928349,0.27955500
158.500,0.02517017,0.28005506
159.000,0.03199637,0.28069814
159.500,0.03919658,0.28149900
160.000,0.04615084,0.28245909
160.500,0.05225258,0.28356604
161.000,0.05697657,0.28479477
161.500,0.05993844,0.28610997
162.000,0.06093788,0.28746972
162.500,0.05997917,0.28882994
163.000,0.05726612,0.29014885
163.500,0.05317233,0.29139119
164.000,0.04819118,0.29253144
164.500,0.04287314,0.29355584
165.000,0.03775867,0.29446288
165.500,0.03331577,0.29526240
166.000,0.02988908,0.29597340
166.500,0.02766612,0.29662085
167.000,0.02666325,0.29723201
167.500,0.02673216,0.29783266
168.000,0.02758500,0.29844368
168.500,0.02883513,0.29907836
169.000,0.03004879,0.29974076
169.500,0.03080218,0.30042528
170.000,0.03073747,0.30111755
170.500,0.02961102,0.30179642
171.000,0.02732749,0.30243693
171.500,0.02395495,0.30301381
172.000,0.01971887,0.30350510
172.500,0.01497575,0.30389539
173.000,0.01017024,0.30417826
173.500,0.00578179,0.30435771
174.000,0.00226794,0.30444826
174.500,0.00001129,0.30447390
175.000,-0.00072385,0.30446588
175.500,0.00017944,0.30445976
176.000,0.00267824,0.30449190
176.500,0.00657492,0.30459599
177.000,0.01153856,0.30479976
177.500,0.01714049,0.30512237
178.000,0.02289984,0.30557279
178.500,0.02833473,0.30614914
179.000,0.03301340,0.30683925
179.500,0.03659950,0.30762233
180.000,0.03888592,0.30847148
180.500,0.03981272,0.30935677
181.000,0.03946682,0.31024860
181.500,0.03806390,0.31112076
182.000,0.03591534,0.31195296
182.500,0.03338528,0.31273253
183.000,0.03084357,0.31345505
183.500,0.02862065,0.31412397
184.000,0.02696944,0.31474932
184.500,0.02603828,0.31534561
185.000,0.02585737,0.31592939
185.500,0.02633971,0.31651656
186.000,0.02729592,0.31711992
186.500,0.02846078,0.31774713
187.000,0.02952840,0.31839946
187.500,0.03019183,0.31907126
188.000,0.03018253,0.31975042
188.500,0.02930518,0.32041961
189.000,0.02746340,0.32105821
189.500,0.02467332,0.32164470
190.000,0.02106299,0.32215920
190.500,0.01685812,0.32258578
191.000,0.01235617,0.32291441
191.500,0.00789276,0.32314220
192.000,0.00380489,0.32327378
192.500,0.00039571,0.32332104
193.000,-0.00209553,0.32330192
193.500,-0.00351511,0.32323880
194.000,-0.00380646,0.32315644
194.500,-0.00301112,0.32307975
195.000,-0.00125938,0.32303171
195.500,0.00124755,0.32303158
196.000,0.00426153,0.32309355
196.500,0.00751472,0.32322602
197.000,0.01074704,0.32343145
197.500,0.01373112,0.32370681
198.000,0.01629232,0.32404455
198.500,0.01832201,0.32443393
199.000,0.01978286,0.32486258
199.500,0.02070588,0.32531804
200.000,0.02117954,0.32578922
200.500,0.02133273,0.32626744
201.000,0.02131391,0.32674718
201.500,0.02126916,0.32722620
202.000,0.02132209,0.32770532
202.500,0.02155821,0.32818769
203.000,0.02201540,0.32867785
203.500,0.02268156,0.32918065
204.000,0.02349908,0.32970015
204.500,0.02437487,0.33023869
205.000,0.02519397,0.33079630
205.500,0.02583431,0.33137032
206.000,0.02618081,0.33195545
206.500,0.02613718,0.33254398
207.000,0.02563504,0.33312637
207.500,0.02464012,0.33369193
208.000,0.02315553,0.33422959
208.500,0.02122235,0.33472880
209.000,0.01891716,0.33518034
209.500,0.01634656,0.33557702
210.000,0.01363880,0.33591433
210.500,0.01093310,0.33619074
211.000,0.00836778,0.33640786
211.500,0.00606886,0.33657026
212.000,0.00414054,0.33668511
212.500,0.00265900,0.33676160
213.000,0.00167000,0.33681030
213.500,0.00118981,0.33684247
214.000,0.00120843,0.33686945
214.500,0.00169368,0.33690209
215.000,0.00259488,0.33695033
215.500,0.00384606,0.33702279
216.000,0.00536877,0.33712645
216.500,0.00707572,0.33726644
217.000,0.00887592,0.33744588
217.500,0.01068138,0.33766588
218.000,0.01241479,0.33792570
218.500,0.01401662,0.33822303
219.000,0.01545008,0.33855450
219.500,0.01670283,0.33891620
220.000,0.01778485,0.33930415
220.500,0.01872310,0.33971484
221.000,0.01955420,0.34014542
221.500,0.02031662,0.34059394
222.000,0.02104389,0.34105921
222.500,0.02175979,0.34154071
223.000,0.02247556,0.34203832
223.500,0.02318872,0.34255201
224.000,0.02388306,0.34308152
224.500,0.02452904,0.34362612
225.000,0.02508491,0.34418423
225.500,0.02549864,0.34475325
226.000,0.02571144,0.34532932
226.500,0.02566308,0.34590724
227.000,0.02529899,0.34648052
227.500,0.02457840,0.34704160
228.000,0.02348228,0.34758224
228.500,0.02201959,0.34809410
229.000,0.02023037,0.34856938
229.500,0.01818478,0.34900151
230.000,0.01597812,0.34938582
230.500,0.01372245,0.34971992
231.000,0.01153633,0.35000406
231.500,0.00953433,0.35024109
232.000,0.00781770,0.35043629
232.500,0.00646720,0.35059698
233.000,0.00553833,0.35073203
233.500,0.00505894,0.35085124
234.000,0.00502852,0.35096472
234.500,0.00541915,0.35108224
235.000,0.00617778,0.35121270
235.500,0.00723013,0.35136353
236.000,0.00848648,0.35154033
236.500,0.00984938,0.35174659
237.000,0.01122325,0.35198364
237.500,0.01252471,0.35225078
238.000,0.01369213,0.35254570
238.500,0.01469254,0.35286500
239.000,0.01552395,0.35320491
239.500,0.01621261,0.35356192
240.000,0.01680535,0.35393335
240.500,0.01735891,0.35431766
241.000,0.01792859,0.35471462
241.500,0.01855868,0.35512507
242.000,0.01927628,0.35555068
242.500,0.02008892,0.35599351
243.000,0.02098525,0.35645555
243.500,0.02193742,0.35693840
244.000,0.02290385,0.35744282
244.500,0.02383160,0.35796856
245.000,0.02465845,0.35851403
245.500,0.02531559,0.35907620
246.000,0.02573178,0.35965043
246.500,0.02583989,0.36023057
247.000,0.02558534,0.36080906
247.500,0.02493526,0.36137738
248.000,0.02388614,0.36192658
248.500,0.02246770,0.36244802
249.000,0.02074179,0.36293409
249.500,0.01879617,0.36337885
250.000,0.01673477,0.36377855
250.500,0.01466690,0.36413179
251.000,0.01269779,0.36443962
251.500,0.01092199,0.36470532
252.000,0.00941983,0.36493415
252.500,0.00825569,0.36513298
253.000,0.00747638,0.36530996
253.500,0.00710837,0.36547402
254.000,0.00715357,0.36563446
254.500,0.00758520,0.36580026
255.000,0.00834559,0.36597946
255.500,0.00934842,0.36617851
256.000,0.01048649,0.36640163
256.500,0.01164454,0.36665059
257.000,0.01271487,0.36692461
257.500,0.01361245,0.36722077
258.000,0.01428610,0.36753460
258.500,0.01472323,0.36786094
259.000,0.01494794,0.36819471
259.500,0.01501365,0.36853175
260.000,0.01499302,0.36886930
260.500,0.01496780,0.36920634
261.000,0.01502013,0.36954367
261.500,0.01522565,0.36988391
262.000,0.01564727,0.37023121
262.500,0.01632838,0.37059091
263.000,0.01728510,0.37096903
263.500,0.01849843,0.37137156
264.000,0.01990883,0.37180361
264.500,0.02141588,0.37226848
265.000,0.02288531,0.37276683
265.500,0.02416356,0.37329609
266.000,0.02509800,0.37385024
266.500,0.02555886,0.37442009
267.000,0.02545844,0.37499399
267.500,0.02476373,0.37555895
268.000,0.02350025,0.37610188
268.500,0.02174761,0.37661088
269.000,0.01962865,0.37707632
269.500,0.01729540,0.37749169
270.000,0.01491428,0.37785402
270.500,0.01265233,0.37816412
271.000,0.01066447,0.37842641
271.500,0.00908158,0.37864854
272.000,0.00799904,0.37884068
272.500,0.00746629,0.37901465
273.000,0.00747926,0.37918278
273.500,0.00797802,0.37935666
274.000,0.00885180,0.37954598
274.500,0.00995220,0.37975751
275.000,0.01111307,0.37999448
275.500,0.01217388,0.38025644
276.000,0.01300184,0.38053964
276.500,0.01350872,0.38083786
277.000,0.01365953,0.38114348
277.500,0.01347243,0.38144869
278.000,0.01301150,0.38174661
278.500,0.01237478,0.38203219
279.000,0.01168032,0.38230279
279.500,0.01105244,0.38255851
280.000,0.01060885,0.38280218
280.500,0.01044918,0.38303907
281.000,0.01064480,0.38327636
281.500,0.01123010,0.38352243
282.000,0.01219647,0.38378596
282.500,0.01349001,0.38407491
283.000,0.01501463,0.38439556
283.500,0.01664108,0.38475166
284.000,0.01822137,0.38514384
284.500,0.01960660,0.38556937
285.000,0.02066511,0.38602239
285.500,0.02129785,0.38649444
286.000,0.02144818,0.38697530
286.500,0.02110548,0.38745399
287.000,0.02030253,0.38791979
287.500,0.01910858,0.38836313
288.000,0.01761961,0.38877630
288.500,0.01594774,0.38915390
289.000,0.01421072,0.38949316
289.500,0.01252239,0.38979388
290.000,0.01098427,0.39005831
290.500,0.00967863,0.39029075
291.000,0.00866311,0.39049708
291.500,0.00796723,0.39068416
292.000,0.00759121,0.39085918
292.500,0.00750758,0.39102903
293.000,0.00766543,0.39119971
293.500,0.00799716,0.39137590
294.000,0.00842667,0.39156065
294.500,0.00887786,0.39175531
295.000,0.00928224,0.39195960
295.500,0.00958492,0.39217184
296.000,0.00974872,0.39238933
296.500,0.00975639,0.39260874
297.000,0.00961104,0.39282661
297.500,0.00933503,0.39303974
298.000,0.00896716,0.39324562
298.500,0.00855861,0.39344277
299.000,0.00816786,0.39363093
299.500,0.00785531,0.39381118
300.000,0.00767788,0.39398591
300.500,0.00768402,0.39415872
301.000,0.00790921,0.39433413
301.500,0.00837216,0.39451728
302.000,0.00907191,0.39471351
302.500,0.00998611,0.39492790
303.000,0.01107102,0.39516477
303.500,0.01226339,0.39542727
304.000,0.01348460,0.39571691
304.500,0.01464678,0.39603336
305.000,0.01566054,0.39637430
305.500,0.01644366,0.39673544
306.000,0.01692954,0.39711086
306.500,0.01707418,0.39749337
307.000,0.01686071,0.39787511
307.500,0.01630082,0.39824815
308.000,0.01543312,0.39860513
308.500,0.01431916,0.39893982
309.000,0.01303780,0.39924756
309.500,0.01167867,0.39952560
310.000,0.01033527,0.39977324
310.500,0.00909798,0.39999185
311.000,0.00804721,0.40018471
311.500,0.00724699,0.40035676
312.000,0.00673926,0.40051409
312.500,0.00653971,0.40066347
313.000,0.00663553,0.40081168
313.500,0.00698601,0.40096491
314.000,0.00752633,0.40112816
314.500,0.00817429,0.40130478
315.000,0.00883967,0.40149618
315.500,0.00943464,0.40170175
316.000,0.00988394,0.40191906
316.500,0.01013327,0.40214424
317.000,0.01015485,0.40237246
317.500,0.00994960,0.40259862
318.000,0.00954616,0.40281793
318.500,0.00899722,0.40302653
319.000,0.00837388,0.40322194
319.500,0.00775883,0.40340342
320.000,0.00723884,0.40357213
320.500,0.00689687,0.40373115
321.000,0.00680432,0.40388527
321.500,0.00701352,0.40404071
322.000,0.00755132,0.40420455
322.500,0.00841432,0.40438415
323.000,0.00956684,0.40458643
323.500,0.01094226,0.40481714
324.000,0.01244811,0.40508026
324.500,0.01397453,0.40537749
325.000,0.01540494,0.40570798
325.500,0.01662750,0.40606832
326.000,0.01754567,0.40645274
326.500,0.01808689,0.40685358
327.000,0.01820840,0.40726187
327.500,0.01790039,0.40766806
328.000,0.01718667,0.40806276
328.500,0.01612314,0.40843747
329.000,0.01479453,0.40878526
329.500,0.01330890,0.40910140
330.000,0.01178997,0.40938375
330.500,0.01036696,0.40963299
331.000,0.00916256,0.40985268
331.500,0.00827997,0.41004890
332.000,0.00779088,0.41022968
332.500,0.00772613,0.41040423
333.000,0.00807099,0.41058194
333.500,0.00876594,0.41077134
334.000,0.00971312,0.41097921
334.500,0.01078757,0.41120983
335.000,0.01185166,0.41146450
335.500,0.01277060,0.41174148
336.000,0.01342719,0.41203618
336.500,0.01373442,0.41234173
337.000,0.01364487,0.41264972
337.500,0.01315647,0.41295121
338.000,0.01231433,0.41323774
338.500,0.01120810,0.41350234
339.000,0.00996477,0.41374052
339.500,0.00873684,0.41395090
340.000,0.00768647,0.41413565
340.500,0.00696697,0.41430049
341.000,0.00670384,0.41445427
341.500,0.00697781,0.41460818
342.000,0.00781239,0.41477455
342.500,0.00916799,0.41496557
343.000,0.01094385,0.41519181
343.500,0.01298744,0.41546102
344.000,0.01511055,0.41577710
