lag_ps,msd_mean,msd_sem
1.749999999999999889e-01,4.920495479999999477e-01,1.404654920489010941e-03
1.799999999999999933e-01,5.084040800000000360e-01,1.462432536368767164e-03
1.849999999999999978e-01,5.247501039999999950e-01,1.521166028343379304e-03
1.900000000000000022e-01,5.410753799999999947e-01,1.580897684712705966e-03
1.950000000000000067e-01,5.573495380000000887e-01,1.641573774356175656e-03
2.000000000000000111e-01,5.735506500000000507e-01,1.703105990703448428e-03
2.049999999999999878e-01,5.896762300000000234e-01,1.765380604365517905e-03
2.099999999999999922e-01,6.057194839999999747e-01,1.828345938619385224e-03
2.149999999999999967e-01,6.216577680000000550e-01,1.891872467671646373e-03
2.200000000000000011e-01,6.374762159999999289e-01,1.955820195980716939e-03
2.250000000000000056e-01,6.531761159999999178e-01,2.020044941612926873e-03
2.300000000000000100e-01,6.687575879999998474e-01,2.084473060803145386e-03
2.349999999999999867e-01,6.842071640000000343e-01,2.148996649207712568e-03
2.399999999999999911e-01,6.995155239999999441e-01,2.213500889499719730e-03
2.449999999999999956e-01,7.146869760000000849e-01,2.277929573315653784e-03
2.500000000000000000e-01,7.297247179999999389e-01,2.342278928755929957e-03
2.550000000000000044e-01,7.446208899999999797e-01,2.406557624755727327e-03
2.600000000000000089e-01,7.593685039999998887e-01,2.470728326268586527e-03
2.650000000000000133e-01,7.739715580000000594e-01,2.534822773450637681e-03
2.700000000000000178e-01,7.884335279999999946e-01,2.598909677981140788e-03
2.750000000000000222e-01,8.027485559999998355e-01,2.663058570684456120e-03
2.800000000000000266e-01,8.169105599999999523e-01,2.727312084111384056e-03
2.849999999999999756e-01,8.309217820000001087e-01,2.791759867903030254e-03
2.899999999999999800e-01,8.447853899999999694e-01,2.856540421896734423e-03
2.949999999999999845e-01,8.584969579999999212e-01,2.921773564175369955e-03
2.999999999999999889e-01,8.720518040000000415e-01,2.987553504360385050e-03
3.049999999999999933e-01,8.854518459999999314e-01,3.053985354021195552e-03
3.099999999999999978e-01,8.987008080000000732e-01,3.121205877265059367e-03
3.150000000000000022e-01,9.117969699999999289e-01,3.189334048819604441e-03
3.200000000000000067e-01,9.247380440000000368e-01,3.258430144420159519e-03
3.250000000000000111e-01,9.375272500000001452e-01,3.328533531274680771e-03
3.300000000000000155e-01,9.501696819999999599e-01,3.399696429458660268e-03
3.350000000000000200e-01,9.626666760000001100e-01,3.471949047288282880e-03
3.400000000000000244e-01,9.750186060000001209e-01,3.545247732755214213e-03
3.449999999999999734e-01,9.872300199999999304e-01,3.619513456521466013e-03
3.499999999999999778e-01,9.993071319999999869e-01,3.694681755348375868e-03
3.549999999999999822e-01,1.011253190000000135e+00,3.770666258796980148e-03
3.599999999999999867e-01,1.023070315999999869e+00,3.847357484577723034e-03
3.649999999999999911e-01,1.034763312000000157e+00,3.924626158111644073e-03
3.699999999999999956e-01,1.046338366000000075e+00,4.002380101607792319e-03
3.750000000000000000e-01,1.057799237999999864e+00,4.080526181152902693e-03
3.800000000000000044e-01,1.069148484000000066e+00,4.158949487835348832e-03
3.850000000000000089e-01,1.080390289999999975e+00,4.237537719756611504e-03
3.900000000000000133e-01,1.091529847999999969e+00,4.316186345710063509e-03
3.950000000000000178e-01,1.102570538000000155e+00,4.394816852167345543e-03
4.000000000000000222e-01,1.113514608000000017e+00,4.473326855150869946e-03
4.050000000000000266e-01,1.124365329999999830e+00,4.551631134293530716e-03
4.099999999999999756e-01,1.135126740000000023e+00,4.629644679316124653e-03
4.149999999999999800e-01,1.145801684000000042e+00,4.707352701567643107e-03
4.199999999999999845e-01,1.156392176000000216e+00,4.784710679015616482e-03
4.249999999999999889e-01,1.166900920000000008e+00,4.861712103490883202e-03
4.299999999999999933e-01,1.177331347999999833e+00,4.938337261394181582e-03
4.349999999999999978e-01,1.187686167999999931e+00,5.014603577672303511e-03
4.400000000000000022e-01,1.197967628000000007e+00,5.090523579528349364e-03
4.450000000000000067e-01,1.208178439999999965e+00,5.166107891495305172e-03
4.500000000000000111e-01,1.218321956000000039e+00,5.241376628500005359e-03
4.550000000000000155e-01,1.228401121999999956e+00,5.316377138531833309e-03
4.600000000000000200e-01,1.238418602000000091e+00,5.391169640805584286e-03
4.650000000000000244e-01,1.248377346000000054e+00,5.465782976991111035e-03
4.699999999999999734e-01,1.258280628000000068e+00,5.540255437423788169e-03
4.749999999999999778e-01,1.268131548000000164e+00,5.614628383519626627e-03
4.799999999999999822e-01,1.277932942000000072e+00,5.688947562112332997e-03
4.849999999999999867e-01,1.287687841999999971e+00,5.763219723226248835e-03
4.899999999999999911e-01,1.297399284000000153e+00,5.837460443449364947e-03
4.949999999999999956e-01,1.307070167999999866e+00,5.911685920349984448e-03
5.000000000000000000e-01,1.316703103999999902e+00,5.985927464464151429e-03
5.050000000000000044e-01,1.326300757999999913e+00,6.060200686489180567e-03
5.100000000000000089e-01,1.335865606000000039e+00,6.134500819967845554e-03
5.150000000000000133e-01,1.345399994000000099e+00,6.208834284637954580e-03
5.200000000000000178e-01,1.354906096000000115e+00,6.283219604556717665e-03
5.250000000000000222e-01,1.364386049999999795e+00,6.357684858643145032e-03
5.300000000000000266e-01,1.373841798000000169e+00,6.432238588772517564e-03
5.350000000000000311e-01,1.383275132000000074e+00,6.506899550418309038e-03
5.400000000000000355e-01,1.392687746000000004e+00,6.581682760669644618e-03
5.450000000000000400e-01,1.402081303999999973e+00,6.656611387356643067e-03
5.500000000000000444e-01,1.411457173999999926e+00,6.731681493465469651e-03
5.550000000000000488e-01,1.420816590000000046e+00,6.806876245680545251e-03
5.600000000000000533e-01,1.430160765999999972e+00,6.882189395282263013e-03
5.649999999999999467e-01,1.439490893999999965e+00,6.957617512510001594e-03
5.699999999999999512e-01,1.448807887999999933e+00,7.033179727127266030e-03
5.749999999999999556e-01,1.458112549999999841e+00,7.108885246240092236e-03
5.799999999999999600e-01,1.467405689999999874e+00,7.184750712477750573e-03
5.849999999999999645e-01,1.476688095999999728e+00,7.260794246725069297e-03
5.899999999999999689e-01,1.485960324000000110e+00,7.337023614429494071e-03
5.949999999999999734e-01,1.495222827999999948e+00,7.413456418932009434e-03
5.999999999999999778e-01,1.504476127999999857e+00,7.490084020258622188e-03
6.049999999999999822e-01,1.513720763999999885e+00,7.566926749150935591e-03
6.099999999999999867e-01,1.522957115999999944e+00,7.643972849813513576e-03
6.149999999999999911e-01,1.532185434000000068e+00,7.721231713852796594e-03
6.199999999999999956e-01,1.541406124000000100e+00,7.798674613439486938e-03
6.250000000000000000e-01,1.550619615999999867e+00,7.876288312895000226e-03
6.300000000000000044e-01,1.559826163999999959e+00,7.954055057014370461e-03
6.350000000000000089e-01,1.569025913999999799e+00,8.031950917540862239e-03
6.400000000000000133e-01,1.578219126000000028e+00,8.109954840640349813e-03
6.450000000000000178e-01,1.587406162000000176e+00,8.188000908123053284e-03
6.500000000000000222e-01,1.596587250000000013e+00,8.266086327176241574e-03
6.550000000000000266e-01,1.605762528000000078e+00,8.344171994473384771e-03
6.600000000000000311e-01,1.614932252000000235e+00,8.422247519298767943e-03
6.650000000000000355e-01,1.624096785999999737e+00,8.500252303082293445e-03
6.700000000000000400e-01,1.633256408000000048e+00,8.578168877606357975e-03
6.750000000000000444e-01,1.642411237999999774e+00,8.655965438712416929e-03
6.800000000000000488e-01,1.651561484000000135e+00,8.733625756100165186e-03
6.850000000000000533e-01,1.660707422000000211e+00,8.811106207611708180e-03
6.899999999999999467e-01,1.669849243999999899e+00,8.888374492706537996e-03
6.949999999999999512e-01,1.678986974000000076e+00,8.965412977345012940e-03
6.999999999999999556e-01,1.688120689999999868e+00,9.042229722180782775e-03
7.049999999999999600e-01,1.697250500000000217e+00,9.118796903612348334e-03
7.099999999999999645e-01,1.706376464000000315e+00,9.195099186395756449e-03
7.149999999999999689e-01,1.715498433999999905e+00,9.271114690900215949e-03
7.199999999999999734e-01,1.724616300000000324e+00,9.346846369400732893e-03
7.249999999999999778e-01,1.733729958000000071e+00,9.422270245002197300e-03
7.299999999999999822e-01,1.742839301999999702e+00,9.497407170372560922e-03
7.349999999999999867e-01,1.751944047999999921e+00,9.572253466159594618e-03
7.399999999999999911e-01,1.761043967999999849e+00,9.646826316766242415e-03
7.449999999999999956e-01,1.770138820000000113e+00,9.721118148898821171e-03
7.500000000000000000e-01,1.779228371999999947e+00,9.795132263881066101e-03
7.550000000000000044e-01,1.788312283999999863e+00,9.868855258214893206e-03
7.600000000000000089e-01,1.797390301999999718e+00,9.942264366383728180e-03
7.650000000000000133e-01,1.806462207999999903e+00,1.001532584489511941e-02
7.700000000000000178e-01,1.815527827999999788e+00,1.008799684824663277e-02
7.750000000000000222e-01,1.824586934000000271e+00,1.016027655511925719e-02
7.800000000000000266e-01,1.833639331999999955e+00,1.023214476703366432e-02
7.850000000000000311e-01,1.842684918000000227e+00,1.030358226073944256e-02
7.900000000000000355e-01,1.851723559999999935e+00,1.037459364647791253e-02
7.950000000000000400e-01,1.860755143999999861e+00,1.044519034367568516e-02
8.000000000000000444e-01,1.869779557999999842e+00,1.051539383045373317e-02
8.050000000000000488e-01,1.878796754000000124e+00,1.058521978026275880e-02
8.100000000000000533e-01,1.887806678000000016e+00,1.065472459949453471e-02
8.149999999999999467e-01,1.896809220000000185e+00,1.072395635849337538e-02
8.199999999999999512e-01,1.905804293999999954e+00,1.079297433790501158e-02
8.249999999999999556e-01,1.914791829999999973e+00,1.086182838909867561e-02
8.299999999999999600e-01,1.923771843999999787e+00,1.093058247892425214e-02
8.349999999999999645e-01,1.932744309999999910e+00,1.099932592356414260e-02
8.399999999999999689e-01,1.941709270000000043e+00,1.106810659118397967e-02
8.449999999999999734e-01,1.950666749999999894e+00,1.113699131231276479e-02
8.499999999999999778e-01,1.959616835999999918e+00,1.120601822674611309e-02
8.549999999999999822e-01,1.968559541999999940e+00,1.127526478204986943e-02
8.599999999999999867e-01,1.977494881999999787e+00,1.134475456952788175e-02
8.649999999999999911e-01,1.986422853999999960e+00,1.141452935566492251e-02
8.699999999999999956e-01,1.995343522000000203e+00,1.148462419836597352e-02
8.750000000000000000e-01,2.004256964000000085e+00,1.155509258407980307e-02
8.800000000000000044e-01,2.013163288000000328e+00,1.162594854121219191e-02
8.850000000000000089e-01,2.022062605999999985e+00,1.169718442223238904e-02
8.900000000000000133e-01,2.030955070000000084e+00,1.176879606566875666e-02
8.950000000000000178e-01,2.039840823999999664e+00,1.184079694191764003e-02
9.000000000000000222e-01,2.048719991999999657e+00,1.191319208413066204e-02
9.050000000000000266e-01,2.057592713999999656e+00,1.198597679657461591e-02
9.100000000000000311e-01,2.066459126000000257e+00,1.205917568998548552e-02
9.150000000000000355e-01,2.075319388000000043e+00,1.213285689591341726e-02
9.200000000000000400e-01,2.084173660000000261e+00,1.220706277066065971e-02
9.250000000000000444e-01,2.093022143999999862e+00,1.228184628163562012e-02
9.300000000000000488e-01,2.101864981999999937e+00,1.235722292554130436e-02
9.350000000000000533e-01,2.110702363999999776e+00,1.243325490913567075e-02
9.399999999999999467e-01,2.119534417999999754e+00,1.250997552406300263e-02
9.449999999999999512e-01,2.128361312000000005e+00,1.258743254389365837e-02
9.499999999999999556e-01,2.137183160000000193e+00,1.266564005743688742e-02
9.549999999999999600e-01,2.146000081999999587e+00,1.274465422017454809e-02
9.599999999999999645e-01,2.154812168000000305e+00,1.282451139100839431e-02
9.649999999999999689e-01,2.163619530000000069e+00,1.290526096889752818e-02
9.699999999999999734e-01,2.172422238000000227e+00,1.298691333443992638e-02
9.749999999999999778e-01,2.181220333999999816e+00,1.306948953308755684e-02
9.799999999999999822e-01,2.190013868000000308e+00,1.315296743853927412e-02
9.849999999999999867e-01,2.198802844000000256e+00,1.323732698429810548e-02
9.899999999999999911e-01,2.207587311999999802e+00,1.332250394173761440e-02
9.949999999999999956e-01,2.216367214000000363e+00,1.340847245252969888e-02
1.000000000000000000e+00,2.225142557999999937e+00,1.349518747377204987e-02
1.004999999999999893e+00,2.233913278000000169e+00,1.358264162515136590e-02
1.010000000000000009e+00,2.242679348000000239e+00,1.367078287570191140e-02
1.014999999999999902e+00,2.251440673999999920e+00,1.375959970116227143e-02
1.020000000000000018e+00,2.260197202000000072e+00,1.384905285848831401e-02
1.024999999999999911e+00,2.268948896000000381e+00,1.393915077823237696e-02
1.030000000000000027e+00,2.277695719999999646e+00,1.402986933562570641e-02
1.034999999999999920e+00,2.286437653999999764e+00,1.412122352041937819e-02
1.040000000000000036e+00,2.295174642000000098e+00,1.421319601195956614e-02
1.044999999999999929e+00,2.303906746000000005e+00,1.430582174319415360e-02
1.050000000000000044e+00,2.312633968000000095e+00,1.439908765691962078e-02
1.054999999999999938e+00,2.321356313999999976e+00,1.449299258277408908e-02
1.060000000000000053e+00,2.330073736000000117e+00,1.458749760279183516e-02
1.064999999999999947e+00,2.338786266000000058e+00,1.468262536804628392e-02
1.070000000000000062e+00,2.347493932000000338e+00,1.477834676646993563e-02
1.074999999999999956e+00,2.356196768000000219e+00,1.487465131879816237e-02
1.080000000000000071e+00,2.364894829999999892e+00,1.497151758878439813e-02
1.084999999999999964e+00,2.373588205999999978e+00,1.506892735221646712e-02
1.090000000000000080e+00,2.382277001999999921e+00,1.516684504410404158e-02
1.094999999999999973e+00,2.390961292000000071e+00,1.526522307877266338e-02
1.100000000000000089e+00,2.399641180000000151e+00,1.536402487239948815e-02
1.104999999999999982e+00,2.408316813999999972e+00,1.546321940656363025e-02
1.110000000000000098e+00,2.416988351999999729e+00,1.556277315186067184e-02
1.114999999999999991e+00,2.425655947999999729e+00,1.566263733718028725e-02
1.120000000000000107e+00,2.434319758000000000e+00,1.576276603661722758e-02
1.125000000000000000e+00,2.442980008000000147e+00,1.586314409469176748e-02
1.129999999999999893e+00,2.451636930000000270e+00,1.596375433449382861e-02
1.135000000000000009e+00,2.460290756000000023e+00,1.606457438421993872e-02
1.139999999999999902e+00,2.468941700000000239e+00,1.616558526268414148e-02
1.145000000000000018e+00,2.477590038000000217e+00,1.626681236329885830e-02
1.149999999999999911e+00,2.486236003999999777e+00,1.636827783261777733e-02
1.155000000000000027e+00,2.494879843999999736e+00,1.646997478079809812e-02
1.159999999999999920e+00,2.503521686000000468e+00,1.657191919144392414e-02
1.165000000000000036e+00,2.512161659999999852e+00,1.667417365034052149e-02
1.169999999999999929e+00,2.520799832000000240e+00,1.677679632811744648e-02
1.175000000000000044e+00,2.529436206000000187e+00,1.687978013268143923e-02
1.179999999999999938e+00,2.538070728000000109e+00,1.698314250666804401e-02
1.185000000000000053e+00,2.546703361999999693e+00,1.708692130474510906e-02
1.189999999999999947e+00,2.555334008000000434e+00,1.719119056709608392e-02
1.195000000000000062e+00,2.563962563999999666e+00,1.729596280872169531e-02
1.199999999999999956e+00,2.572588849999999816e+00,1.740127176818783913e-02
1.205000000000000071e+00,2.581212664000000157e+00,1.750716240024114551e-02
1.209999999999999964e+00,2.589833790000000135e+00,1.761368550333228949e-02
1.215000000000000080e+00,2.598452079999999942e+00,1.772081698786289253e-02
1.219999999999999973e+00,2.607067313999999580e+00,1.782851788489290407e-02
1.225000000000000089e+00,2.615679333999999745e+00,1.793677628708557556e-02
1.229999999999999982e+00,2.624287921999999718e+00,1.804558826775628372e-02
1.235000000000000098e+00,2.632893020000000028e+00,1.815491308642288096e-02
1.239999999999999991e+00,2.641494501999999578e+00,1.826469336026621121e-02
1.245000000000000107e+00,2.650092346000000099e+00,1.837491087798755196e-02
1.250000000000000000e+00,2.658686487999999848e+00,1.848555925482442408e-02
1.254999999999999893e+00,2.667277041999999820e+00,1.859658460351240605e-02
1.260000000000000009e+00,2.675864068000000096e+00,1.870792273404330019e-02
1.264999999999999902e+00,2.684447694000000162e+00,1.881950608232438316e-02
1.270000000000000018e+00,2.693027981999999820e+00,1.893132810594264775e-02
1.274999999999999911e+00,2.701605164000000059e+00,1.904331115500071045e-02
1.280000000000000027e+00,2.710179409999999844e+00,1.915538218561690931e-02
1.284999999999999920e+00,2.718750881999999702e+00,1.926745083720275004e-02
1.290000000000000036e+00,2.727319725999999722e+00,1.937946336880293219e-02
1.294999999999999929e+00,2.735886178000000335e+00,1.949134798428892382e-02
1.300000000000000044e+00,2.744450463999999812e+00,1.960300963046403624e-02
1.304999999999999938e+00,2.753012770000000220e+00,1.971438581692394956e-02
1.310000000000000053e+00,2.761573171999999854e+00,1.982541032174326562e-02
1.314999999999999947e+00,2.770131739999999620e+00,1.993605214707438317e-02
1.320000000000000062e+00,2.778688529999999712e+00,2.004619563847763811e-02
1.324999999999999956e+00,2.787243512000000312e+00,2.015580243502730629e-02
1.330000000000000071e+00,2.795796616000000068e+00,2.026479005585471449e-02
1.334999999999999964e+00,2.804347764000000076e+00,2.037314512918451254e-02
1.340000000000000080e+00,2.812896976000000215e+00,2.048079336659853339e-02
1.344999999999999973e+00,2.821444198000000014e+00,2.058771505511168554e-02
1.350000000000000089e+00,2.829989369999999838e+00,2.069386949348313992e-02
1.354999999999999982e+00,2.838532460000000590e+00,2.079924019380585340e-02
1.360000000000000098e+00,2.847073465999999886e+00,2.090380094832505406e-02
1.364999999999999991e+00,2.855612304000000101e+00,2.100753066519969389e-02
1.370000000000000107e+00,2.864148823999999927e+00,2.111041626229535548e-02
1.375000000000000000e+00,2.872682959999999674e+00,2.121245055432960033e-02
1.379999999999999893e+00,2.881214713999999955e+00,2.131367405372488338e-02
1.385000000000000009e+00,2.889744062000000113e+00,2.141414274791231948e-02
1.389999999999999902e+00,2.898270909999999922e+00,2.151393082667224857e-02
1.395000000000000018e+00,2.906795173999999982e+00,2.161309259509677089e-02
1.399999999999999911e+00,2.915316803999999706e+00,2.171172370367023194e-02
1.405000000000000027e+00,2.923835751999999566e+00,2.180990883175205203e-02
1.409999999999999920e+00,2.932351888000000351e+00,2.190773750749682586e-02
1.415000000000000036e+00,2.940865169999999473e+00,2.200526978191289645e-02
1.419999999999999929e+00,2.949375560000000007e+00,2.210258690992636388e-02
1.425000000000000044e+00,2.957883105999999707e+00,2.219977367281220429e-02
1.429999999999999938e+00,2.966387763999999816e+00,2.229690428254708923e-02
1.435000000000000053e+00,2.974889504000000073e+00,2.239403512628902054e-02
1.439999999999999947e+00,2.983388283999999668e+00,2.249123140052376735e-02
1.445000000000000062e+00,2.991884136000000360e+00,2.258851775998410236e-02
1.449999999999999956e+00,3.000377014000000120e+00,2.268592029101303142e-02
1.455000000000000071e+00,3.008866911999999783e+00,2.278339575191427185e-02
1.459999999999999964e+00,3.017353854000000446e+00,2.288093468373146241e-02
1.465000000000000080e+00,3.025837960000000049e+00,2.297853491498096090e-02
1.469999999999999973e+00,3.034319334000000090e+00,2.307620906828665094e-02
1.475000000000000089e+00,3.042798094000000120e+00,2.317397526256651658e-02
1.479999999999999982e+00,3.051274327999999869e+00,2.327184754131680910e-02
1.485000000000000098e+00,3.059748179999999707e+00,2.336987435935476698e-02
1.489999999999999991e+00,3.068219731999999755e+00,2.346806844764763589e-02
1.495000000000000107e+00,3.076689076000000078e+00,2.356644912053950519e-02
1.500000000000000000e+00,3.085156244000000214e+00,2.366502447153195562e-02
1.504999999999999893e+00,3.093621403999999853e+00,2.376382749386941190e-02
1.510000000000000009e+00,3.102084605999999578e+00,2.386290626629619660e-02
1.514999999999999902e+00,3.110545896000000088e+00,2.396226929814690779e-02
1.520000000000000018e+00,3.119005281999999823e+00,2.406198345969893029e-02
1.524999999999999911e+00,3.127462873999999893e+00,2.416207973982714002e-02
1.530000000000000027e+00,3.135918760000000027e+00,2.426265525988920840e-02
1.534999999999999920e+00,3.144372976000000097e+00,2.436369860754864641e-02
1.540000000000000036e+00,3.152825525999999989e+00,2.446528284598822878e-02
1.544999999999999929e+00,3.161276462000000453e+00,2.456740616469666599e-02
1.550000000000000044e+00,3.169725842000000071e+00,2.467013420280450564e-02
1.554999999999999938e+00,3.178173754000000351e+00,2.477342322277296602e-02
1.560000000000000053e+00,3.186620238000000160e+00,2.487726196140212578e-02
1.564999999999999947e+00,3.195065363999999963e+00,2.498161910064672711e-02
1.570000000000000062e+00,3.203509241999999979e+00,2.508645465449879652e-02
1.574999999999999956e+00,3.211952021999999740e+00,2.519169043190801899e-02
1.580000000000000071e+00,3.220393790000000145e+00,2.529722318386804988e-02
1.584999999999999964e+00,3.228834661999999689e+00,2.540297416980917197e-02
1.590000000000000080e+00,3.237274766000000081e+00,2.550882550543685096e-02
1.594999999999999973e+00,3.245714277999999897e+00,2.561466542026739901e-02
1.600000000000000089e+00,3.254153233999999451e+00,2.572036485221716046e-02
1.604999999999999982e+00,3.262591703999999648e+00,2.582583682767546768e-02
1.610000000000000098e+00,3.271029738000000187e+00,2.593097036101604802e-02
1.614999999999999991e+00,3.279467431999999683e+00,2.603565082952036952e-02
1.620000000000000107e+00,3.287904848000000158e+00,2.613980103295342888e-02
1.625000000000000000e+00,3.296342039999999862e+00,2.624338482238663603e-02
1.629999999999999893e+00,3.304779088000000087e+00,2.634637604992276505e-02
1.635000000000000009e+00,3.313216058000000519e+00,2.644879396474356451e-02
1.639999999999999902e+00,3.321652929999999948e+00,2.655067905660005514e-02
1.645000000000000018e+00,3.330089657999999897e+00,2.665212837597086271e-02
1.649999999999999911e+00,3.338526171999999459e+00,2.675323291284223415e-02
1.655000000000000027e+00,3.346962423999999992e+00,2.685411234656142829e-02
1.659999999999999920e+00,3.355398341999999978e+00,2.695487774802521677e-02
1.665000000000000036e+00,3.363833883999999497e+00,2.705567838885758816e-02
1.669999999999999929e+00,3.372269039999999940e+00,2.715661405549204752e-02
1.675000000000000044e+00,3.380703809999999976e+00,2.725778064478839163e-02
1.679999999999999938e+00,3.389138196000000214e+00,2.735927597825597163e-02
1.685000000000000053e+00,3.397572215999999479e+00,2.746117042901607963e-02
1.689999999999999947e+00,3.406005898000000087e+00,2.756352329110252700e-02
1.695000000000000062e+00,3.414439235999999767e+00,2.766631178070213734e-02
1.699999999999999956e+00,3.422872236000000790e+00,2.776955176315602444e-02
1.705000000000000071e+00,3.431304876000000004e+00,2.787319465401150165e-02
1.709999999999999964e+00,3.439737162000000126e+00,2.797719154514972245e-02
1.715000000000000080e+00,3.448169002000000205e+00,2.808142432980852837e-02
1.719999999999999973e+00,3.456600368000000145e+00,2.818580674065674502e-02
1.725000000000000089e+00,3.465031176000000102e+00,2.829019076419278175e-02
1.729999999999999982e+00,3.473461467999999996e+00,2.839448033293835022e-02
1.735000000000000098e+00,3.481891178000000142e+00,2.849850378438759796e-02
1.739999999999999991e+00,3.490320345999999851e+00,2.860217278589035489e-02
1.745000000000000107e+00,3.498748956000000021e+00,2.870536795836620483e-02
1.750000000000000000e+00,3.507177140000000470e+00,2.880802920337019110e-02
1.754999999999999893e+00,3.515604865999999440e+00,2.891006379655168199e-02
1.760000000000000009e+00,3.524032087999999785e+00,2.901141557713018612e-02
1.764999999999999902e+00,3.532458721999999884e+00,2.911205491162079453e-02
1.770000000000000018e+00,3.540884734000000034e+00,2.921195730589248862e-02
1.774999999999999911e+00,3.549310077999999979e+00,2.931111679937909581e-02
1.780000000000000027e+00,3.557734655999999607e+00,2.940950904560125576e-02
1.784999999999999920e+00,3.566158472000000135e+00,2.950715187040393525e-02
1.790000000000000036e+00,3.574581521999999900e+00,2.960403554058185435e-02
1.794999999999999929e+00,3.583003830000000001e+00,2.970017921600206362e-02
1.800000000000000044e+00,3.591425267999999615e+00,2.979557694926421654e-02
1.804999999999999938e+00,3.599845812000000311e+00,2.989026888734866438e-02
1.810000000000000053e+00,3.608265416000000503e+00,2.998424993125520591e-02
1.814999999999999947e+00,3.616683982000000075e+00,3.007755788838271244e-02
1.820000000000000062e+00,3.625101334000000008e+00,3.017019006051475938e-02
1.824999999999999956e+00,3.633517314000000109e+00,3.026220068356781298e-02
1.830000000000000071e+00,3.641931845999999862e+00,3.035358054241087816e-02
1.834999999999999964e+00,3.650344857999999526e+00,3.044434099162202784e-02
1.840000000000000080e+00,3.658756238000000049e+00,3.053447229091268977e-02
1.844999999999999973e+00,3.667165977999999882e+00,3.062399098046488660e-02
1.850000000000000089e+00,3.675574043999999763e+00,3.071291298041372436e-02
1.854999999999999982e+00,3.683980472000000450e+00,3.080122890040077818e-02
1.860000000000000098e+00,3.692385110000000026e+00,3.088897379154101688e-02
1.864999999999999991e+00,3.700787977999999701e+00,3.097616852341039673e-02
1.870000000000000107e+00,3.709189057999999761e+00,3.106287724939327602e-02
1.875000000000000000e+00,3.717588424000000114e+00,3.114907567815897865e-02
1.879999999999999893e+00,3.725986011999999903e+00,3.123483164619737448e-02
1.885000000000000009e+00,3.734381900000000254e+00,3.132016702160142496e-02
1.889999999999999902e+00,3.742776219999999654e+00,3.140518293894703494e-02
1.895000000000000018e+00,3.751169104000000143e+00,3.148990089970225142e-02
1.899999999999999911e+00,3.759560667999999772e+00,3.157441506302395562e-02
1.905000000000000027e+00,3.767950977999999562e+00,3.165880689249901681e-02
1.909999999999999920e+00,3.776340213999999751e+00,3.174318653326483469e-02
1.915000000000000036e+00,3.784728444000000191e+00,3.182762737565539984e-02
1.919999999999999929e+00,3.793115735999999849e+00,3.191222980324011360e-02
1.925000000000000044e+00,3.801502002000000324e+00,3.199708910163442249e-02
1.929999999999999938e+00,3.809887294000000146e+00,3.208227493691402643e-02
