lag_ps,msd_mean,msd_sem
2.399999999999999911e-01,6.937853120000000429e-01,9.764129132617720488e-03
2.449999999999999956e-01,7.087810620000000172e-01,1.007901274595999694e-02
2.500000000000000000e-01,7.236410839999999345e-01,1.039742867021581710e-02
2.550000000000000044e-01,7.383576859999999575e-01,1.071924876603281770e-02
2.600000000000000089e-01,7.529241680000000603e-01,1.104424206355483946e-02
2.650000000000000133e-01,7.673447519999999633e-01,1.137230465531037862e-02
2.700000000000000178e-01,7.816230739999999733e-01,1.170346564481675004e-02
2.750000000000000222e-01,7.957534920000000067e-01,1.203766001085402118e-02
2.800000000000000266e-01,8.097303179999999490e-01,1.237472317559038491e-02
2.849999999999999756e-01,8.235560940000000718e-01,1.271457515028112488e-02
2.899999999999999800e-01,8.372342619999999513e-01,1.305724196438909704e-02
2.949999999999999845e-01,8.507606439999999548e-01,1.340262643675656576e-02
2.999999999999999889e-01,8.641309340000000727e-01,1.375053384112617620e-02
3.049999999999999933e-01,8.773473319999999243e-01,1.410082636935453167e-02
3.099999999999999978e-01,8.904137739999999912e-01,1.445347561726716135e-02
3.150000000000000022e-01,9.033286419999999595e-01,1.480835198996343673e-02
3.200000000000000067e-01,9.160898619999999770e-01,1.516524312897007259e-02
3.250000000000000111e-01,9.287007700000000643e-01,1.552400373291310150e-02
3.300000000000000155e-01,9.411664760000000296e-01,1.588452632142191637e-02
3.350000000000000200e-01,9.534881799999999075e-01,1.624664511500974184e-02
3.400000000000000244e-01,9.656661740000000993e-01,1.661006095379864364e-02
3.449999999999999734e-01,9.777049099999999271e-01,1.697460175697887083e-02
3.499999999999999778e-01,9.896104339999999278e-01,1.734009313140289291e-02
3.549999999999999822e-01,1.001385701999999878e+00,1.770639253470293953e-02
3.599999999999999867e-01,1.013032523999999990e+00,1.807320314353092969e-02
3.649999999999999911e-01,1.024555438000000152e+00,1.844038977094555540e-02
3.699999999999999956e-01,1.035960310000000106e+00,1.880781580404354211e-02
3.750000000000000000e-01,1.047250510000000023e+00,1.917537969189579347e-02
3.800000000000000044e-01,1.058428232000000024e+00,1.954287665859132106e-02
3.850000000000000089e-01,1.069497446000000185e+00,1.991022369725654537e-02
3.900000000000000133e-01,1.080463130000000049e+00,2.027739946322010961e-02
3.950000000000000178e-01,1.091328448000000062e+00,2.064437186572489966e-02
4.000000000000000222e-01,1.102095385999999788e+00,2.101103784713489672e-02
4.050000000000000266e-01,1.112767161999999921e+00,2.137738712003091346e-02
4.099999999999999756e-01,1.123347786000000070e+00,2.174347011740065949e-02
4.149999999999999800e-01,1.133840132000000001e+00,2.210930915817124059e-02
4.199999999999999845e-01,1.144246168000000008e+00,2.247487524146139087e-02
4.249999999999999889e-01,1.154568744000000091e+00,2.284020585500413925e-02
4.299999999999999933e-01,1.164811434000000201e+00,2.320538835043870624e-02
4.349999999999999978e-01,1.174977021999999982e+00,2.357047638703371403e-02
4.400000000000000022e-01,1.185067686000000009e+00,2.393541357509613304e-02
4.450000000000000067e-01,1.195086118000000086e+00,2.430017595777001285e-02
4.500000000000000111e-01,1.205035709999999982e+00,2.466478109778474925e-02
4.550000000000000155e-01,1.214919284000000044e+00,2.502922182302629028e-02
4.600000000000000200e-01,1.224739312000000080e+00,2.539339117102307891e-02
4.650000000000000244e-01,1.234498479999999843e+00,2.575723400962184884e-02
4.699999999999999734e-01,1.244200010000000134e+00,2.612075282706549997e-02
4.749999999999999778e-01,1.253846649999999840e+00,2.648392419034612671e-02
4.799999999999999822e-01,1.263440883999999986e+00,2.684663395880845099e-02
4.849999999999999867e-01,1.272985210000000089e+00,2.720878779478792114e-02
4.899999999999999911e-01,1.282482467999999987e+00,2.757039673146933698e-02
4.949999999999999956e-01,1.291935182000000015e+00,2.793140770063825759e-02
5.000000000000000000e-01,1.301345639999999859e+00,2.829178354026959732e-02
5.050000000000000044e-01,1.310716134000000199e+00,2.865146212871038864e-02
5.100000000000000089e-01,1.320049113999999912e+00,2.901049361435129037e-02
5.150000000000000133e-01,1.329346863999999906e+00,2.936888511556160972e-02
5.200000000000000178e-01,1.338611486000000017e+00,2.972660156003268175e-02
5.250000000000000222e-01,1.347845069999999978e+00,3.008363786502656761e-02
5.300000000000000266e-01,1.357049767999999990e+00,3.044001975240446731e-02
5.350000000000000311e-01,1.366227671999999949e+00,3.079578504373600353e-02
5.400000000000000355e-01,1.375380775999999861e+00,3.115087346148347203e-02
5.450000000000000400e-01,1.384511034000000196e+00,3.150532025280088078e-02
5.500000000000000444e-01,1.393620394000000040e+00,3.185915909522136352e-02
5.550000000000000488e-01,1.402710745999999897e+00,3.221244853513677980e-02
5.600000000000000533e-01,1.411783900000000092e+00,3.256512967534154479e-02
5.649999999999999467e-01,1.420841580000000048e+00,3.291719615870358773e-02
5.699999999999999512e-01,1.429885416000000076e+00,3.326865845877551714e-02
5.749999999999999556e-01,1.438916937999999979e+00,3.361947079769094654e-02
5.799999999999999600e-01,1.447937602000000101e+00,3.396955337980695627e-02
5.849999999999999645e-01,1.456948686000000048e+00,3.431882429890417696e-02
5.899999999999999689e-01,1.465951367999999810e+00,3.466731995193909205e-02
5.949999999999999734e-01,1.474946641999999919e+00,3.501500728530630713e-02
5.999999999999999778e-01,1.483935516000000288e+00,3.536187445307580057e-02
6.049999999999999822e-01,1.492918828000000087e+00,3.570789398472630494e-02
6.099999999999999867e-01,1.501897346000000022e+00,3.605318463817151764e-02
6.149999999999999911e-01,1.510871634000000130e+00,3.639784138907107419e-02
6.199999999999999956e-01,1.519842277999999824e+00,3.674194692519890115e-02
6.250000000000000000e-01,1.528809723999999814e+00,3.708558728833687840e-02
6.300000000000000044e-01,1.537774361999999950e+00,3.742891145886201310e-02
6.350000000000000089e-01,1.546736394000000070e+00,3.777207406072672496e-02
6.400000000000000133e-01,1.555696082000000091e+00,3.811516823927418862e-02
6.450000000000000178e-01,1.564653558000000055e+00,3.845826138654494242e-02
6.500000000000000222e-01,1.573609017999999748e+00,3.880147847388697863e-02
6.550000000000000266e-01,1.582562465999999946e+00,3.914494516399079360e-02
6.600000000000000311e-01,1.591514055999999844e+00,3.948872801426067669e-02
6.650000000000000355e-01,1.600463793999999940e+00,3.983284157037125101e-02
6.700000000000000400e-01,1.609411816000000162e+00,4.017733018722392802e-02
6.750000000000000444e-01,1.618358085999999973e+00,4.052224097825374294e-02
6.800000000000000488e-01,1.627302673999999838e+00,4.086756755773291588e-02
6.850000000000000533e-01,1.636245586000000030e+00,4.121326219432607657e-02
6.899999999999999467e-01,1.645186903999999783e+00,4.155926685462599940e-02
6.949999999999999512e-01,1.654126565999999965e+00,4.190557151708811101e-02
6.999999999999999556e-01,1.663064574000000295e+00,4.225209135562980889e-02
7.049999999999999600e-01,1.672000927999999886e+00,4.259875056886977540e-02
7.099999999999999645e-01,1.680935691999999815e+00,4.294544962718940123e-02
7.149999999999999689e-01,1.689868866000000081e+00,4.329215259917802011e-02
7.199999999999999734e-01,1.698800432000000082e+00,4.363877917742858131e-02
7.249999999999999778e-01,1.707730536000000132e+00,4.398525812831449028e-02
7.299999999999999822e-01,1.716659294000000058e+00,4.433150829602039433e-02
7.349999999999999867e-01,1.725586843999999953e+00,4.467751417597846941e-02
7.399999999999999911e-01,1.734513195999999979e+00,4.502324601848048391e-02
7.449999999999999956e-01,1.743438543999999979e+00,4.536866528317255731e-02
7.500000000000000000e-01,1.752362959999999914e+00,4.571373032217615484e-02
7.550000000000000044e-01,1.761286566000000109e+00,4.605843525713793768e-02
7.600000000000000089e-01,1.770209267999999891e+00,4.640276768166952392e-02
7.650000000000000133e-01,1.779131141999999999e+00,4.674672014106352053e-02
7.700000000000000178e-01,1.788052178000000270e+00,4.709029599032917707e-02
7.750000000000000222e-01,1.796972416000000239e+00,4.743352373806970779e-02
7.800000000000000266e-01,1.805891717999999813e+00,4.777643523812272891e-02
7.850000000000000311e-01,1.814810072000000218e+00,4.811906440652075762e-02
7.900000000000000355e-01,1.823727410000000049e+00,4.846143804891232809e-02
7.950000000000000400e-01,1.832643657999999842e+00,4.880355085432079576e-02
8.000000000000000444e-01,1.841558564000000064e+00,4.914541060809904383e-02
8.050000000000000488e-01,1.850472007999999891e+00,4.948699591237361306e-02
8.100000000000000533e-01,1.859383833999999736e+00,4.982831480384126988e-02
8.149999999999999467e-01,1.868293869999999801e+00,5.016935328381249420e-02
8.199999999999999512e-01,1.877201796000000034e+00,5.051013959669055364e-02
8.249999999999999556e-01,1.886107460000000291e+00,5.085065544642380919e-02
8.299999999999999600e-01,1.895010721999999870e+00,5.119089993480015199e-02
8.349999999999999645e-01,1.903911528000000075e+00,5.153084428745707823e-02
8.399999999999999689e-01,1.912809668000000185e+00,5.187047256522524241e-02
8.449999999999999734e-01,1.921705122000000099e+00,5.220975884342145268e-02
8.499999999999999778e-01,1.930597836000000012e+00,5.254866106890666161e-02
8.549999999999999822e-01,1.939487864000000172e+00,5.288715579809198652e-02
8.599999999999999867e-01,1.948375143999999892e+00,5.322520202590295957e-02
8.649999999999999911e-01,1.957259811999999766e+00,5.356281292983856857e-02
8.699999999999999956e-01,1.966142022000000100e+00,5.389994791094456644e-02
8.750000000000000000e-01,1.975022021999999877e+00,5.423662370903606367e-02
8.800000000000000044e-01,1.983899973999999844e+00,5.457285237549392570e-02
8.850000000000000089e-01,1.992776116000000375e+00,5.490867024546477321e-02
8.900000000000000133e-01,2.001650696000000007e+00,5.524409799622678058e-02
8.950000000000000178e-01,2.010523956000000112e+00,5.557918823907256889e-02
9.000000000000000222e-01,2.019395990000000030e+00,5.591400858941399793e-02
9.050000000000000266e-01,2.028266942000000128e+00,5.624862127548107410e-02
9.100000000000000311e-01,2.037136964000000106e+00,5.658311131353500889e-02
9.150000000000000355e-01,2.046006145999999859e+00,5.691754916133385384e-02
9.200000000000000400e-01,2.054874458000000015e+00,5.725205311727226548e-02
9.250000000000000444e-01,2.063741853999999876e+00,5.758667071920518798e-02
9.300000000000000488e-01,2.072608329999999999e+00,5.792145203983143503e-02
9.350000000000000533e-01,2.081473716000000085e+00,5.825641704535378801e-02
9.399999999999999467e-01,2.090337790000000417e+00,5.859162857080547210e-02
9.449999999999999512e-01,2.099200232000000277e+00,5.892710143500248798e-02
9.499999999999999556e-01,2.108060786000000242e+00,5.926281306175486957e-02
9.549999999999999600e-01,2.116919065999999905e+00,5.959874536325247829e-02
9.599999999999999645e-01,2.125774681999999860e+00,5.993489621226395087e-02
9.649999999999999689e-01,2.134627216000000161e+00,6.027123446894271791e-02
9.699999999999999734e-01,2.143476457999999862e+00,6.060767024030971895e-02
9.749999999999999778e-01,2.152322138000000162e+00,6.094411896600113870e-02
9.799999999999999822e-01,2.161164026000000238e+00,6.128053135009024766e-02
9.849999999999999867e-01,2.170001803999999979e+00,6.161681553815592793e-02
9.899999999999999911e-01,2.178835417999999802e+00,6.195286481412830282e-02
9.949999999999999956e-01,2.187664696000000131e+00,6.228856050351890689e-02
1.000000000000000000e+00,2.196489543999999849e+00,6.262388026292441123e-02
1.004999999999999893e+00,2.205309779999999886e+00,6.295876238642281186e-02
1.010000000000000009e+00,2.214125435999999780e+00,6.329314244541223156e-02
1.014999999999999902e+00,2.222936518000000028e+00,6.362690803398889094e-02
1.020000000000000018e+00,2.231743063999999777e+00,6.396004614158970480e-02
1.024999999999999911e+00,2.240545089999999906e+00,6.429250611177239616e-02
1.030000000000000027e+00,2.249342704000000026e+00,6.462425332257482058e-02
1.034999999999999920e+00,2.258136098000000036e+00,6.495520619051960154e-02
1.040000000000000036e+00,2.266925424000000078e+00,6.528535808608880442e-02
1.044999999999999929e+00,2.275710721999999908e+00,6.561470081740329585e-02
1.050000000000000044e+00,2.284492080000000147e+00,6.594323987575817503e-02
1.054999999999999938e+00,2.293269631999999891e+00,6.627094703246624863e-02
1.060000000000000053e+00,2.302043529999999727e+00,6.659782761331128897e-02
1.064999999999999947e+00,2.310813723999999958e+00,6.692391351798158972e-02
1.070000000000000062e+00,2.319580259999999949e+00,6.724918290461935622e-02
1.074999999999999956e+00,2.328343107999999884e+00,6.757361166332859215e-02
1.080000000000000071e+00,2.337102294000000136e+00,6.789715681545140102e-02
1.084999999999999964e+00,2.345857566000000283e+00,6.821983824172531130e-02
1.090000000000000080e+00,2.354608779999999957e+00,6.854160984543347657e-02
1.094999999999999973e+00,2.363355732000000042e+00,6.886245331476563425e-02
1.100000000000000089e+00,2.372098276000000006e+00,6.918230721701457142e-02
1.104999999999999982e+00,2.380836149999999485e+00,6.950120844900382899e-02
1.110000000000000098e+00,2.389569095999999782e+00,6.981913179900266220e-02
1.114999999999999991e+00,2.398296976000000136e+00,7.013607889306168464e-02
1.120000000000000107e+00,2.407019631999999909e+00,7.045204084837768110e-02
1.125000000000000000e+00,2.415736864000000317e+00,7.076707873799689685e-02
1.129999999999999893e+00,2.424448469999999745e+00,7.108126607935791319e-02
1.135000000000000009e+00,2.433154389999999889e+00,7.139468732029455311e-02
1.139999999999999902e+00,2.441854637999999689e+00,7.170740997349260570e-02
1.145000000000000018e+00,2.450549109999999864e+00,7.201951637188884481e-02
1.149999999999999911e+00,2.459237733999999787e+00,7.233108960475059801e-02
1.155000000000000027e+00,2.467920501999999683e+00,7.264217552380647369e-02
1.159999999999999920e+00,2.476597538000000043e+00,7.295279004439141068e-02
1.165000000000000036e+00,2.485268802000000221e+00,7.326292687835007922e-02
1.169999999999999929e+00,2.493934270000000009e+00,7.357259660760763487e-02
1.175000000000000044e+00,2.502593952000000233e+00,7.388176602797671966e-02
1.179999999999999938e+00,2.511247972000000495e+00,7.419042266388552187e-02
1.185000000000000053e+00,2.519896324000000298e+00,7.449849082313825255e-02
1.189999999999999947e+00,2.528539043999999958e+00,7.480597058878052374e-02
1.195000000000000062e+00,2.537176232000000198e+00,7.511281409111066065e-02
1.199999999999999956e+00,2.545808015999999618e+00,7.541900248761812531e-02
1.205000000000000071e+00,2.554434385999999613e+00,7.572445328783806995e-02
1.209999999999999964e+00,2.563055213999999804e+00,7.602916037943009686e-02
1.215000000000000080e+00,2.571670478000000148e+00,7.633308050917025911e-02
1.219999999999999973e+00,2.580280172000000150e+00,7.663618531622602703e-02
1.225000000000000089e+00,2.588884303999999581e+00,7.693841602261687618e-02
1.229999999999999982e+00,2.597482701999999755e+00,7.723976203200372259e-02
1.235000000000000098e+00,2.606075444000000463e+00,7.754024967965469917e-02
1.239999999999999991e+00,2.614662467999999684e+00,7.783987937679082147e-02
1.245000000000000107e+00,2.623243797999999849e+00,7.813868964329739875e-02
1.250000000000000000e+00,2.631819210000000187e+00,7.843670642492327205e-02
1.254999999999999893e+00,2.640388663999999608e+00,7.873402618898910077e-02
1.260000000000000009e+00,2.648951940000000338e+00,7.903069166284676372e-02
1.264999999999999902e+00,2.657508969999999859e+00,7.932678992373860816e-02
1.270000000000000018e+00,2.666059588000000424e+00,7.962241818765748713e-02
1.274999999999999911e+00,2.674603868000000162e+00,7.991770941446096899e-02
1.280000000000000027e+00,2.683141771999999925e+00,8.021277151527887728e-02
1.284999999999999920e+00,2.691673365999999845e+00,8.050770374235771687e-02
1.290000000000000036e+00,2.700198594000000618e+00,8.080259445880731695e-02
1.294999999999999929e+00,2.708717553999999694e+00,8.109754637116757536e-02
1.300000000000000044e+00,2.717230326000000140e+00,8.139263922381689831e-02
1.304999999999999938e+00,2.725736978000000033e+00,8.168790600733766283e-02
1.310000000000000053e+00,2.734237540000000077e+00,8.198337898924477896e-02
1.314999999999999947e+00,2.742732120000000329e+00,8.227905157024603677e-02
1.320000000000000062e+00,2.751220838000000057e+00,8.257493267749535515e-02
1.324999999999999956e+00,2.759703793999999544e+00,8.287094791571499031e-02
1.330000000000000071e+00,2.768181085999999791e+00,8.316704297058391537e-02
1.334999999999999964e+00,2.776652719999999963e+00,8.346312947344680655e-02
1.340000000000000080e+00,2.785118766000000079e+00,8.375919207053481030e-02
1.344999999999999973e+00,2.793579220000000252e+00,8.405516390094268375e-02
1.350000000000000089e+00,2.802034105999999802e+00,8.435102326145858809e-02
1.354999999999999982e+00,2.810483194000000129e+00,8.464674828651887195e-02
1.360000000000000098e+00,2.818926502000000056e+00,8.494238414101891455e-02
1.364999999999999991e+00,2.827363852000000399e+00,8.523791307326042399e-02
1.370000000000000107e+00,2.835795255999999931e+00,8.553338926855419411e-02
1.375000000000000000e+00,2.844220486000000214e+00,8.582884792183363698e-02
1.379999999999999893e+00,2.852639667999999684e+00,8.612441809874520071e-02
1.385000000000000009e+00,2.861052768000000412e+00,8.642016648888879715e-02
1.389999999999999902e+00,2.869459857999999919e+00,8.671621066350422569e-02
1.395000000000000018e+00,2.877860893999999892e+00,8.701263751479877684e-02
1.399999999999999911e+00,2.886256009999999872e+00,8.730960377766652791e-02
1.405000000000000027e+00,2.894645453999999951e+00,8.760717451747740414e-02
1.409999999999999920e+00,2.903029349999999731e+00,8.790538572340329815e-02
1.415000000000000036e+00,2.911407917999999651e+00,8.820429428313525388e-02
1.419999999999999929e+00,2.919781394000000141e+00,8.850393541703603650e-02
1.425000000000000044e+00,2.928150175999999938e+00,8.880429643754857161e-02
1.429999999999999938e+00,2.936514520000000239e+00,8.910526469178957354e-02
1.435000000000000053e+00,2.944874717999999891e+00,8.940681812863218725e-02
1.439999999999999947e+00,2.953231176000000069e+00,8.970891334351829838e-02
1.445000000000000062e+00,2.961584442000000372e+00,9.001150445784662779e-02
1.449999999999999956e+00,2.969934996000000105e+00,9.031444432441959602e-02
1.455000000000000071e+00,2.978283198000000187e+00,9.061766294466330751e-02
1.459999999999999964e+00,2.986629530000000088e+00,9.092112688244184671e-02
1.465000000000000080e+00,2.994974445999999624e+00,9.122474797499134647e-02
1.469999999999999973e+00,3.003318270000000290e+00,9.152843860700776712e-02
1.475000000000000089e+00,3.011661144000000068e+00,9.183212584390613997e-02
1.479999999999999982e+00,3.020003217999999823e+00,9.213586476985480278e-02
1.485000000000000098e+00,3.028344661999999854e+00,9.243962236218743189e-02
1.489999999999999991e+00,3.036685473999999996e+00,9.274338791363155587e-02
1.495000000000000107e+00,3.045025540000000142e+00,9.304711156901100677e-02
1.500000000000000000e+00,3.053364707999999705e+00,9.335085037090599946e-02
1.504999999999999893e+00,3.061702931999999766e+00,9.365458103328656858e-02
1.510000000000000009e+00,3.070040003999999989e+00,9.395828949412418640e-02
1.514999999999999902e+00,3.078375658000000126e+00,9.426195639660174541e-02
1.520000000000000018e+00,3.086709648000000250e+00,9.456565853230725072e-02
1.524999999999999911e+00,3.095041843999999820e+00,9.486943715978780889e-02
1.530000000000000027e+00,3.103372052000000103e+00,9.517331209843386819e-02
1.534999999999999920e+00,3.111700004000000241e+00,9.547731455626312647e-02
1.540000000000000036e+00,3.120025513999999500e+00,9.578150952864615542e-02
1.544999999999999929e+00,3.128348467999999993e+00,9.608591916907442687e-02
1.550000000000000044e+00,3.136668782000000100e+00,9.639049091838715333e-02
1.554999999999999938e+00,3.144986342000000157e+00,9.669519037244915516e-02
1.560000000000000053e+00,3.153301052000000215e+00,9.700000816991256880e-02
1.564999999999999947e+00,3.161613002000000172e+00,9.730491192768057906e-02
1.570000000000000062e+00,3.169922270000000264e+00,9.760978044618590088e-02
1.574999999999999956e+00,3.178228904000000021e+00,9.791453511512564212e-02
1.580000000000000071e+00,3.186532960000000081e+00,9.821911093154551964e-02
1.584999999999999964e+00,3.194834581999999923e+00,9.852346103801282173e-02
1.590000000000000080e+00,3.203133941999999568e+00,9.882746015337884327e-02
1.594999999999999973e+00,3.211431113999999809e+00,9.913103398075684414e-02
1.600000000000000089e+00,3.219726297999999876e+00,9.943417619289492138e-02
1.604999999999999982e+00,3.228019737999999528e+00,9.973690997838995098e-02
1.610000000000000098e+00,3.236311779999999860e+00,1.000391959841881589e-01
1.614999999999999991e+00,3.244602616000000328e+00,1.003410638816470551e-01
1.620000000000000107e+00,3.252892521999999786e+00,1.006425965759251279e-01
1.625000000000000000e+00,3.261181742000000217e+00,1.009438918521993189e-01
1.629999999999999893e+00,3.269470568000000021e+00,1.012450317982957065e-01
1.635000000000000009e+00,3.277759147999999900e+00,1.015461194488834901e-01
1.639999999999999902e+00,3.286047631999999830e+00,1.018473049997941776e-01
1.645000000000000018e+00,3.294336214000000318e+00,1.021487413250358328e-01
1.649999999999999911e+00,3.302625092000000429e+00,1.024505487775540513e-01
1.655000000000000027e+00,3.310914426000000077e+00,1.027528261410655397e-01
1.659999999999999920e+00,3.319204218000000317e+00,1.030557094448009275e-01
1.665000000000000036e+00,3.327494600000000080e+00,1.033592882576471333e-01
1.669999999999999929e+00,3.335785605999999515e+00,1.036635961577269116e-01
1.675000000000000044e+00,3.344077201999999804e+00,1.039685982180173218e-01
1.679999999999999938e+00,3.352369342000000252e+00,1.042743025621338387e-01
1.685000000000000053e+00,3.360661965999999889e+00,1.045806452403366948e-01
1.689999999999999947e+00,3.368955020000000022e+00,1.048875274446927075e-01
1.695000000000000062e+00,3.377248375999999830e+00,1.051948336752742408e-01
1.699999999999999956e+00,3.385541920000000093e+00,1.055024518633708025e-01
1.705000000000000071e+00,3.393835472000000131e+00,1.058102892081391605e-01
1.709999999999999964e+00,3.402128904000000009e+00,1.061182112996700844e-01
1.715000000000000080e+00,3.410421990000000569e+00,1.064260400708145760e-01
1.719999999999999973e+00,3.418714576000000172e+00,1.067336450618835836e-01
1.725000000000000089e+00,3.427006468000000527e+00,1.070408896958500028e-01
1.729999999999999982e+00,3.435297698000000288e+00,1.073476854293086147e-01
1.735000000000000098e+00,3.443588167999999339e+00,1.076538988035728173e-01
1.739999999999999991e+00,3.451877894000000335e+00,1.079594864826126516e-01
1.745000000000000107e+00,3.460166791999999880e+00,1.082643909453535197e-01
1.750000000000000000e+00,3.468454991999999404e+00,1.085686395854679881e-01
1.754999999999999893e+00,3.476742521999999891e+00,1.088722250632337823e-01
1.760000000000000009e+00,3.485029440000000367e+00,1.091752259936385611e-01
1.764999999999999902e+00,3.493315776000000206e+00,1.094776774742357711e-01
1.770000000000000018e+00,3.501601676000000829e+00,1.097796814932148618e-01
1.774999999999999911e+00,3.509887276000000611e+00,1.100812946649111501e-01
1.780000000000000027e+00,3.518172655999999954e+00,1.103826610968298566e-01
1.784999999999999920e+00,3.526457881999999877e+00,1.106838724338998076e-01
1.790000000000000036e+00,3.534742983999999755e+00,1.109850773096355131e-01
1.794999999999999929e+00,3.543028019999999945e+00,1.112863776356024376e-01
1.800000000000000044e+00,3.551312961999999906e+00,1.115878786640838588e-01
1.804999999999999938e+00,3.559597768000000606e+00,1.118896700373278458e-01
1.810000000000000053e+00,3.567882516000000059e+00,1.121918263559576745e-01
1.814999999999999947e+00,3.576167345999999636e+00,1.124944004267900977e-01
1.820000000000000062e+00,3.584452358000000061e+00,1.127973492120238619e-01
1.824999999999999956e+00,3.592737615999999967e+00,1.131006415065408388e-01
1.830000000000000071e+00,3.601023252000000063e+00,1.134042390486059149e-01
1.834999999999999964e+00,3.609309462000000135e+00,1.137081304448041424e-01
1.840000000000000080e+00,3.617596326000000140e+00,1.140122499433243869e-01
1.844999999999999973e+00,3.625883919999999705e+00,1.143165577244313058e-01
1.850000000000000089e+00,3.634172240000000276e+00,1.146210422031480047e-01
1.854999999999999982e+00,3.642461433999999887e+00,1.149256682777448496e-01
1.860000000000000098e+00,3.650751485999999879e+00,1.152303514544493063e-01
1.864999999999999991e+00,3.659042519999999854e+00,1.155349888207906767e-01
1.870000000000000107e+00,3.667334491999999724e+00,1.158395397153672846e-01
1.875000000000000000e+00,3.675627536000000362e+00,1.161439388361481945e-01
1.879999999999999893e+00,3.683921558000000207e+00,1.164481275706627378e-01
1.885000000000000009e+00,3.692216512000000339e+00,1.167520320096391978e-01
1.889999999999999902e+00,3.700512254000000389e+00,1.170556276506397875e-01
1.895000000000000018e+00,3.708808735999999495e+00,1.173589090672237933e-01
1.899999999999999911e+00,3.717105735999999716e+00,1.176618415935844625e-01
1.905000000000000027e+00,3.725403080000000422e+00,1.179644040845004016e-01
1.909999999999999920e+00,3.733700562000000112e+00,1.182665461346193991e-01
1.915000000000000036e+00,3.741998090000000055e+00,1.185682465503475336e-01
1.919999999999999929e+00,3.750295534000000153e+00,1.188694426341203175e-01
1.925000000000000044e+00,3.758592804000000065e+00,1.191700730397044911e-01
1.929999999999999938e+00,3.766889849999999651e+00,1.194700939429216846e-01
