lag_fs,acf_norm_mean,acf_norm_sem
3.900000000000000000e+01,2.492455559999999792e-01,4.132679499273564545e-03
3.950000000000000000e+01,1.621823599999999976e-01,4.776949684645004704e-03
4.000000000000000000e+01,6.633657800000000715e-02,4.944255497932321074e-03
4.050000000000000000e+01,-2.743302400000000030e-02,4.611322667089779413e-03
4.100000000000000000e+01,-1.088293659999999968e-01,3.822327163912842864e-03
4.150000000000000000e+01,-1.692438239999999872e-01,2.693662871234263432e-03
4.200000000000000000e+01,-2.026675360000000092e-01,1.489169131420605557e-03
4.250000000000000000e+01,-2.062943760000000570e-01,1.219326020786074645e-03
4.300000000000000000e+01,-1.807581520000000330e-01,2.285011384635532612e-03
4.350000000000000000e+01,-1.299859019999999865e-01,3.423694099355837923e-03
4.400000000000000000e+01,-6.068931600000000703e-02,4.263434303334110408e-03
4.450000000000000000e+01,1.844566400000000050e-02,4.674883947478910770e-03
4.500000000000000000e+01,9.777824599999999922e-02,4.608300688556029971e-03
4.550000000000000000e+01,1.678246760000000060e-01,4.077956750401603471e-03
4.600000000000000000e+01,2.203349080000000237e-01,3.162774701730112527e-03
4.650000000000000000e+01,2.492100360000000236e-01,2.030057903764325572e-03
4.700000000000000000e+01,2.511557979999999857e-01,1.160911528663580074e-03
4.750000000000000000e+01,2.260002600000000084e-01,1.624025796784027940e-03
4.800000000000000000e+01,1.766457899999999970e-01,2.674685130214394819e-03
4.850000000000000000e+01,1.086704080000000100e-01,3.560955053634349329e-03
4.900000000000000000e+01,2.963541800000000365e-02,4.078433935340132835e-03
4.950000000000000000e+01,-5.181141799999999797e-02,4.150060984333120775e-03
5.000000000000000000e+01,-1.269280399999999920e-01,3.773289566271053035e-03
5.050000000000000000e+01,-1.878509859999999976e-01,3.020159809863707905e-03
5.100000000000000000e+01,-2.284420260000000202e-01,2.077554732803927467e-03
5.150000000000000000e+01,-2.449202500000000060e-01,1.475875611838609698e-03
5.200000000000000000e+01,-2.362175939999999752e-01,1.984415392418127297e-03
5.250000000000000000e+01,-2.040266879999999838e-01,3.024897769334364793e-03
5.300000000000000000e+01,-1.525430379999999642e-01,3.982233685094838452e-03
5.350000000000000000e+01,-8.793556000000000983e-02,4.626205680860934893e-03
5.400000000000000000e+01,-1.760845000000000118e-02,4.850303486025384254e-03
5.450000000000000000e+01,5.065980999999999262e-02,4.618091065965460040e-03
5.500000000000000000e+01,1.096007539999999947e-01,3.954981749106562146e-03
5.550000000000000000e+01,1.532614680000000118e-01,2.950036451333102466e-03
5.600000000000000000e+01,1.776391880000000034e-01,1.790999328580000164e-03
5.650000000000000000e+01,1.810742380000000262e-01,1.095799046866714451e-03
5.700000000000000000e+01,1.643611180000000282e-01,1.799463092640137159e-03
5.750000000000000000e+01,1.305723079999999980e-01,2.862612920183935181e-03
5.800000000000000000e+01,8.462408000000001818e-02,3.712640241763265347e-03
5.850000000000000000e+01,3.264292800000000161e-02,4.189594675649901089e-03
5.900000000000000000e+01,-1.878778000000000045e-02,4.233060688638894467e-03
5.950000000000000000e+01,-6.341051999999999800e-02,3.847991333820801555e-03
6.000000000000000000e+01,-9.601521999999998447e-02,3.103868690921058292e-03
6.050000000000000000e+01,-1.130186580000000218e-01,2.159610257570566180e-03
6.100000000000000000e+01,-1.128384179999999820e-01,1.422459481926989251e-03
6.150000000000000000e+01,-9.602248199999999234e-02,1.671955644975070239e-03
6.200000000000000000e+01,-6.512401599999999291e-02,2.563746274016990515e-03
6.250000000000000000e+01,-2.434104200000000023e-02,3.413907250007532784e-03
6.300000000000000000e+01,2.103117599999999865e-02,3.974725076458244383e-03
6.350000000000000000e+01,6.526464999999999350e-02,4.146801913197687046e-03
6.400000000000000000e+01,1.028960179999999919e-01,3.905052921346136539e-03
6.450000000000000000e+01,1.293702179999999813e-01,3.287100348716783579e-03
6.500000000000000000e+01,1.415532019999999891e-01,2.398167919036112497e-03
6.550000000000000000e+01,1.380558459999999821e-01,1.474119609565653676e-03
6.600000000000000000e+01,1.193375100000000077e-01,1.203569686520060238e-03
6.650000000000000000e+01,8.758691600000000077e-02,1.920105626210702725e-03
6.700000000000000000e+01,4.640534799999999904e-02,2.781593875837016800e-03
6.750000000000000000e+01,3.393880000000000919e-04,3.426440979315709904e-03
6.800000000000000000e+01,-4.567497000000000223e-02,3.735822594292988706e-03
6.850000000000000000e+01,-8.688846999999999543e-02,3.674946110656590343e-03
6.900000000000000000e+01,-1.192682760000000064e-01,3.273233344567112214e-03
6.950000000000000000e+01,-1.399228879999999953e-01,2.634108345513523630e-03
7.000000000000000000e+01,-1.473779959999999833e-01,1.987658201202109447e-03
7.050000000000000000e+01,-1.416773680000000257e-01,1.776942601946949639e-03
7.100000000000000000e+01,-1.243036419999999920e-01,2.231490530191421618e-03
7.150000000000000000e+01,-9.793528199999999850e-02,2.942582876347580884e-03
7.200000000000000000e+01,-6.607512600000001179e-02,3.547007989071351754e-03
7.250000000000000000e+01,-3.260078000000000281e-02,3.870627832726881556e-03
7.300000000000000000e+01,-1.294677999999999845e-03,3.837001831423070188e-03
7.350000000000000000e+01,2.458836199999999902e-02,3.434989035402296817e-03
7.400000000000000000e+01,4.266629800000000527e-02,2.710294809745611086e-03
7.450000000000000000e+01,5.165182999999999580e-02,1.772579633965707009e-03
7.500000000000000000e+01,5.143294400000000127e-02,9.216047842790317133e-04
7.550000000000000000e+01,4.301190800000000147e-02,1.147535645199747670e-03
7.600000000000000000e+01,2.831912200000000213e-02,2.062814544168718820e-03
7.650000000000000000e+01,9.930846000000001852e-03,2.897807991348977808e-03
7.700000000000000000e+01,-9.271860000000001559e-03,3.471605034729612852e-03
7.750000000000000000e+01,-2.646198400000000089e-02,3.715293078932804024e-03
7.800000000000000000e+01,-3.920241399999999793e-02,3.614518950644192864e-03
7.850000000000000000e+01,-4.572208800000000101e-02,3.205498880009787031e-03
7.900000000000000000e+01,-4.510284800000000788e-02,2.583396792241563541e-03
7.950000000000000000e+01,-3.735784999999999800e-02,1.937671320859139356e-03
8.000000000000000000e+01,-2.339495999999999937e-02,1.620883873573304235e-03
8.050000000000000000e+01,-4.872894000000000010e-03,1.885220662160268191e-03
8.100000000000000000e+01,1.602883199999999980e-02,2.420166059450053458e-03
8.150000000000000000e+01,3.689396999999999816e-02,2.871307300351183187e-03
8.200000000000000000e+01,5.536942000000000252e-02,3.067560026206496600e-03
8.250000000000000000e+01,6.944231400000000498e-02,2.939689639580341917e-03
8.300000000000000000e+01,7.766088200000001440e-02,2.481464084318772950e-03
8.350000000000000000e+01,7.927538400000000429e-02,1.736744337672070995e-03
8.400000000000000000e+01,7.428735200000000094e-02,8.042646294186998413e-04
8.450000000000000000e+01,6.340766000000000457e-02,4.617027868770122033e-04
8.500000000000000000e+01,4.793483600000000150e-02,1.447766243837726339e-03
8.550000000000000000e+01,2.957327200000000114e-02,2.390849399346182003e-03
8.600000000000000000e+01,1.021629599999999971e-02,3.124996097304122769e-03
8.650000000000000000e+01,-8.278759999999999591e-03,3.569548268609068226e-03
8.700000000000000000e+01,-2.429694599999999982e-02,3.682166196229605219e-03
8.750000000000000000e+01,-3.663034800000000007e-02,3.461772322896755454e-03
8.800000000000000000e+01,-4.458344599999999880e-02,2.954166318277628468e-03
8.850000000000000000e+01,-4.800941600000000614e-02,2.266346786684685088e-03
8.900000000000000000e+01,-4.727644599999999281e-02,1.622638832129935085e-03
8.950000000000000000e+01,-4.317259599999999364e-02,1.454652164761734492e-03
9.000000000000000000e+01,-3.676549199999999684e-02,1.895442345462926498e-03
9.050000000000000000e+01,-2.923881999999999870e-02,2.489603220203973934e-03
9.100000000000000000e+01,-2.172934400000000113e-02,2.932285188984181789e-03
9.150000000000000000e+01,-1.518630999999999974e-02,3.098133616581118070e-03
9.200000000000000000e+01,-1.026988600000000237e-02,2.947026539338592176e-03
9.250000000000000000e+01,-7.298045999999999874e-03,2.501995264419179174e-03
9.300000000000000000e+01,-6.243638000000000139e-03,1.861841373281837879e-03
9.350000000000000000e+01,-6.776527999999999545e-03,1.297827909298455420e-03
9.400000000000000000e+01,-8.340544000000000083e-03,1.385542187818905851e-03
9.450000000000000000e+01,-1.025201599999999921e-02,2.085834370082149773e-03
9.500000000000000000e+01,-1.180557999999999955e-02,2.867859799882135300e-03
9.550000000000000000e+01,-1.237364399999999962e-02,3.485748708965693762e-03
9.600000000000000000e+01,-1.148776400000000100e-02,3.829423382584641686e-03
9.650000000000000000e+01,-8.893072000000000130e-03,3.851160157936046793e-03
9.700000000000000000e+01,-4.570686000000000020e-03,3.553108977472545314e-03
9.750000000000000000e+01,1.272814000000000150e-03,2.986874653673300857e-03
9.800000000000000000e+01,8.245343999999998202e-03,2.261838581412475846e-03
9.850000000000000000e+01,1.583125599999999841e-02,1.587228128028860289e-03
9.900000000000000000e+01,2.346510200000000157e-02,1.347749689016472432e-03
9.950000000000000000e+01,3.060582800000000159e-02,1.678925772234734441e-03
1.000000000000000000e+02,3.680083399999999755e-02,2.148592646291054911e-03
1.005000000000000000e+02,4.173169000000000184e-02,2.459140457668084270e-03
1.010000000000000000e+02,4.523690799999999929e-02,2.502089346806783687e-03
1.015000000000000000e+02,4.731096799999999492e-02,2.261817715710971125e-03
1.020000000000000000e+02,4.808226200000000061e-02,1.802552116049352870e-03
1.025000000000000000e+02,4.777518000000000736e-02,1.334654604217884932e-03
1.030000000000000000e+02,4.666312200000000132e-02,1.343911291698228440e-03
1.035000000000000000e+02,4.501953599999999889e-02,1.969627128477875310e-03
1.040000000000000000e+02,4.307404599999999778e-02,2.779456067550986967e-03
1.045000000000000000e+02,4.097945600000000438e-02,3.505301521355331466e-03
1.050000000000000000e+02,3.879420000000000091e-02,4.013652247776331068e-03
1.055000000000000000e+02,3.648261400000000348e-02,4.231117832210063399e-03
1.060000000000000000e+02,3.393311799999999823e-02,4.129882622187220666e-03
1.065000000000000000e+02,3.099154200000000040e-02,3.726381874276172256e-03
1.070000000000000000e+02,2.750440799999999755e-02,3.082540014615220425e-03
1.075000000000000000e+02,2.336469999999999866e-02,2.313350077554194879e-03
1.080000000000000000e+02,1.855224999999999930e-02,1.624148576294668841e-03
1.085000000000000000e+02,1.316114599999999857e-02,1.367127894670429203e-03
1.090000000000000000e+02,7.408845999999999314e-03,1.652073483213140938e-03
1.095000000000000000e+02,1.624664000000000056e-03,2.076444237258973525e-03
1.100000000000000000e+02,-3.781370000000000044e-03,2.363364595842122780e-03
1.105000000000000000e+02,-8.365008000000001900e-03,2.424533645296348024e-03
1.110000000000000000e+02,-1.170317000000000059e-02,2.271067260071792538e-03
1.115000000000000000e+02,-1.345039599999999815e-02,2.001552533264115783e-03
1.120000000000000000e+02,-1.338841199999999884e-02,1.821739025487460186e-03
1.125000000000000000e+02,-1.146172999999999984e-02,1.965856306483258244e-03
1.130000000000000000e+02,-7.793864000000000174e-03,2.429848670748036617e-03
1.135000000000000000e+02,-2.681227999999999910e-03,3.003842265751315542e-03
1.140000000000000000e+02,3.435497999999999937e-03,3.501112414685366575e-03
1.145000000000000000e+02,1.001981199999999947e-02,3.803762269729011290e-03
1.150000000000000000e+02,1.650206400000000379e-02,3.848322854870157243e-03
1.155000000000000000e+02,2.234873799999999994e-02,3.618737494847339229e-03
1.160000000000000000e+02,2.712920400000000051e-02,3.146057337620533374e-03
1.165000000000000000e+02,3.057076600000000616e-02,2.514103817491632718e-03
1.170000000000000000e+02,3.259388200000000457e-02,1.882527165536794934e-03
1.175000000000000000e+02,3.332207400000000014e-02,1.529369975606295010e-03
1.180000000000000000e+02,3.306425200000000231e-02,1.666837361848479354e-03
1.185000000000000000e+02,3.227155400000000091e-02,2.065121467523399826e-03
1.190000000000000000e+02,3.147406000000000509e-02,2.420384226303748561e-03
1.195000000000000000e+02,3.120594999999999966e-02,2.596179707786038220e-03
1.200000000000000000e+02,3.192903400000000197e-02,2.568394722079532771e-03
1.205000000000000000e+02,3.396473800000000126e-02,2.398802496581158364e-03
1.210000000000000000e+02,3.744341999999999809e-02,2.239651273620515623e-03
1.215000000000000000e+02,4.227762399999999976e-02,2.297777543113345075e-03
1.220000000000000000e+02,4.816290399999999944e-02,2.665629248167494456e-03
1.225000000000000000e+02,5.460637599999999814e-02,3.227470411780097945e-03
1.230000000000000000e+02,6.097993200000000058e-02,3.802647922198951029e-03
1.235000000000000000e+02,6.659176999999999458e-02,4.248923774120924417e-03
1.240000000000000000e+02,7.076789399999999786e-02,4.474624670336720123e-03
1.245000000000000000e+02,7.293383000000000504e-02,4.434086029369523584e-03
1.250000000000000000e+02,7.268678800000000217e-02,4.125706727452157357e-03
1.255000000000000000e+02,6.984956200000000393e-02,3.592256614649626170e-03
1.260000000000000000e+02,6.449953599999999621e-02,2.924255062359642793e-03
1.265000000000000000e+02,5.696903400000000867e-02,2.271969238998626864e-03
1.270000000000000000e+02,4.781657000000000268e-02,1.855773136498639663e-03
1.275000000000000000e+02,3.777200799999999581e-02,1.841386568427173147e-03
1.280000000000000000e+02,2.766174399999999853e-02,2.091688999934263396e-03
1.285000000000000000e+02,1.832228600000000013e-02,2.346407320082342148e-03
1.290000000000000000e+02,1.051199999999999878e-02,2.464043439257919930e-03
1.295000000000000000e+02,4.830852000000000063e-03,2.423323103976025503e-03
1.300000000000000000e+02,1.657238000000000114e-03,2.299419080877602821e-03
1.305000000000000000e+02,1.109094000000000139e-03,2.249594521771868059e-03
1.310000000000000000e+02,3.033965999999999920e-03,2.431388409435234453e-03
1.315000000000000000e+02,7.029591999999999438e-03,2.853415438768774556e-03
1.320000000000000000e+02,1.249296199999999982e-02,3.379255517328336265e-03
1.325000000000000000e+02,1.869234200000000068e-02,3.851847905885432896e-03
1.330000000000000000e+02,2.485397200000000195e-02,4.151321642864354115e-03
1.335000000000000000e+02,3.025319999999999745e-02,4.201638996234683884e-03
1.340000000000000000e+02,3.429928399999999933e-02,3.969091697311363277e-03
1.345000000000000000e+02,3.660404400000000225e-02,3.461417934700459879e-03
1.350000000000000000e+02,3.702620400000000700e-02,2.728061421071013501e-03
1.355000000000000000e+02,3.568633999999999695e-02,1.868592233190537926e-03
1.360000000000000000e+02,3.295048200000000316e-02,1.103280134713754577e-03
1.365000000000000000e+02,2.938412000000000315e-02,1.015512928332279203e-03
1.370000000000000000e+02,2.568180600000000147e-02,1.596901129305130368e-03
1.375000000000000000e+02,2.258036199999999966e-02,2.195048888153519704e-03
1.380000000000000000e+02,2.076598800000000258e-02,2.603270224650910264e-03
1.385000000000000000e+02,2.078625199999999812e-02,2.786217486000329945e-03
1.390000000000000000e+02,2.297754600000000147e-02,2.793798081792239762e-03
1.395000000000000000e+02,2.741695600000000274e-02,2.753713017964290726e-03
1.400000000000000000e+02,3.390453800000000489e-02,2.839370879151576973e-03
1.405000000000000000e+02,4.197865799999999509e-02,3.159399915657085112e-03
1.410000000000000000e+02,5.096295600000000370e-02,3.664579001485163395e-03
1.415000000000000000e+02,6.003973399999999738e-02,4.207405756801452235e-03
1.420000000000000000e+02,6.834106399999999304e-02,4.640557062674263364e-03
1.425000000000000000e+02,7.504672199999999627e-02,4.856930344521526513e-03
1.430000000000000000e+02,7.947717199999999871e-02,4.797209882028720222e-03
1.435000000000000000e+02,8.117052399999999390e-02,4.450545634533589930e-03
1.440000000000000000e+02,7.993452399999999292e-02,3.854895368038669962e-03
1.445000000000000000e+02,7.586785000000000057e-02,3.100623420965530931e-03
1.450000000000000000e+02,6.934847799999999118e-02,2.346881951248081053e-03
1.455000000000000000e+02,6.099092600000000086e-02,1.852737451768598359e-03
1.460000000000000000e+02,5.157743000000000050e-02,1.850887262414974577e-03
1.465000000000000000e+02,4.197120199999999912e-02,2.177162991182332238e-03
1.470000000000000000e+02,3.302178599999999742e-02,2.499646899541213118e-03
1.475000000000000000e+02,2.547329799999999839e-02,2.645296079673123673e-03
1.480000000000000000e+02,1.988601400000000047e-02,2.580100158735315358e-03
1.485000000000000000e+02,1.657995200000000197e-02,2.376945923195140659e-03
1.490000000000000000e+02,1.560660799999999925e-02,2.217113358661212431e-03
1.495000000000000000e+02,1.675166999999999976e-02,2.326669649279845559e-03
1.500000000000000000e+02,1.956820599999999771e-02,2.758217357487621844e-03
1.505000000000000000e+02,2.343621400000000035e-02,3.343225162907218981e-03
1.510000000000000000e+02,2.764155800000000010e-02,3.883875822465749326e-03
1.515000000000000000e+02,3.146497399999999972e-02,4.240204457054636347e-03
1.520000000000000000e+02,3.427055800000000652e-02,4.330393588642261760e-03
1.525000000000000000e+02,3.558331999999999468e-02,4.122739014670950483e-03
1.530000000000000000e+02,3.514646200000000331e-02,3.630614397783658333e-03
1.535000000000000000e+02,3.295188000000000283e-02,2.908933934428555631e-03
1.540000000000000000e+02,2.924027400000000013e-02,2.056052699243382867e-03
1.545000000000000000e+02,2.447111199999999973e-02,1.252752980991863685e-03
1.550000000000000000e+02,1.926619199999999796e-02,9.484372756086718436e-04
1.555000000000000000e+02,1.433351600000000101e-02,1.364790780524985847e-03
1.560000000000000000e+02,1.038063000000000007e-02,1.889082452872293313e-03
1.565000000000000000e+02,8.027636000000001187e-03,2.242757955035718648e-03
1.570000000000000000e+02,7.730243999999999831e-03,2.368353194138492299e-03
1.575000000000000000e+02,9.721976000000000229e-03,2.297566463738535871e-03
1.580000000000000000e+02,1.398238599999999943e-02,2.141193694200970582e-03
1.585000000000000000e+02,2.023507600000000115e-02,2.081797135360695557e-03
1.590000000000000000e+02,2.797575399999999851e-02,2.271626062279177155e-03
1.595000000000000000e+02,3.652711800000000425e-02,2.678577883617349990e-03
1.600000000000000000e+02,4.511411600000000272e-02,3.141213615686777941e-03
1.605000000000000000e+02,5.295071199999999700e-02,3.508184299191533656e-03
1.610000000000000000e+02,5.932780600000000376e-02,3.680727397009455216e-03
1.615000000000000000e+02,6.369178600000000023e-02,3.610835594165982213e-03
1.620000000000000000e+02,6.570433200000000418e-02,3.295554610500939750e-03
1.625000000000000000e+02,6.527633800000000319e-02,2.772542391557610789e-03
1.630000000000000000e+02,6.257213000000000358e-02,2.119016845067542894e-03
1.635000000000000000e+02,5.798399199999999809e-02,1.467184039953407619e-03
1.640000000000000000e+02,5.208042999999999700e-02,1.069277930713058693e-03
1.645000000000000000e+02,4.553511400000000153e-02,1.181008661397535582e-03
1.650000000000000000e+02,3.904529399999999428e-02,1.552045084682142969e-03
1.655000000000000000e+02,3.324987599999999766e-02,1.877624943178482844e-03
1.660000000000000000e+02,2.865687599999999779e-02,2.055382499751810376e-03
1.665000000000000000e+02,2.558884200000000053e-02,2.080935816608479091e-03
1.670000000000000000e+02,2.415223000000000023e-02,2.009266072293562199e-03
1.675000000000000000e+02,2.423394000000000242e-02,1.939295261281788257e-03
1.680000000000000000e+02,2.552457600000000021e-02,1.973378578176523609e-03
1.685000000000000000e+02,2.756505799999999645e-02,2.142676117026089816e-03
1.690000000000000000e+02,2.981035599999999966e-02,2.384065288213810772e-03
1.695000000000000000e+02,3.170225000000000126e-02,2.601912246909953048e-03
1.700000000000000000e+02,3.274213799999999702e-02,2.723261212710598525e-03
1.705000000000000000e+02,3.255502799999999974e-02,2.714147042270186137e-03
1.710000000000000000e+02,3.093710200000000105e-02,2.578466847278436391e-03
1.715000000000000000e+02,2.788141800000000156e-02,2.351204921841989863e-03
1.720000000000000000e+02,2.357896200000000192e-02,2.087303010706399297e-03
1.725000000000000000e+02,1.839540599999999609e-02,1.844220050017350652e-03
1.730000000000000000e+02,1.282673799999999899e-02,1.658406049938916356e-03
1.735000000000000000e+02,7.439558000000001496e-03,1.528704377973060056e-03
1.740000000000000000e+02,2.803359999999999966e-03,1.428150199835437253e-03
1.745000000000000000e+02,-5.768700000000002688e-04,1.339344490065942812e-03
1.750000000000000000e+02,-2.319878000000000044e-03,1.282229162682708631e-03
1.755000000000000000e+02,-2.212116000000000082e-03,1.308524725630356728e-03
1.760000000000000000e+02,-2.315799999999998936e-04,1.451537022786535602e-03
1.765000000000000000e+02,3.451036000000000208e-03,1.682240442423733710e-03
1.770000000000000000e+02,8.493650000000000158e-03,1.932048546020518091e-03
1.775000000000000000e+02,1.442361600000000021e-02,2.134060288390653495e-03
1.780000000000000000e+02,2.069272800000000051e-02,2.241869545737217636e-03
1.785000000000000000e+02,2.673959800000000331e-02,2.236435527564789322e-03
1.790000000000000000e+02,3.205172399999999672e-02,2.131013721135084985e-03
1.795000000000000000e+02,3.621992000000000267e-02,1.974506314001046522e-03
1.800000000000000000e+02,3.897894400000000148e-02,1.844748992189993797e-03
1.805000000000000000e+02,4.023001199999999555e-02,1.812388036286379780e-03
1.810000000000000000e+02,4.004318799999999345e-02,1.881303451977909495e-03
1.815000000000000000e+02,3.864013200000000064e-02,1.978872759869617758e-03
1.820000000000000000e+02,3.635976399999999581e-02,2.013007759489763866e-03
1.825000000000000000e+02,3.361139999999999961e-02,1.921466882230864681e-03
1.830000000000000000e+02,3.082106600000000113e-02,1.692891725556008040e-03
1.835000000000000000e+02,2.837754599999999655e-02,1.386557379572154374e-03
1.840000000000000000e+02,2.658458600000000033e-02,1.174903866218849399e-03
1.845000000000000000e+02,2.562513999999999764e-02,1.290827970350812539e-03
1.850000000000000000e+02,2.554198400000000022e-02,1.695587310160111055e-03
1.855000000000000000e+02,2.623700199999999885e-02,2.162687981966885352e-03
1.860000000000000000e+02,2.748896599999999663e-02,2.535327865276204833e-03
1.865000000000000000e+02,2.898700600000000266e-02,2.726489907119775038e-03
1.870000000000000000e+02,3.037491800000000075e-02,2.694465976022706721e-03
1.875000000000000000e+02,3.130001599999999995e-02,2.437235325132967260e-03
1.880000000000000000e+02,3.145986199999999816e-02,1.996987168657825967e-03
1.885000000000000000e+02,3.064105399999999396e-02,1.483734657708716057e-03
1.890000000000000000e+02,2.874561999999999951e-02,1.152287902483576472e-03
1.895000000000000000e+02,2.580258799999999783e-02,1.316016273270965032e-03
1.900000000000000000e+02,2.196431800000000351e-02,1.793920844132761367e-03
1.905000000000000000e+02,1.748888000000000179e-02,2.257636050241490586e-03
1.910000000000000000e+02,1.271106399999999935e-02,2.546184586208549098e-03
1.915000000000000000e+02,8.005616000000000121e-03,2.588210721915045181e-03
