lag_fs,running_eta_mean,running_eta_sem
4.400000000000000000e+01,1.932514320000000008e-01,3.124219287286665505e-03
4.450000000000000000e+01,1.927519900000000119e-01,3.176832881487476855e-03
4.500000000000000000e+01,1.941017999999999910e-01,3.234914908258023237e-03
4.550000000000000000e+01,1.971946139999999903e-01,3.296172528085567887e-03
4.600000000000000000e+01,2.017175059999999909e-01,3.357518355591820620e-03
4.650000000000000000e+01,2.071902940000000248e-01,3.415330717290202336e-03
4.700000000000000000e+01,2.130232599999999921e-01,3.466009983783946598e-03
4.750000000000000000e+01,2.185862919999999876e-01,3.506694045361530808e-03
4.800000000000000000e+01,2.232811680000000298e-01,3.535925179756210443e-03
4.850000000000000000e+01,2.266086619999999885e-01,3.554030076906214593e-03
4.900000000000000000e+01,2.282229559999999768e-01,3.563112543090096555e-03
4.950000000000000000e+01,2.279674720000000043e-01,3.566595014705761877e-03
5.000000000000000000e+01,2.258886719999999571e-01,3.568492227720836043e-03
5.050000000000000000e+01,2.222269040000000029e-01,3.572576796106137226e-03
5.100000000000000000e+01,2.173859600000000170e-01,3.581776845617272009e-03
5.150000000000000000e+01,2.118853740000000152e-01,3.597936796495456759e-03
5.200000000000000000e+01,2.063011099999999820e-01,3.621992212321832084e-03
5.250000000000000000e+01,2.012015319999999607e-01,3.654335994433737488e-03
5.300000000000000000e+01,1.970857800000000160e-01,3.695144053792763679e-03
5.350000000000000000e+01,1.943313620000000075e-01,3.744418174804197384e-03
5.400000000000000000e+01,1.931565600000000049e-01,3.801729295539067396e-03
5.450000000000000000e+01,1.936016180000000309e-01,3.865785464033671352e-03
5.500000000000000000e+01,1.955304079999999889e-01,3.934122706123183329e-03
5.550000000000000000e+01,1.986519619999999875e-01,4.003123426994731164e-03
5.600000000000000000e+01,2.025589699999999771e-01,4.068464601497717888e-03
5.650000000000000000e+01,2.067783299999999824e-01,4.125868855616959645e-03
5.700000000000000000e+01,2.108276420000000095e-01,4.171960264607512715e-03
5.750000000000000000e+01,2.142708700000000022e-01,4.204927712813859818e-03
5.800000000000000000e+01,2.167667360000000154e-01,4.224812758777131069e-03
5.850000000000000000e+01,2.181045380000000145e-01,4.233353474816861639e-03
5.900000000000000000e+01,2.182234839999999954e-01,4.233421469372736223e-03
5.950000000000000000e+01,2.172139399999999942e-01,4.228259493259610945e-03
6.000000000000000000e+01,2.153009800000000029e-01,4.220799063612241248e-03
6.050000000000000000e+01,2.128125939999999938e-01,4.213293014412361828e-03
6.100000000000000000e+01,2.101367599999999780e-01,4.207358125360851492e-03
6.150000000000000000e+01,2.076726680000000047e-01,4.204366794968537359e-03
6.200000000000000000e+01,2.057819320000000007e-01,4.205880798518191188e-03
6.250000000000000000e+01,2.047456379999999798e-01,4.213867477747016040e-03
6.300000000000000000e+01,2.047321359999999812e-01,4.230445194454833524e-03
6.350000000000000000e+01,2.057792019999999944e-01,4.257266170765457332e-03
6.400000000000000000e+01,2.077923080000000089e-01,4.294725607266896596e-03
6.450000000000000000e+01,2.105587499999999890e-01,4.341428875914009333e-03
6.500000000000000000e+01,2.137754679999999963e-01,4.394178832570883216e-03
6.550000000000000000e+01,2.170867139999999862e-01,4.448544307140933803e-03
6.600000000000000000e+01,2.201267639999999748e-01,4.499850010887696677e-03
6.650000000000000000e+01,2.225623680000000104e-01,4.544160023700088979e-03
6.700000000000000000e+01,2.241298980000000218e-01,4.579009073860195941e-03
6.750000000000000000e+01,2.246631400000000112e-01,4.603644019808652600e-03
6.800000000000000000e+01,2.241087840000000053e-01,4.618744867661127990e-03
6.850000000000000000e+01,2.225284839999999986e-01,4.625857340373348142e-03
6.900000000000000000e+01,2.200876680000000418e-01,4.626742607227467621e-03
6.950000000000000000e+01,2.170331259999999651e-01,4.622952952640336025e-03
7.000000000000000000e+01,2.136622840000000356e-01,4.615802348226795068e-03
7.050000000000000000e+01,2.102881639999999719e-01,4.606657044978058717e-03
7.100000000000000000e+01,2.072041500000000036e-01,4.597410986741340237e-03
7.150000000000000000e+01,2.046527539999999923e-01,4.590771260309750752e-03
7.200000000000000000e+01,2.028017580000000264e-01,4.590133433286443763e-03
7.250000000000000000e+01,2.017302299999999826e-01,4.598962999959878631e-03
7.300000000000000000e+01,2.014255560000000056e-01,4.619872617290002662e-03
7.350000000000000000e+01,2.017913120000000282e-01,4.653722704418900707e-03
7.400000000000000000e+01,2.026644000000000223e-01,4.699187313774587545e-03
7.450000000000000000e+01,2.038390439999999693e-01,4.752962854452580203e-03
7.500000000000000000e+01,2.050942980000000360e-01,4.810545311874115347e-03
7.550000000000000000e+01,2.062217400000000145e-01,4.867262824865734548e-03
7.600000000000000000e+01,2.070500500000000133e-01,4.919175064045802105e-03
7.650000000000000000e+01,2.074637579999999981e-01,4.963568728234153335e-03
7.700000000000000000e+01,2.074143359999999769e-01,4.998972525877291330e-03
7.750000000000000000e+01,2.069226519999999847e-01,5.024804370930675834e-03
7.800000000000000000e+01,2.060729779999999900e-01,5.040875134575742260e-03
7.850000000000000000e+01,2.049995920000000083e-01,5.047060046157960181e-03
7.900000000000000000e+01,2.038678599999999841e-01,5.043258699960768282e-03
7.950000000000000000e+01,2.028522999999999854e-01,5.029712128806178816e-03
8.000000000000000000e+01,2.021143440000000013e-01,5.007487032590895830e-03
8.050000000000000000e+01,2.017824759999999884e-01,4.978927505690958905e-03
8.100000000000000000e+01,2.019371219999999967e-01,4.947743804221678074e-03
8.150000000000000000e+01,2.026018700000000172e-01,4.918652390203034734e-03
8.200000000000000000e+01,2.037418999999999758e-01,4.896536448364291819e-03
8.250000000000000000e+01,2.052694360000000273e-01,4.885397554783642293e-03
8.300000000000000000e+01,2.070552579999999643e-01,4.887443881873631407e-03
8.350000000000000000e+01,2.089445799999999909e-01,4.902655114106029867e-03
8.400000000000000000e+01,2.107751700000000117e-01,4.928991174950506961e-03
8.450000000000000000e+01,2.123954299999999962e-01,4.963115116484806758e-03
8.500000000000000000e+01,2.136802960000000196e-01,5.001296973922463203e-03
8.550000000000000000e+01,2.145432519999999899e-01,5.040167403423622544e-03
8.600000000000000000e+01,2.149432280000000139e-01,5.077068528679125337e-03
8.650000000000000000e+01,2.148859040000000165e-01,5.110017678946521084e-03
8.700000000000000000e+01,2.144195939999999911e-01,5.137426052173010328e-03
8.750000000000000000e+01,2.136265119999999906e-01,5.157791791817889146e-03
8.800000000000000000e+01,2.126108059999999855e-01,5.169632999297530535e-03
8.850000000000000000e+01,2.114849740000000478e-01,5.171701857459107092e-03
8.900000000000000000e+01,2.103564399999999779e-01,5.163446890406636798e-03
8.950000000000000000e+01,2.093159560000000252e-01,5.145539133347059278e-03
9.000000000000000000e+01,2.084290960000000081e-01,5.120208095359599781e-03
9.050000000000000000e+01,2.077316800000000296e-01,5.091214289609110287e-03
9.100000000000000000e+01,2.072293780000000196e-01,5.063357647406902494e-03
9.150000000000000000e+01,2.069011580000000294e-01,5.041632399345873095e-03
9.200000000000000000e+01,2.067058460000000264e-01,5.030258368494205760e-03
9.250000000000000000e+01,2.065906459999999889e-01,5.031878319980126642e-03
9.300000000000000000e+01,2.065003980000000294e-01,5.047233538766956323e-03
9.350000000000000000e+01,2.063862879999999733e-01,5.075329468916672804e-03
9.400000000000000000e+01,2.062129739999999933e-01,5.113974013949036668e-03
9.450000000000000000e+01,2.059633399999999948e-01,5.160434778364126826e-03
9.500000000000000000e+01,2.056404559999999715e-01,5.211877949764942217e-03
9.550000000000000000e+01,2.052666340000000034e-01,5.265528810049944011e-03
9.600000000000000000e+01,2.048799920000000108e-01,5.318555879173780636e-03
9.650000000000000000e+01,2.045290060000000132e-01,5.367878540118617772e-03
9.700000000000000000e+01,2.042659679999999922e-01,5.410115578276858753e-03
9.750000000000000000e+01,2.041401679999999830e-01,5.441795345951001492e-03
9.800000000000000000e+01,2.041917719999999936e-01,5.459865271236460753e-03
9.850000000000000000e+01,2.044471219999999811e-01,5.462349804264094583e-03
9.900000000000000000e+01,2.049159619999999793e-01,5.448975210168786887e-03
9.950000000000000000e+01,2.055908640000000120e-01,5.421532205444877864e-03
1.000000000000000000e+02,2.064487419999999906e-01,5.383830977177306992e-03
1.005000000000000000e+02,2.074541379999999824e-01,5.341221802660323786e-03
1.010000000000000000e+02,2.085636959999999929e-01,5.299737524917244764e-03
1.015000000000000000e+02,2.097312100000000012e-01,5.265104483446646916e-03
1.020000000000000000e+02,2.109124940000000059e-01,5.241865893251754747e-03
1.025000000000000000e+02,2.120695380000000019e-01,5.232851743741071503e-03
1.030000000000000000e+02,2.131734279999999981e-01,5.239106291904561605e-03
1.035000000000000000e+02,2.142057840000000102e-01,5.260143614370809545e-03
1.040000000000000000e+02,2.151585879999999840e-01,5.294360640930499337e-03
1.045000000000000000e+02,2.160326320000000300e-01,5.339349655050136707e-03
1.050000000000000000e+02,2.168348299999999784e-01,5.392014718581542021e-03
1.055000000000000000e+02,2.175749319999999987e-01,5.448572865031169575e-03
1.060000000000000000e+02,2.182621080000000102e-01,5.504566468939583145e-03
1.065000000000000000e+02,2.189020540000000126e-01,5.555070115172804079e-03
1.070000000000000000e+02,2.194950139999999883e-01,5.595175399332535764e-03
1.075000000000000000e+02,2.200350240000000235e-01,5.620687323220888501e-03
1.080000000000000000e+02,2.205105660000000189e-01,5.628907551075605989e-03
1.085000000000000000e+02,2.209064359999999838e-01,5.619262383024662202e-03
1.090000000000000000e+02,2.212065440000000049e-01,5.593613615934337271e-03
1.095000000000000000e+02,2.213972379999999962e-01,5.556110872087957793e-03
1.100000000000000000e+02,2.214705460000000181e-01,5.512600038483294988e-03
1.105000000000000000e+02,2.214268679999999989e-01,5.469703149876966979e-03
1.110000000000000000e+02,2.212766879999999714e-01,5.433789567133052827e-03
1.115000000000000000e+02,2.210409579999999818e-01,5.410111978354420481e-03
1.120000000000000000e+02,2.207501000000000047e-01,5.402286317142030586e-03
1.125000000000000000e+02,2.204416479999999900e-01,5.412169915708853890e-03
1.130000000000000000e+02,2.201568640000000077e-01,5.440024625338195190e-03
1.135000000000000000e+02,2.199366939999999881e-01,5.484749090765776540e-03
1.140000000000000000e+02,2.198176280000000149e-01,5.544016918687570163e-03
1.145000000000000000e+02,2.198280380000000034e-01,5.614297812460967291e-03
1.150000000000000000e+02,2.199853880000000039e-01,5.690847099651685087e-03
1.155000000000000000e+02,2.202948639999999791e-01,5.767862875175342255e-03
1.160000000000000000e+02,2.207494480000000148e-01,5.838913116710506973e-03
1.165000000000000000e+02,2.213315619999999817e-01,5.897666119823500273e-03
1.170000000000000000e+02,2.220159680000000080e-01,5.938797718344513213e-03
1.175000000000000000e+02,2.227735899999999936e-01,5.958865919451448827e-03
1.180000000000000000e+02,2.235756980000000171e-01,5.956967136744501651e-03
1.185000000000000000e+02,2.243979180000000295e-01,5.934959712960483254e-03
1.190000000000000000e+02,2.252234899999999984e-01,5.897250950199593202e-03
1.195000000000000000e+02,2.260454159999999990e-01,5.850116697121175713e-03
1.200000000000000000e+02,2.268671120000000097e-01,5.800767977392648662e-03
1.205000000000000000e+02,2.277016140000000244e-01,5.756353373681639962e-03
1.210000000000000000e+02,2.285692839999999837e-01,5.723104234774689832e-03
1.215000000000000000e+02,2.294944319999999982e-01,5.705776894077088483e-03
1.220000000000000000e+02,2.305011879999999957e-01,5.707379526028033036e-03
1.225000000000000000e+02,2.316092359999999961e-01,5.729103830247451665e-03
1.230000000000000000e+02,2.328298799999999891e-01,5.770317775085700984e-03
1.235000000000000000e+02,2.341630739999999711e-01,5.828570857764879022e-03
1.240000000000000000e+02,2.355957740000000078e-01,5.899619527502263268e-03
1.245000000000000000e+02,2.371018619999999966e-01,5.977636238882724946e-03
1.250000000000000000e+02,2.386437720000000040e-01,6.055646922200302699e-03
1.255000000000000000e+02,2.401755920000000211e-01,6.126284895477354664e-03
1.260000000000000000e+02,2.416473140000000019e-01,6.182728087554558404e-03
1.265000000000000000e+02,2.430097900000000311e-01,6.219680232170298612e-03
1.270000000000000000e+02,2.442197399999999907e-01,6.234182995084436296e-03
1.275000000000000000e+02,2.452442940000000016e-01,6.226065940856713096e-03
1.280000000000000000e+02,2.460645220000000077e-01,6.197995783796075332e-03
1.285000000000000000e+02,2.466775139999999866e-01,6.155054860704818262e-03
1.290000000000000000e+02,2.470968219999999937e-01,6.104001901992171450e-03
1.295000000000000000e+02,2.473511479999999929e-01,6.052348427229218078e-03
1.300000000000000000e+02,2.474814639999999843e-01,6.007460013454597736e-03
1.305000000000000000e+02,2.475368000000000013e-01,5.975803663150255213e-03
1.310000000000000000e+02,2.475692239999999766e-01,5.962414602912652177e-03
1.315000000000000000e+02,2.476285579999999986e-01,5.970552898311342477e-03
1.320000000000000000e+02,2.477574379999999965e-01,6.001496090909664606e-03
1.325000000000000000e+02,2.479872740000000353e-01,6.054393696264391556e-03
1.330000000000000000e+02,2.483356139999999823e-01,6.126228025632572509e-03
1.335000000000000000e+02,2.488051980000000329e-01,6.211957531201735098e-03
1.340000000000000000e+02,2.493848179999999526e-01,6.304884104376067000e-03
1.345000000000000000e+02,2.500518279999999760e-01,6.397336650215777916e-03
1.350000000000000000e+02,2.507759999999999989e-01,6.481545111113556738e-03
1.355000000000000000e+02,2.515241879999999819e-01,6.550622904475114465e-03
1.360000000000000000e+02,2.522652820000000351e-01,6.599470182330853182e-03
1.365000000000000000e+02,2.529747459999999726e-01,6.625418952029828341e-03
1.370000000000000000e+02,2.536382540000000074e-01,6.628556901559793692e-03
1.375000000000000000e+02,2.542539819999999895e-01,6.611640832966051394e-03
1.380000000000000000e+02,2.548332159999999735e-01,6.579659984271683977e-03
1.385000000000000000e+02,2.553992680000000126e-01,6.539154624802357568e-03
1.390000000000000000e+02,2.559848160000000039e-01,6.497419909160558407e-03
1.395000000000000000e+02,2.566279399999999988e-01,6.461681479953186938e-03
1.400000000000000000e+02,2.573673420000000545e-01,6.438391854332416349e-03
1.405000000000000000e+02,2.582373439999999798e-01,6.432637568000858751e-03
1.410000000000000000e+02,2.592632559999999975e-01,6.447667982595410227e-03
1.415000000000000000e+02,2.604576539999999829e-01,6.484588052762951457e-03
1.420000000000000000e+02,2.618181179999999886e-01,6.542161460637760037e-03
1.425000000000000000e+02,2.633265980000000228e-01,6.616867688049534249e-03
1.430000000000000000e+02,2.649505999999999806e-01,6.703165878487565323e-03
1.435000000000000000e+02,2.666460400000000286e-01,6.794063632561150520e-03
1.440000000000000000e+02,2.683613420000000027e-01,6.881878041231478428e-03
1.445000000000000000e+02,2.700424300000000000e-01,6.959148305736843898e-03
1.450000000000000000e+02,2.716379080000000390e-01,7.019533483813154146e-03
1.455000000000000000e+02,2.731039579999999800e-01,7.058589105430636973e-03
1.460000000000000000e+02,2.744083220000000378e-01,7.074281649569370486e-03
1.465000000000000000e+02,2.755329979999999734e-01,7.067201412008433832e-03
1.470000000000000000e+02,2.764753600000000033e-01,7.040444860360744322e-03
1.475000000000000000e+02,2.772476640000000048e-01,6.999218971800062056e-03
1.480000000000000000e+02,2.778749220000000242e-01,6.950242829491205462e-03
1.485000000000000000e+02,2.783915459999999897e-01,6.901029014590216552e-03
1.490000000000000000e+02,2.788370659999999668e-01,6.859129859425026204e-03
1.495000000000000000e+02,2.792514540000000656e-01,6.831396932855382347e-03
1.500000000000000000e+02,2.796706359999999725e-01,6.823288580751651032e-03
1.505000000000000000e+02,2.801226780000000138e-01,6.838286566233824429e-03
1.510000000000000000e+02,2.806250540000000404e-01,6.877471367738728809e-03
1.515000000000000000e+02,2.811834139999999649e-01,6.939337050631421214e-03
1.520000000000000000e+02,2.817918119999999749e-01,7.019893240318830947e-03
1.525000000000000000e+02,2.824344639999999407e-01,7.113104011473894185e-03
1.530000000000000000e+02,2.830886679999999878e-01,7.211562363552300597e-03
1.535000000000000000e+02,2.837286220000000414e-01,7.307362380438925560e-03
1.540000000000000000e+02,2.843295119999999510e-01,7.393028081580241100e-03
1.545000000000000000e+02,2.848714880000000060e-01,7.462361617284700606e-03
1.550000000000000000e+02,2.853429600000000343e-01,7.511137793403210514e-03
1.555000000000000000e+02,2.857428379999999990e-01,7.537525493727634945e-03
1.560000000000000000e+02,2.860814800000000546e-01,7.542266073746664752e-03
1.565000000000000000e+02,2.863801559999999968e-01,7.528524049935415158e-03
1.570000000000000000e+02,2.866691639999999763e-01,7.501511115873648120e-03
1.575000000000000000e+02,2.869847879999999907e-01,7.467907628090618768e-03
1.580000000000000000e+02,2.873653580000000152e-01,7.435143941708459436e-03
1.585000000000000000e+02,2.878470379999999995e-01,7.410585853056018101e-03
1.590000000000000000e+02,2.884596759999999982e-01,7.400728253777862087e-03
1.595000000000000000e+02,2.892233300000000562e-01,7.410445716194808199e-03
1.600000000000000000e+02,2.901458239999999966e-01,7.442393978308727703e-03
1.605000000000000000e+02,2.912216799999999828e-01,7.496655824490681096e-03
1.610000000000000000e+02,2.924325060000000365e-01,7.570697920060346850e-03
1.615000000000000000e+02,2.937488179999999671e-01,7.659674119828725064e-03
1.620000000000000000e+02,2.951330799999999921e-01,7.756983220245480988e-03
1.625000000000000000e+02,2.965435100000000102e-01,7.855070909249002933e-03
1.630000000000000000e+02,2.979383119999999829e-01,7.946297632710718623e-03
1.635000000000000000e+02,2.992797299999999661e-01,8.023803923439301947e-03
1.640000000000000000e+02,3.005375540000000401e-01,8.082265441587280566e-03
1.645000000000000000e+02,3.016915940000000074e-01,8.118462161640343372e-03
1.650000000000000000e+02,3.027329699999999901e-01,8.131601827041829572e-03
1.655000000000000000e+02,3.036640259999999758e-01,8.123390405874631945e-03
1.660000000000000000e+02,3.044969599999999832e-01,8.097828603068846220e-03
1.665000000000000000e+02,3.052513799999999611e-01,8.060783945352339996e-03
1.670000000000000000e+02,3.059510699999999916e-01,8.019360838654787660e-03
1.675000000000000000e+02,3.066204240000000025e-01,7.981141664936538746e-03
1.680000000000000000e+02,3.072809879999999771e-01,7.953361001616487264e-03
1.685000000000000000e+02,3.079484739999999721e-01,7.942086930003724315e-03
1.690000000000000000e+02,3.086307220000000240e-01,7.951542870465701934e-03
1.695000000000000000e+02,3.093267520000000381e-01,7.983589009715739634e-03
1.700000000000000000e+02,3.100270700000000157e-01,8.037521711336776536e-03
1.705000000000000000e+02,3.107151400000000008e-01,8.110178270630671524e-03
1.710000000000000000e+02,3.113698179999999649e-01,8.196355762384527691e-03
1.715000000000000000e+02,3.119684759999999946e-01,8.289472691244959696e-03
1.720000000000000000e+02,3.124903059999999955e-01,8.382360999020267711e-03
1.725000000000000000e+02,3.129195459999999929e-01,8.468117937276621598e-03
1.730000000000000000e+02,3.132480819999999833e-01,8.540868464856134559e-03
1.735000000000000000e+02,3.134771739999999696e-01,8.596403403029431733e-03
1.740000000000000000e+02,3.136180999999999552e-01,8.632600032632118184e-03
1.745000000000000000e+02,3.136915879999999657e-01,8.649619053020429077e-03
1.750000000000000000e+02,3.137261320000000464e-01,8.649833169834775584e-03
1.755000000000000000e+02,3.137553940000000208e-01,8.637537822202343354e-03
1.760000000000000000e+02,3.138149179999999983e-01,8.618439615214228827e-03
1.765000000000000000e+02,3.139386339999999942e-01,8.599006664169761907e-03
1.770000000000000000e+02,3.141554940000000351e-01,8.585720802667416718e-03
1.775000000000000000e+02,3.144866020000000040e-01,8.584320562016189982e-03
1.780000000000000000e+02,3.149432460000000100e-01,8.599128988842182769e-03
1.785000000000000000e+02,3.155259759999999858e-01,8.632543193141054699e-03
1.790000000000000000e+02,3.162248599999999965e-01,8.684779992563423923e-03
1.795000000000000000e+02,3.170209019999999933e-01,8.753865591558619361e-03
1.800000000000000000e+02,3.178883819999999694e-01,8.835936954501993901e-03
1.805000000000000000e+02,3.187978900000000282e-01,8.925739293839470359e-03
1.810000000000000000e+02,3.197196599999999611e-01,9.017257142121990268e-03
1.815000000000000000e+02,3.206268119999999833e-01,9.104417406445299357e-03
1.820000000000000000e+02,3.214981239999999962e-01,9.181742199695327664e-03
1.825000000000000000e+02,3.223200059999999367e-01,9.244902407840009315e-03
1.830000000000000000e+02,3.230874440000000014e-01,9.291136856976432712e-03
1.835000000000000000e+02,3.238038580000000555e-01,9.319475926851996869e-03
1.840000000000000000e+02,3.244798640000000067e-01,9.330791780471581198e-03
1.845000000000000000e+02,3.251311439999999831e-01,9.327656530107976754e-03
1.850000000000000000e+02,3.257757079999999972e-01,9.314025500272906516e-03
1.855000000000000000e+02,3.264308919999999725e-01,9.294794311134273179e-03
1.860000000000000000e+02,3.271104740000000399e-01,9.275269555445596684e-03
1.865000000000000000e+02,3.278222879999999617e-01,9.260590859612789771e-03
1.870000000000000000e+02,3.285666480000000167e-01,9.255188657348589754e-03
1.875000000000000000e+02,3.293357199999999985e-01,9.262306713455346549e-03
1.880000000000000000e+02,3.301140359999999996e-01,9.283700977644956942e-03
1.885000000000000000e+02,3.308799540000000317e-01,9.319485433025045257e-03
1.890000000000000000e+02,3.316080439999999907e-01,9.368192912809061856e-03
1.895000000000000000e+02,3.322719479999999836e-01,9.426996533066821574e-03
1.900000000000000000e+02,3.328475140000000110e-01,9.492083123096106342e-03
1.905000000000000000e+02,3.333157400000000270e-01,9.559098089920411642e-03
1.910000000000000000e+02,3.336652020000000496e-01,9.623630614473625833e-03
1.915000000000000000e+02,3.338936760000000281e-01,9.681667195141855503e-03
1.920000000000000000e+02,3.340087219999999801e-01,9.730002064506155374e-03
1.925000000000000000e+02,3.340272200000000136e-01,9.766560473114888064e-03
1.930000000000000000e+02,3.339738540000000144e-01,9.790585201173937838e-03
