lag_fs,running_eta_mean,running_eta_sem
3.870000000000000000e+02,4.554516220000000004e-01,8.176883624173337389e-03
3.875000000000000000e+02,4.557090340000000128e-01,8.195574353556075650e-03
3.880000000000000000e+02,4.559373640000000671e-01,8.209827925374314772e-03
3.885000000000000000e+02,4.561415379999999575e-01,8.219752002557858747e-03
3.890000000000000000e+02,4.563291559999999580e-01,8.225839397200503805e-03
3.895000000000000000e+02,4.565095819999999693e-01,8.228849268857339055e-03
3.900000000000000000e+02,4.566928459999999856e-01,8.229675993743981732e-03
3.905000000000000000e+02,4.568885380000000107e-01,8.229260253002934969e-03
3.910000000000000000e+02,4.571047440000000073e-01,8.228534179653506503e-03
3.915000000000000000e+02,4.573471820000000188e-01,8.228373694198876098e-03
3.920000000000000000e+02,4.576185839999999949e-01,8.229575150050946752e-03
3.925000000000000000e+02,4.579184560000000848e-01,8.232768918092263355e-03
3.930000000000000000e+02,4.582430860000000772e-01,8.238352396475639647e-03
3.935000000000000000e+02,4.585859400000000252e-01,8.246395458715275947e-03
3.940000000000000000e+02,4.589383120000000149e-01,8.256611431267310564e-03
3.945000000000000000e+02,4.592902099999999765e-01,8.268381610569868964e-03
3.950000000000000000e+02,4.596313819999999772e-01,8.280849795117884576e-03
3.955000000000000000e+02,4.599523879999999343e-01,8.293079183441092253e-03
3.960000000000000000e+02,4.602456039999999748e-01,8.304218324104686161e-03
3.965000000000000000e+02,4.605060579999999959e-01,8.313639878680343168e-03
3.970000000000000000e+02,4.607319860000000378e-01,8.320999839928852962e-03
3.975000000000000000e+02,4.609250579999999431e-01,8.326231187570041006e-03
3.980000000000000000e+02,4.610902000000000056e-01,8.329474793788618076e-03
3.985000000000000000e+02,4.612350840000000174e-01,8.330981747071948898e-03
3.990000000000000000e+02,4.613693060000000346e-01,8.331035660095086753e-03
3.995000000000000000e+02,4.615033859999999599e-01,8.329939587316106953e-03
4.000000000000000000e+02,4.616476539999999629e-01,8.328055697142998717e-03
4.005000000000000000e+02,4.618112159999999689e-01,8.325876904836276501e-03
4.010000000000000000e+02,4.620010439999999718e-01,8.324085037981413318e-03
4.015000000000000000e+02,4.622213199999999911e-01,8.323563546269709124e-03
4.020000000000000000e+02,4.624730659999999882e-01,8.325320691918478011e-03
4.025000000000000000e+02,4.627541319999999847e-01,8.330352328308449072e-03
4.030000000000000000e+02,4.630594620000000328e-01,8.339478949157076715e-03
4.035000000000000000e+02,4.633816960000000096e-01,8.353211446280168345e-03
4.040000000000000000e+02,4.637119860000000204e-01,8.371665332716427682e-03
4.045000000000000000e+02,4.640409580000000034e-01,8.394566015075112173e-03
4.050000000000000000e+02,4.643597200000000313e-01,8.421286393205608747e-03
4.055000000000000000e+02,4.646608340000000226e-01,8.450943525335851900e-03
4.060000000000000000e+02,4.649390839999999470e-01,8.482473048419659697e-03
4.065000000000000000e+02,4.651920200000000394e-01,8.514685898007629331e-03
4.070000000000000000e+02,4.654201780000000177e-01,8.546323752683021580e-03
4.075000000000000000e+02,4.656269680000000299e-01,8.576104484702480601e-03
4.080000000000000000e+02,4.658182180000000061e-01,8.602816276603496293e-03
4.085000000000000000e+02,4.660014920000000171e-01,8.625431570400641026e-03
4.090000000000000000e+02,4.661851999999999663e-01,8.643277919389151173e-03
4.095000000000000000e+02,4.663776679999999675e-01,8.656190660604926035e-03
4.100000000000000000e+02,4.665862039999999489e-01,8.664606270429487875e-03
4.105000000000000000e+02,4.668163419999999952e-01,8.669572077965211065e-03
4.110000000000000000e+02,4.670712419999999976e-01,8.672616285042475046e-03
4.115000000000000000e+02,4.673513899999999777e-01,8.675510219744428375e-03
4.120000000000000000e+02,4.676545480000000587e-01,8.679983501715535926e-03
4.125000000000000000e+02,4.679760079999999434e-01,8.687453743836224748e-03
4.130000000000000000e+02,4.683090660000000516e-01,8.698813828582957139e-03
4.135000000000000000e+02,4.686457179999999889e-01,8.714347289311693417e-03
4.140000000000000000e+02,4.689774599999999571e-01,8.733759177538045690e-03
4.145000000000000000e+02,4.692961679999999580e-01,8.756260222817956879e-03
4.150000000000000000e+02,4.695948919999999305e-01,8.780725088342877793e-03
4.155000000000000000e+02,4.698685860000000325e-01,8.805819927235961075e-03
4.160000000000000000e+02,4.701146279999999789e-01,8.830113310790751319e-03
4.165000000000000000e+02,4.703330580000000261e-01,8.852181431226090191e-03
4.170000000000000000e+02,4.705265800000000276e-01,8.870705788398124125e-03
4.175000000000000000e+02,4.707002239999999449e-01,8.884592348159029568e-03
4.180000000000000000e+02,4.708608080000000196e-01,8.893127937606314440e-03
4.185000000000000000e+02,4.710161839999999489e-01,8.896130791899695481e-03
4.190000000000000000e+02,4.711743820000000582e-01,8.894078483882066066e-03
4.195000000000000000e+02,4.713427620000000262e-01,8.888160016927800292e-03
4.200000000000000000e+02,4.715272679999999994e-01,8.880183228559759487e-03
4.205000000000000000e+02,4.717318599999999473e-01,8.872387487189119584e-03
4.210000000000000000e+02,4.719581640000000133e-01,8.867117152834166210e-03
4.215000000000000000e+02,4.722054239999999292e-01,8.866487367912163561e-03
4.220000000000000000e+02,4.724706679999999825e-01,8.872073682496902161e-03
4.225000000000000000e+02,4.727491240000000206e-01,8.884711419550212277e-03
4.230000000000000000e+02,4.730348120000000267e-01,8.904428483969873548e-03
4.235000000000000000e+02,4.733212200000000425e-01,8.930495259883963408e-03
4.240000000000000000e+02,4.736020140000000156e-01,8.961582041823644429e-03
4.245000000000000000e+02,4.738717720000000244e-01,8.995947869719677151e-03
4.250000000000000000e+02,4.741265499999999800e-01,9.031636580576634515e-03
4.255000000000000000e+02,4.743643200000000060e-01,9.066674246865269807e-03
4.260000000000000000e+02,4.745851820000000498e-01,9.099232229959515472e-03
4.265000000000000000e+02,4.747913219999999046e-01,9.127803892949492431e-03
4.270000000000000000e+02,4.749867319999999671e-01,9.151369293837063532e-03
4.275000000000000000e+02,4.751767279999999927e-01,9.169536960066962394e-03
4.280000000000000000e+02,4.753673059999999895e-01,9.182649238165200428e-03
4.285000000000000000e+02,4.755644240000000411e-01,9.191780050062445598e-03
4.290000000000000000e+02,4.757733440000000980e-01,9.198628529309459470e-03
4.295000000000000000e+02,4.759980299999999609e-01,9.205270316666961522e-03
4.300000000000000000e+02,4.762407379999999968e-01,9.213806632356890541e-03
4.305000000000000000e+02,4.765018300000000151e-01,9.225990873182134122e-03
4.310000000000000000e+02,4.767797679999999927e-01,9.242895770837951733e-03
4.315000000000000000e+02,4.770713279999999612e-01,9.264733708894396999e-03
4.320000000000000000e+02,4.773719639999999265e-01,9.290830581663616500e-03
4.325000000000000000e+02,4.776762860000000055e-01,9.319780337009348978e-03
4.330000000000000000e+02,4.779786040000000291e-01,9.349710539215955532e-03
4.335000000000000000e+02,4.782735120000000117e-01,9.378597882612520198e-03
4.340000000000000000e+02,4.785564139999999855e-01,9.404545673195275832e-03
4.345000000000000000e+02,4.788239900000000882e-01,9.426022510017150954e-03
4.350000000000000000e+02,4.790745319999999974e-01,9.441995188786848903e-03
4.355000000000000000e+02,4.793080719999999739e-01,9.452011835693706690e-03
4.360000000000000000e+02,4.795263699999999796e-01,9.456193137513113633e-03
4.365000000000000000e+02,4.797326439999999859e-01,9.455227331245184136e-03
4.370000000000000000e+02,4.799311579999999688e-01,9.450302383362346043e-03
4.375000000000000000e+02,4.801266679999999232e-01,9.443012005787876015e-03
4.380000000000000000e+02,4.803238239999999548e-01,9.435222189597122777e-03
4.385000000000000000e+02,4.805266100000000762e-01,9.428879774564422403e-03
4.390000000000000000e+02,4.807378840000000042e-01,9.425752623707359112e-03
4.395000000000000000e+02,4.809590879999999791e-01,9.427189069651887438e-03
4.400000000000000000e+02,4.811901660000000303e-01,9.433896516395336856e-03
4.405000000000000000e+02,4.814296460000000444e-01,9.445852857541547562e-03
4.410000000000000000e+02,4.816748979999999625e-01,9.462316584604110042e-03
4.415000000000000000e+02,4.819224999999999204e-01,9.482008151708683913e-03
4.420000000000000000e+02,4.821686980000000067e-01,9.503382396228927595e-03
4.425000000000000000e+02,4.824098660000000760e-01,9.524900562421952099e-03
4.430000000000000000e+02,4.826429560000000119e-01,9.545295726241074738e-03
4.435000000000000000e+02,4.828658779999999706e-01,9.563733343589937361e-03
4.440000000000000000e+02,4.830778000000000572e-01,9.579874895422689496e-03
4.445000000000000000e+02,4.832792859999999746e-01,9.593850720209580463e-03
4.450000000000000000e+02,4.834722959999999681e-01,9.606170868817908923e-03
4.455000000000000000e+02,4.836599659999999967e-01,9.617615402404909239e-03
4.460000000000000000e+02,4.838462820000000164e-01,9.629128712378596036e-03
4.465000000000000000e+02,4.840355880000000721e-01,9.641715545094865433e-03
4.470000000000000000e+02,4.842320139999999884e-01,9.656343481270025092e-03
4.475000000000000000e+02,4.844389519999999782e-01,9.673838047502866799e-03
4.480000000000000000e+02,4.846585760000000076e-01,9.694749157610326601e-03
4.485000000000000000e+02,4.848915740000000474e-01,9.719212231223583326e-03
4.490000000000000000e+02,4.851370659999999502e-01,9.746842236505938450e-03
4.495000000000000000e+02,4.853927340000000479e-01,9.776707186908904085e-03
4.500000000000000000e+02,4.856551519999999789e-01,9.807402303091480519e-03
4.505000000000000000e+02,4.859202120000000735e-01,9.837240928706280849e-03
4.510000000000000000e+02,4.861836520000000772e-01,9.864521168005773583e-03
4.515000000000000000e+02,4.864415419999999490e-01,9.887797884669469878e-03
4.520000000000000000e+02,4.866907019999999195e-01,9.906126236098241125e-03
4.525000000000000000e+02,4.869290340000000938e-01,9.919181049333956196e-03
4.530000000000000000e+02,4.871556979999999148e-01,9.927268425628681114e-03
4.535000000000000000e+02,4.873711619999999689e-01,9.931240505741668195e-03
4.540000000000000000e+02,4.875771020000000400e-01,9.932310442298109346e-03
4.545000000000000000e+02,4.877761859999999450e-01,9.931869791498777397e-03
4.550000000000000000e+02,4.879717159999999998e-01,9.931297029334386003e-03
4.555000000000000000e+02,4.881672199999999573e-01,9.931815372635063519e-03
4.560000000000000000e+02,4.883659579999999889e-01,9.934399178715547576e-03
4.565000000000000000e+02,4.885704539999999874e-01,9.939682089008979038e-03
4.570000000000000000e+02,4.887821040000000505e-01,9.947922824084234547e-03
4.575000000000000000e+02,4.890009339999999982e-01,9.958961091793970544e-03
4.580000000000000000e+02,4.892255239999999672e-01,9.972197997334696085e-03
4.585000000000000000e+02,4.894531960000000348e-01,9.986671456534751759e-03
4.590000000000000000e+02,4.896803479999999875e-01,1.000115735840577044e-02
4.595000000000000000e+02,4.899029540000000016e-01,1.001437802830141416e-02
4.600000000000000000e+02,4.901171220000000162e-01,1.002523124034374914e-02
4.605000000000000000e+02,4.903196380000000021e-01,1.003300541282840276e-02
4.610000000000000000e+02,4.905083820000000761e-01,1.003753906090702232e-02
4.615000000000000000e+02,4.906826260000000661e-01,1.003926318850173645e-02
4.620000000000000000e+02,4.908431520000000603e-01,1.003914445311471747e-02
4.625000000000000000e+02,4.909921680000000066e-01,1.003851190244419919e-02
4.630000000000000000e+02,4.911331160000000362e-01,1.003884446680473365e-02
4.635000000000000000e+02,4.912703360000000297e-01,1.004155674525149776e-02
4.640000000000000000e+02,4.914086320000000119e-01,1.004781870488186471e-02
4.645000000000000000e+02,4.915528279999999972e-01,1.005845804731688581e-02
4.650000000000000000e+02,4.917072600000000904e-01,1.007391179489775142e-02
4.655000000000000000e+02,4.918753379999999953e-01,1.009422946773472565e-02
4.660000000000000000e+02,4.920591220000000154e-01,1.011909100577389371e-02
4.665000000000000000e+02,4.922590719999999642e-01,1.014781545018798511e-02
4.670000000000000000e+02,4.924739380000000000e-01,1.017938254028377329e-02
4.675000000000000000e+02,4.927008459999999701e-01,1.021248636817822207e-02
4.680000000000000000e+02,4.929356300000000135e-01,1.024564013022368977e-02
4.685000000000000000e+02,4.931733079999999769e-01,1.027734386781935239e-02
4.690000000000000000e+02,4.934086879999999842e-01,1.030626379349781040e-02
4.695000000000000000e+02,4.936369999999999925e-01,1.033143627722447541e-02
4.700000000000000000e+02,4.938544719999999333e-01,1.035237740188137134e-02
4.705000000000000000e+02,4.940587680000000370e-01,1.036914730782160197e-02
4.710000000000000000e+02,4.942492219999999881e-01,1.038227708382289706e-02
4.715000000000000000e+02,4.944268860000000099e-01,1.039264412099952066e-02
4.720000000000000000e+02,4.945943640000000086e-01,1.040129768302427635e-02
4.725000000000000000e+02,4.947554840000000231e-01,1.040929804999385193e-02
4.730000000000000000e+02,4.949148380000000236e-01,1.041760074551881243e-02
4.735000000000000000e+02,4.950772640000000169e-01,1.042697738331756219e-02
4.740000000000000000e+02,4.952472700000000172e-01,1.043800282128962489e-02
4.745000000000000000e+02,4.954284979999999949e-01,1.045104384228024916e-02
4.750000000000000000e+02,4.956232600000000654e-01,1.046623888681555425e-02
4.755000000000000000e+02,4.958321660000000186e-01,1.048345279763760948e-02
4.760000000000000000e+02,4.960539739999999531e-01,1.050222836045884220e-02
4.765000000000000000e+02,4.962856199999999829e-01,1.052176476812943968e-02
4.770000000000000000e+02,4.965225139999999149e-01,1.054096407474269456e-02
4.775000000000000000e+02,4.967590199999999956e-01,1.055855290722123273e-02
4.780000000000000000e+02,4.969891320000000556e-01,1.057328071850709150e-02
4.785000000000000000e+02,4.972072100000000106e-01,1.058413407311009115e-02
4.790000000000000000e+02,4.974086739999999951e-01,1.059053410752102721e-02
4.795000000000000000e+02,4.975905939999999417e-01,1.059244271719067890e-02
4.800000000000000000e+02,4.977520519999999449e-01,1.059037213539090055e-02
4.805000000000000000e+02,4.978942860000000192e-01,1.058532323416465706e-02
4.810000000000000000e+02,4.980205220000000210e-01,1.057862279375222647e-02
4.815000000000000000e+02,4.981356619999999791e-01,1.057177323253454503e-02
4.820000000000000000e+02,4.982457240000000565e-01,1.056629443181979038e-02
4.825000000000000000e+02,4.983571980000000012e-01,1.056361875943153880e-02
4.830000000000000000e+02,4.984763899999999914e-01,1.056499901854373973e-02
4.835000000000000000e+02,4.986087220000000042e-01,1.057144930224441712e-02
4.840000000000000000e+02,4.987581660000000028e-01,1.058367152063903298e-02
4.845000000000000000e+02,4.989268100000000539e-01,1.060196085176511559e-02
4.850000000000000000e+02,4.991146159999999554e-01,1.062611587219836583e-02
4.855000000000000000e+02,4.993194080000000201e-01,1.065536502783334845e-02
4.860000000000000000e+02,4.995371480000000419e-01,1.068838485631735426e-02
4.865000000000000000e+02,4.997623740000000092e-01,1.072340632631004105e-02
4.870000000000000000e+02,4.999888739999999165e-01,1.075843380057738344e-02
4.875000000000000000e+02,5.002104360000000360e-01,1.079151082885088792e-02
4.880000000000000000e+02,5.004215899999999717e-01,1.082100509487034581e-02
4.885000000000000000e+02,5.006182640000000905e-01,1.084583345891296582e-02
4.890000000000000000e+02,5.007982500000001114e-01,1.086557563105471427e-02
4.895000000000000000e+02,5.009614640000000785e-01,1.088049745197782782e-02
4.900000000000000000e+02,5.011099039999999949e-01,1.089145809721801979e-02
4.905000000000000000e+02,5.012474260000000514e-01,1.089975927053097975e-02
4.910000000000000000e+02,5.013792820000000372e-01,1.090696888728870557e-02
4.915000000000000000e+02,5.015114960000000011e-01,1.091476203397472901e-02
4.920000000000000000e+02,5.016501939999999937e-01,1.092475329651503187e-02
4.925000000000000000e+02,5.018008899999999439e-01,1.093837978542206400e-02
4.930000000000000000e+02,5.019678239999999514e-01,1.095674986798348544e-02
4.935000000000000000e+02,5.021534340000000096e-01,1.098050086144506873e-02
4.940000000000000000e+02,5.023580340000000088e-01,1.100965342008983910e-02
4.945000000000000000e+02,5.025796860000000255e-01,1.104349519586511445e-02
4.950000000000000000e+02,5.028143880000000010e-01,1.108054886790784364e-02
4.955000000000000000e+02,5.030564520000000428e-01,1.111865761313001431e-02
4.960000000000000000e+02,5.032991220000000432e-01,1.115520434321819535e-02
4.965000000000000000e+02,5.035353500000000482e-01,1.118745324887885674e-02
4.970000000000000000e+02,5.037585540000000250e-01,1.121293097469818617e-02
4.975000000000000000e+02,5.039633900000000111e-01,1.122980995783544669e-02
4.980000000000000000e+02,5.041463339999999738e-01,1.123718488811970874e-02
4.985000000000000000e+02,5.043060839999999878e-01,1.123521836321512285e-02
4.990000000000000000e+02,5.044436979999999959e-01,1.122514637965109884e-02
4.995000000000000000e+02,5.045624679999999307e-01,1.120912048456720184e-02
5.000000000000000000e+02,5.046675299999999753e-01,1.118997278364607106e-02
5.005000000000000000e+02,5.047653119999999660e-01,1.117091345891212117e-02
5.010000000000000000e+02,5.048628019999999994e-01,1.115522090088824636e-02
5.015000000000000000e+02,5.049667720000000637e-01,1.114593980120716886e-02
5.020000000000000000e+02,5.050830680000000239e-01,1.114561202847309286e-02
5.025000000000000000e+02,5.052159659999999608e-01,1.115601642370859375e-02
5.030000000000000000e+02,5.053677140000000234e-01,1.117795796838162020e-02
5.035000000000000000e+02,5.055383499999999142e-01,1.121111108384310884e-02
5.040000000000000000e+02,5.057257200000000452e-01,1.125396415861761729e-02
5.045000000000000000e+02,5.059257839999999895e-01,1.130390245088288247e-02
5.050000000000000000e+02,5.061331279999999877e-01,1.135747070809844071e-02
5.055000000000000000e+02,5.063416179999998823e-01,1.141077302008736659e-02
5.060000000000000000e+02,5.065451279999999556e-01,1.145998626223190472e-02
5.065000000000000000e+02,5.067382759999999875e-01,1.150187737502039557e-02
5.070000000000000000e+02,5.069170360000000430e-01,1.153424245464892972e-02
5.075000000000000000e+02,5.070792159999999438e-01,1.155617727280331547e-02
5.080000000000000000e+02,5.072246980000000294e-01,1.156815628094399855e-02
5.085000000000000000e+02,5.073554639999999782e-01,1.157189162713537570e-02
5.090000000000000000e+02,5.074753559999999331e-01,1.157006754746773246e-02
5.095000000000000000e+02,5.075896120000000789e-01,1.156594375550149857e-02
5.100000000000000000e+02,5.077042900000000580e-01,1.156297767716127009e-02
5.105000000000000000e+02,5.078255339999999673e-01,1.156444901621932371e-02
5.110000000000000000e+02,5.079588839999999994e-01,1.157315731017798111e-02
5.115000000000000000e+02,5.081086419999999437e-01,1.159116542657311066e-02
5.120000000000000000e+02,5.082773520000000156e-01,1.161959330033473896e-02
5.125000000000000000e+02,5.084655380000000502e-01,1.165845797339913961e-02
5.130000000000000000e+02,5.086715959999998926e-01,1.170657537430293098e-02
5.135000000000000000e+02,5.088919799999999105e-01,1.176158536929737021e-02
5.140000000000000000e+02,5.091215439999998704e-01,1.182011768527225712e-02
5.145000000000000000e+02,5.093541079999999166e-01,1.187814780166478353e-02
5.150000000000000000e+02,5.095831020000000100e-01,1.193147691567368780e-02
5.155000000000000000e+02,5.098022620000000060e-01,1.197631204217618033e-02
5.160000000000000000e+02,5.100063000000000235e-01,1.200979041568295790e-02
5.165000000000000000e+02,5.101914739999999782e-01,1.203037135321124475e-02
5.170000000000000000e+02,5.103559859999999837e-01,1.203802922534481443e-02
5.175000000000000000e+02,5.105001600000000916e-01,1.203420461833684847e-02
5.180000000000000000e+02,5.106263920000000400e-01,1.202154679371395148e-02
5.185000000000000000e+02,5.107388479999999120e-01,1.200354043697624169e-02
5.190000000000000000e+02,5.108429620000000115e-01,1.198408023780815970e-02
5.195000000000000000e+02,5.109447679999999936e-01,1.196706965580020612e-02
5.200000000000000000e+02,5.110501739999999682e-01,1.195608563191505845e-02
5.205000000000000000e+02,5.111642740000000851e-01,1.195412348529519171e-02
5.210000000000000000e+02,5.112907620000000097e-01,1.196336664745395982e-02
5.215000000000000000e+02,5.114315400000000178e-01,1.198500398191840698e-02
5.220000000000000000e+02,5.115865480000000298e-01,1.201904828328990635e-02
5.225000000000000000e+02,5.117538379999999609e-01,1.206425339931418983e-02
5.230000000000000000e+02,5.119298800000000593e-01,1.211814292177725710e-02
5.235000000000000000e+02,5.121100440000000420e-01,1.217722101457701864e-02
5.240000000000000000e+02,5.122891980000000567e-01,1.223739539314530611e-02
5.245000000000000000e+02,5.124623739999999428e-01,1.229450530098694441e-02
5.250000000000000000e+02,5.126254040000001178e-01,1.234492675316486987e-02
5.255000000000000000e+02,5.127754400000000823e-01,1.238605478108666461e-02
5.260000000000000000e+02,5.129113399999999379e-01,1.241662795891742763e-02
5.265000000000000000e+02,5.130338199999998627e-01,1.243679934890443671e-02
5.270000000000000000e+02,5.131453799999998733e-01,1.244797767280492705e-02
5.275000000000000000e+02,5.132500180000000300e-01,1.245250732110701579e-02
5.280000000000000000e+02,5.133527179999999301e-01,1.245327538548369854e-02
5.285000000000000000e+02,5.134588360000000851e-01,1.245334584216008234e-02
5.290000000000000000e+02,5.135734139999998948e-01,1.245566673454600454e-02
5.295000000000000000e+02,5.137005660000000251e-01,1.246286948748625070e-02
5.300000000000000000e+02,5.138429439999999682e-01,1.247710908927207596e-02
5.305000000000000000e+02,5.140014280000000380e-01,1.249994070671993536e-02
5.310000000000000000e+02,5.141750080000000445e-01,1.253216450285600699e-02
5.315000000000000000e+02,5.143609419999999322e-01,1.257367567364188823e-02
5.320000000000000000e+02,5.145550580000000096e-01,1.262337665349781701e-02
5.325000000000000000e+02,5.147522860000000033e-01,1.267919301709087565e-02
5.330000000000000000e+02,5.149472360000000304e-01,1.273824978237653692e-02
5.335000000000000000e+02,5.151348460000000351e-01,1.279721137682369482e-02
5.340000000000000000e+02,5.153109739999999217e-01,1.285273733426176186e-02
5.345000000000000000e+02,5.154728800000001332e-01,1.290192365667268588e-02
5.350000000000000000e+02,5.156195299999999371e-01,1.294268957331395388e-02
5.355000000000000000e+02,5.157517099999999743e-01,1.297396799761853410e-02
5.360000000000000000e+02,5.158718820000000038e-01,1.299571468632080597e-02
5.365000000000000000e+02,5.159838380000000280e-01,1.300877331710157542e-02
5.370000000000000000e+02,5.160921960000000031e-01,1.301463728504586616e-02
5.375000000000000000e+02,5.162017660000000063e-01,1.301522041803926562e-02
5.380000000000000000e+02,5.163169439999999444e-01,1.301266506725759324e-02
5.385000000000000000e+02,5.164411300000000260e-01,1.300923630336385355e-02
5.390000000000000000e+02,5.165763240000000867e-01,1.300723705150429177e-02
5.395000000000000000e+02,5.167228560000000082e-01,1.300891459031328773e-02
5.400000000000000000e+02,5.168793819999999428e-01,1.301631980523811245e-02
5.405000000000000000e+02,5.170430560000000009e-01,1.303107263062162034e-02
5.410000000000000000e+02,5.172099019999999436e-01,1.305411608086789674e-02
5.415000000000000000e+02,5.173753199999999719e-01,1.308549012367782836e-02
5.420000000000000000e+02,5.175346980000000707e-01,1.312422043946130309e-02
5.425000000000000000e+02,5.176840059999999744e-01,1.316840247609466982e-02
5.430000000000000000e+02,5.178203920000000737e-01,1.321543354467624026e-02
5.435000000000000000e+02,5.179425600000000518e-01,1.326241909044915263e-02
5.440000000000000000e+02,5.180510440000000161e-01,1.330657095037959294e-02
5.445000000000000000e+02,5.181481900000000085e-01,1.334560441769273853e-02
5.450000000000000000e+02,5.182378960000000312e-01,1.337796106318955673e-02
5.455000000000000000e+02,5.183251600000000625e-01,1.340292128967710342e-02
5.460000000000000000e+02,5.184154420000000041e-01,1.342055945662900054e-02
5.465000000000000000e+02,5.185139719999999341e-01,1.343163683040693272e-02
5.470000000000000000e+02,5.186251000000000611e-01,1.343747643666957751e-02
5.475000000000000000e+02,5.187517839999999936e-01,1.343984159712627649e-02
5.480000000000000000e+02,5.188952419999999233e-01,1.344084671930729710e-02
5.485000000000000000e+02,5.190548219999999713e-01,1.344283335258397369e-02
5.490000000000000000e+02,5.192281160000000728e-01,1.344822162423365934e-02
5.495000000000000000e+02,5.194112459999999931e-01,1.345926859316493550e-02
5.500000000000000000e+02,5.195993039999999841e-01,1.347778137673281799e-02
5.505000000000000000e+02,5.197868860000000035e-01,1.350480763002294936e-02
5.510000000000000000e+02,5.199687299999999901e-01,1.354040098834520534e-02
5.515000000000000000e+02,5.201403019999999433e-01,1.358351517783868735e-02
5.520000000000000000e+02,5.202983599999999598e-01,1.363208781980479282e-02
5.525000000000000000e+02,5.204413700000000143e-01,1.368330140792162718e-02
5.530000000000000000e+02,5.205697320000000072e-01,1.373398735063252954e-02
5.535000000000000000e+02,5.206857760000001001e-01,1.378103911368971576e-02
5.540000000000000000e+02,5.207934779999999764e-01,1.382182695436511358e-02
5.545000000000000000e+02,5.208979559999999953e-01,1.385444591923421821e-02
5.550000000000000000e+02,5.210047760000000583e-01,1.387786316035310129e-02
5.555000000000000000e+02,5.211192199999999941e-01,1.389190028012331386e-02
5.560000000000000000e+02,5.212455699999999359e-01,1.389716021097547188e-02
5.565000000000000000e+02,5.213865699999999936e-01,1.389488167296684847e-02
5.570000000000000000e+02,5.215431059999999786e-01,1.388683009430612299e-02
5.575000000000000000e+02,5.217141220000000024e-01,1.387516952305787796e-02
5.580000000000000000e+02,5.218967939999999972e-01,1.386233415340670100e-02
5.585000000000000000e+02,5.220868939999999681e-01,1.385087524058266698e-02
5.590000000000000000e+02,5.222792719999999056e-01,1.384323490699351789e-02
5.595000000000000000e+02,5.224684299999999837e-01,1.384148354515042124e-02
5.600000000000000000e+02,5.226491119999999713e-01,1.384703161322432298e-02
5.605000000000000000e+02,5.228168859999999807e-01,1.386039710477431595e-02
5.610000000000000000e+02,5.229686680000000809e-01,1.388108460115541551e-02
5.615000000000000000e+02,5.231031120000000367e-01,1.390763753650253211e-02
5.620000000000000000e+02,5.232208540000000685e-01,1.393784246431728317e-02
5.625000000000000000e+02,5.233245039999999682e-01,1.396908854366476355e-02
5.630000000000000000e+02,5.234184080000000572e-01,1.399876276581912479e-02
5.635000000000000000e+02,5.235081640000001091e-01,1.402462520060540271e-02
5.640000000000000000e+02,5.235999540000000341e-01,1.404508415346579324e-02
5.645000000000000000e+02,5.236997700000001199e-01,1.405931986224262173e-02
5.650000000000000000e+02,5.238126660000000934e-01,1.406730306672128276e-02
5.655000000000000000e+02,5.239421699999999849e-01,1.406969056126146540e-02
5.660000000000000000e+02,5.240898779999999535e-01,1.406770095733251430e-02
5.665000000000000000e+02,5.242553879999999333e-01,1.406297125751858508e-02
5.670000000000000000e+02,5.244364240000000121e-01,1.405741852549059409e-02
5.675000000000000000e+02,5.246292319999998899e-01,1.405311921584150373e-02
5.680000000000000000e+02,5.248290599999999584e-01,1.405213958025324991e-02
5.685000000000000000e+02,5.250307419999999947e-01,1.405634430365177052e-02
5.690000000000000000e+02,5.252292379999999872e-01,1.406716402178434175e-02
5.695000000000000000e+02,5.254201419999999789e-01,1.408535982111546944e-02
5.700000000000000000e+02,5.256001100000000648e-01,1.411086015339142220e-02
5.705000000000000000e+02,5.257671839999999985e-01,1.414268488388028579e-02
5.710000000000000000e+02,5.259209940000000305e-01,1.417905208371228812e-02
5.715000000000000000e+02,5.260627820000000066e-01,1.421758425647705153e-02
5.720000000000000000e+02,5.261952839999999298e-01,1.425565507231871254e-02
5.725000000000000000e+02,5.263223999999999680e-01,1.429074798594006518e-02
5.730000000000000000e+02,5.264486959999999938e-01,1.432077092881964275e-02
5.735000000000000000e+02,5.265788280000001098e-01,1.434426692604171515e-02
5.740000000000000000e+02,5.267169379999999679e-01,1.436049686250596980e-02
5.745000000000000000e+02,5.268660919999998971e-01,1.436940731813751704e-02
5.750000000000000000e+02,5.270278999999999936e-01,1.437151602906840825e-02
5.755000000000000000e+02,5.272023620000000355e-01,1.436778661818108836e-02
5.760000000000000000e+02,5.273879120000000142e-01,1.435948739424162089e-02
5.765000000000000000e+02,5.275817059999999836e-01,1.434812088676756976e-02
5.770000000000000000e+02,5.277800139999999640e-01,1.433534508043165200e-02
5.775000000000000000e+02,5.279787139999999601e-01,1.432288189836095765e-02
5.780000000000000000e+02,5.281737579999999932e-01,1.431242649281014995e-02
5.785000000000000000e+02,5.283615619999999513e-01,1.430547189055235945e-02
5.790000000000000000e+02,5.285393440000000220e-01,1.430314042385644191e-02
5.795000000000000000e+02,5.287053260000000865e-01,1.430601524518151230e-02
5.800000000000000000e+02,5.288588499999999915e-01,1.431403146844172601e-02
5.805000000000000000e+02,5.290004320000000204e-01,1.432648127224210588e-02
