lag_fs,running_eta_mean,running_eta_sem
7.400000000000000000e+01,2.022942019999999785e-01,2.600051702673238097e-03
7.450000000000000000e+01,2.033627559999999779e-01,2.624432405408074626e-03
7.500000000000000000e+01,2.045298700000000025e-01,2.647281869686340331e-03
7.550000000000000000e+01,2.055985100000000121e-01,2.665624830414059683e-03
7.600000000000000000e+01,2.064048880000000086e-01,2.677831049609738501e-03
7.650000000000000000e+01,2.068363039999999986e-01,2.683751766472822990e-03
7.700000000000000000e+01,2.068418559999999906e-01,2.684438705261489328e-03
7.750000000000000000e+01,2.064352859999999956e-01,2.681550881658969782e-03
7.800000000000000000e+01,2.056899420000000145e-01,2.676723097037498906e-03
7.850000000000000000e+01,2.047267779999999981e-01,2.671110689876777210e-03
7.900000000000000000e+01,2.036971720000000374e-01,2.665257155895842112e-03
7.950000000000000000e+01,2.027627059999999870e-01,2.659308934686977106e-03
8.000000000000000000e+01,2.020744760000000306e-01,2.653414791866513973e-03
8.050000000000000000e+01,2.017544780000000149e-01,2.648102512769097850e-03
8.100000000000000000e+01,2.018811879999999892e-01,2.644394269883748160e-03
8.150000000000000000e+01,2.024810159999999859e-01,2.643599971093584834e-03
8.200000000000000000e+01,2.035263540000000204e-01,2.646851587531115751e-03
8.250000000000000000e+01,2.049401340000000238e-01,2.654568927394049954e-03
8.300000000000000000e+01,2.066060819999999687e-01,2.666160062341343343e-03
8.350000000000000000e+01,2.083830240000000278e-01,2.680097526592269130e-03
8.400000000000000000e+01,2.101213400000000175e-01,2.694372912577247276e-03
8.450000000000000000e+01,2.116795320000000036e-01,2.707144865221290317e-03
8.500000000000000000e+01,2.129388999999999865e-01,2.717294004249446587e-03
8.550000000000000000e+01,2.138148000000000271e-01,2.724701230469131139e-03
8.600000000000000000e+01,2.142633660000000106e-01,2.730115665345702117e-03
8.650000000000000000e+01,2.142832199999999965e-01,2.734719074201223329e-03
8.700000000000000000e+01,2.139123339999999818e-01,2.739527727601237354e-03
8.750000000000000000e+01,2.132206459999999859e-01,2.744891395404558659e-03
8.800000000000000000e+01,2.122996220000000211e-01,2.750274008740583379e-03
8.850000000000000000e+01,2.112502460000000026e-01,2.754413697957514527e-03
8.900000000000000000e+01,2.101709579999999633e-01,2.755764776490184607e-03
8.950000000000000000e+01,2.091470339999999817e-01,2.753046381108750773e-03
9.000000000000000000e+01,2.082426980000000039e-01,2.745658500481076934e-03
9.050000000000000000e+01,2.074966119999999969e-01,2.733835474357227541e-03
9.100000000000000000e+01,2.069211140000000171e-01,2.718491288085360218e-03
9.150000000000000000e+01,2.065048939999999944e-01,2.700861025085521047e-03
9.200000000000000000e+01,2.062183959999999983e-01,2.682110285789158534e-03
9.250000000000000000e+01,2.060209799999999924e-01,2.663097244039355251e-03
9.300000000000000000e+01,2.058687440000000479e-01,2.644388327550626500e-03
9.350000000000000000e+01,2.057218760000000535e-01,2.626508809419076090e-03
9.400000000000000000e+01,2.055506440000000323e-01,2.610247605836657752e-03
9.450000000000000000e+01,2.053394139999999979e-01,2.596848624572866641e-03
9.500000000000000000e+01,2.050883560000000272e-01,2.587915928579594821e-03
9.550000000000000000e+01,2.048127780000000286e-01,2.584983281822921669e-03
9.600000000000000000e+01,2.045404420000000167e-01,2.588906012333007638e-03
9.650000000000000000e+01,2.043073360000000060e-01,2.599315185435579698e-03
9.700000000000000000e+01,2.041525660000000075e-01,2.614398449549339577e-03
9.750000000000000000e+01,2.041130900000000248e-01,2.631151784065295304e-03
9.800000000000000000e+01,2.042190600000000078e-01,2.646002346845140445e-03
9.850000000000000000e+01,2.044903180000000043e-01,2.655612912989012853e-03
9.900000000000000000e+01,2.049343819999999705e-01,2.657577771357593193e-03
9.950000000000000000e+01,2.055462000000000400e-01,2.650818375534243557e-03
1.000000000000000000e+02,2.063093920000000081e-01,2.635636993778542759e-03
1.005000000000000000e+02,2.071988000000000163e-01,2.613433938409387165e-03
1.010000000000000000e+02,2.081838020000000289e-01,2.586300284687378416e-03
1.015000000000000000e+02,2.092318660000000163e-01,2.556585755629176959e-03
1.020000000000000000e+02,2.103118540000000203e-01,2.526633244947906060e-03
1.025000000000000000e+02,2.113966620000000129e-01,2.498706586190943286e-03
1.030000000000000000e+02,2.124648620000000321e-01,2.475050565603459807e-03
1.035000000000000000e+02,2.135012699999999930e-01,2.457943858453646470e-03
1.040000000000000000e+02,2.144964779999999904e-01,2.449578940716955287e-03
1.045000000000000000e+02,2.154454579999999786e-01,2.451706932235989470e-03
1.050000000000000000e+02,2.163456380000000068e-01,2.465071878788525125e-03
1.055000000000000000e+02,2.171947340000000004e-01,2.488902136902130992e-03
1.060000000000000000e+02,2.179888379999999903e-01,2.520685461525098460e-03
1.065000000000000000e+02,2.187210100000000212e-01,2.556388565654680797e-03
1.070000000000000000e+02,2.193808319999999978e-01,2.591111839119259862e-03
1.075000000000000000e+02,2.199548679999999978e-01,2.619945420212796243e-03
1.080000000000000000e+02,2.204282040000000165e-01,2.638802186463774964e-03
1.085000000000000000e+02,2.207866859999999820e-01,2.645004418708217682e-03
1.090000000000000000e+02,2.210196120000000042e-01,2.637545584291201613e-03
1.095000000000000000e+02,2.211224079999999925e-01,2.617053857148150028e-03
1.100000000000000000e+02,2.210988279999999973e-01,2.585497223868938547e-03
1.105000000000000000e+02,2.209622540000000246e-01,2.545828521771643666e-03
1.110000000000000000e+02,2.207358859999999923e-01,2.501606177881722775e-03
1.115000000000000000e+02,2.204516460000000289e-01,2.456725146058469887e-03
1.120000000000000000e+02,2.201478639999999987e-01,2.415194418800686253e-03
1.125000000000000000e+02,2.198660320000000168e-01,2.380951577580694718e-03
1.130000000000000000e+02,2.196469239999999934e-01,2.357564969002128898e-03
1.135000000000000000e+02,2.195266359999999695e-01,2.347769301078363614e-03
1.140000000000000000e+02,2.195329839999999866e-01,2.352913707160975490e-03
1.145000000000000000e+02,2.196827660000000293e-01,2.372452374549594185e-03
1.150000000000000000e+02,2.199802959999999918e-01,2.403753780114759910e-03
1.155000000000000000e+02,2.204174160000000049e-01,2.442369619960500261e-03
1.160000000000000000e+02,2.209750479999999795e-01,2.482728499980212198e-03
1.165000000000000000e+02,2.216261180000000108e-01,2.519084877032529059e-03
1.170000000000000000e+02,2.223395200000000127e-01,2.546427053192376697e-03
1.175000000000000000e+02,2.230845860000000014e-01,2.561209305924840203e-03
1.180000000000000000e+02,2.238354680000000096e-01,2.561726587884431087e-03
1.185000000000000000e+02,2.245748719999999810e-01,2.548186289621307433e-03
1.190000000000000000e+02,2.252965440000000152e-01,2.522486663896558821e-03
1.195000000000000000e+02,2.260062359999999992e-01,2.487839030702350754e-03
1.200000000000000000e+02,2.267209820000000153e-01,2.448315846790198678e-03
1.205000000000000000e+02,2.274666700000000097e-01,2.408443152852064902e-03
1.210000000000000000e+02,2.282743299999999975e-01,2.372849718776983904e-03
1.215000000000000000e+02,2.291755299999999607e-01,2.345973955599250666e-03
1.220000000000000000e+02,2.301974579999999937e-01,2.331751232506161422e-03
1.225000000000000000e+02,2.313583400000000234e-01,2.333183862219179693e-03
1.230000000000000000e+02,2.326637779999999600e-01,2.351854970875965570e-03
1.235000000000000000e+02,2.341044959999999953e-01,2.387483640460391458e-03
1.240000000000000000e+02,2.356557880000000049e-01,2.437702067040598258e-03
1.245000000000000000e+02,2.372788519999999846e-01,2.498255993631155226e-03
1.250000000000000000e+02,2.389238240000000069e-01,2.563568047447932746e-03
1.255000000000000000e+02,2.405342540000000029e-01,2.627591844869746947e-03
1.260000000000000000e+02,2.420525319999999869e-01,2.684688003108367475e-03
1.265000000000000000e+02,2.434256220000000082e-01,2.730372616914036790e-03
1.270000000000000000e+02,2.446105040000000064e-01,2.761821524937120489e-03
1.275000000000000000e+02,2.455786839999999915e-01,2.778058356513769377e-03
1.280000000000000000e+02,2.463192120000000096e-01,2.779872674809766731e-03
1.285000000000000000e+02,2.468399139999999936e-01,2.769524783921601882e-03
1.290000000000000000e+02,2.471666339999999962e-01,2.750329250392760053e-03
1.295000000000000000e+02,2.473405819999999478e-01,2.726219586266664333e-03
1.300000000000000000e+02,2.474140559999999933e-01,2.701373175217740459e-03
1.305000000000000000e+02,2.474450060000000229e-01,2.679904468162247130e-03
1.310000000000000000e+02,2.474910339999999986e-01,2.665604743623107772e-03
1.315000000000000000e+02,2.476035239999999915e-01,2.661657153400115525e-03
1.320000000000000000e+02,2.478225520000000015e-01,2.670282559337866773e-03
1.325000000000000000e+02,2.481731479999999546e-01,2.692345684438385810e-03
1.330000000000000000e+02,2.486633419999999539e-01,2.727030245680087898e-03
1.335000000000000000e+02,2.492842519999999840e-01,2.771745970815872942e-03
1.340000000000000000e+02,2.500121220000000033e-01,2.822377732592504501e-03
1.345000000000000000e+02,2.508121080000000336e-01,2.873853830692158287e-03
1.350000000000000000e+02,2.516433499999999879e-01,2.920924999326408172e-03
1.355000000000000000e+02,2.524647039999999842e-01,2.958982985629689602e-03
1.360000000000000000e+02,2.532404739999999932e-01,2.984745757853761103e-03
1.365000000000000000e+02,2.539454479999999625e-01,2.996678274035101050e-03
1.370000000000000000e+02,2.545685959999999803e-01,2.995126795907978277e-03
1.375000000000000000e+02,2.551150459999999565e-01,2.982159445438151927e-03
1.380000000000000000e+02,2.556059820000000093e-01,2.961188278817137361e-03
1.385000000000000000e+02,2.560765339999999668e-01,2.936442661004293447e-03
1.390000000000000000e+02,2.565718399999999955e-01,2.912460671767088099e-03
1.395000000000000000e+02,2.571417420000000065e-01,2.893624819055501830e-03
1.400000000000000000e+02,2.578347460000000035e-01,2.883827702628224965e-03
1.405000000000000000e+02,2.586919100000000249e-01,2.886202910884819867e-03
1.410000000000000000e+02,2.597415060000000109e-01,2.902864781707201365e-03
1.415000000000000000e+02,2.609949460000000054e-01,2.934649943418462820e-03
1.420000000000000000e+02,2.624446400000000068e-01,2.980866322034580410e-03
1.425000000000000000e+02,2.640639320000000012e-01,3.039189454009737223e-03
1.430000000000000000e+02,2.658092220000000117e-01,3.105803784553038283e-03
1.435000000000000000e+02,2.676239980000000296e-01,3.175833383613505846e-03
1.440000000000000000e+02,2.694443220000000139e-01,3.244019762674701501e-03
1.445000000000000000e+02,2.712051640000000541e-01,3.305478612864710952e-03
1.450000000000000000e+02,2.728468179999999910e-01,3.356409919269995931e-03
1.455000000000000000e+02,2.743207440000000052e-01,3.394585053480909682e-03
1.460000000000000000e+02,2.755941539999999246e-01,3.419569256161663837e-03
1.465000000000000000e+02,2.766527959999999786e-01,3.432640229035948017e-03
1.470000000000000000e+02,2.775017579999999873e-01,3.436451746786796553e-03
1.475000000000000000e+02,2.781641360000000063e-01,3.434541315020974740e-03
1.480000000000000000e+02,2.786777779999999871e-01,3.430780562643726776e-03
1.485000000000000000e+02,2.790905020000000181e-01,3.428904328649898942e-03
1.490000000000000000e+02,2.794543740000000054e-01,3.432164614467958855e-03
1.495000000000000000e+02,2.798196759999999617e-01,3.443095491917991767e-03
1.500000000000000000e+02,2.802292579999999811e-01,3.463392415614197604e-03
1.505000000000000000e+02,2.807139839999999720e-01,3.493752360644072474e-03
1.510000000000000000e+02,2.812896699999999361e-01,3.533766957368578761e-03
1.515000000000000000e+02,2.819559680000000013e-01,3.581811449021849499e-03
1.520000000000000000e+02,2.826972280000000226e-01,3.635099921792243373e-03
1.525000000000000000e+02,2.834852239999999801e-01,3.689919690910083323e-03
1.530000000000000000e+02,2.842834619999999868e-01,3.742079530682635140e-03
1.535000000000000000e+02,2.850523839999999920e-01,3.787518715670720303e-03
1.540000000000000000e+02,2.857550260000000231e-01,3.822912881880255812e-03
1.545000000000000000e+02,2.863622839999999670e-01,3.846194532470506317e-03
1.550000000000000000e+02,2.868572080000000302e-01,3.856875518637335395e-03
1.555000000000000000e+02,2.872378439999999644e-01,3.856099512802542168e-03
1.560000000000000000e+02,2.875182059999999984e-01,3.846448529132552151e-03
1.565000000000000000e+02,2.877272979999999647e-01,3.831534191746689862e-03
1.570000000000000000e+02,2.879062840000000123e-01,3.815467647962170368e-03
1.575000000000000000e+02,2.881041500000000033e-01,3.802299502804848842e-03
1.580000000000000000e+02,2.883723219999999587e-01,3.795528623479741629e-03
1.585000000000000000e+02,2.887589179999999756e-01,3.797747303397632727e-03
1.590000000000000000e+02,2.893032959999999876e-01,3.810418820204157075e-03
1.595000000000000000e+02,2.900314999999999976e-01,3.833809362027539112e-03
1.600000000000000000e+02,2.909531960000000250e-01,3.866992330713361729e-03
1.605000000000000000e+02,2.920604540000000249e-01,3.907969865246662365e-03
1.610000000000000000e+02,2.933284459999999649e-01,3.953848854098497914e-03
1.615000000000000000e+02,2.947180660000000563e-01,4.001152275310950260e-03
1.620000000000000000e+02,2.961801079999999975e-01,4.046232294703804196e-03
1.625000000000000000e+02,2.976604959999999411e-01,4.085736057956511520e-03
1.630000000000000000e+02,2.991059460000000114e-01,4.117079434442086523e-03
1.635000000000000000e+02,3.004694159999999892e-01,4.138817772366398633e-03
1.640000000000000000e+02,3.017146659999999647e-01,4.150855168831602514e-03
1.645000000000000000e+02,3.028194599999999848e-01,4.154454381991693618e-03
1.650000000000000000e+02,3.037770280000000045e-01,4.152031484074268121e-03
1.655000000000000000e+02,3.045956779999999808e-01,4.146765706585560200e-03
1.660000000000000000e+02,3.052967100000000267e-01,4.142115689689271872e-03
1.665000000000000000e+02,3.059108220000000267e-01,4.141308866336101610e-03
1.670000000000000000e+02,3.064736019999999561e-01,4.146891909622679902e-03
1.675000000000000000e+02,3.070206180000000229e-01,4.160405255075994013e-03
1.680000000000000000e+02,3.075827119999999804e-01,4.182236440230750057e-03
1.685000000000000000e+02,3.081820859999999662e-01,4.211605917721406890e-03
1.690000000000000000e+02,3.088296360000000185e-01,4.246712356713837865e-03
1.695000000000000000e+02,3.095238120000000093e-01,4.284966031965010795e-03
1.700000000000000000e+02,3.102511399999999808e-01,4.323287391877851660e-03
1.705000000000000000e+02,3.109882640000000142e-01,4.358471225978901437e-03
1.710000000000000000e+02,3.117052619999999830e-01,4.387569031504118776e-03
1.715000000000000000e+02,3.123697879999999816e-01,4.408255249516978072e-03
1.720000000000000000e+02,3.129515379999999736e-01,4.419138868177143430e-03
1.725000000000000000e+02,3.134264360000000305e-01,4.419956346843942514e-03
1.730000000000000000e+02,3.137801059999999476e-01,4.411629828812248244e-03
1.735000000000000000e+02,3.140101419999999921e-01,4.396147093016109127e-03
1.740000000000000000e+02,3.141269519999999593e-01,4.376312986228699659e-03
1.745000000000000000e+02,3.141530860000000258e-01,4.355384376881786535e-03
1.750000000000000000e+02,3.141211179999999770e-01,4.336654124754931762e-03
1.755000000000000000e+02,3.140703799999999823e-01,4.323021321058919710e-03
1.760000000000000000e+02,3.140428979999999592e-01,4.316623446154879001e-03
1.765000000000000000e+02,3.140790740000000136e-01,4.318532620523551739e-03
1.770000000000000000e+02,3.142135519999999516e-01,4.328616524627009778e-03
1.775000000000000000e+02,3.144718120000000172e-01,4.345518287361592458e-03
1.780000000000000000e+02,3.148678340000000131e-01,4.366827116356451592e-03
1.785000000000000000e+02,3.154030760000000044e-01,4.389377767335136266e-03
1.790000000000000000e+02,3.160668480000000113e-01,4.409683704265421333e-03
1.795000000000000000e+02,3.168380540000000356e-01,4.424415286002886423e-03
1.800000000000000000e+02,3.176879340000000052e-01,4.430876786698765418e-03
1.805000000000000000e+02,3.185835719999999815e-01,4.427412862450712770e-03
1.810000000000000000e+02,3.194916839999999980e-01,4.413648563529499157e-03
1.815000000000000000e+02,3.203822340000000435e-01,4.390573147428025562e-03
1.820000000000000000e+02,3.212314740000000168e-01,4.360420010234788979e-03
1.825000000000000000e+02,3.220240759999999369e-01,4.326356857542614995e-03
1.830000000000000000e+02,3.227541420000000216e-01,4.292097247981920514e-03
1.835000000000000000e+02,3.234249720000000328e-01,4.261420876547404243e-03
1.840000000000000000e+02,3.240477199999999836e-01,4.237740987181727245e-03
1.845000000000000000e+02,3.246390599999999793e-01,4.223695945397820325e-03
1.850000000000000000e+02,3.252182659999999781e-01,4.220828001928771632e-03
1.855000000000000000e+02,3.258040299999999667e-01,4.229380986110140191e-03
1.860000000000000000e+02,3.264114820000000305e-01,4.248193722765469804e-03
1.865000000000000000e+02,3.270497639999999651e-01,4.274780733898056635e-03
1.870000000000000000e+02,3.277205180000000162e-01,4.305570336917511134e-03
1.875000000000000000e+02,3.284173860000000333e-01,4.336330343972424547e-03
1.880000000000000000e+02,3.291265899999999966e-01,4.362703214044017647e-03
1.885000000000000000e+02,3.298285300000000086e-01,4.380798511906242206e-03
1.890000000000000000e+02,3.305000419999999939e-01,4.387732384485634393e-03
1.895000000000000000e+02,3.311171640000000194e-01,4.382034634791922949e-03
1.900000000000000000e+02,3.316579279999999907e-01,4.363847526506174287e-03
1.905000000000000000e+02,3.321049799999999941e-01,4.334903414625285688e-03
1.910000000000000000e+02,3.324476160000000013e-01,4.298248514065473522e-03
1.915000000000000000e+02,3.326831419999999873e-01,4.257818586892113052e-03
1.920000000000000000e+02,3.328173020000000371e-01,4.217894982376166335e-03
1.925000000000000000e+02,3.328638579999999569e-01,4.182565111414763767e-03
1.930000000000000000e+02,3.328432440000000381e-01,4.155279799862579386e-03
