lag_fs,acf_norm_mean,acf_norm_sem
9.100000000000000000e+01,-1.877053999999999875e-02,4.232001449582691380e-03
9.150000000000000000e+01,-1.145555000000000011e-02,4.105247663268318976e-03
9.200000000000000000e+01,-5.939672000000000007e-03,3.607899666098546461e-03
9.250000000000000000e+01,-2.617579999999999994e-03,2.806740051969543962e-03
9.300000000000000000e+01,-1.515173999999999774e-03,1.860284945395731344e-03
9.350000000000000000e+01,-2.322785999999999861e-03,1.230290684027965766e-03
9.400000000000000000e+01,-4.467455999999999858e-03,1.677828939306984322e-03
9.450000000000000000e+01,-7.212400000000000755e-03,2.623987233322601191e-03
9.500000000000000000e+01,-9.769237999999997799e-03,3.492545815883307640e-03
9.550000000000000000e+01,-1.140818199999999935e-02,4.097561264045237496e-03
9.600000000000000000e+01,-1.155236800000000036e-02,4.361432975059228827e-03
9.650000000000000000e+01,-9.845214000000001436e-03,4.265097536666189598e-03
9.700000000000000000e+01,-6.183806000000000025e-03,3.842444852221824341e-03
9.750000000000000000e+01,-7.162200000000000510e-04,3.185829153749459609e-03
9.800000000000000000e+01,6.193930000000000269e-03,2.468985328739318249e-03
9.850000000000000000e+01,1.402813999999999971e-02,1.993936323980783579e-03
9.900000000000000000e+01,2.218797200000000372e-02,2.059918323168178408e-03
9.950000000000000000e+01,3.007256000000000512e-02,2.509572802964679401e-03
1.000000000000000000e+02,3.714775599999999706e-02,2.967332790258955973e-03
1.005000000000000000e+02,4.299885999999999986e-02,3.213077820003741938e-03
1.010000000000000000e+02,4.736221600000000559e-02,3.156443227279084104e-03
1.015000000000000000e+02,5.013464600000000493e-02,2.788774606442047561e-03
1.020000000000000000e+02,5.136247200000000623e-02,2.176678660175635979e-03
1.025000000000000000e+02,5.121377600000000252e-02,1.517867807632140202e-03
1.030000000000000000e+02,4.993900399999999518e-02,1.334202913685170102e-03
1.035000000000000000e+02,4.782555200000000034e-02,1.933392504209634037e-03
1.040000000000000000e+02,4.515248800000000451e-02,2.781909403121172238e-03
1.045000000000000000e+02,4.215158800000000372e-02,3.532026394351264493e-03
1.050000000000000000e+02,3.898015399999999603e-02,4.034277455108411202e-03
1.055000000000000000e+02,3.570969999999999700e-02,4.216017480408494958e-03
1.060000000000000000e+02,3.233222599999999863e-02,4.058852177439577734e-03
1.065000000000000000e+02,2.878284399999999493e-02,3.598525901312369778e-03
1.070000000000000000e+02,2.497437000000000268e-02,2.934253231502012386e-03
1.075000000000000000e+02,2.083712799999999990e-02,2.258567433554729831e-03
1.080000000000000000e+02,1.635592999999999769e-02,1.898556038712052689e-03
1.085000000000000000e+02,1.159678199999999992e-02,2.084716005774886992e-03
1.090000000000000000e+02,6.717966000000000562e-03,2.556632474374445629e-03
1.095000000000000000e+02,1.963274000000000095e-03,2.961114709695657644e-03
1.100000000000000000e+02,-2.361397999999999796e-03,3.112573201570366290e-03
1.105000000000000000e+02,-5.924218000000000192e-03,2.938730213301997234e-03
1.110000000000000000e+02,-8.410549999999999277e-03,2.442426582677563462e-03
1.115000000000000000e+02,-9.566750000000000601e-03,1.703395899895264552e-03
1.120000000000000000e+02,-9.238609999999999531e-03,1.002352155178009088e-03
1.125000000000000000e+02,-7.399124000000001714e-03,1.212520398399960725e-03
1.130000000000000000e+02,-4.161652000000000060e-03,2.137505106088403734e-03
1.135000000000000000e+02,2.241900000000001422e-04,3.077663633821928549e-03
1.140000000000000000e+02,5.394610000000000204e-03,3.813609466045258297e-03
1.145000000000000000e+02,1.091028599999999994e-02,4.241201975846705524e-03
1.150000000000000000e+02,1.630773199999999840e-02,4.310438746571397355e-03
1.155000000000000000e+02,2.115733799999999776e-02,4.020861289180962736e-03
1.160000000000000000e+02,2.512020400000000014e-02,3.423091786384934235e-03
1.165000000000000000e+02,2.799529399999999696e-02,2.624688154481595072e-03
1.170000000000000000e+02,2.974903599999999607e-02,1.821304565729192594e-03
1.175000000000000000e+02,3.052179199999999898e-02,1.392444522885561515e-03
1.180000000000000000e+02,3.060908799999999610e-02,1.629917137260051239e-03
1.185000000000000000e+02,3.041954399999999975e-02,2.116885530558041285e-03
1.190000000000000000e+02,3.041528999999999414e-02,2.463286494462224932e-03
1.195000000000000000e+02,3.104338800000000509e-02,2.526349117983103104e-03
1.200000000000000000e+02,3.266790800000000244e-02,2.278162254259779706e-03
1.205000000000000000e+02,3.551207199999999869e-02,1.774237890203566150e-03
1.210000000000000000e+02,3.961801799999999790e-02,1.215198532332886772e-03
1.215000000000000000e+02,4.482937399999999822e-02,1.169259656503208750e-03
1.220000000000000000e+02,5.079899200000000115e-02,1.842776826713967428e-03
1.225000000000000000e+02,5.702117600000000674e-02,2.685517339434992379e-03
1.230000000000000000e+02,6.288523199999999924e-02,3.411482590823819959e-03
1.235000000000000000e+02,6.774450199999999811e-02,3.891397513970271289e-03
1.240000000000000000e+02,7.099316799999999539e-02,4.059486410289360817e-03
1.245000000000000000e+02,7.214181199999999961e-02,3.899518264705782722e-03
1.250000000000000000e+02,7.088243599999999311e-02,3.443553325189839271e-03
1.255000000000000000e+02,6.713443999999998968e-02,2.773583771339888267e-03
1.260000000000000000e+02,6.106517799999999774e-02,2.034128715856987034e-03
1.265000000000000000e+02,5.308161999999999603e-02,1.481190852756660058e-03
1.270000000000000000e+02,4.379330799999999607e-02,1.437861444059892720e-03
1.275000000000000000e+02,3.395072400000000157e-02,1.782550422155289175e-03
1.280000000000000000e+02,2.436618399999999907e-02,2.124001899727492957e-03
1.285000000000000000e+02,1.582689799999999897e-02,2.267202738121141745e-03
1.290000000000000000e+02,9.010388000000001119e-03,2.157029726015383207e-03
1.295000000000000000e+02,4.412311999999999831e-03,1.822623408451125998e-03
1.300000000000000000e+02,2.294770000000000230e-03,1.396001894651293165e-03
1.305000000000000000e+02,2.660886000000000327e-03,1.213530027962225408e-03
1.310000000000000000e+02,5.258383999999999628e-03,1.589679972354813078e-03
1.315000000000000000e+02,9.611661999999999983e-03,2.265837490830707821e-03
1.320000000000000000e+02,1.507893599999999765e-02,2.942879086156276365e-03
1.325000000000000000e+02,2.092818399999999898e-02,3.471414874869611575e-03
1.330000000000000000e+02,2.642340400000000103e-02,3.772341377557974704e-03
1.335000000000000000e+02,3.091139399999999829e-02,3.809871950586528593e-03
1.340000000000000000e+02,3.389895799999999987e-02,3.584744276898144556e-03
1.345000000000000000e+02,3.511132200000000037e-02,3.130188693926293491e-03
1.350000000000000000e+02,3.452463599999999744e-02,2.507181782620877646e-03
1.355000000000000000e+02,3.236830799999999841e-02,1.801528841099691572e-03
1.360000000000000000e+02,2.909658199999999931e-02,1.138739960304371336e-03
1.365000000000000000e+02,2.533234999999999654e-02,7.759270838487339859e-04
1.370000000000000000e+02,2.178969199999999939e-02,9.599910272101500313e-04
1.375000000000000000e+02,1.918422600000000214e-02,1.345304864919472489e-03
1.380000000000000000e+02,1.814202200000000070e-02,1.686527197682859613e-03
1.385000000000000000e+02,1.911806599999999953e-02,1.945246646763849592e-03
1.390000000000000000e+02,2.233433799999999872e-02,2.146488091810434037e-03
1.395000000000000000e+02,2.774516000000000135e-02,2.333396928979293832e-03
1.400000000000000000e+02,3.503423200000000542e-02,2.540889076479726366e-03
1.405000000000000000e+02,4.364409799999999923e-02,2.778415058570982924e-03
1.410000000000000000e+02,5.283465199999999584e-02,3.028315781992359495e-03
1.415000000000000000e+02,6.176399999999999946e-02,3.256637739092268884e-03
1.420000000000000000e+02,6.958214399999999855e-02,3.425720923907257711e-03
1.425000000000000000e+02,7.552640600000000426e-02,3.502260331786600893e-03
1.430000000000000000e+02,7.900730400000000042e-02,3.460857477898504966e-03
1.435000000000000000e+02,7.967480200000000290e-02,3.285143465969790014e-03
1.440000000000000000e+02,7.745729199999999703e-02,2.968310299384819932e-03
1.445000000000000000e+02,7.256897999999999127e-02,2.514370781298970979e-03
1.450000000000000000e+02,6.548510800000000021e-02,1.941877863150512059e-03
1.455000000000000000e+02,5.688808199999999260e-02,1.297636114168374639e-03
1.460000000000000000e+02,4.759094000000000518e-02,7.410209353857697117e-04
1.465000000000000000e+02,3.844699000000000033e-02,8.188763957765542818e-04
1.470000000000000000e+02,3.025601800000000258e-02,1.427622819309777927e-03
1.475000000000000000e+02,2.367784799999999787e-02,2.067049764164859051e-03
1.480000000000000000e+02,1.916324999999999973e-02,2.587889620281360031e-03
1.485000000000000000e+02,1.691011199999999798e-02,2.922832669612477220e-03
1.490000000000000000e+02,1.684977600000000034e-02,3.039389770218028225e-03
1.495000000000000000e+02,1.866484600000000230e-02,2.943288264425691046e-03
1.500000000000000000e+02,2.183582200000000126e-02,2.692580709251627888e-03
1.505000000000000000e+02,2.571043600000000318e-02,2.417269750684850754e-03
1.510000000000000000e+02,2.958703400000000164e-02,2.312889201448266319e-03
1.515000000000000000e+02,3.280165399999999953e-02,2.512567332766626593e-03
1.520000000000000000e+02,3.480849600000000127e-02,2.934062647873423180e-03
1.525000000000000000e+02,3.524449999999999805e-02,3.378879660001226411e-03
1.530000000000000000e+02,3.397095799999999555e-02,3.677569615041161553e-03
1.535000000000000000e+02,3.108800400000000241e-02,3.721357903618785056e-03
1.540000000000000000e+02,2.692085199999999512e-02,3.457678257630977803e-03
1.545000000000000000e+02,2.197993599999999853e-02,2.887588498059583553e-03
1.550000000000000000e+02,1.689959799999999832e-02,2.072350818875510949e-03
1.555000000000000000e+02,1.236233399999999913e-02,1.196702711184360543e-03
1.560000000000000000e+02,9.017087999999999492e-03,9.935271054953658237e-04
1.565000000000000000e+02,7.400792000000000655e-03,1.804808199813487347e-03
1.570000000000000000e+02,7.872218000000000271e-03,2.722379215277327680e-03
1.575000000000000000e+02,1.056606400000000001e-02,3.433753075275798074e-03
1.580000000000000000e+02,1.537307400000000046e-02,3.821195229505553771e-03
1.585000000000000000e+02,2.194888400000000184e-02,3.834936102255942589e-03
1.590000000000000000e+02,2.975091599999999878e-02,3.487229903362552407e-03
1.595000000000000000e+02,3.809880600000000589e-02,2.868481111038732011e-03
1.600000000000000000e+02,4.625088800000000389e-02,2.201773419771888875e-03
1.605000000000000000e+02,5.348706399999999389e-02,1.939760074082874609e-03
1.610000000000000000e+02,5.918785199999999913e-02,2.387704270007909736e-03
1.615000000000000000e+02,6.290014400000000505e-02,3.160706281014734591e-03
1.620000000000000000e+02,6.438222999999999863e-02,3.846832856305301522e-03
1.625000000000000000e+02,6.362353000000001146e-02,4.233938615372216316e-03
1.630000000000000000e+02,6.083775799999999873e-02,4.220038918605371198e-03
1.635000000000000000e+02,5.643113999999999075e-02,3.778627021717014152e-03
1.640000000000000000e+02,5.095010199999999712e-02,2.955450474278667646e-03
1.645000000000000000e+02,4.501489000000000185e-02,1.901391934786197339e-03
1.650000000000000000e+02,3.924678599999999878e-02,1.167092773684251647e-03
1.655000000000000000e+02,3.419725800000000121e-02,1.824795873645597638e-03
1.660000000000000000e+02,3.028699799999999900e-02,3.019060147541615270e-03
1.665000000000000000e+02,2.776171800000000120e-02,4.077483361843920080e-03
1.670000000000000000e+02,2.666987600000000208e-02,4.786093236923617822e-03
1.675000000000000000e+02,2.686486599999999766e-02,5.037633016274209972e-03
1.680000000000000000e+02,2.803144599999999806e-02,4.792812554636994779e-03
1.685000000000000000e+02,2.973281199999999735e-02,4.080262956222796555e-03
1.690000000000000000e+02,3.147221999999999520e-02,3.008485156022878190e-03
1.695000000000000000e+02,3.276076800000000261e-02,1.844303155274100046e-03
1.700000000000000000e+02,3.318241800000000519e-02,1.457775704789320568e-03
1.705000000000000000e+02,3.244781600000000432e-02,2.405400499352654525e-03
1.710000000000000000e+02,3.043047199999999661e-02,3.579971438996965016e-03
1.715000000000000000e+02,2.718142200000000022e-02,4.491333253061276926e-03
1.720000000000000000e+02,2.292160399999999820e-02,4.964247641798905444e-03
1.725000000000000000e+02,1.801392999999999744e-02,4.924873845018773455e-03
1.730000000000000000e+02,1.291928599999999858e-02,4.374671154524188699e-03
1.735000000000000000e+02,8.142211999999999367e-03,3.391768201271130705e-03
1.740000000000000000e+02,4.172656000000001149e-03,2.167406133602099196e-03
1.745000000000000000e+02,1.430272000000000010e-03,1.321500086622774250e-03
1.750000000000000000e+02,2.170980000000001227e-04,2.007898476274136597e-03
1.755000000000000000e+02,6.835440000000001220e-04,3.265510496829859919e-03
1.760000000000000000e+02,2.811303999999999713e-03,4.341234220272617225e-03
1.765000000000000000e+02,6.415218000000000309e-03,5.008732684533484698e-03
1.770000000000000000e+02,1.116425000000000056e-02,5.169749708271184283e-03
1.775000000000000000e+02,1.661948799999999823e-02,4.807104717054123087e-03
1.780000000000000000e+02,2.228483599999999537e-02,3.984438547368498486e-03
1.785000000000000000e+02,2.766413200000000100e-02,2.870665634020096949e-03
1.790000000000000000e+02,3.231730200000000608e-02,1.885603365181553201e-03
1.795000000000000000e+02,3.590825399999999362e-02,1.954599952549370551e-03
1.800000000000000000e+02,3.823831600000000136e-02,2.965987504971320625e-03
1.805000000000000000e+02,3.926140799999999764e-02,4.015646953881030039e-03
1.810000000000000000e+02,3.907969399999999816e-02,4.732220973193875836e-03
1.815000000000000000e+02,3.792143399999999692e-02,4.968178825439558029e-03
1.820000000000000000e+02,3.610469800000000451e-02,4.678825232093414971e-03
1.825000000000000000e+02,3.399236600000000302e-02,3.905987312338073027e-03
1.830000000000000000e+02,3.194415800000000027e-02,2.798264304602764846e-03
1.835000000000000000e+02,3.027133599999999938e-02,1.771805479135900221e-03
1.840000000000000000e+02,2.919904799999999828e-02,1.902646081265246944e-03
1.845000000000000000e+02,2.884014600000000053e-02,3.084246023324987464e-03
1.850000000000000000e+02,2.918321600000000141e-02,4.325291633875801012e-03
1.855000000000000000e+02,3.009609800000000515e-02,5.255982638397314367e-03
1.860000000000000000e+02,3.134462799999999938e-02,5.721733078352572374e-03
1.865000000000000000e+02,3.262475799999999676e-02,5.664883651714658699e-03
1.870000000000000000e+02,3.360421599999999925e-02,5.112276587486831551e-03
1.875000000000000000e+02,3.396860200000000052e-02,4.186228246509499616e-03
1.880000000000000000e+02,3.346565599999999641e-02,3.154771813159551203e-03
1.885000000000000000e+02,3.194162799999999969e-02,2.560119874487129868e-03
1.890000000000000000e+02,2.936454999999999968e-02,2.926544633905315933e-03
1.895000000000000000e+02,2.583122799999999428e-02,3.850170514555687103e-03
1.900000000000000000e+02,2.155730200000000041e-02,4.725249003438231413e-03
1.905000000000000000e+02,1.685216200000000039e-02,5.250986827174869420e-03
1.910000000000000000e+02,1.208269200000000078e-02,5.299918107936574425e-03
1.915000000000000000e+02,7.631007999999999888e-03,4.847814869210043988e-03
