lag_ps,msd_mean,msd_sem
6.450000000000000178e+00,1.184592066399999943e+01,3.239722113482804144e-01
6.455000000000000071e+00,1.185470539399999801e+01,3.243074042738103846e-01
6.459999999999999964e+00,1.186349005199999951e+01,3.246425738258789662e-01
6.464999999999999858e+00,1.187227471199999940e+01,3.249777544049202160e-01
6.469999999999999751e+00,1.188105932400000242e+01,3.253129104118678838e-01
6.474999999999999645e+00,1.188984391000000151e+01,3.256480151775633658e-01
6.480000000000000426e+00,1.189862836800000068e+01,3.259830093069429058e-01
6.485000000000000320e+00,1.190741276800000037e+01,3.263179294805574338e-01
6.490000000000000213e+00,1.191619698999999954e+01,3.266527062757992317e-01
6.495000000000000107e+00,1.192498105800000019e+01,3.269873024133146400e-01
6.500000000000000000e+00,1.193376491399999928e+01,3.273216731604992047e-01
6.504999999999999893e+00,1.194254864400000038e+01,3.276558524079792312e-01
6.509999999999999787e+00,1.195133220000000129e+01,3.279898406812425948e-01
6.514999999999999680e+00,1.196011560599999868e+01,3.283236246175015305e-01
6.519999999999999574e+00,1.196889884199999976e+01,3.286571892214447121e-01
6.525000000000000355e+00,1.197768197400000112e+01,3.289905887321519229e-01
6.530000000000000249e+00,1.198646497799999899e+01,3.293238513239790666e-01
6.535000000000000142e+00,1.199524784200000127e+01,3.296570056276559302e-01
6.540000000000000036e+00,1.200403056600000085e+01,3.299900626193993380e-01
6.544999999999999929e+00,1.201281324199999823e+01,3.303230707193371418e-01
6.549999999999999822e+00,1.202159591600000077e+01,3.306560802683629618e-01
6.554999999999999716e+00,1.203037861399999997e+01,3.309891193349333016e-01
6.559999999999999609e+00,1.203916136199999976e+01,3.313221878631254502e-01
6.565000000000000391e+00,1.204794425600000096e+01,3.316553122742377790e-01
6.570000000000000284e+00,1.205672733000000107e+01,3.319885263954250876e-01
6.575000000000000178e+00,1.206551061799999935e+01,3.323218493316631439e-01
6.580000000000000071e+00,1.207429409000000042e+01,3.326552773999209012e-01
6.584999999999999964e+00,1.208307786800000017e+01,3.329888011507923795e-01
6.589999999999999858e+00,1.209186198999999995e+01,3.333224440516596165e-01
6.594999999999999751e+00,1.210064653399999912e+01,3.336562012872014149e-01
6.599999999999999645e+00,1.210943147200000070e+01,3.339900623705028271e-01
6.605000000000000426e+00,1.211821686000000042e+01,3.343240157941793633e-01
6.610000000000000320e+00,1.212700264800000127e+01,3.346580611599432320e-01
6.615000000000000213e+00,1.213578887999999978e+01,3.349921858828692200e-01
6.620000000000000107e+00,1.214457550599999891e+01,3.353263602491085016e-01
6.625000000000000000e+00,1.215336253599999949e+01,3.356605564146345477e-01
6.629999999999999893e+00,1.216214992600000144e+01,3.359947419807134961e-01
6.634999999999999787e+00,1.217093772400000162e+01,3.363289326694409165e-01
6.639999999999999680e+00,1.217972591799999904e+01,3.366631169511298816e-01
6.644999999999999574e+00,1.218851450799999903e+01,3.369973119973491138e-01
6.650000000000000355e+00,1.219730345400000004e+01,3.373315058909542863e-01
6.655000000000000249e+00,1.220609271199999846e+01,3.376656806808658318e-01
6.660000000000000142e+00,1.221488229199999864e+01,3.379998055947731062e-01
6.665000000000000036e+00,1.222367219000000027e+01,3.383338843750227087e-01
6.669999999999999929e+00,1.223246238599999991e+01,3.386678774290374228e-01
6.674999999999999822e+00,1.224125283599999925e+01,3.390017629255751008e-01
6.679999999999999716e+00,1.225004362799999846e+01,3.393355214148052190e-01
6.684999999999999609e+00,1.225883478199999921e+01,3.396691505779221298e-01
6.690000000000000391e+00,1.226762635599999918e+01,3.400026693322408811e-01
6.695000000000000284e+00,1.227641829000000051e+01,3.403360951336594775e-01
6.700000000000000178e+00,1.228521063199999830e+01,3.406694328541067796e-01
6.705000000000000071e+00,1.229400333000000067e+01,3.410026891553024631e-01
6.709999999999999964e+00,1.230279638399999875e+01,3.413358922490009606e-01
6.714999999999999858e+00,1.231158974399999906e+01,3.416690548648461667e-01
6.719999999999999751e+00,1.232038346999999945e+01,3.420021709677257826e-01
6.724999999999999645e+00,1.232917753800000149e+01,3.423352205320494557e-01
6.730000000000000426e+00,1.233797198200000089e+01,3.426682523426190508e-01
6.735000000000000320e+00,1.234676683200000191e+01,3.430012737515281684e-01
6.740000000000000213e+00,1.235556222399999982e+01,3.433343223510317288e-01
6.745000000000000107e+00,1.236435815399999960e+01,3.436673833740257478e-01
6.750000000000000000e+00,1.237315461600000077e+01,3.440005249881479266e-01
6.754999999999999893e+00,1.238195155400000047e+01,3.443337593015088904e-01
6.759999999999999787e+00,1.239074906799999987e+01,3.446671157124727158e-01
6.764999999999999680e+00,1.239954712199999953e+01,3.450006057016700156e-01
6.769999999999999574e+00,1.240834567200000116e+01,3.453342787197893893e-01
6.775000000000000355e+00,1.241714465599999961e+01,3.456681504060908350e-01
6.780000000000000249e+00,1.242594415199999958e+01,3.460022235365953214e-01
6.785000000000000142e+00,1.243474420800000146e+01,3.463364989252154524e-01
6.790000000000000036e+00,1.244354482600000011e+01,3.466709639634440454e-01
6.794999999999999929e+00,1.245234599799999842e+01,3.470056048509996827e-01
6.799999999999999822e+00,1.246114772200000154e+01,3.473403922233704311e-01
6.804999999999999716e+00,1.246994998599999960e+01,3.476753019686779633e-01
6.809999999999999609e+00,1.247875271000000019e+01,3.480103205733431349e-01
6.815000000000000391e+00,1.248755579400000215e+01,3.483454477793443416e-01
6.820000000000000284e+00,1.249635922599999915e+01,3.486806786567543948e-01
6.825000000000000178e+00,1.250516303600000079e+01,3.490159824230202879e-01
6.830000000000000071e+00,1.251396719799999957e+01,3.493513805865799404e-01
6.834999999999999964e+00,1.252277166200000202e+01,3.496869123985781314e-01
6.839999999999999858e+00,1.253157643199999782e+01,3.500226035335215480e-01
6.844999999999999751e+00,1.254038150399999907e+01,3.503584534028088560e-01
6.849999999999999645e+00,1.254918683400000035e+01,3.506944935077473957e-01
6.855000000000000426e+00,1.255799243999999781e+01,3.510307728400789418e-01
6.860000000000000320e+00,1.256679829800000014e+01,3.513673020125022695e-01
6.865000000000000213e+00,1.257560446399999954e+01,3.517040951427737872e-01
6.870000000000000107e+00,1.258441085200000131e+01,3.520411427220793699e-01
6.875000000000000000e+00,1.259321748999999890e+01,3.523784818370254146e-01
6.879999999999999893e+00,1.260202437799999942e+01,3.527160799674904923e-01
6.884999999999999787e+00,1.261083158799999993e+01,3.530539545707320204e-01
6.889999999999999680e+00,1.261963916799999907e+01,3.533920644812316714e-01
6.894999999999999574e+00,1.262844713399999996e+01,3.537304712463090750e-01
6.900000000000000355e+00,1.263725555999999983e+01,3.540691611790123261e-01
6.905000000000000249e+00,1.264606449800000121e+01,3.544081719473554104e-01
6.910000000000000142e+00,1.265487403399999877e+01,3.547474774402095687e-01
6.915000000000000036e+00,1.266368416399999930e+01,3.550871066041220714e-01
6.919999999999999929e+00,1.267249490800000089e+01,3.554270192286172469e-01
6.924999999999999822e+00,1.268130633200000013e+01,3.557672053534222667e-01
6.929999999999999716e+00,1.269011850000000052e+01,3.561076094785736168e-01
6.934999999999999609e+00,1.269893146599999945e+01,3.564482038258640628e-01
6.940000000000000391e+00,1.270774521799999945e+01,3.567889191916301939e-01
6.945000000000000284e+00,1.271655982199999890e+01,3.571297080303861837e-01
6.950000000000000178e+00,1.272537526600000035e+01,3.574705297270496795e-01
6.955000000000000071e+00,1.273419155200000041e+01,3.578113501914212402e-01
6.959999999999999964e+00,1.274300861999999945e+01,3.581521358882907569e-01
6.964999999999999858e+00,1.275182648999999913e+01,3.584928422787171942e-01
6.969999999999999751e+00,1.276064515599999893e+01,3.588334769768825039e-01
6.974999999999999645e+00,1.276946460799999805e+01,3.591740129193129460e-01
6.980000000000000426e+00,1.277828481799999949e+01,3.595144778271567865e-01
6.985000000000000320e+00,1.278710570000000146e+01,3.598548713425454015e-01
6.990000000000000213e+00,1.279592732200000071e+01,3.601952273536518923e-01
6.995000000000000107e+00,1.280474966000000236e+01,3.605355500686603376e-01
7.000000000000000000e+00,1.281357267399999955e+01,3.608758495634781793e-01
7.004999999999999893e+00,1.282239624400000011e+01,3.612161691577439604e-01
7.009999999999999787e+00,1.283122039200000053e+01,3.615565554183606811e-01
7.014999999999999680e+00,1.284004504999999696e+01,3.618970913612734042e-01
7.019999999999999574e+00,1.284887013599999861e+01,3.622378122966031233e-01
7.025000000000000355e+00,1.285769552799999893e+01,3.625788104791130007e-01
7.030000000000000249e+00,1.286652122199999937e+01,3.629201200311831244e-01
7.035000000000000142e+00,1.287534715600000013e+01,3.632618032734925007e-01
7.040000000000000036e+00,1.288417326000000074e+01,3.636038464591668240e-01
7.044999999999999929e+00,1.289299948400000062e+01,3.639463086263454716e-01
7.049999999999999822e+00,1.290182580000000101e+01,3.642891860197844389e-01
7.054999999999999716e+00,1.291065226199999927e+01,3.646325273258981259e-01
7.059999999999999609e+00,1.291947881799999820e+01,3.649763315453942170e-01
7.065000000000000391e+00,1.292830549599999834e+01,3.653205899172122795e-01
7.070000000000000284e+00,1.293713219999999886e+01,3.656652706894840121e-01
7.075000000000000178e+00,1.294595901999999832e+01,3.660103541572635732e-01
7.080000000000000071e+00,1.295478590200000113e+01,3.663558466796125179e-01
7.084999999999999964e+00,1.296361296999999979e+01,3.667016628571563297e-01
7.089999999999999858e+00,1.297244018399999810e+01,3.670477989942672603e-01
7.094999999999999751e+00,1.298126766200000226e+01,3.673942243027212284e-01
7.099999999999999645e+00,1.299009539200000063e+01,3.677409518796702637e-01
7.105000000000000426e+00,1.299892345400000160e+01,3.680878986861155222e-01
7.110000000000000320e+00,1.300775187200000005e+01,3.684350404072823659e-01
7.115000000000000213e+00,1.301658072200000049e+01,3.687823126912235239e-01
7.120000000000000107e+00,1.302541007000000128e+01,3.691297018493802651e-01
7.125000000000000000e+00,1.303423995999999896e+01,3.694771573319899916e-01
7.129999999999999893e+00,1.304307045600000059e+01,3.698246730120189896e-01
7.134999999999999787e+00,1.305190151200000059e+01,3.701722081759388217e-01
7.139999999999999680e+00,1.306073314999999901e+01,3.705197507153715208e-01
7.144999999999999574e+00,1.306956533800000031e+01,3.708672321135151329e-01
7.150000000000000355e+00,1.307839809200000047e+01,3.712145893910104300e-01
7.155000000000000249e+00,1.308723146799999881e+01,3.715617782627431143e-01
7.160000000000000142e+00,1.309606544000000028e+01,3.719087652504224906e-01
7.165000000000000036e+00,1.310490002000000231e+01,3.722555282253135478e-01
7.169999999999999929e+00,1.311373508400000176e+01,3.726020101587513289e-01
7.174999999999999822e+00,1.312257065599999883e+01,3.729482283734455450e-01
7.179999999999999716e+00,1.313140671799999915e+01,3.732941659998683104e-01
7.184999999999999609e+00,1.314024333600000105e+01,3.736398558496274447e-01
7.190000000000000391e+00,1.314908039800000061e+01,3.739852734051674066e-01
7.195000000000000284e+00,1.315791793999999904e+01,3.743304102121734478e-01
7.200000000000000178e+00,1.316675604200000294e+01,3.746752543271670843e-01
7.205000000000000071e+00,1.317559473800000092e+01,3.750198292965642999e-01
7.209999999999999964e+00,1.318443395200000090e+01,3.753641250719099709e-01
7.214999999999999858e+00,1.319327364599999974e+01,3.757081548190021603e-01
7.219999999999999751e+00,1.320211384999999993e+01,3.760519034568537422e-01
7.224999999999999645e+00,1.321095457200000034e+01,3.763954050965542808e-01
7.230000000000000426e+00,1.321979576599999895e+01,3.767386390892377146e-01
7.235000000000000320e+00,1.322863747000000068e+01,3.770816065726991795e-01
7.240000000000000213e+00,1.323747979599999880e+01,3.774242908754507075e-01
7.245000000000000107e+00,1.324632285799999920e+01,3.777667211505825740e-01
7.250000000000000000e+00,1.325516662999999973e+01,3.781088705047485066e-01
7.254999999999999893e+00,1.326401115200000014e+01,3.784507331125438467e-01
7.259999999999999787e+00,1.327285645000000081e+01,3.787922715555708253e-01
7.264999999999999680e+00,1.328170262799999968e+01,3.791335375017090281e-01
7.269999999999999574e+00,1.329054964000000005e+01,3.794745568939255631e-01
7.275000000000000355e+00,1.329939746800000044e+01,3.798153579172435790e-01
7.280000000000000249e+00,1.330824618199999954e+01,3.801559327603681315e-01
7.285000000000000142e+00,1.331709579600000026e+01,3.804963159029911557e-01
7.290000000000000036e+00,1.332594632599999862e+01,3.808365030790879513e-01
7.294999999999999929e+00,1.333479766399999811e+01,3.811764619010323818e-01
7.299999999999999822e+00,1.334364988399999774e+01,3.815161567180495594e-01
7.304999999999999716e+00,1.335250298400000091e+01,3.818555969473215739e-01
7.309999999999999609e+00,1.336135702599999853e+01,3.821948009262668422e-01
7.315000000000000391e+00,1.337021186600000000e+01,3.825337769080752182e-01
7.320000000000000284e+00,1.337906755200000042e+01,3.828725087135406713e-01
7.325000000000000178e+00,1.338792408399999978e+01,3.832109956572650189e-01
7.330000000000000071e+00,1.339678156799999975e+01,3.835492545567115719e-01
7.334999999999999964e+00,1.340563994599999909e+01,3.838872866414715368e-01
7.339999999999999858e+00,1.341449925600000270e+01,3.842251046539601478e-01
7.344999999999999751e+00,1.342335952400000032e+01,3.845627009821929732e-01
7.349999999999999645e+00,1.343222082000000128e+01,3.849001030685948455e-01
7.355000000000000426e+00,1.344108310400000050e+01,3.852373314411079996e-01
7.360000000000000320e+00,1.344994640200000013e+01,3.855744270742629265e-01
7.365000000000000213e+00,1.345881067000000009e+01,3.859113912968078486e-01
7.370000000000000107e+00,1.346767589599999937e+01,3.862482529360014016e-01
7.375000000000000000e+00,1.347654203800000161e+01,3.865850282542513949e-01
7.379999999999999893e+00,1.348540911400000120e+01,3.869217397767553135e-01
7.384999999999999787e+00,1.349427712799999846e+01,3.872584068091316500e-01
7.389999999999999680e+00,1.350314613999999835e+01,3.875950641744290714e-01
7.394999999999999574e+00,1.351201613400000134e+01,3.879317661923953331e-01
7.400000000000000355e+00,1.352088711800000098e+01,3.882685003276331592e-01
7.405000000000000249e+00,1.352975912399999991e+01,3.886052978656612811e-01
7.410000000000000142e+00,1.353863216199999897e+01,3.889421510929781944e-01
7.415000000000000036e+00,1.354750626800000113e+01,3.892791561819916035e-01
7.419999999999999929e+00,1.355638142599999796e+01,3.896163037935625462e-01
7.424999999999999822e+00,1.356525768600000070e+01,3.899536272339670928e-01
7.429999999999999716e+00,1.357413497599999985e+01,3.902911158501700672e-01
7.434999999999999609e+00,1.358301327999999941e+01,3.906288244289373157e-01
7.440000000000000391e+00,1.359189249599999982e+01,3.909667410226548845e-01
7.445000000000000284e+00,1.360077262400000109e+01,3.913048464177786845e-01
7.450000000000000178e+00,1.360965358800000047e+01,3.916431289693962370e-01
7.455000000000000071e+00,1.361853535199999854e+01,3.919815979876933865e-01
7.459999999999999964e+00,1.362741779799999975e+01,3.923202317373197245e-01
7.464999999999999858e+00,1.363630082799999954e+01,3.926589369548214026e-01
7.469999999999999751e+00,1.364518432400000236e+01,3.929976490909712350e-01
7.474999999999999645e+00,1.365406814799999857e+01,3.933363261526955923e-01
7.480000000000000426e+00,1.366295216400000001e+01,3.936749373530096796e-01
7.485000000000000320e+00,1.367183617000000062e+01,3.940134344589122928e-01
7.490000000000000213e+00,1.368072014800000069e+01,3.943517816910733220e-01
7.495000000000000107e+00,1.368960401800000071e+01,3.946899901899668106e-01
7.500000000000000000e+00,1.369848774999999819e+01,3.950280316573251405e-01
7.504999999999999893e+00,1.370737124599999923e+01,3.953658831622159364e-01
7.509999999999999787e+00,1.371625450600000207e+01,3.957035217858084764e-01
7.514999999999999680e+00,1.372513744600000152e+01,3.960409980774109440e-01
7.519999999999999574e+00,1.373402001999999911e+01,3.963783431428415382e-01
7.525000000000000355e+00,1.374290207599999825e+01,3.967156052459190896e-01
7.530000000000000249e+00,1.375178358800000034e+01,3.970528076275167129e-01
7.535000000000000142e+00,1.376066448600000136e+01,3.973900146354557572e-01
7.540000000000000036e+00,1.376954474400000095e+01,3.977272874168661376e-01
7.544999999999999929e+00,1.377842427999999941e+01,3.980646811682799213e-01
7.549999999999999822e+00,1.378730307399999866e+01,3.984022423634706045e-01
7.554999999999999716e+00,1.379618110799999897e+01,3.987400253252861293e-01
7.559999999999999609e+00,1.380505829800000051e+01,3.990780871911379646e-01
7.565000000000000391e+00,1.381393453800000160e+01,3.994164648253876737e-01
7.570000000000000284e+00,1.382280984400000001e+01,3.997552125545942303e-01
7.575000000000000178e+00,1.383168427400000056e+01,4.000943984555829225e-01
7.580000000000000071e+00,1.384055779800000074e+01,4.004340753591959512e-01
7.584999999999999964e+00,1.384943043000000173e+01,4.007742739664611475e-01
7.589999999999999858e+00,1.385830217600000047e+01,4.011150426145509984e-01
7.594999999999999751e+00,1.386717309800000031e+01,4.014564314848792503e-01
7.599999999999999645e+00,1.387604314999999744e+01,4.017984540198704657e-01
7.605000000000000426e+00,1.388491234599999835e+01,4.021411116846673739e-01
7.610000000000000320e+00,1.389378071799999859e+01,4.024843814602404590e-01
7.615000000000000213e+00,1.390264834799999960e+01,4.028282400131426022e-01
7.620000000000000107e+00,1.391151523999999995e+01,4.031726242677132754e-01
7.625000000000000000e+00,1.392038149400000080e+01,4.035174374930419749e-01
7.629999999999999893e+00,1.392924723000000142e+01,4.038625697773752798e-01
7.634999999999999787e+00,1.393811258799999919e+01,4.042079563455542313e-01
7.639999999999999680e+00,1.394697761600000163e+01,4.045535081722659854e-01
7.644999999999999574e+00,1.395584241399999925e+01,4.048991243983166566e-01
7.650000000000000355e+00,1.396470712599999864e+01,4.052446858037636046e-01
7.655000000000000249e+00,1.397357183599999964e+01,4.055901148616214424e-01
7.660000000000000142e+00,1.398243652200000042e+01,4.059353416432599504e-01
7.665000000000000036e+00,1.399130111400000054e+01,4.062802655201577240e-01
7.669999999999999929e+00,1.400016563600000019e+01,4.066247704320549161e-01
7.674999999999999822e+00,1.400903002399999764e+01,4.069688086113478764e-01
7.679999999999999716e+00,1.401789423600000006e+01,4.073123800055672983e-01
7.684999999999999609e+00,1.402675812800000088e+01,4.076554782522213705e-01
7.690000000000000391e+00,1.403562171799999803e+01,4.079980646774294395e-01
7.695000000000000284e+00,1.404448493800000008e+01,4.083401269523708188e-01
7.700000000000000178e+00,1.405334786399999913e+01,4.086817290679158887e-01
7.705000000000000071e+00,1.406221039000000061e+01,4.090228983307776511e-01
7.709999999999999964e+00,1.407107252600000002e+01,4.093636792413452019e-01
7.714999999999999858e+00,1.407993422799999905e+01,4.097041082665173195e-01
7.719999999999999751e+00,1.408879553799999940e+01,4.100443228792930994e-01
7.724999999999999645e+00,1.409765636200000039e+01,4.103843955489915318e-01
7.730000000000000426e+00,1.410651663000000156e+01,4.107243979602491768e-01
7.735000000000000320e+00,1.411537632399999964e+01,4.110643610828680905e-01
7.740000000000000213e+00,1.412423543600000109e+01,4.114044213870345912e-01
7.745000000000000107e+00,1.413309397399999945e+01,4.117446735657895318e-01
7.750000000000000000e+00,1.414195190999999951e+01,4.120852150414941462e-01
7.754999999999999893e+00,1.415080928399999927e+01,4.124260490225990505e-01
7.759999999999999787e+00,1.415966609199999837e+01,4.127672784269031392e-01
7.764999999999999680e+00,1.416852234399999944e+01,4.131089270274715397e-01
7.769999999999999574e+00,1.417737794199999790e+01,4.134510879784892845e-01
7.775000000000000355e+00,1.418623287399999811e+01,4.137937107743436815e-01
7.780000000000000249e+00,1.419508716800000059e+01,4.141368315165565583e-01
7.785000000000000142e+00,1.420394081199999903e+01,4.144804183026190580e-01
7.790000000000000036e+00,1.421279381999999814e+01,4.148244938375387214e-01
7.794999999999999929e+00,1.422164623799999994e+01,4.151690135264701764e-01
7.799999999999999822e+00,1.423049816999999884e+01,4.155140248393027758e-01
7.804999999999999716e+00,1.423934962000000226e+01,4.158595484258889030e-01
7.809999999999999609e+00,1.424820065399999791e+01,4.162055834520874686e-01
7.815000000000000391e+00,1.425705132799999930e+01,4.165520645448319015e-01
7.820000000000000284e+00,1.426590176999999926e+01,4.168989610374430055e-01
7.825000000000000178e+00,1.427475199200000056e+01,4.172462655462186309e-01
7.830000000000000071e+00,1.428360207200000254e+01,4.175939548827019565e-01
7.834999999999999964e+00,1.429245203199999992e+01,4.179419962185327853e-01
7.839999999999999858e+00,1.430130189200000146e+01,4.182903237017113196e-01
7.844999999999999751e+00,1.431015170599999919e+01,4.186389500726066526e-01
7.849999999999999645e+00,1.431900147800000056e+01,4.189878291272688959e-01
7.855000000000000426e+00,1.432785129400000201e+01,4.193369313011239274e-01
7.860000000000000320e+00,1.433670115199999984e+01,4.196861861409217909e-01
7.865000000000000213e+00,1.434555117200000041e+01,4.200355902960405952e-01
7.870000000000000107e+00,1.435440135800000050e+01,4.203851006195665208e-01
7.875000000000000000e+00,1.436325177800000041e+01,4.207347152728174722e-01
7.879999999999999893e+00,1.437210235800000113e+01,4.210844018578323578e-01
7.884999999999999787e+00,1.438095313400000030e+01,4.214342015279360920e-01
7.889999999999999680e+00,1.438980410799999810e+01,4.217840891731092778e-01
7.894999999999999574e+00,1.439865534800000013e+01,4.221340956265684508e-01
7.900000000000000355e+00,1.440750686000000158e+01,4.224841533741676702e-01
7.905000000000000249e+00,1.441635867599999798e+01,4.228342779092253423e-01
7.910000000000000142e+00,1.442521084000000009e+01,4.231843934795858631e-01
7.915000000000000036e+00,1.443406340200000137e+01,4.235344975964481229e-01
7.919999999999999929e+00,1.444291631199999948e+01,4.238845235770505315e-01
7.924999999999999822e+00,1.445176946599999823e+01,4.242345197122313616e-01
7.929999999999999716e+00,1.446062288399999929e+01,4.245844670925943420e-01
7.934999999999999609e+00,1.446947661799999807e+01,4.249344172595996838e-01
7.940000000000000391e+00,1.447833069799999883e+01,4.252843331225779622e-01
7.945000000000000284e+00,1.448718511799999931e+01,4.256342700618492292e-01
7.950000000000000178e+00,1.449603997200000016e+01,4.259842494343237806e-01
7.955000000000000071e+00,1.450489531200000215e+01,4.263343501267976010e-01
7.959999999999999964e+00,1.451375115200000110e+01,4.266845657565482286e-01
7.964999999999999858e+00,1.452260747399999730e+01,4.270349849753408145e-01
7.969999999999999751e+00,1.453146436199999947e+01,4.273856240982077392e-01
7.974999999999999645e+00,1.454032183400000022e+01,4.277365627430268491e-01
7.980000000000000426e+00,1.454917997200000102e+01,4.280877921173905087e-01
7.985000000000000320e+00,1.455803873600000031e+01,4.284393791270796337e-01
7.990000000000000213e+00,1.456689824400000433e+01,4.287913253129824742e-01
7.995000000000000107e+00,1.457575845199999875e+01,4.291436363566566436e-01
8.000000000000000000e+00,1.458461938800000190e+01,4.294962465305555144e-01
8.005000000000000782e+00,1.459348091400000058e+01,4.298491102886746740e-01
8.009999999999999787e+00,1.460234300800000007e+01,4.302022179512933753e-01
8.015000000000000568e+00,1.461120551800000023e+01,4.305555369071129013e-01
8.019999999999999574e+00,1.462006847199999982e+01,4.309090649759070857e-01
8.025000000000000355e+00,1.462893175600000006e+01,4.312627612340994010e-01
8.029999999999999361e+00,1.463779533399999799e+01,4.316166328308234656e-01
8.035000000000000142e+00,1.464665909800000065e+01,4.319706461789293295e-01
8.039999999999999147e+00,1.465552304599999900e+01,4.323247596832742734e-01
8.044999999999999929e+00,1.466438707400000041e+01,4.326789648284806722e-01
8.050000000000000711e+00,1.467325117999999939e+01,4.330332451563085328e-01
8.054999999999999716e+00,1.468211523600000135e+01,4.333876238350676813e-01
8.060000000000000497e+00,1.469097918999999841e+01,4.337421314536237249e-01
8.064999999999999503e+00,1.469984286799999929e+01,4.340967873200015648e-01
8.070000000000000284e+00,1.470870621399999933e+01,4.344516446340982996e-01
8.074999999999999289e+00,1.471756910800000107e+01,4.348067012382980101e-01
8.080000000000000071e+00,1.472643153999999832e+01,4.351619867875132219e-01
8.085000000000000853e+00,1.473529337200000100e+01,4.355175016072561633e-01
8.089999999999999858e+00,1.474415460200000005e+01,4.358733033069779328e-01
8.095000000000000639e+00,1.475301527400000090e+01,4.362293956595644784e-01
8.099999999999999645e+00,1.476187547799999855e+01,4.365857918260965809e-01
8.105000000000000426e+00,1.477073521600000205e+01,4.369424759732207786e-01
8.109999999999999432e+00,1.477959455999999783e+01,4.372994283019747130e-01
8.115000000000000213e+00,1.478845365200000117e+01,4.376566369483796404e-01
8.119999999999999218e+00,1.479731265400000062e+01,4.380140935994654150e-01
8.125000000000000000e+00,1.480617169399999966e+01,4.383717796554418844e-01
8.130000000000000782e+00,1.481503085200000136e+01,4.387296722821534822e-01
8.134999999999999787e+00,1.482389027600000020e+01,4.390877697178441341e-01
8.140000000000000568e+00,1.483275008000000028e+01,4.394460769347452445e-01
8.144999999999999574e+00,1.484161033799999885e+01,4.398045578169917924e-01
8.150000000000000355e+00,1.485047107199999950e+01,4.401631636538362868e-01
8.154999999999999361e+00,1.485933231199999760e+01,4.405218455108813602e-01
8.160000000000000142e+00,1.486819410999999924e+01,4.408806095731301888e-01
8.164999999999999147e+00,1.487705639799999879e+01,4.412393922826199355e-01
8.169999999999999929e+00,1.488591910400000096e+01,4.415981484133648105e-01
8.175000000000000711e+00,1.489478220599999858e+01,4.419568321153695134e-01
8.179999999999999716e+00,1.490364567800000017e+01,4.423154750836270077e-01
8.185000000000000497e+00,1.491250945799999883e+01,4.426740491910750031e-01
8.189999999999999503e+00,1.492137344600000048e+01,4.430325191421979891e-01
8.195000000000000284e+00,1.493023762999999882e+01,4.433908742752039611e-01
8.199999999999999289e+00,1.493910200199999849e+01,4.437491566521794550e-01
8.205000000000000071e+00,1.494796648600000211e+01,4.441073824124949221e-01
8.210000000000000853e+00,1.495683088399999860e+01,4.444655229563654886e-01
8.214999999999999858e+00,1.496569513000000029e+01,4.448235215296993950e-01
8.220000000000000639e+00,1.497455914400000054e+01,4.451813912967239606e-01
8.224999999999999645e+00,1.498342285400000051e+01,4.455390796779202800e-01
8.230000000000000426e+00,1.499228619799999862e+01,4.458965559227434095e-01
8.234999999999999432e+00,1.500114920999999946e+01,4.462537611448868513e-01
8.240000000000000213e+00,1.501001200199999985e+01,4.466107284426981128e-01
8.244999999999999218e+00,1.501887457200000142e+01,4.469674672012768912e-01
8.250000000000000000e+00,1.502773697000000119e+01,4.473239490108044669e-01
8.255000000000000782e+00,1.503659917200000073e+01,4.476801003898414621e-01
8.259999999999999787e+00,1.504546125799999956e+01,4.480359278047265081e-01
8.265000000000000568e+00,1.505432321199999635e+01,4.483914371014440792e-01
8.269999999999999574e+00,1.506318504799999936e+01,4.487465553905405913e-01
8.275000000000000355e+00,1.507204678600000136e+01,4.491012199240221325e-01
8.279999999999999361e+00,1.508090845999999985e+01,4.494554272312138443e-01
8.285000000000000142e+00,1.508977012999999978e+01,4.498091891064066039e-01
8.289999999999999147e+00,1.509863183200000059e+01,4.501624469594848743e-01
8.294999999999999929e+00,1.510749363600000095e+01,4.505151593260109388e-01
8.300000000000000711e+00,1.511635551400000033e+01,4.508673280716228304e-01
8.304999999999999716e+00,1.512521747999999988e+01,4.512189914801959523e-01
8.310000000000000497e+00,1.513407951799999829e+01,4.515701233687000049e-01
8.314999999999999503e+00,1.514294161199999778e+01,4.519206762263175969e-01
8.320000000000000284e+00,1.515180374999999913e+01,4.522706955924217231e-01
8.324999999999999289e+00,1.516066592800000024e+01,4.526202411217509214e-01
8.330000000000000071e+00,1.516952816799999937e+01,4.529693665606433495e-01
8.335000000000000853e+00,1.517839041799999755e+01,4.533180656868838754e-01
8.339999999999999858e+00,1.518725269599999805e+01,4.536664043557626647e-01
8.345000000000000639e+00,1.519611488800000032e+01,4.540144429159949646e-01
8.349999999999999645e+00,1.520497699999999952e+01,4.543621848936449936e-01
8.355000000000000426e+00,1.521383894599999920e+01,4.547096275081450312e-01
8.359999999999999432e+00,1.522270067800000071e+01,4.550567941728480004e-01
8.365000000000000213e+00,1.523156208600000028e+01,4.554037319530087613e-01
8.369999999999999218e+00,1.524042320599999911e+01,4.557504369466364169e-01
8.375000000000000000e+00,1.524928405200000192e+01,4.560968578727512823e-01
8.380000000000000782e+00,1.525814454799999886e+01,4.564430202178034190e-01
8.384999999999999787e+00,1.526700470399999787e+01,4.567889542501672451e-01
