lag_ps,msd_seg1_A2,msd_seg2_A2,msd_seg3_A2,msd_seg4_A2,msd_seg5_A2
1.919999999999999929e+01,1.143750622340114553e+01,8.979649172334204010e+00,1.129452070295256227e+01,1.076149376416240244e+01,9.505925363178020504e+00
1.930000000000000071e+01,1.149129337710666299e+01,9.020420139209432975e+00,1.134750976967186809e+01,1.081150022090641549e+01,9.551582040855139510e+00
1.940000000000000213e+01,1.154542875922553158e+01,9.061362080367510785e+00,1.140026333610789422e+01,1.086173648924981983e+01,9.597622173403490109e+00
1.950000000000000000e+01,1.159966571530425838e+01,9.102163215370641325e+00,1.145268452831720829e+01,1.091174056604698883e+01,9.643528859826302480e+00
1.960000000000000142e+01,1.165396914322331945e+01,9.142578679509359318e+00,1.150495986112061964e+01,1.096138790149404585e+01,9.689244951921072158e+00
1.969999999999999929e+01,1.170847944334661683e+01,9.182732114293832737e+00,1.155716142182116712e+01,1.101078539378073096e+01,9.734992193597475918e+00
1.980000000000000071e+01,1.176308988616286122e+01,9.222924196099985039e+00,1.160960746132531085e+01,1.106033149399274684e+01,9.780732111619681035e+00
1.990000000000000213e+01,1.181761993668473565e+01,9.263197367814807848e+00,1.166226383811603817e+01,1.110989484967690721e+01,9.826117660921052988e+00
2.000000000000000000e+01,1.187204728832080569e+01,9.303380070503305177e+00,1.171490515009827149e+01,1.115945930048103385e+01,9.871341591354893197e+00
2.010000000000000142e+01,1.192629260249814394e+01,9.343669457182636862e+00,1.176745455461272805e+01,1.120897865861691223e+01,9.916703100760123846e+00
2.019999999999999929e+01,1.198040750839120960e+01,9.383979937460779297e+00,1.181991133201570499e+01,1.125860779491112851e+01,9.962228838306177892e+00
2.030000000000000071e+01,1.203416025570934345e+01,9.424401974036847207e+00,1.187234474774941795e+01,1.130838316278566502e+01,1.000767099391882731e+01
2.040000000000000213e+01,1.208754534408682346e+01,9.465024603616949861e+00,1.192494444909357831e+01,1.135832050535080562e+01,1.005335701685135597e+01
2.050000000000000000e+01,1.214094753132136972e+01,9.505879033285278723e+00,1.197775646571654029e+01,1.140844255491683512e+01,1.009944460489795759e+01
2.060000000000000142e+01,1.219470414115510870e+01,9.546999710337486178e+00,1.203086927090969915e+01,1.145854814848943626e+01,1.014562885697501926e+01
2.069999999999999929e+01,1.224869611105650513e+01,9.588086106758890281e+00,1.208429853317922920e+01,1.150842893679362078e+01,1.019140234731970907e+01
2.080000000000000071e+01,1.230291257046936693e+01,9.629037027369793833e+00,1.213782003932661269e+01,1.155838209736595523e+01,1.023685192793831789e+01
2.090000000000000213e+01,1.235738557005358906e+01,9.670026611800388139e+00,1.219120063322410275e+01,1.160819168218483632e+01,1.028215569439539578e+01
2.100000000000000000e+01,1.241176766968960621e+01,9.711244111743916108e+00,1.224449458326046525e+01,1.165778987907583719e+01,1.032724893031672408e+01
2.110000000000000142e+01,1.246611482531245585e+01,9.752373443837131006e+00,1.229785186506562411e+01,1.170710769335191159e+01,1.037199105554624090e+01
2.119999999999999929e+01,1.252030904001417966e+01,9.793335691661537723e+00,1.235112213114535606e+01,1.175607485755493720e+01,1.041647718897268149e+01
2.130000000000000071e+01,1.257417920685550961e+01,9.834366408727076347e+00,1.240425635711918062e+01,1.180486811113252443e+01,1.046103560414296041e+01
2.140000000000000213e+01,1.262763991319644674e+01,9.875869346863835219e+00,1.245714018997481887e+01,1.185364396373111973e+01,1.050552267442261112e+01
2.150000000000000000e+01,1.268109258386043692e+01,9.917242457628375973e+00,1.251012076087724090e+01,1.190286882626316611e+01,1.055023200176524512e+01
2.160000000000000142e+01,1.273482953790665739e+01,9.958153714853560601e+00,1.256328870363668315e+01,1.195246063632074751e+01,1.059532060558037436e+01
2.169999999999999929e+01,1.278857477566065803e+01,9.999085198811938469e+00,1.261640067024742606e+01,1.200212203678787226e+01,1.064058800135422800e+01
2.180000000000000071e+01,1.284235808872334061e+01,1.003999658520170968e+01,1.266954590662031777e+01,1.205165460592902527e+01,1.068583381320717862e+01
2.190000000000000213e+01,1.289618370765851374e+01,1.008095194698967667e+01,1.272279280892047204e+01,1.210100838080831842e+01,1.073088688511855260e+01
2.200000000000000000e+01,1.294994624684319184e+01,1.012188801425310203e+01,1.277613126457135984e+01,1.215019124707835019e+01,1.077582625509717751e+01
2.210000000000000142e+01,1.300353275636286021e+01,1.016272560161348970e+01,1.282943208217729136e+01,1.219941308303313399e+01,1.082064582507737427e+01
2.219999999999999929e+01,1.305675163629963720e+01,1.020359389350594981e+01,1.288260330806116549e+01,1.224862327380042970e+01,1.086547941738222178e+01
2.230000000000000071e+01,1.310948566706784568e+01,1.024435119421943341e+01,1.293564428137139721e+01,1.229801267636313966e+01,1.091046721630673844e+01
2.240000000000000213e+01,1.316217434722479851e+01,1.028522925737552995e+01,1.298852581692533192e+01,1.234770700578632585e+01,1.095536176072672063e+01
2.250000000000000000e+01,1.321511174942719080e+01,1.032615500908580941e+01,1.304125052514377714e+01,1.239732726990192013e+01,1.100030317787923728e+01
2.260000000000000142e+01,1.326808355170273757e+01,1.036725995729291228e+01,1.309369096953548706e+01,1.244717258121882431e+01,1.104545218422943620e+01
2.269999999999999929e+01,1.332078927042741867e+01,1.040840696555423861e+01,1.314605234357327390e+01,1.249682411920906233e+01,1.109072666659459649e+01
2.280000000000000071e+01,1.337330677112137067e+01,1.044935037016775503e+01,1.319825922846746025e+01,1.254607388163742954e+01,1.113596795439580767e+01
2.290000000000000213e+01,1.342578257343255466e+01,1.049024293981145917e+01,1.325051725846206097e+01,1.259486622281484891e+01,1.118119520397188893e+01
2.300000000000000000e+01,1.347823132514516509e+01,1.053093428092668482e+01,1.330306116437164832e+01,1.264389658432060770e+01,1.122631252370033828e+01
2.310000000000000142e+01,1.353069774979547546e+01,1.057205288144097999e+01,1.335570388384801888e+01,1.269323536677700126e+01,1.127122245609307605e+01
2.319999999999999929e+01,1.358350077206423911e+01,1.061364994688246099e+01,1.340828385112046739e+01,1.274284581921550874e+01,1.131601103368861416e+01
2.330000000000000071e+01,1.363645508852095745e+01,1.065549469101769020e+01,1.346058130501875638e+01,1.279251036468897240e+01,1.136062802747657940e+01
2.340000000000000213e+01,1.368958055487637182e+01,1.069689598479916981e+01,1.351296203241334482e+01,1.284199146913158884e+01,1.140534393099920152e+01
2.350000000000000000e+01,1.374283413639538054e+01,1.073792418726695530e+01,1.356527256902802492e+01,1.289158179405449545e+01,1.145017750736482753e+01
2.360000000000000142e+01,1.379669749093880426e+01,1.077910155276152615e+01,1.361750285999876908e+01,1.294103746814077738e+01,1.149472005819534637e+01
2.369999999999999929e+01,1.385094579372672108e+01,1.082071881490597143e+01,1.366973487376917795e+01,1.299069316161678955e+01,1.153910945538233790e+01
2.380000000000000071e+01,1.390533019597607378e+01,1.086220342694922714e+01,1.372238581429435378e+01,1.304084780923929188e+01,1.158346812949504745e+01
2.390000000000000213e+01,1.395957862523151682e+01,1.090322076278935270e+01,1.377521772907897812e+01,1.309115893259754770e+01,1.162764649644626580e+01
2.400000000000000000e+01,1.401368811776307943e+01,1.094396634684355085e+01,1.382793723047759293e+01,1.314131317297384172e+01,1.167155068617011082e+01
2.410000000000000142e+01,1.406765759569601393e+01,1.098482238280283063e+01,1.388048204688219656e+01,1.319128256054027659e+01,1.171541330618005183e+01
2.419999999999999929e+01,1.412166138219609479e+01,1.102569709413014110e+01,1.393289602464992782e+01,1.324086387877736293e+01,1.175934834831144826e+01
2.430000000000000071e+01,1.417569911520264370e+01,1.106640598260082875e+01,1.398533382127663849e+01,1.329036225423270956e+01,1.180340347640400189e+01
2.440000000000000213e+01,1.422969821266357826e+01,1.110713122495892335e+01,1.403791454382963089e+01,1.333988578490407306e+01,1.184797955390969193e+01
2.450000000000000000e+01,1.428372986053619975e+01,1.114793658882837235e+01,1.409043279796049752e+01,1.338938603840717612e+01,1.189287895641439263e+01
2.460000000000000142e+01,1.433772297001532614e+01,1.118915947446059711e+01,1.414301080363715535e+01,1.343926160654305058e+01,1.193780626276703671e+01
2.469999999999999929e+01,1.439126505185969584e+01,1.123053679688520745e+01,1.419585863827315642e+01,1.348944816568594796e+01,1.198248169658512197e+01
2.480000000000000071e+01,1.444472789133993196e+01,1.127186961905913520e+01,1.424890443822520325e+01,1.353977125137780391e+01,1.202703040393094724e+01
2.490000000000000213e+01,1.449845544705106093e+01,1.131314697712471506e+01,1.430193200954893840e+01,1.358989212154646609e+01,1.207143303290374980e+01
2.500000000000000000e+01,1.455197034192698169e+01,1.135467007777525339e+01,1.435469688895799756e+01,1.363984709772450898e+01,1.211559939470387270e+01
2.510000000000000142e+01,1.460521129806884844e+01,1.139586500643084577e+01,1.440732980950388864e+01,1.368974646456203814e+01,1.215939751591919560e+01
2.519999999999999929e+01,1.465850295189536290e+01,1.143683282569310755e+01,1.446005463719654038e+01,1.373974572265125360e+01,1.220349932908570878e+01
2.530000000000000071e+01,1.471166446690559049e+01,1.147795200196345711e+01,1.451293839059365354e+01,1.378955176438866026e+01,1.224777596108067179e+01
2.540000000000000213e+01,1.476475183689146320e+01,1.151941743152004349e+01,1.456602233046285733e+01,1.383896525122770349e+01,1.229238233765930843e+01
2.550000000000000000e+01,1.481792148725535974e+01,1.156064150738038698e+01,1.461896988220718185e+01,1.388837900942889902e+01,1.233722480374953001e+01
2.560000000000000142e+01,1.487099894506182451e+01,1.160174695636941244e+01,1.467182623592169399e+01,1.393796876126914519e+01,1.238223373420101936e+01
2.569999999999999929e+01,1.492432789637894075e+01,1.164323493829533085e+01,1.472452121149446569e+01,1.398755276229642597e+01,1.242743933595529171e+01
2.580000000000000071e+01,1.497787574828207902e+01,1.168490139270102013e+01,1.477722983438764537e+01,1.403697967002453773e+01,1.247266393496963310e+01
2.590000000000000213e+01,1.503148364551852545e+01,1.172662858668772756e+01,1.483002588947354106e+01,1.408642161912112378e+01,1.251780037482707542e+01
2.600000000000000000e+01,1.508519887451594244e+01,1.176822923193235404e+01,1.488290859350343176e+01,1.413605875328285144e+01,1.256290730519372723e+01
2.610000000000000142e+01,1.513902696106841539e+01,1.180944660220215425e+01,1.493582404166329702e+01,1.418568739446339144e+01,1.260807064260128563e+01
2.619999999999999929e+01,1.519297001161959138e+01,1.185052719110367292e+01,1.498875200860636170e+01,1.423533856470462844e+01,1.265319457755586718e+01
2.630000000000000071e+01,1.524673318003023859e+01,1.189159318051652114e+01,1.504147159787978616e+01,1.428506940201374142e+01,1.269791754658402283e+01
2.640000000000000213e+01,1.530008097019179125e+01,1.193264352487767788e+01,1.509410560567546788e+01,1.433493785281446264e+01,1.274222268897711885e+01
2.650000000000000000e+01,1.535312897477430383e+01,1.197386215744851512e+01,1.514680165019321478e+01,1.438476427589424489e+01,1.278640667491651683e+01
2.660000000000000142e+01,1.540629998907796860e+01,1.201501671027936347e+01,1.519951373021408614e+01,1.443457862165132255e+01,1.283081411487020951e+01
2.669999999999999929e+01,1.545963242110924973e+01,1.205606527153662455e+01,1.525225580229040112e+01,1.448461391194096315e+01,1.287532365444317151e+01
2.680000000000000071e+01,1.551292423627953276e+01,1.209688856021880810e+01,1.530488018574405196e+01,1.453479656035169576e+01,1.291944884308860964e+01
2.690000000000000213e+01,1.556611268104468238e+01,1.213769563172519383e+01,1.535707415659704189e+01,1.458516673642799688e+01,1.296345992358710397e+01
2.700000000000000000e+01,1.561918732498738827e+01,1.217872503154210406e+01,1.540926887425213287e+01,1.463551235950022189e+01,1.300750154177848472e+01
2.710000000000000142e+01,1.567228217086264763e+01,1.221988850450877706e+01,1.546160720373443809e+01,1.468559816937346163e+01,1.305192242981787132e+01
2.719999999999999929e+01,1.572543523976283986e+01,1.226097287794794077e+01,1.551413577463626225e+01,1.473564686804632018e+01,1.309655749693436810e+01
2.730000000000000071e+01,1.577864609059463241e+01,1.230168647525943726e+01,1.556664041240307128e+01,1.478566466234150667e+01,1.314128437012948503e+01
2.740000000000000213e+01,1.583192429806467061e+01,1.234239186403431709e+01,1.561912997448568952e+01,1.483563126793157672e+01,1.318613008181120883e+01
2.750000000000000000e+01,1.588514119845723016e+01,1.238337336833197888e+01,1.567160972514532524e+01,1.488579013711230559e+01,1.323119351798423438e+01
2.760000000000000142e+01,1.593820669893211495e+01,1.242475745448840740e+01,1.572409538499592330e+01,1.493602513246077557e+01,1.327659228940154357e+01
2.769999999999999929e+01,1.599119953496205149e+01,1.246606180416221221e+01,1.577652813612146154e+01,1.498592614192509487e+01,1.332195784262130367e+01
2.780000000000000071e+01,1.604447024625914509e+01,1.250738695840468573e+01,1.582903180457614489e+01,1.503565760092300430e+01,1.336747208786470686e+01
2.790000000000000213e+01,1.609785951958813399e+01,1.254851493956315522e+01,1.588149502640314026e+01,1.508531935129595425e+01,1.341301051225708996e+01
2.800000000000000000e+01,1.615091273828510410e+01,1.258931978599557588e+01,1.593405138156322032e+01,1.513490343379749525e+01,1.345842267768691158e+01
2.810000000000000142e+01,1.620380418348256057e+01,1.262983617129025937e+01,1.598651428701602129e+01,1.518450918229116731e+01,1.350361021095448955e+01
2.819999999999999929e+01,1.625683893002910096e+01,1.267025405187266784e+01,1.603891954493101579e+01,1.523390669127914343e+01,1.354868294053048672e+01
2.830000000000000071e+01,1.630959986560814556e+01,1.271097131027610239e+01,1.609137154697747718e+01,1.528316290648374931e+01,1.359346590855973957e+01
2.840000000000000213e+01,1.636224904921659373e+01,1.275187518848173518e+01,1.614408485675831173e+01,1.533238709593207183e+01,1.363835468507212134e+01
2.850000000000000000e+01,1.641521049573765723e+01,1.279274676920512377e+01,1.619700376822390453e+01,1.538151069887058320e+01,1.368350242325160870e+01
2.860000000000000142e+01,1.646844308176388694e+01,1.283367595836948283e+01,1.624984818749938853e+01,1.543074105616211256e+01,1.372881075810028761e+01
2.869999999999999929e+01,1.652176638565701339e+01,1.287487746946783140e+01,1.630277959179596081e+01,1.547998751899582359e+01,1.377415041688499642e+01
2.880000000000000071e+01,1.657502144671752120e+01,1.291633157662144349e+01,1.635573186254674738e+01,1.552968591667065290e+01,1.381924904629543605e+01
2.890000000000000213e+01,1.662836885995888281e+01,1.295768281496928331e+01,1.640874134611504687e+01,1.557988964417354083e+01,1.386442467215019114e+01
2.900000000000000000e+01,1.668182530130676255e+01,1.299904835138087300e+01,1.646160249939287112e+01,1.563031718363991018e+01,1.390949507683930797e+01
2.910000000000000142e+01,1.673534830830663012e+01,1.304054531648595194e+01,1.651445870567074081e+01,1.568060155847262216e+01,1.395430886860134478e+01
2.919999999999999929e+01,1.678877251975696439e+01,1.308212863371317525e+01,1.656733777277837660e+01,1.573067893843958842e+01,1.399895318398238331e+01
2.930000000000000071e+01,1.684213774343410819e+01,1.312356195751812749e+01,1.662059447146926061e+01,1.578060352624146212e+01,1.404386054832770192e+01
2.940000000000000213e+01,1.689527435609831230e+01,1.316462316436011015e+01,1.667402112543343762e+01,1.583005442774421034e+01,1.408892531880109011e+01
2.950000000000000000e+01,1.694840404513457344e+01,1.320555037599076087e+01,1.672750624893410532e+01,1.587920404499474891e+01,1.413395857893919683e+01
2.960000000000000142e+01,1.700153065306621869e+01,1.324630138945243729e+01,1.678067864378161289e+01,1.592815323749449874e+01,1.417880575549146194e+01
2.969999999999999929e+01,1.705475077453282751e+01,1.328695256905885103e+01,1.683365510224437500e+01,1.597705951228394738e+01,1.422378199005663646e+01
2.980000000000000071e+01,1.710813106754558532e+01,1.332775483466991417e+01,1.688652469956796054e+01,1.602597827339057446e+01,1.426907743558706265e+01
2.990000000000000213e+01,1.716159034692959651e+01,1.336867887028093627e+01,1.693931123479760359e+01,1.607492548507161345e+01,1.431479335802137598e+01
3.000000000000000000e+01,1.721490349200120207e+01,1.340976637496336288e+01,1.699206348268143074e+01,1.612396047937955146e+01,1.436066956356139990e+01
3.010000000000000142e+01,1.726826652300556830e+01,1.345070271355693059e+01,1.704452299534287718e+01,1.617295423992456449e+01,1.440618449758536457e+01
3.019999999999999929e+01,1.732118447221208868e+01,1.349155812568670321e+01,1.709691728811163358e+01,1.622223524538155104e+01,1.445127861828291316e+01
3.030000000000000071e+01,1.737366490238336070e+01,1.353271706588826717e+01,1.714930766457642264e+01,1.627145377384742275e+01,1.449620219002090771e+01
3.040000000000000213e+01,1.742610452020194600e+01,1.357415821909942899e+01,1.720210792049840620e+01,1.632074836159904407e+01,1.454094266561540927e+01
3.050000000000000000e+01,1.747878290564316117e+01,1.361547692675963539e+01,1.725506054140197421e+01,1.637009865454731283e+01,1.458572658474274064e+01
3.060000000000000142e+01,1.753191625127198350e+01,1.365652210372264364e+01,1.730825051190524988e+01,1.641952784132745791e+01,1.463065470220173658e+01
3.069999999999999929e+01,1.758534160060750295e+01,1.369745832046256240e+01,1.736162165902869958e+01,1.646933735241941932e+01,1.467552628153856453e+01
3.080000000000000071e+01,1.763871704754409819e+01,1.373849112794913019e+01,1.741503170351660756e+01,1.651928659468573812e+01,1.472009807937512882e+01
3.090000000000000213e+01,1.769203837655936340e+01,1.377973938298713463e+01,1.746800890004051965e+01,1.656947746743483663e+01,1.476498690847131279e+01
3.100000000000000000e+01,1.774538755985247818e+01,1.382126090352715941e+01,1.752043221522946226e+01,1.661964072753968935e+01,1.481007320840440578e+01
3.110000000000000142e+01,1.779865190952391885e+01,1.386288642689711459e+01,1.757254508786182257e+01,1.666997719896651731e+01,1.485534376860904615e+01
3.119999999999999929e+01,1.785221237847813569e+01,1.390420163943208642e+01,1.762453950814164116e+01,1.672048241646864497e+01,1.490069416258647550e+01
3.130000000000000071e+01,1.790592004418914129e+01,1.394534472914378931e+01,1.767626162495031039e+01,1.677128910703304143e+01,1.494591026708819825e+01
3.140000000000000213e+01,1.795978583098007775e+01,1.398673153185435503e+01,1.772766885570610995e+01,1.682202132002852579e+01,1.499089023677481691e+01
3.150000000000000000e+01,1.801367178802598090e+01,1.402817019423158840e+01,1.777904599113336914e+01,1.687267666749637129e+01,1.503549746927338226e+01
3.160000000000000142e+01,1.806743141299235589e+01,1.406975624679299131e+01,1.783078194508924241e+01,1.692306703652142374e+01,1.507981232296846308e+01
3.169999999999999929e+01,1.812109239666246197e+01,1.411134619671850388e+01,1.788283726507309623e+01,1.697314807841633666e+01,1.512396501731013920e+01
3.180000000000000071e+01,1.817469841757467108e+01,1.415267067012319480e+01,1.793500433047393727e+01,1.702288409225375432e+01,1.516841706996638450e+01
3.190000000000000213e+01,1.822827966392115329e+01,1.419368209859084651e+01,1.798711736330312760e+01,1.707269975289666419e+01,1.521306126102528644e+01
3.200000000000000000e+01,1.828169193114833035e+01,1.423465521443092641e+01,1.803924555222432957e+01,1.712257866549605367e+01,1.525780617592481647e+01
3.210000000000000142e+01,1.833513159155437933e+01,1.427578141916773014e+01,1.809161610504443374e+01,1.717260586525223687e+01,1.530256648425151411e+01
3.220000000000000284e+01,1.838861274647902988e+01,1.431699965110383488e+01,1.814415936003666374e+01,1.722234981937944198e+01,1.534750955386315496e+01
3.229999999999999716e+01,1.844225033042171802e+01,1.435849374729181882e+01,1.819709057924064410e+01,1.727168660251742338e+01,1.539285290323875977e+01
3.239999999999999858e+01,1.849568611165240384e+01,1.439987228955590126e+01,1.825016267306263629e+01,1.732103381425348232e+01,1.543844564910738626e+01
3.250000000000000000e+01,1.854899289205313195e+01,1.444094230442094684e+01,1.830332610025330808e+01,1.737024492214783322e+01,1.548387414073738455e+01
3.260000000000000142e+01,1.860215186873331561e+01,1.448204405285642160e+01,1.835632206203083427e+01,1.741954781285859966e+01,1.552913790103871605e+01
3.270000000000000284e+01,1.865555035645942183e+01,1.452318699205826213e+01,1.840906853782090380e+01,1.746892225297904844e+01,1.557415824603280896e+01
3.279999999999999716e+01,1.870930343807937035e+01,1.456430364874263361e+01,1.846176081196544772e+01,1.751807224939270569e+01,1.561926970315903240e+01
3.289999999999999858e+01,1.876322564863383491e+01,1.460537805080390683e+01,1.851466540216451406e+01,1.756721903283273178e+01,1.566439857371786282e+01
3.300000000000000000e+01,1.881701669923514331e+01,1.464672586355799311e+01,1.856766601656530113e+01,1.761625903443635366e+01,1.570925914694343462e+01
3.310000000000000142e+01,1.887088319350599264e+01,1.468794033386033782e+01,1.862039490741708647e+01,1.766482320081991730e+01,1.575439063119020133e+01
3.320000000000000284e+01,1.892454189172499213e+01,1.472913229205207664e+01,1.867336892288919614e+01,1.771317510763815051e+01,1.579974385643180312e+01
3.329999999999999716e+01,1.897804875559806703e+01,1.477037255782729730e+01,1.872623982743294135e+01,1.776191564873624529e+01,1.584535103501789521e+01
3.339999999999999858e+01,1.903175353142302839e+01,1.481161006749276154e+01,1.877908977926033174e+01,1.781052970155758786e+01,1.589137001163430440e+01
3.350000000000000000e+01,1.908585549850815255e+01,1.485274250439974253e+01,1.883192842599677519e+01,1.785897444074284124e+01,1.593759034642881822e+01
3.360000000000000142e+01,1.913991373719796485e+01,1.489390568292469652e+01,1.888496349943235586e+01,1.790734818677008633e+01,1.598394529004953490e+01
3.370000000000000284e+01,1.919380036383028454e+01,1.493516085650703218e+01,1.893813104432353711e+01,1.795611845515337635e+01,1.603026350299382941e+01
3.379999999999999716e+01,1.924737687439805001e+01,1.497612220296821484e+01,1.899124181546355672e+01,1.800496861807905802e+01,1.607649882933010588e+01
3.389999999999999858e+01,1.930092639924924214e+01,1.501721195531424691e+01,1.904429258220562460e+01,1.805417309245745372e+01,1.612278950088596829e+01
3.400000000000000000e+01,1.935472811077354294e+01,1.505843288054378348e+01,1.909725010248896737e+01,1.810356413637108020e+01,1.616891061330168711e+01
3.410000000000000142e+01,1.940831347055338796e+01,1.509983881205505263e+01,1.915011116755217557e+01,1.815312406938963363e+01,1.621464123861312601e+01
3.420000000000000284e+01,1.946149780584229205e+01,1.514122027990585906e+01,1.920299882776395961e+01,1.820280551608630404e+01,1.625996541973215415e+01
3.430000000000000426e+01,1.951454043561388829e+01,1.518248635937713686e+01,1.925589478132927113e+01,1.825243917795899762e+01,1.630506354695618754e+01
3.439999999999999858e+01,1.956764295624987327e+01,1.522346787411501623e+01,1.930874602169380339e+01,1.830204532205420165e+01,1.635006563629858789e+01
3.450000000000000000e+01,1.962105135473191808e+01,1.526427657597754539e+01,1.936171069121421695e+01,1.835184399092693752e+01,1.639540259571278469e+01
3.460000000000000142e+01,1.967477340087012649e+01,1.530503202517265926e+01,1.941493446652263799e+01,1.840172409083323757e+01,1.644089246886460387e+01
3.470000000000000284e+01,1.972859106676122920e+01,1.534599791837719707e+01,1.946825106529540150e+01,1.845141785056874539e+01,1.648633738683393446e+01
3.480000000000000426e+01,1.978242189914373128e+01,1.538733236605236776e+01,1.952127146364111354e+01,1.850084755356670030e+01,1.653141370012739486e+01
3.489999999999999858e+01,1.983613602352708583e+01,1.542883393595886865e+01,1.957412074729109008e+01,1.855020167882241466e+01,1.657638503679231334e+01
3.500000000000000000e+01,1.988980851866596922e+01,1.547056387324683513e+01,1.962700136541393903e+01,1.859980058845795270e+01,1.662152205917515246e+01
3.510000000000000142e+01,1.994337158265388510e+01,1.551243757926203415e+01,1.968033703944642099e+01,1.864953373664358338e+01,1.666702163739503106e+01
3.520000000000000284e+01,1.999725380192746726e+01,1.555423851006883318e+01,1.973370297207150870e+01,1.869910316628297409e+01,1.671271154984718521e+01
3.530000000000000426e+01,2.005152078979696384e+01,1.559594336951075100e+01,1.978687608484015570e+01,1.874861867831648254e+01,1.675832493612412932e+01
3.539999999999999858e+01,2.010581667557440610e+01,1.563761633319634292e+01,1.984008330010531296e+01,1.879820283630537503e+01,1.680383699405049214e+01
3.550000000000000000e+01,2.015983966923660020e+01,1.567909153307277847e+01,1.989362184288942714e+01,1.884788638116288695e+01,1.684941543151192178e+01
3.560000000000000142e+01,2.021362881129454792e+01,1.572062569754990591e+01,1.994683172657168768e+01,1.889756710854236488e+01,1.689498302084795966e+01
3.570000000000000284e+01,2.026753212931745907e+01,1.576246258903459108e+01,1.999976198492795376e+01,1.894700634697787578e+01,1.694074829590498155e+01
3.580000000000000426e+01,2.032149667193021259e+01,1.580428310466505337e+01,2.005240632489360308e+01,1.899613897225017567e+01,1.698684297352253836e+01
3.589999999999999858e+01,2.037511720454809705e+01,1.584623429508760140e+01,2.010533787222948376e+01,1.904501221403467781e+01,1.703312203764487265e+01
3.600000000000000000e+01,2.042835502390708058e+01,1.588806087683470381e+01,2.015845809006363609e+01,1.909401738624980993e+01,1.707921639617236309e+01
3.610000000000000142e+01,2.048138539556878257e+01,1.592980248695161727e+01,2.021179296338517517e+01,1.914289507291375969e+01,1.712495226644253066e+01
3.620000000000000284e+01,2.053459300837267776e+01,1.597173296750966820e+01,2.026528195144335243e+01,1.919164591335180248e+01,1.717079253561108132e+01
3.630000000000000426e+01,2.058804629921864304e+01,1.601419232697308459e+01,2.031889788136016506e+01,1.924036930895061559e+01,1.721653567986297872e+01
3.639999999999999858e+01,2.064156121616678519e+01,1.605677193646905820e+01,2.037253556589304182e+01,1.928890050261951572e+01,1.726223644280464953e+01
3.650000000000000000e+01,2.069476924294491127e+01,1.609899239776199664e+01,2.042618069159595251e+01,1.933751697932238756e+01,1.730778343871096681e+01
3.660000000000000142e+01,2.074780565760498163e+01,1.614085392109164729e+01,2.047998200609621833e+01,1.938620235334740372e+01,1.735311651124764509e+01
3.670000000000000284e+01,2.080074831689600501e+01,1.618278582309283209e+01,2.053394788627173639e+01,1.943510615674263065e+01,1.739836725150832919e+01
3.680000000000000426e+01,2.085349291606538102e+01,1.622491657829324296e+01,2.058791855537161197e+01,1.948415118969183979e+01,1.744355774536147052e+01
3.689999999999999858e+01,2.090624981465360932e+01,1.626728693389223324e+01,2.064171052986495170e+01,1.953341405474850134e+01,1.748874231371291899e+01
3.700000000000000000e+01,2.095921139426010882e+01,1.630965366064889466e+01,2.069523299480849587e+01,1.958296004090058062e+01,1.753396497843836954e+01
3.710000000000000142e+01,2.101241723804908190e+01,1.635211224988095324e+01,2.074849711182240597e+01,1.963268527977233546e+01,1.757915266593468218e+01
3.720000000000000284e+01,2.106579842875080999e+01,1.639462490990703003e+01,2.080174925327208868e+01,1.968249006386552225e+01,1.762448497227876132e+01
3.730000000000000426e+01,2.111950793831034545e+01,1.643680495055794566e+01,2.085488084078884441e+01,1.973246116131277361e+01,1.766996638123620755e+01
3.739999999999999858e+01,2.117339808090633824e+01,1.647870373992233795e+01,2.090790781197106796e+01,1.978241675741370642e+01,1.771535675216093964e+01
3.750000000000000000e+01,2.122710173956166102e+01,1.652033580287679371e+01,2.096128528813475000e+01,1.983231548552027235e+01,1.776072476975732073e+01
3.760000000000000142e+01,2.128087694609400771e+01,1.656193873017350882e+01,2.101519705431917373e+01,1.988222637977650464e+01,1.780621752842416683e+01
3.770000000000000284e+01,2.133493644902366171e+01,1.660370653181155731e+01,2.106919350745252117e+01,1.993196809410989090e+01,1.785171538120242829e+01
3.780000000000000426e+01,2.138920223178140034e+01,1.664575137620909828e+01,2.112300130530229580e+01,1.998165173295674180e+01,1.789728633522021894e+01
3.789999999999999858e+01,2.144361002043277509e+01,1.668788378158414076e+01,2.117676340574897154e+01,2.003141358942447070e+01,1.794288886561553653e+01
3.800000000000000000e+01,2.149828371650353631e+01,1.672989048675632517e+01,2.123029908111805497e+01,2.008124830482744017e+01,1.798859657542813295e+01
3.810000000000000142e+01,2.155246881870254327e+01,1.677185353161561920e+01,2.128381278393872833e+01,2.013093382540263931e+01,1.803449232270562774e+01
3.820000000000000284e+01,2.160624443598887723e+01,1.681359331026087389e+01,2.133708779010979839e+01,2.017996740926039578e+01,1.808045305391754098e+01
3.830000000000000426e+01,2.165985805930868224e+01,1.685526347206878128e+01,2.139034877844606086e+01,2.022875942877966438e+01,1.812608420210890969e+01
3.839999999999999858e+01,2.171353231782175897e+01,1.689693919270114364e+01,2.144379946857437247e+01,2.027797915968151443e+01,1.817162291298424037e+01
