# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N1024/seg5/H2O-1024_feature-nnp-chebyshev_seg5-pos-1.xyz
# species: O   n_atoms: 1024   n_frames: 20001
# cell_ang: 49.6800 24.8400 24.8400
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.789133
# D_PBC_ang2_ps: 0.26625961
# YH_correction_ang2_ps: 0.02524429
# D_0_ang2_ps: 0.29150390
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00113087
0.01000,0.00437716
0.01500,0.00964089
0.02000,0.01674168
0.02500,0.02558247
0.03000,0.03591192
0.03500,0.04752748
0.04000,0.06025413
0.04500,0.07396217
0.05000,0.08846067
0.05500,0.10354356
0.06000,0.11908025
0.06500,0.13496245
0.07000,0.15106862
0.07500,0.16725985
0.08000,0.18347889
0.08500,0.19970334
0.09000,0.21589244
0.09500,0.23199290
0.10000,0.24800186
0.10500,0.26395410
0.11000,0.27985674
0.11500,0.29569839
0.12000,0.31150009
0.12500,0.32730839
0.13000,0.34314450
0.13500,0.35899897
0.14000,0.37488527
0.14500,0.39083318
0.15000,0.40685137
0.15500,0.42291750
0.16000,0.43902368
0.16500,0.45517990
0.17000,0.47137847
0.17500,0.48758843
0.18000,0.50378803
0.18500,0.51997631
0.19000,0.53614086
0.19500,0.55225150
0.20000,0.56828648
0.20500,0.58424325
0.21000,0.60011490
0.21500,0.61587915
0.22000,0.63152135
0.22500,0.64704284
0.23000,0.66244364
0.23500,0.67771049
0.24000,0.69283420
0.24500,0.70781886
0.25000,0.72266733
0.25500,0.73737163
0.26000,0.75192473
0.26500,0.76633026
0.27000,0.78059142
0.27500,0.79470233
0.28000,0.80865709
0.28500,0.82245789
0.29000,0.83610797
0.29500,0.84960327
0.30000,0.86293963
0.30500,0.87611932
0.31000,0.88914639
0.31500,0.90201969
0.32000,0.91473760
0.32500,0.92730383
0.33000,0.93972385
0.33500,0.95199957
0.34000,0.96413198
0.34500,0.97612605
0.35000,0.98798823
0.35500,0.99972216
0.36000,1.01133035
0.36500,1.02281787
0.37000,1.03419091
0.37500,1.04545337
0.38000,1.05660793
0.38500,1.06765881
0.39000,1.07861097
0.39500,1.08946782
0.40000,1.10023155
0.40500,1.11090543
0.41000,1.12149326
0.41500,1.13199791
0.42000,1.14242137
0.42500,1.15276638
0.43000,1.16303615
0.43500,1.17323329
0.44000,1.18336000
0.44500,1.19341894
0.45000,1.20341322
0.45500,1.21334568
0.46000,1.22321899
0.46500,1.23303611
0.47000,1.24280019
0.47500,1.25251423
0.48000,1.26218110
0.48500,1.27180378
0.49000,1.28138517
0.49500,1.29092800
