lag_fs,acf_norm_mean,acf_norm_sem
8.600000000000000000e+01,4.967109999999999408e-03,5.555600354968848534e-03
8.650000000000000000e+01,-1.373701400000000052e-02,5.359007954092436833e-03
8.700000000000000000e+01,-2.933922200000000508e-02,4.779910360971636324e-03
8.750000000000000000e+01,-4.068170399999999909e-02,3.929700517801068896e-03
8.800000000000000000e+01,-4.718264800000000758e-02,3.027848554444888523e-03
8.850000000000000000e+01,-4.885818000000000799e-02,2.456220886103283475e-03
8.900000000000000000e+01,-4.626928000000000291e-02,2.566634952900392636e-03
8.950000000000000000e+01,-4.040471799999999225e-02,3.129109964143797495e-03
9.000000000000000000e+01,-3.251908199999999777e-02,3.687676375081468897e-03
9.050000000000000000e+01,-2.394998999999999739e-02,3.996349717694886762e-03
9.100000000000000000e+01,-1.593994000000000313e-02,3.978863928147078309e-03
9.150000000000000000e+01,-9.485765999999999643e-03,3.679713805476725070e-03
9.200000000000000000e+01,-5.232932000000000035e-03,3.267988765712636409e-03
9.250000000000000000e+01,-3.424424000000000131e-03,3.046245042107741715e-03
9.300000000000000000e+01,-3.905821999999999766e-03,3.293429956228612412e-03
9.350000000000000000e+01,-6.180867999999999085e-03,3.953864304155366334e-03
9.400000000000000000e+01,-9.506040000000002058e-03,4.738749697767333929e-03
9.450000000000000000e+01,-1.300918000000000040e-02,5.397681938868758439e-03
9.500000000000000000e+01,-1.581559399999999879e-02,5.775460617314084021e-03
9.550000000000000000e+01,-1.716573400000000194e-02,5.795645678286932140e-03
9.600000000000000000e+01,-1.651060000000000028e-02,5.448714657205862115e-03
9.650000000000000000e+01,-1.357457999999999929e-02,4.787310148236689766e-03
9.700000000000000000e+01,-8.379767999999999245e-03,3.926847942665211318e-03
9.750000000000000000e+01,-1.230774000000000017e-03,3.056786806844075631e-03
9.800000000000000000e+01,7.335827999999998232e-03,2.455047425597721260e-03
9.850000000000000000e+01,1.662900199999999690e-02,2.359287861208122887e-03
9.900000000000000000e+01,2.589580400000000143e-02,2.635754855724637118e-03
9.950000000000000000e+01,3.441578400000000482e-02,2.941474734097847960e-03
1.000000000000000000e+02,4.158444999999999503e-02,3.072749231588871831e-03
1.005000000000000000e+02,4.697549599999999853e-02,2.990662728201895319e-03
1.010000000000000000e+02,5.037537399999999360e-02,2.789952404863924127e-03
1.015000000000000000e+02,5.178797000000000261e-02,2.684429285915351619e-03
1.020000000000000000e+02,5.141142999999999408e-02,2.896903268424749593e-03
1.025000000000000000e+02,4.959234999999999338e-02,3.435340893123999505e-03
1.030000000000000000e+02,4.676493000000000316e-02,4.105802473720574462e-03
1.035000000000000000e+02,4.338384599999999675e-02,4.702745566407563575e-03
1.040000000000000000e+02,3.985992000000000007e-02,5.083233842164847777e-03
1.045000000000000000e+02,3.650693600000000372e-02,5.168740495605867770e-03
1.050000000000000000e+02,3.350646999999999653e-02,4.939630341880856500e-03
1.055000000000000000e+02,3.089518399999999915e-02,4.432329790519427305e-03
1.060000000000000000e+02,2.857603200000000121e-02,3.739648377895173417e-03
1.065000000000000000e+02,2.635124200000000388e-02,3.017094330010912807e-03
1.070000000000000000e+02,2.397172200000000086e-02,2.486509253500577329e-03
1.075000000000000000e+02,2.119466799999999984e-02,2.345965965246298458e-03
1.080000000000000000e+02,1.783987999999999546e-02,2.538900130605770741e-03
1.085000000000000000e+02,1.383540399999999906e-02,2.808008874255207583e-03
1.090000000000000000e+02,9.245017999999998945e-03,2.962468248834745129e-03
1.095000000000000000e+02,4.273086000000000592e-03,2.943803978220356325e-03
1.100000000000000000e+02,-7.537859999999998875e-04,2.808899802678265986e-03
1.105000000000000000e+02,-5.425403999999999990e-03,2.716249647649493504e-03
1.110000000000000000e+02,-9.300974000000000047e-03,2.857092372578457547e-03
1.115000000000000000e+02,-1.196874000000000028e-02,3.290752037422448907e-03
1.120000000000000000e+02,-1.310388399999999967e-02,3.893856647052636524e-03
1.125000000000000000e+02,-1.251656999999999943e-02,4.490491545719689157e-03
1.130000000000000000e+02,-1.018345800000000113e-02,4.942195343321021707e-03
1.135000000000000000e+02,-6.257925999999999593e-03,5.164805741464629021e-03
1.140000000000000000e+02,-1.056946000000000014e-03,5.126234257729156939e-03
1.145000000000000000e+02,4.974354000000000275e-03,4.842548125184301631e-03
