lag_fs,running_eta_mean,running_eta_sem
2.600000000000000000e+01,1.454855320000000007e-01,2.526608910228093485e-03
2.650000000000000000e+01,1.494083760000000094e-01,2.787130717344628653e-03
2.700000000000000000e+01,1.558800800000000042e-01,3.039970508398065745e-03
2.750000000000000000e+01,1.642696560000000139e-01,3.249947100835028687e-03
2.800000000000000000e+01,1.737387679999999879e-01,3.390077584264703479e-03
2.850000000000000000e+01,1.833401379999999858e-01,3.445961982589766485e-03
2.900000000000000000e+01,1.921256340000000173e-01,3.417756637220678226e-03
2.950000000000000000e+01,1.992514200000000124e-01,3.319770609960877045e-03
3.000000000000000000e+01,2.040684680000000029e-01,3.177493160293820302e-03
3.050000000000000000e+01,2.061887280000000155e-01,3.021828093577464628e-03
3.100000000000000000e+01,2.055206559999999683e-01,2.881177207275870036e-03
3.150000000000000000e+01,2.022715680000000127e-01,2.773763777453659447e-03
3.200000000000000000e+01,1.969180120000000034e-01,2.704490575547270365e-03
3.250000000000000000e+01,1.901486320000000119e-01,2.669174541502298582e-03
3.300000000000000000e+01,1.827865639999999847e-01,2.663636033013142175e-03
3.350000000000000000e+01,1.756999819999999768e-01,2.691050400283129945e-03
3.400000000000000000e+01,1.697102100000000002e-01,2.762216989937608946e-03
3.450000000000000000e+01,1.655067719999999964e-01,2.887946915039123642e-03
3.500000000000000000e+01,1.635778539999999948e-01,3.068601842510037658e-03
3.550000000000000000e+01,1.641630879999999848e-01,3.288517871545479799e-03
3.600000000000000000e+01,1.672333840000000127e-01,3.519023914818711265e-03
3.650000000000000000e+01,1.724996799999999886e-01,3.726741960000716069e-03
3.700000000000000000e+01,1.794495019999999830e-01,3.882089705570185637e-03
3.750000000000000000e+01,1.874070699999999812e-01,3.965363534552665548e-03
3.800000000000000000e+01,1.956101660000000020e-01,3.969975459882089594e-03
3.850000000000000000e+01,2.032949240000000157e-01,3.903082993313878191e-03
3.900000000000000000e+01,2.097789740000000069e-01,3.783681005130585737e-03
3.950000000000000000e+01,2.145336720000000363e-01,3.638186412436009241e-03
4.000000000000000000e+01,2.172374839999999807e-01,3.493973435459405558e-03
4.050000000000000000e+01,2.178050840000000099e-01,3.372368961062237758e-03
4.100000000000000000e+01,2.163895140000000050e-01,3.284097072125912592e-03
4.150000000000000000e+01,2.133578580000000113e-01,3.230002066363737035e-03
4.200000000000000000e+01,2.092438820000000477e-01,3.206853327886076323e-03
4.250000000000000000e+01,2.046833480000000149e-01,3.214355855291067907e-03
4.300000000000000000e+01,2.003396139999999992e-01,3.258461423909449900e-03
4.350000000000000000e+01,1.968278659999999625e-01,3.348502170939419900e-03
4.400000000000000000e+01,1.946463959999999715e-01,3.489647076974406251e-03
4.450000000000000000e+01,1.941224819999999851e-01,3.675707671074237258e-03
4.500000000000000000e+01,1.953785739999999715e-01,3.887368467320275345e-03
4.550000000000000000e+01,1.983223960000000119e-01,4.096606747403999833e-03
4.600000000000000000e+01,2.026615880000000036e-01,4.274158244844705398e-03
4.650000000000000000e+01,2.079408439999999858e-01,4.396444333855027177e-03
4.700000000000000000e+01,2.135968659999999963e-01,4.450280126251155398e-03
4.750000000000000000e+01,2.190244459999999838e-01,4.434959962533594965e-03
4.800000000000000000e+01,2.236458739999999668e-01,4.361840466106711028e-03
4.850000000000000000e+01,2.269756419999999775e-01,4.251494172627314112e-03
4.900000000000000000e+01,2.286731939999999685e-01,4.128783563595457215e-03
4.950000000000000000e+01,2.285781200000000235e-01,4.016757585895618619e-03
5.000000000000000000e+01,2.267243559999999880e-01,3.931298106059371959e-03
5.050000000000000000e+01,2.233324360000000230e-01,3.878946165965187643e-03
5.100000000000000000e+01,2.187813239999999992e-01,3.859087293207553483e-03
5.150000000000000000e+01,2.135635539999999888e-01,3.868996907706955587e-03
5.200000000000000000e+01,2.082290120000000189e-01,3.908343962922659030e-03
5.250000000000000000e+01,2.033239219999999903e-01,3.980278533544355686e-03
5.300000000000000000e+01,1.993317520000000009e-01,4.088438540783510648e-03
5.350000000000000000e+01,1.966226259999999948e-01,4.231880952234594491e-03
5.400000000000000000e+01,1.954165819999999776e-01,4.401242828939798402e-03
5.450000000000000000e+01,1.957645640000000020e-01,4.578655609591748658e-03
5.500000000000000000e+01,1.975488619999999917e-01,4.741401776257102123e-03
5.550000000000000000e+01,2.005024779999999840e-01,4.867391249466596244e-03
5.600000000000000000e+01,2.042448060000000010e-01,4.940305310248142151e-03
5.650000000000000000e+01,2.083290279999999994e-01,4.953059166444912648e-03
5.700000000000000000e+01,2.122954380000000030e-01,4.909083012137195612e-03
5.750000000000000000e+01,2.157243759999999955e-01,4.821304721854446224e-03
5.800000000000000000e+01,2.182826480000000235e-01,4.709037236590297819e-03
5.850000000000000000e+01,2.197582559999999852e-01,4.593295661829967409e-03
5.900000000000000000e+01,2.200798879999999735e-01,4.491795964149975819e-03
5.950000000000000000e+01,2.193193560000000208e-01,4.415408929076216141e-03
6.000000000000000000e+01,2.176773659999999833e-01,4.367665505567708099e-03
6.050000000000000000e+01,2.154546499999999976e-01,4.347437971841577702e-03
6.100000000000000000e+01,2.130123440000000201e-01,4.353043428497581184e-03
6.150000000000000000e+01,2.107265100000000335e-01,4.385131889100944355e-03
6.200000000000000000e+01,2.089421699999999826e-01,4.446645638734891305e-03
6.250000000000000000e+01,2.079323920000000214e-01,4.539874966548529747e-03
6.300000000000000000e+01,2.078670800000000374e-01,4.662430724001159765e-03
6.350000000000000000e+01,2.087949159999999971e-01,4.804731699906459631e-03
6.400000000000000000e+01,2.106402900000000078e-01,4.950598275315822722e-03
6.450000000000000000e+01,2.132151760000000063e-01,5.080711550101616944e-03
6.500000000000000000e+01,2.162439379999999967e-01,5.177321258788562981e-03
6.550000000000000000e+01,2.193978020000000306e-01,5.228436461437968065e-03
6.600000000000000000e+01,2.223343779999999992e-01,5.230422529701976055e-03
6.650000000000000000e+01,2.247374400000000105e-01,5.188519406376927712e-03
6.700000000000000000e+01,2.263521639999999946e-01,5.115361922930380251e-03
6.750000000000000000e+01,2.270119960000000214e-01,5.027812592822646434e-03
6.800000000000000000e+01,2.266542939999999784e-01,4.942893977086297574e-03
6.850000000000000000e+01,2.253235499999999836e-01,4.874034049160918571e-03
6.900000000000000000e+01,2.231623480000000104e-01,4.828932290798245049e-03
6.950000000000000000e+01,2.203916760000000363e-01,4.809792492844778243e-03
7.000000000000000000e+01,2.172833139999999774e-01,4.815462119337667740e-03
7.050000000000000000e+01,2.141278360000000158e-01,4.843961366354611504e-03
7.100000000000000000e+01,2.112020280000000416e-01,4.893865079420764083e-03
7.150000000000000000e+01,2.087395559999999928e-01,4.963848287432441435e-03
7.200000000000000000e+01,2.069080080000000044e-01,5.050913301324226612e-03
7.250000000000000000e+01,2.057947899999999775e-01,5.148635430811740812e-03
7.300000000000000000e+01,2.054029359999999804e-01,5.246730225426687530e-03
7.350000000000000000e+01,2.056569380000000113e-01,5.332428031691939171e-03
7.400000000000000000e+01,2.064172420000000285e-01,5.393223251417837878e-03
7.450000000000000000e+01,2.075013559999999979e-01,5.419929748592317020e-03
7.500000000000000000e+01,2.087086000000000219e-01,5.409053263112684889e-03
7.550000000000000000e+01,2.098454540000000146e-01,5.363781266430053124e-03
7.600000000000000000e+01,2.107484480000000049e-01,5.293323382722239269e-03
7.650000000000000000e+01,2.113021279999999780e-01,5.210724164664062678e-03
7.700000000000000000e+01,2.114501960000000069e-01,5.129703924546331201e-03
7.750000000000000000e+01,2.111989700000000136e-01,5.061419127208297009e-03
7.800000000000000000e+01,2.106131259999999839e-01,5.012302633446625612e-03
7.850000000000000000e+01,2.098046120000000292e-01,4.983741058574775104e-03
7.900000000000000000e+01,2.089163820000000116e-01,4.973553421111913050e-03
7.950000000000000000e+01,2.081030520000000106e-01,4.978288159079784919e-03
8.000000000000000000e+01,2.075109960000000309e-01,4.995090921423354056e-03
8.050000000000000000e+01,2.072601999999999778e-01,5.022251274947322000e-03
8.100000000000000000e+01,2.074300459999999791e-01,5.058446437793528289e-03
8.150000000000000000e+01,2.080505640000000211e-01,5.101294767371904008e-03
8.200000000000000000e+01,2.090999099999999999e-01,5.146304986595722636e-03
8.250000000000000000e+01,2.105081880000000127e-01,5.186895418718599250e-03
8.300000000000000000e+01,2.121667560000000119e-01,5.215668244176008099e-03
8.350000000000000000e+01,2.139416740000000261e-01,5.226428416976168848e-03
8.400000000000000000e+01,2.156894399999999545e-01,5.216116286215251828e-03
8.450000000000000000e+01,2.172730319999999771e-01,5.185971175922020164e-03
8.500000000000000000e+01,2.185763399999999801e-01,5.141480282739592511e-03
8.550000000000000000e+01,2.195153579999999938e-01,5.091102594689484416e-03
8.600000000000000000e+01,2.200450580000000156e-01,5.044121393430571476e-03
8.650000000000000000e+01,2.201613500000000057e-01,5.008297039187072086e-03
8.700000000000000000e+01,2.198982780000000026e-01,4.988156822080079024e-03
8.750000000000000000e+01,2.193210699999999791e-01,4.984467291736395696e-03
8.800000000000000000e+01,2.185161999999999938e-01,4.994951792503108355e-03
8.850000000000000000e+01,2.175798620000000128e-01,5.015750457752458577e-03
8.900000000000000000e+01,2.166064259999999631e-01,5.042786211763887298e-03
8.950000000000000000e+01,2.156782319999999975e-01,5.072535814503826776e-03
9.000000000000000000e+01,2.148579620000000134e-01,5.102012570387689724e-03
9.050000000000000000e+01,2.141841959999999934e-01,5.128345945385897470e-03
9.100000000000000000e+01,2.136705299999999697e-01,5.148390441733221266e-03
9.150000000000000000e+01,2.133079040000000204e-01,5.158817534790891696e-03
9.200000000000000000e+01,2.130696319999999810e-01,5.156783365848716626e-03
9.250000000000000000e+01,2.129181280000000120e-01,5.140940534835430377e-03
9.300000000000000000e+01,2.128123859999999645e-01,5.112354177684286932e-03
9.350000000000000000e+01,2.127150759999999752e-01,5.074890886988211482e-03
9.400000000000000000e+01,2.125984499999999944e-01,5.034759755260419939e-03
9.450000000000000000e+01,2.124483119999999725e-01,4.999242076742632310e-03
9.500000000000000000e+01,2.122657379999999816e-01,4.974904790807962995e-03
9.550000000000000000e+01,2.120664319999999992e-01,4.965859389247141015e-03
9.600000000000000000e+01,2.118780780000000252e-01,4.972751520539105824e-03
9.650000000000000000e+01,2.117360839999999911e-01,4.992786870040221217e-03
9.700000000000000000e+01,2.116784859999999990e-01,5.020743804881501113e-03
9.750000000000000000e+01,2.117407699999999671e-01,5.050470942409229259e-03
9.800000000000000000e+01,2.119512679999999705e-01,5.076295279340436832e-03
9.850000000000000000e+01,2.123278000000000110e-01,5.093900035161662808e-03
9.900000000000000000e+01,2.128758180000000222e-01,5.100600430240930828e-03
9.950000000000000000e+01,2.135882520000000062e-01,5.095194088675524327e-03
1.000000000000000000e+02,2.144469120000000173e-01,5.077626127255136998e-03
1.005000000000000000e+02,2.154250980000000093e-01,5.048793945052028158e-03
1.010000000000000000e+02,2.164910020000000157e-01,5.010547800614622085e-03
1.015000000000000000e+02,2.176113380000000430e-01,4.965896382821936503e-03
1.020000000000000000e+02,2.187547139999999890e-01,4.919147632548344883e-03
1.025000000000000000e+02,2.198943339999999969e-01,4.875762513081006132e-03
1.030000000000000000e+02,2.210097099999999981e-01,4.841741279534668083e-03
1.035000000000000000e+02,2.220871900000000176e-01,4.822578504423746804e-03
1.040000000000000000e+02,2.231194180000000138e-01,4.822034586915980442e-03
1.045000000000000000e+02,2.241037839999999726e-01,4.841179265925399031e-03
1.050000000000000000e+02,2.250402420000000014e-01,4.878054673276428256e-03
1.055000000000000000e+02,2.259289040000000137e-01,4.928106668898919566e-03
1.060000000000000000e+02,2.267678480000000218e-01,4.985197942470691139e-03
1.065000000000000000e+02,2.275515400000000243e-01,5.042801586952438443e-03
1.070000000000000000e+02,2.282702459999999822e-01,5.095029355736427346e-03
1.075000000000000000e+02,2.289104839999999697e-01,5.137275161566296107e-03
1.080000000000000000e+02,2.294565860000000179e-01,5.166463502083993783e-03
1.085000000000000000e+02,2.298930679999999782e-01,5.181054291107553035e-03
1.090000000000000000e+02,2.302074639999999728e-01,5.180967852839461242e-03
1.095000000000000000e+02,2.303931640000000114e-01,5.167540856799877555e-03
1.100000000000000000e+02,2.304517979999999855e-01,5.143580758255283242e-03
1.105000000000000000e+02,2.303947660000000008e-01,5.113390934391387824e-03
1.110000000000000000e+02,2.302436000000000205e-01,5.082642256035730874e-03
1.115000000000000000e+02,2.300290279999999965e-01,5.057892128910420129e-03
1.120000000000000000e+02,2.297888200000000047e-01,5.045709474197852644e-03
1.125000000000000000e+02,2.295645959999999819e-01,5.051513522326351972e-03
1.130000000000000000e+02,2.293979899999999961e-01,5.078418485297367738e-03
1.135000000000000000e+02,2.293265480000000189e-01,5.126444631949515253e-03
1.140000000000000000e+02,2.293800400000000350e-01,5.192423744072706925e-03
1.145000000000000000e+02,2.295775100000000124e-01,5.270607992203557232e-03
1.150000000000000000e+02,2.299255580000000021e-01,5.353759379713851109e-03
1.155000000000000000e+02,2.304181479999999893e-01,5.434378040812397857e-03
1.160000000000000000e+02,2.310379479999999930e-01,5.505759577462856005e-03
1.165000000000000000e+02,2.317590900000000009e-01,5.562743669885389548e-03
1.170000000000000000e+02,2.325510179999999705e-01,5.602098509709016114e-03
1.175000000000000000e+02,2.333828539999999729e-01,5.622658381902284966e-03
1.180000000000000000e+02,2.342277739999999997e-01,5.625283649823896101e-03
1.185000000000000000e+02,2.350667439999999941e-01,5.612746303308748831e-03
1.190000000000000000e+02,2.358911200000000097e-01,5.589520414472070112e-03
1.195000000000000000e+02,2.367037939999999951e-01,5.561464823906198812e-03
1.200000000000000000e+02,2.375186939999999747e-01,5.535324966742784236e-03
1.205000000000000000e+02,2.383586820000000162e-01,5.517998547724888535e-03
1.210000000000000000e+02,2.392521439999999999e-01,5.515579849933819993e-03
1.215000000000000000e+02,2.402286479999999891e-01,5.532391432777870183e-03
1.220000000000000000e+02,2.413142579999999759e-01,5.570185377174080230e-03
1.225000000000000000e+02,2.425270419999999982e-01,5.627812980550612326e-03
1.230000000000000000e+02,2.438734280000000310e-01,5.701479884513671256e-03
1.235000000000000000e+02,2.453457920000000070e-01,5.785484482104676085e-03
1.240000000000000000e+02,2.469217499999999954e-01,5.873249807585233587e-03
1.245000000000000000e+02,2.485651700000000019e-01,5.958335224026086244e-03
1.250000000000000000e+02,2.502289919999999834e-01,6.035241593374201553e-03
1.255000000000000000e+02,2.518594440000000434e-01,6.099891960680617169e-03
1.260000000000000000e+02,2.534012599999999615e-01,6.149842685475785491e-03
1.265000000000000000e+02,2.548032759999999675e-01,6.184270787116779265e-03
1.270000000000000000e+02,2.560237439999999975e-01,6.203880297384537293e-03
1.275000000000000000e+02,2.570347499999999785e-01,6.210799513656836170e-03
1.280000000000000000e+02,2.578252159999999682e-01,6.208460339859314149e-03
1.285000000000000000e+02,2.584021040000000213e-01,6.201451028129304627e-03
1.290000000000000000e+02,2.587897580000000364e-01,6.195227477437286086e-03
1.295000000000000000e+02,2.590273719999999780e-01,6.195630150972863265e-03
1.300000000000000000e+02,2.591648919999999801e-01,6.208153533701785999e-03
1.305000000000000000e+02,2.592578520000000109e-01,6.237096509853281255e-03
1.310000000000000000e+02,2.593616279999999552e-01,6.284768664958481112e-03
1.315000000000000000e+02,2.595258420000000066e-01,6.351003487426537530e-03
1.320000000000000000e+02,2.597894900000000118e-01,6.433138577522633586e-03
1.325000000000000000e+02,2.601773419999999781e-01,6.526502441526703217e-03
1.330000000000000000e+02,2.606980680000000050e-01,6.625260945961601589e-03
1.335000000000000000e+02,2.613442460000000578e-01,6.723373722949370010e-03
1.340000000000000000e+02,2.620942980000000033e-01,6.815468384815091124e-03
1.345000000000000000e+02,2.629160779999999975e-01,6.897406532210778075e-03
1.350000000000000000e+02,2.637717379999999778e-01,6.966609124120857165e-03
1.355000000000000000e+02,2.646231700000000187e-01,7.022094305431250162e-03
1.360000000000000000e+02,2.654374540000000171e-01,7.064385344207660920e-03
1.365000000000000000e+02,2.661915899999999779e-01,7.095344036827952970e-03
1.370000000000000000e+02,2.668758939999999469e-01,7.117991155543536980e-03
1.375000000000000000e+02,2.674957159999999945e-01,7.136286744294682675e-03
1.380000000000000000e+02,2.680712120000000587e-01,7.154816604927336995e-03
1.385000000000000000e+02,2.686352120000000121e-01,7.178341543870286022e-03
1.390000000000000000e+02,2.692294480000000378e-01,7.211182336740209510e-03
1.395000000000000000e+02,2.698995480000000446e-01,7.256538341010400350e-03
1.400000000000000000e+02,2.706894420000000023e-01,7.315894555598382275e-03
1.405000000000000000e+02,2.716357860000000457e-01,7.388688323830290734e-03
1.410000000000000000e+02,2.727630779999999922e-01,7.472346830136696733e-03
1.415000000000000000e+02,2.740800760000000058e-01,7.562753553205740081e-03
1.420000000000000000e+02,2.755778899999999920e-01,7.655005847995152712e-03
1.425000000000000000e+02,2.772300520000000601e-01,7.744244985834573651e-03
1.430000000000000000e+02,2.789945699999999973e-01,7.826410511439455681e-03
1.435000000000000000e+02,2.808177399999999824e-01,7.898705389519856263e-03
1.440000000000000000e+02,2.826393140000000304e-01,7.959764346736402860e-03
1.445000000000000000e+02,2.843984400000000301e-01,8.009540102832373581e-03
1.450000000000000000e+02,2.860396840000000163e-01,8.049038896651327518e-03
1.455000000000000000e+02,2.875184540000000344e-01,8.080006646175233800e-03
1.460000000000000000e+02,2.888051979999999852e-01,8.104696731801502851e-03
1.465000000000000000e+02,2.898878960000000338e-01,8.125706856745818288e-03
1.470000000000000000e+02,2.907726379999999722e-01,8.145886298138716591e-03
1.475000000000000000e+02,2.914821500000000509e-01,8.168197236377804787e-03
1.480000000000000000e+02,2.920526220000000395e-01,8.195490704086851041e-03
1.485000000000000000e+02,2.925290819999999958e-01,8.230161717775300728e-03
1.490000000000000000e+02,2.929599840000000066e-01,8.273767413811319860e-03
1.495000000000000000e+02,2.933916080000000259e-01,8.326701745595551166e-03
1.500000000000000000e+02,2.938628520000000077e-01,8.388059902732218631e-03
1.505000000000000000e+02,2.944011260000000130e-01,8.455762224354229986e-03
1.510000000000000000e+02,2.950197079999999916e-01,8.526951356247081809e-03
1.515000000000000000e+02,2.957168440000000342e-01,8.598537699561830186e-03
1.520000000000000000e+02,2.964767899999999901e-01,8.667764492724177108e-03
1.525000000000000000e+02,2.972725219999999835e-01,8.732659277141990167e-03
1.530000000000000000e+02,2.980698999999999987e-01,8.792240229445509245e-03
1.535000000000000000e+02,2.988326940000000098e-01,8.846499703376810644e-03
1.540000000000000000e+02,2.995278980000000146e-01,8.896185350577181031e-03
1.545000000000000000e+02,3.001306659999999904e-01,8.942517349026840937e-03
1.550000000000000000e+02,3.006282120000000058e-01,8.986922423108705676e-03
1.555000000000000000e+02,3.010222320000000007e-01,9.030850685085205568e-03
1.560000000000000000e+02,3.013295099999999671e-01,9.075673244035955753e-03
1.565000000000000000e+02,3.015806220000000204e-01,9.122636084833371170e-03
1.570000000000000000e+02,3.018169079999999949e-01,9.172777699629158440e-03
1.575000000000000000e+02,3.020860920000000283e-01,9.226807977881839803e-03
1.580000000000000000e+02,3.024369960000000135e-01,9.284949457832609304e-03
1.585000000000000000e+02,3.029141020000000184e-01,9.346792753434939038e-03
1.590000000000000000e+02,3.035524820000000124e-01,9.411249323913052633e-03
1.595000000000000000e+02,3.043737160000000164e-01,9.476663481268922037e-03
1.600000000000000000e+02,3.053833260000000105e-01,9.541067683093753735e-03
1.605000000000000000e+02,3.065699339999999884e-01,9.602571866324464273e-03
1.610000000000000000e+02,3.079062879999999724e-01,9.659752964455878624e-03
1.615000000000000000e+02,3.093520720000000335e-01,9.711969300811959527e-03
1.620000000000000000e+02,3.108581280000000668e-01,9.759462529621905358e-03
1.625000000000000000e+02,3.123716460000000028e-01,9.803264335499982732e-03
1.630000000000000000e+02,3.138416699999999615e-01,9.844900699676457576e-03
1.635000000000000000e+02,3.152243260000000546e-01,9.885993721820073368e-03
1.640000000000000000e+02,3.164870579999999878e-01,9.927891331418466775e-03
1.645000000000000000e+02,3.176114859999999984e-01,9.971400719007135136e-03
1.650000000000000000e+02,3.185944859999999546e-01,1.001668892566679771e-02
1.655000000000000000e+02,3.194474479999999672e-01,1.006335560691084229e-02
1.660000000000000000e+02,3.201938360000000094e-01,1.011058730318501603e-02
1.665000000000000000e+02,3.208653899999999726e-01,1.015736766303750212e-02
1.670000000000000000e+02,3.214975100000000419e-01,1.020265706741141018e-02
1.675000000000000000e+02,3.221243699999999377e-01,1.024551770698338242e-02
1.680000000000000000e+02,3.227743559999999845e-01,1.028519470817377927e-02
1.685000000000000000e+02,3.234664239999999746e-01,1.032119171922583553e-02
1.690000000000000000e+02,3.242077079999999834e-01,1.035333082024784794e-02
1.695000000000000000e+02,3.249927320000000064e-01,1.038182129906376795e-02
1.700000000000000000e+02,3.258042360000000248e-01,1.040734173898147027e-02
1.705000000000000000e+02,3.266155479999999778e-01,1.043107017651180926e-02
1.710000000000000000e+02,3.273942300000000083e-01,1.045462816210313527e-02
1.715000000000000000e+02,3.281064720000000379e-01,1.047993660740149414e-02
1.720000000000000000e+02,3.287217940000000116e-01,1.050896101537615937e-02
1.725000000000000000e+02,3.292174239999999807e-01,1.054340379351355501e-02
1.730000000000000000e+02,3.295817320000000161e-01,1.058441620095477639e-02
1.735000000000000000e+02,3.298164380000000451e-01,1.063238601752136865e-02
1.740000000000000000e+02,3.299371079999999790e-01,1.068685585487630721e-02
1.745000000000000000e+02,3.299720299999999717e-01,1.074660985158622413e-02
1.750000000000000000e+02,3.299595160000000083e-01,1.080985359487240949e-02
1.755000000000000000e+02,3.299439900000000203e-01,1.087447779540746083e-02
1.760000000000000000e+02,3.299713479999999977e-01,1.093833091980462788e-02
1.765000000000000000e+02,3.300841479999999661e-01,1.099945475871163224e-02
1.770000000000000000e+02,3.303171779999999336e-01,1.105625494953757157e-02
1.775000000000000000e+02,3.306939599999999535e-01,1.110763877296700591e-02
1.780000000000000000e+02,3.312245099999999720e-01,1.115307229249456675e-02
1.785000000000000000e+02,3.319046440000000819e-01,1.119263353516346954e-02
1.790000000000000000e+02,3.327168699999999424e-01,1.122701475868584722e-02
1.795000000000000000e+02,3.336327220000000482e-01,1.125749147789746087e-02
1.800000000000000000e+02,3.346162939999999808e-01,1.128585363266447830e-02
1.805000000000000000e+02,3.356285019999999952e-01,1.131424206477455070e-02
1.810000000000000000e+02,3.366316120000000245e-01,1.134492802331262332e-02
1.815000000000000000e+02,3.375934740000000045e-01,1.138002710601148347e-02
1.820000000000000000e+02,3.384908999999999835e-01,1.142118780527270894e-02
1.825000000000000000e+02,3.393118639999999631e-01,1.146930806787776341e-02
1.830000000000000000e+02,3.400562100000000254e-01,1.152435057882005183e-02
1.835000000000000000e+02,3.407347980000000054e-01,1.158528848039676144e-02
1.840000000000000000e+02,3.413672659999999470e-01,1.165021496950618962e-02
1.845000000000000000e+02,3.419787220000000127e-01,1.171658497828842807e-02
1.850000000000000000e+02,3.425957760000000185e-01,1.178156084137394095e-02
1.855000000000000000e+02,3.432425020000000049e-01,1.184239324498954221e-02
1.860000000000000000e+02,3.439367879999999933e-01,1.189676163812673597e-02
1.865000000000000000e+02,3.446875859999999903e-01,1.194306875323323039e-02
1.870000000000000000e+02,3.454933320000000418e-01,1.198060486055457785e-02
1.875000000000000000e+02,3.463417319999999577e-01,1.200961286628065942e-02
1.880000000000000000e+02,3.472109320000000277e-01,1.203125592612234659e-02
1.885000000000000000e+02,3.480718859999999970e-01,1.204747736810017275e-02
1.890000000000000000e+02,3.488916499999999976e-01,1.206080228120044555e-02
1.895000000000000000e+02,3.496372300000000211e-01,1.207408010273370962e-02
1.900000000000000000e+02,3.502794819999999754e-01,1.209020152944540079e-02
1.905000000000000000e+02,3.507966700000000326e-01,1.211179005431277898e-02
1.910000000000000000e+02,3.511771680000000395e-01,1.214092936747117324e-02
1.915000000000000000e+02,3.514211040000000397e-01,1.217891973741292572e-02
1.920000000000000000e+02,3.515406119999999746e-01,1.222613060116461807e-02
1.925000000000000000e+02,3.515587199999999912e-01,1.228196152336140205e-02
1.930000000000000000e+02,3.515070519999999865e-01,1.234490921527914981e-02
