lag_ps,msd_mean,msd_sem
2.149999999999999967e-01,6.192227500000000440e-01,8.846844446842612800e-03
2.200000000000000011e-01,6.349145000000000483e-01,9.153950662678380160e-03
2.250000000000000056e-01,6.504890340000000215e-01,9.465783601465643099e-03
2.300000000000000100e-01,6.659469319999999914e-01,9.782566236046346883e-03
2.349999999999999867e-01,6.812748599999999266e-01,1.010425935958939904e-02
2.399999999999999911e-01,6.964633820000001307e-01,1.043067167114678298e-02
2.449999999999999956e-01,7.115169259999999385e-01,1.076181096585587978e-02
2.500000000000000000e-01,7.264390240000000443e-01,1.109782166318805732e-02
2.550000000000000044e-01,7.412220440000000243e-01,1.143862105149768757e-02
2.600000000000000089e-01,7.558588459999999731e-01,1.178398959784784580e-02
2.650000000000000133e-01,7.703536840000000385e-01,1.213391016139175188e-02
2.700000000000000178e-01,7.847104240000000175e-01,1.248854918287812046e-02
2.750000000000000222e-01,7.989235179999999437e-01,1.284791888940399820e-02
2.800000000000000266e-01,8.129868339999999360e-01,1.321187282759019033e-02
2.849999999999999756e-01,8.269027680000000657e-01,1.358041034812549654e-02
2.899999999999999800e-01,8.406748960000000048e-01,1.395363650574558273e-02
2.949999999999999845e-01,8.542989960000000327e-01,1.433149907143198981e-02
2.999999999999999889e-01,8.677703439999999713e-01,1.471370847514303151e-02
3.049999999999999933e-01,8.810908559999999223e-01,1.510011683442767649e-02
3.099999999999999978e-01,8.942644760000000304e-01,1.549067098145287709e-02
3.150000000000000022e-01,9.072893720000001494e-01,1.588524928355718180e-02
3.200000000000000067e-01,9.201629860000000161e-01,1.628350470403732916e-02
3.250000000000000111e-01,9.328882979999999492e-01,1.668526552369705915e-02
3.300000000000000155e-01,9.454703779999998892e-01,1.709040652104753047e-02
3.350000000000000200e-01,9.579103419999999147e-01,1.749878290939956352e-02
3.400000000000000244e-01,9.702081200000000072e-01,1.791001778507577899e-02
3.449999999999999734e-01,9.823679239999998369e-01,1.832386942729388735e-02
3.499999999999999778e-01,9.943957180000000395e-01,1.874022364818076630e-02
3.549999999999999822e-01,1.006294479999999991e+00,1.915893453381868616e-02
3.599999999999999867e-01,1.018065726000000115e+00,1.957977227434800488e-02
3.649999999999999911e-01,1.029713958000000096e+00,2.000253141272511498e-02
3.699999999999999956e-01,1.041245034000000125e+00,2.042720479108917422e-02
3.750000000000000000e-01,1.052662415999999990e+00,2.085369093610232177e-02
3.800000000000000044e-01,1.063967942000000111e+00,2.128184757123552373e-02
3.850000000000000089e-01,1.075165417999999873e+00,2.171147899635890444e-02
3.900000000000000133e-01,1.086259730000000090e+00,2.214259524684606545e-02
3.950000000000000178e-01,1.097253894000000063e+00,2.257513502643066286e-02
4.000000000000000222e-01,1.108149582000000022e+00,2.300897415680663166e-02
4.050000000000000266e-01,1.118949676000000171e+00,2.344394887042083875e-02
4.099999999999999756e-01,1.129658062000000074e+00,2.388004513636847112e-02
4.149999999999999800e-01,1.140277340000000139e+00,2.431721369690103413e-02
4.199999999999999845e-01,1.150809071999999933e+00,2.475531562712570202e-02
4.249999999999999889e-01,1.161255590000000115e+00,2.519414776380120291e-02
4.299999999999999933e-01,1.171620042000000250e+00,2.563363621952245014e-02
4.349999999999999978e-01,1.181904821999999911e+00,2.607371435578893434e-02
4.400000000000000022e-01,1.192111570000000231e+00,2.651428685595241461e-02
4.450000000000000067e-01,1.202242534000000029e+00,2.695519273568238935e-02
4.500000000000000111e-01,1.212300610000000001e+00,2.739643091281654050e-02
4.550000000000000155e-01,1.222288355999999965e+00,2.783799703235732836e-02
4.600000000000000200e-01,1.232207718000000174e+00,2.827986716886047441e-02
4.650000000000000244e-01,1.242061129999999958e+00,2.872193094196139052e-02
4.699999999999999734e-01,1.251851416000000050e+00,2.916419055167291871e-02
4.749999999999999778e-01,1.261581211999999841e+00,2.960670706080960682e-02
4.799999999999999822e-01,1.271252743999999879e+00,3.004945786403869987e-02
4.849999999999999867e-01,1.280868578000000202e+00,3.049243195021123301e-02
4.899999999999999911e-01,1.290431496000000067e+00,3.093565738827487588e-02
4.949999999999999956e-01,1.299944219999999984e+00,3.137926919778483148e-02
5.000000000000000000e-01,1.309409216000000153e+00,3.182331293037048842e-02
5.050000000000000044e-01,1.318829020000000130e+00,3.226785632844626078e-02
5.100000000000000089e-01,1.328206229999999932e+00,3.271296907643983509e-02
5.150000000000000133e-01,1.337543332000000085e+00,3.315881812961153641e-02
5.200000000000000178e-01,1.346842652000000085e+00,3.360550536124629756e-02
5.250000000000000222e-01,1.356106477999999838e+00,3.405311816203245717e-02
5.300000000000000266e-01,1.365337085999999811e+00,3.450171243647156410e-02
5.350000000000000311e-01,1.374536627999999983e+00,3.495139785253750797e-02
5.400000000000000355e-01,1.383707170000000097e+00,3.540221389310376637e-02
5.450000000000000400e-01,1.392850698000000165e+00,3.585418891916122841e-02
5.500000000000000444e-01,1.401969080000000201e+00,3.630727460805190099e-02
5.550000000000000488e-01,1.411064064000000062e+00,3.676145950163764442e-02
5.600000000000000533e-01,1.420137411999999877e+00,3.721665525740584096e-02
5.649999999999999467e-01,1.429190855999999954e+00,3.767277833172708035e-02
5.699999999999999512e-01,1.438225901999999889e+00,3.812970741678977510e-02
5.749999999999999556e-01,1.447243945999999948e+00,3.858738438217815953e-02
5.799999999999999600e-01,1.456246343999999748e+00,3.904568023039075436e-02
5.849999999999999645e-01,1.465234452000000243e+00,3.950452518832561072e-02
5.899999999999999689e-01,1.474209377999999848e+00,3.996378059228224144e-02
5.949999999999999734e-01,1.483172082000000058e+00,4.042339035161922334e-02
5.999999999999999778e-01,1.492123555999999907e+00,4.088320966457105465e-02
6.049999999999999822e-01,1.501064737999999732e+00,4.134314063573587411e-02
6.099999999999999867e-01,1.509996354000000096e+00,4.180309525475998933e-02
6.149999999999999911e-01,1.518918987999999803e+00,4.226300530596093646e-02
6.199999999999999956e-01,1.527833299999999950e+00,4.272282076906241260e-02
6.250000000000000000e-01,1.536739984000000003e+00,4.318252413319055572e-02
6.300000000000000044e-01,1.545639581999999956e+00,4.364214532614858755e-02
6.350000000000000089e-01,1.554532588000000048e+00,4.410173241826677998e-02
6.400000000000000133e-01,1.563419545999999993e+00,4.456129716695448467e-02
6.450000000000000178e-01,1.572301203999999952e+00,4.502086391352831674e-02
6.500000000000000222e-01,1.581178094000000200e+00,4.548050244213862336e-02
6.550000000000000266e-01,1.590050720000000029e+00,4.594037652588174592e-02
6.600000000000000311e-01,1.598919552000000133e+00,4.640060995206834321e-02
6.650000000000000355e-01,1.607785313999999799e+00,4.686132818013115375e-02
6.700000000000000400e-01,1.616648520000000033e+00,4.732265552548293314e-02
6.750000000000000444e-01,1.625509656000000192e+00,4.778474827411636344e-02
6.800000000000000488e-01,1.634369216000000069e+00,4.824768308014133755e-02
6.850000000000000533e-01,1.643227916000000066e+00,4.871145042224687971e-02
6.899999999999999467e-01,1.652086289999999735e+00,4.917608192762127489e-02
6.949999999999999512e-01,1.660944787999999672e+00,4.964167314216408333e-02
6.999999999999999556e-01,1.669803829999999989e+00,5.010830128375668574e-02
7.049999999999999600e-01,1.678664124000000202e+00,5.057596967857973941e-02
7.099999999999999645e-01,1.687526186000000150e+00,5.104466748186892860e-02
7.149999999999999689e-01,1.696390481999999977e+00,5.151445469105806613e-02
7.199999999999999734e-01,1.705257350000000116e+00,5.198529558672931872e-02
7.249999999999999778e-01,1.714127411999999850e+00,5.245704374927159103e-02
7.299999999999999822e-01,1.723000981999999848e+00,5.292948785410381274e-02
7.349999999999999867e-01,1.731878353999999787e+00,5.340251332765738601e-02
7.399999999999999911e-01,1.740759632000000057e+00,5.387598305534931076e-02
7.449999999999999956e-01,1.749645140000000154e+00,5.434968535204697665e-02
7.500000000000000000e-01,1.758535069999999978e+00,5.482340572142832547e-02
7.550000000000000044e-01,1.767429445999999960e+00,5.529701589353819974e-02
7.600000000000000089e-01,1.776328185999999976e+00,5.577043201227128988e-02
7.650000000000000133e-01,1.785231333999999892e+00,5.624352432226831233e-02
7.700000000000000178e-01,1.794138896000000205e+00,5.671619692360379411e-02
7.750000000000000222e-01,1.803050722000000050e+00,5.718846915185728241e-02
7.800000000000000266e-01,1.811966586000000046e+00,5.766043142709037506e-02
7.850000000000000311e-01,1.820886320000000058e+00,5.813212473293342258e-02
7.900000000000000355e-01,1.829809811999999924e+00,5.860355592692698817e-02
7.950000000000000400e-01,1.838736823999999714e+00,5.907481810643230163e-02
8.000000000000000444e-01,1.847667051999999810e+00,5.954604710196215872e-02
8.050000000000000488e-01,1.856600268000000442e+00,6.001730485905384938e-02
8.100000000000000533e-01,1.865536322000000080e+00,6.048859962184281736e-02
8.149999999999999467e-01,1.874475006000000166e+00,6.096000341006785339e-02
8.199999999999999512e-01,1.883416095999999929e+00,6.143167707750229328e-02
8.249999999999999556e-01,1.892359342000000000e+00,6.190370203262773874e-02
8.299999999999999600e-01,1.901304670000000030e+00,6.237610161023799532e-02
8.349999999999999645e-01,1.910251890000000063e+00,6.284895242670056337e-02
8.399999999999999689e-01,1.919200843999999906e+00,6.332238701131076564e-02
8.449999999999999734e-01,1.928151367999999977e+00,6.379643983923019568e-02
8.499999999999999778e-01,1.937103371999999935e+00,6.427105479856153047e-02
8.549999999999999822e-01,1.946056754000000000e+00,6.474617668377241619e-02
8.599999999999999867e-01,1.955011341999999930e+00,6.522180401346376610e-02
8.649999999999999911e-01,1.963966943999999826e+00,6.569785002741097835e-02
8.699999999999999956e-01,1.972923437999999807e+00,6.617415049566806318e-02
8.750000000000000000e-01,1.981880800000000109e+00,6.665052711092686599e-02
8.800000000000000044e-01,1.990838953999999772e+00,6.712687971113975860e-02
8.850000000000000089e-01,1.999797822000000114e+00,6.760306953201532243e-02
8.900000000000000133e-01,2.008757408000000133e+00,6.807887064916996744e-02
8.950000000000000178e-01,2.017717783999999792e+00,6.855411313696040121e-02
9.000000000000000222e-01,2.026678999999999675e+00,6.902870644981938530e-02
9.050000000000000266e-01,2.035640941999999676e+00,6.950254759255060366e-02
9.100000000000000311e-01,2.044603595999999968e+00,6.997548929091820802e-02
9.150000000000000355e-01,2.053566825999999956e+00,7.044745633500996973e-02
9.200000000000000400e-01,2.062530542000000189e+00,7.091843822515926654e-02
9.250000000000000444e-01,2.071494417999999893e+00,7.138842543427284526e-02
9.300000000000000488e-01,2.080458258000000171e+00,7.185739287622285032e-02
9.350000000000000533e-01,2.089421750000000078e+00,7.232540326733782887e-02
9.399999999999999467e-01,2.098384628000000252e+00,7.279259046538741340e-02
9.449999999999999512e-01,2.107346523999999555e+00,7.325913356698203482e-02
9.499999999999999556e-01,2.116307262000000300e+00,7.372521853088086219e-02
9.549999999999999600e-01,2.125266724000000274e+00,7.419107043559183823e-02
9.599999999999999645e-01,2.134224800000000144e+00,7.465694882389901921e-02
9.649999999999999689e-01,2.143181312000000283e+00,7.512310880357557508e-02
9.699999999999999734e-01,2.152136220000000044e+00,7.558977955987972175e-02
9.749999999999999778e-01,2.161089505999999716e+00,7.605718149721150956e-02
9.799999999999999822e-01,2.170041177999999960e+00,7.652553675960559187e-02
9.849999999999999867e-01,2.178991030000000162e+00,7.699498893308540093e-02
9.899999999999999911e-01,2.187939049999999774e+00,7.746565694703322347e-02
9.949999999999999956e-01,2.196885210000000033e+00,7.793761801280937873e-02
1.000000000000000000e+00,2.205829603999999833e+00,7.841098214722405646e-02
1.004999999999999893e+00,2.214772106000000296e+00,7.888572478951152989e-02
1.010000000000000009e+00,2.223712754000000125e+00,7.936185007685027382e-02
1.014999999999999902e+00,2.232651516000000225e+00,7.983923245836412053e-02
1.020000000000000018e+00,2.241588517999999919e+00,8.031779667303610981e-02
1.024999999999999911e+00,2.250523659999999815e+00,8.079728849345012287e-02
1.030000000000000027e+00,2.259456922000000034e+00,8.127752617427715098e-02
1.034999999999999920e+00,2.268388256000000158e+00,8.175819650048229970e-02
1.040000000000000036e+00,2.277317663999999908e+00,8.223905733654185424e-02
1.044999999999999929e+00,2.286245029999999900e+00,8.271978298599069745e-02
1.050000000000000044e+00,2.295170216000000263e+00,8.320005770872289375e-02
1.054999999999999938e+00,2.304093164000000193e+00,8.367958463181293660e-02
1.060000000000000053e+00,2.313013774000000300e+00,8.415812920006436604e-02
1.064999999999999947e+00,2.321931948000000467e+00,8.463551039321090541e-02
1.070000000000000062e+00,2.330847553999999988e+00,8.511152164432121692e-02
1.074999999999999956e+00,2.339760491999999914e+00,8.558600863872832532e-02
1.080000000000000071e+00,2.348670654000000191e+00,8.605880785932595867e-02
1.084999999999999964e+00,2.357577822000000101e+00,8.652987251897557852e-02
1.090000000000000080e+00,2.366481824000000067e+00,8.699918624700550551e-02
1.094999999999999973e+00,2.375382459999999973e+00,8.746676724181680351e-02
1.100000000000000089e+00,2.384279674000000515e+00,8.793267870742599301e-02
1.104999999999999982e+00,2.393173185999999841e+00,8.839708623218649197e-02
1.110000000000000098e+00,2.402062798000000221e+00,8.886015602057353857e-02
1.114999999999999991e+00,2.410948256000000178e+00,8.932207587760182532e-02
1.120000000000000107e+00,2.419829427999999893e+00,8.978304233068121198e-02
1.125000000000000000e+00,2.428706050000000172e+00,9.024335028019805915e-02
1.129999999999999893e+00,2.437577838000000163e+00,9.070322864450451605e-02
1.135000000000000009e+00,2.446444633999999674e+00,9.116288485554556453e-02
1.139999999999999902e+00,2.455306316000000155e+00,9.162247070982111607e-02
1.145000000000000018e+00,2.464162726000000081e+00,9.208219208291150426e-02
1.149999999999999911e+00,2.473013629999999630e+00,9.254216784550815811e-02
1.155000000000000027e+00,2.481858920000000079e+00,9.300243763549992382e-02
1.159999999999999920e+00,2.490698561999999949e+00,9.346300467831428205e-02
1.165000000000000036e+00,2.499532471999999839e+00,9.392390472655259837e-02
1.169999999999999929e+00,2.508360619999999930e+00,9.438512697142215080e-02
1.175000000000000044e+00,2.517183063999999693e+00,9.484659024333008670e-02
1.179999999999999938e+00,2.525999969999999983e+00,9.530818865851620192e-02
1.185000000000000053e+00,2.534811377999999671e+00,9.576987619643818894e-02
1.189999999999999947e+00,2.543617434000000177e+00,9.623157776463456270e-02
1.195000000000000062e+00,2.552418330000000513e+00,9.669318845817541364e-02
1.199999999999999956e+00,2.561214391999999229e+00,9.715455383975495074e-02
1.205000000000000071e+00,2.570005759999999917e+00,9.761568536123005346e-02
1.209999999999999964e+00,2.578792631999999863e+00,9.807658356820531109e-02
1.215000000000000080e+00,2.587575221999999897e+00,9.853728107673534464e-02
1.219999999999999973e+00,2.596353812000000261e+00,9.899774742788515491e-02
1.225000000000000089e+00,2.605128452000000205e+00,9.945805022220591263e-02
1.229999999999999982e+00,2.613899165999999941e+00,9.991829571879054517e-02
1.235000000000000098e+00,2.622665979999999841e+00,1.003785878406728144e-01
1.239999999999999991e+00,2.631429020000000119e+00,1.008390278544451374e-01
1.245000000000000107e+00,2.640188067999999610e+00,1.012997357364848056e-01
1.250000000000000000e+00,2.648942958000000125e+00,1.017609428823835205e-01
1.254999999999999893e+00,2.657693484000000161e+00,1.022227627044772491e-01
1.260000000000000009e+00,2.666439553999999656e+00,1.026853102863761746e-01
1.264999999999999902e+00,2.675180919999999851e+00,1.031486225384307259e-01
1.270000000000000018e+00,2.683917214000000051e+00,1.036128470549188135e-01
1.274999999999999911e+00,2.692648241999999748e+00,1.040780067399819098e-01
1.280000000000000027e+00,2.701373852000000131e+00,1.045441284000521442e-01
1.284999999999999920e+00,2.710093861999999909e+00,1.050112281227423006e-01
1.290000000000000036e+00,2.718807949999999529e+00,1.054794111417913238e-01
1.294999999999999929e+00,2.727515974000000121e+00,1.059487174159942924e-01
1.300000000000000044e+00,2.736217873999999828e+00,1.064191102334439004e-01
1.304999999999999938e+00,2.744913475999999797e+00,1.068904967768468245e-01
1.310000000000000053e+00,2.753602592000000016e+00,1.073628539237213020e-01
1.314999999999999947e+00,2.762285094000000107e+00,1.078360727139053843e-01
1.320000000000000062e+00,2.770961152000000371e+00,1.083099942532452231e-01
1.324999999999999956e+00,2.779630711999999892e+00,1.087844523631915777e-01
1.330000000000000071e+00,2.788293809999999873e+00,1.092593445204834285e-01
1.334999999999999964e+00,2.796950392000000285e+00,1.097345812432962558e-01
1.340000000000000080e+00,2.805600721999999880e+00,1.102099940876883621e-01
1.344999999999999973e+00,2.814244804000000322e+00,1.106854997696327114e-01
1.350000000000000089e+00,2.822882636000000112e+00,1.111610817085827013e-01
1.354999999999999982e+00,2.831514109999999640e+00,1.116367458774878696e-01
1.360000000000000098e+00,2.840139419999999859e+00,1.121124307947109211e-01
1.364999999999999991e+00,2.848758575999999820e+00,1.125880949929878166e-01
1.370000000000000107e+00,2.857371643999999655e+00,1.130638113644843318e-01
1.375000000000000000e+00,2.865978571999999946e+00,1.135396625931547332e-01
1.379999999999999893e+00,2.874579620000000002e+00,1.140157074907868773e-01
1.385000000000000009e+00,2.883174930000000025e+00,1.144919443425872346e-01
1.389999999999999902e+00,2.891764489999999910e+00,1.149684683888270720e-01
1.395000000000000018e+00,2.900348332000000084e+00,1.154453779544490216e-01
1.399999999999999911e+00,2.908926597999999863e+00,1.159226957297834343e-01
1.405000000000000027e+00,2.917499352000000101e+00,1.164003483973512776e-01
1.409999999999999920e+00,2.926066590000000023e+00,1.168783511227401983e-01
1.415000000000000036e+00,2.934628329999999785e+00,1.173567430795866562e-01
1.419999999999999929e+00,2.943184800000000045e+00,1.178354838623330986e-01
1.425000000000000044e+00,2.951736177999999988e+00,1.183144932148171985e-01
1.429999999999999938e+00,2.960282617999999921e+00,1.187937429490958235e-01
1.435000000000000053e+00,2.968824249999999942e+00,1.192732650223605195e-01
1.439999999999999947e+00,2.977361358000000457e+00,1.197530251181874311e-01
1.445000000000000062e+00,2.985894238000000200e+00,1.202329426761988701e-01
1.449999999999999956e+00,2.994423096000000228e+00,1.207129441446675999e-01
1.455000000000000071e+00,3.002948174000000137e+00,1.211930381968406439e-01
1.459999999999999964e+00,3.011469680000000260e+00,1.216731272382487461e-01
1.465000000000000080e+00,3.019987791999999782e+00,1.221531111538005365e-01
1.469999999999999973e+00,3.028502596000000047e+00,1.226328719571478931e-01
1.475000000000000089e+00,3.037014134000000531e+00,1.231124227706240498e-01
1.479999999999999982e+00,3.045522448000000271e+00,1.235916954544652585e-01
1.485000000000000098e+00,3.054027367999999854e+00,1.240706575465500144e-01
1.489999999999999991e+00,3.062528718000000261e+00,1.245491964123233986e-01
1.495000000000000107e+00,3.071026221999999972e+00,1.250273674631421916e-01
1.500000000000000000e+00,3.079519757999999996e+00,1.255051590026772246e-01
1.504999999999999893e+00,3.088008956000000360e+00,1.259826041520621664e-01
1.510000000000000009e+00,3.096493537999999823e+00,1.264596343032134973e-01
1.514999999999999902e+00,3.104973113999999867e+00,1.269362927700946053e-01
1.520000000000000018e+00,3.113447610000000143e+00,1.274125658720008103e-01
1.524999999999999911e+00,3.121916768000000175e+00,1.278885050495695286e-01
1.530000000000000027e+00,3.130380568000000086e+00,1.283640679443294741e-01
1.534999999999999920e+00,3.138838907999999872e+00,1.288392388684110046e-01
1.540000000000000036e+00,3.147291936000000234e+00,1.293139604255777453e-01
1.544999999999999929e+00,3.155739625999999909e+00,1.297882408474087534e-01
1.550000000000000044e+00,3.164182047999999803e+00,1.302620659422692451e-01
1.554999999999999938e+00,3.172619187999999646e+00,1.307354656034402096e-01
1.560000000000000053e+00,3.181051242000000112e+00,1.312084813477352729e-01
1.564999999999999947e+00,3.189478392000000273e+00,1.316811513207321316e-01
1.570000000000000062e+00,3.197900854000000237e+00,1.321535381675913445e-01
1.574999999999999956e+00,3.206318815999999572e+00,1.326256150082449348e-01
1.580000000000000071e+00,3.214732684000000340e+00,1.330974184365887325e-01
1.584999999999999964e+00,3.223142888000000372e+00,1.335688965244205550e-01
1.590000000000000080e+00,3.231549820000000128e+00,1.340400629683301537e-01
1.594999999999999973e+00,3.239953862000000129e+00,1.345108753148751279e-01
1.600000000000000089e+00,3.248355365999999744e+00,1.349813136789497492e-01
1.604999999999999982e+00,3.256754735999999983e+00,1.354513481765196869e-01
1.610000000000000098e+00,3.265152260000000695e+00,1.359209570044387361e-01
1.614999999999999991e+00,3.273548217999999732e+00,1.363901792445436911e-01
1.620000000000000107e+00,3.281942962000000019e+00,1.368589803723686826e-01
1.625000000000000000e+00,3.290336869999999969e+00,1.373273913510234812e-01
1.629999999999999893e+00,3.298730249999999753e+00,1.377953513276656827e-01
1.635000000000000009e+00,3.307123368000000063e+00,1.382629156243692370e-01
1.639999999999999902e+00,3.315516415999999911e+00,1.387299625235745293e-01
1.645000000000000018e+00,3.323909714000000015e+00,1.391964893126496072e-01
1.649999999999999911e+00,3.332303384000000257e+00,1.396623613769930050e-01
1.655000000000000027e+00,3.340697462000000062e+00,1.401275230536597194e-01
1.659999999999999920e+00,3.349091902000000065e+00,1.405918537519000866e-01
1.665000000000000036e+00,3.357486735999999805e+00,1.410553247642400421e-01
1.669999999999999929e+00,3.365881923999999970e+00,1.415179093683226752e-01
1.675000000000000044e+00,3.374277328000000242e+00,1.419797043480210130e-01
1.679999999999999938e+00,3.382672867999999333e+00,1.424407879480000250e-01
1.685000000000000053e+00,3.391068498000000098e+00,1.429013127768119507e-01
1.689999999999999947e+00,3.399464203999999601e+00,1.433613643819455497e-01
1.695000000000000062e+00,3.407859788000000556e+00,1.438211492841716121e-01
1.699999999999999956e+00,3.416255108000000096e+00,1.442807587085778720e-01
1.705000000000000071e+00,3.424649972000000098e+00,1.447403689826382012e-01
1.709999999999999964e+00,3.433044301999999881e+00,1.452000268915701331e-01
1.715000000000000080e+00,3.441437856000000295e+00,1.456598743738372337e-01
1.719999999999999973e+00,3.449830524000000231e+00,1.461199802201519904e-01
1.725000000000000089e+00,3.458222212000000351e+00,1.465804255539874812e-01
1.729999999999999982e+00,3.466612965999999574e+00,1.470412188465098358e-01
1.735000000000000098e+00,3.475002674000000180e+00,1.475023305305376564e-01
1.739999999999999991e+00,3.483391292000000306e+00,1.479638106310135759e-01
1.745000000000000107e+00,3.491778792000000298e+00,1.484255791805730862e-01
1.750000000000000000e+00,3.500165287999999375e+00,1.488875958992119664e-01
1.754999999999999893e+00,3.508550695999999469e+00,1.493497683637109996e-01
1.760000000000000009e+00,3.516934995999999813e+00,1.498121457483433394e-01
1.764999999999999902e+00,3.525318224000000278e+00,1.502746825952855636e-01
1.770000000000000018e+00,3.533700606000000022e+00,1.507373910102709491e-01
1.774999999999999911e+00,3.542082194000000239e+00,1.512001981817941432e-01
1.780000000000000027e+00,3.550463098000000262e+00,1.516631424184561594e-01
1.784999999999999920e+00,3.558843550000000189e+00,1.521262483297337043e-01
1.790000000000000036e+00,3.567223763999999964e+00,1.525895186175458829e-01
1.794999999999999929e+00,3.575604066000000358e+00,1.530529583181827746e-01
1.800000000000000044e+00,3.583984625999999452e+00,1.535166079330246292e-01
1.804999999999999938e+00,3.592365820000000376e+00,1.539805772350958668e-01
1.810000000000000053e+00,3.600747770000000347e+00,1.544449030264051781e-01
1.814999999999999947e+00,3.609130771999999432e+00,1.549096201545735185e-01
1.820000000000000062e+00,3.617514890000000261e+00,1.553747816545625327e-01
1.824999999999999956e+00,3.625900227999999892e+00,1.558404609327122270e-01
1.830000000000000071e+00,3.634286701999999813e+00,1.563066878044765962e-01
1.834999999999999964e+00,3.642674369999999495e+00,1.567734588708513677e-01
1.840000000000000080e+00,3.651063093999999953e+00,1.572407560976512020e-01
1.844999999999999973e+00,3.659452895999999900e+00,1.577085170158316063e-01
1.850000000000000089e+00,3.667843642000000237e+00,1.581766172560495343e-01
1.854999999999999982e+00,3.676235358000000453e+00,1.586448823895605931e-01
1.860000000000000098e+00,3.684627971999999918e+00,1.591132319509423187e-01
1.864999999999999991e+00,3.693021426000000051e+00,1.595815595003563792e-01
1.870000000000000107e+00,3.701415545999999779e+00,1.600497238077409901e-01
1.875000000000000000e+00,3.709810138000000368e+00,1.605175224195544981e-01
1.879999999999999893e+00,3.718205001999999926e+00,1.609848654389258726e-01
1.885000000000000009e+00,3.726599912000000181e+00,1.614516896946358304e-01
1.889999999999999902e+00,3.734994643999999475e+00,1.619179115455271212e-01
1.895000000000000018e+00,3.743388999999999633e+00,1.623834165072517710e-01
1.899999999999999911e+00,3.751782862000000218e+00,1.628481472616315762e-01
1.905000000000000027e+00,3.760176093999999747e+00,1.633121205401177056e-01
1.909999999999999920e+00,3.768568603999999933e+00,1.637753226014954100e-01
1.915000000000000036e+00,3.776960301999999992e+00,1.642377241494843154e-01
1.919999999999999929e+00,3.785351004000000241e+00,1.646993732393493559e-01
1.925000000000000044e+00,3.793740569999999757e+00,1.651603306136075200e-01
1.929999999999999938e+00,3.802128935999999904e+00,1.656206644447011100e-01
