# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N128/seg1/H2O-128_feature-nnp-chebyshev_seg1-pos-1.xyz
# species: O   n_atoms: 128   n_frames: 20001
# cell_ang: 24.8400 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.582560
# D_PBC_ang2_ps: 0.26417616
# YH_correction_ang2_ps: 0.06839158
# D_0_ang2_ps: 0.33256774
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00115143
0.01000,0.00445649
0.01500,0.00981403
0.02000,0.01704149
0.02500,0.02603966
0.03000,0.03655357
0.03500,0.04837450
0.04000,0.06132541
0.04500,0.07527291
0.05000,0.09002475
0.05500,0.10536949
0.06000,0.12117570
0.06500,0.13733255
0.07000,0.15371729
0.07500,0.17018644
0.08000,0.18668052
0.08500,0.20317592
0.09000,0.21963049
0.09500,0.23598832
0.10000,0.25224454
0.10500,0.26843430
0.11000,0.28456445
0.11500,0.30062266
0.12000,0.31662920
0.12500,0.33263207
0.13000,0.34865396
0.13500,0.36468572
0.14000,0.38074113
0.14500,0.39685201
0.15000,0.41302922
0.15500,0.42925136
0.16000,0.44551096
0.16500,0.46182005
0.17000,0.47817288
0.17500,0.49453934
0.18000,0.51089748
0.18500,0.52724746
0.19000,0.54357827
0.19500,0.55985994
0.20000,0.57607015
0.20500,0.59220649
0.21000,0.60826293
0.21500,0.62421689
0.22000,0.64005288
0.22500,0.65577204
0.23000,0.67137512
0.23500,0.68684884
0.24000,0.70218320
0.24500,0.71738234
0.25000,0.73244978
0.25500,0.74737798
0.26000,0.76215927
0.26500,0.77679772
0.27000,0.79129724
0.27500,0.80565258
0.28000,0.81985738
0.28500,0.83391398
0.29000,0.84782605
0.29500,0.86158950
0.30000,0.87519931
0.30500,0.88865703
0.31000,0.90196658
0.31500,0.91512601
0.32000,0.92813253
0.32500,0.94098877
0.33000,0.95369996
0.33500,0.96626725
0.34000,0.97869050
0.34500,0.99097363
0.35000,1.00312276
0.35500,1.01514085
0.36000,1.02702943
0.36500,1.03879299
0.37000,1.05043773
0.37500,1.06196751
0.38000,1.07338431
0.38500,1.08469212
0.39000,1.09589618
0.39500,1.10699993
0.40000,1.11800521
0.40500,1.12891519
0.41000,1.13973419
0.41500,1.15046516
0.42000,1.16110973
0.42500,1.17167028
0.43000,1.18215004
0.43500,1.19255131
0.44000,1.20287541
0.44500,1.21312421
0.45000,1.22330054
0.45500,1.23340679
0.46000,1.24344478
0.46500,1.25341678
0.47000,1.26332590
0.47500,1.27317484
0.48000,1.28296591
0.48500,1.29270172
0.49000,1.30238539
0.49500,1.31201979
0.50000,1.32160749
0.50500,1.33115114
0.51000,1.34065355
0.51500,1.35011728
0.52000,1.35954465
0.52500,1.36893810
0.53000,1.37830014
0.53500,1.38763299
0.54000,1.39693896
0.54500,1.40622018
0.55000,1.41547887
0.55500,1.42471674
0.56000,1.43393581
0.56500,1.44313789
0.57000,1.45232463
0.57500,1.46149727
0.58000,1.47065711
0.58500,1.47980532
0.59000,1.48894272
0.59500,1.49806994
0.60000,1.50718745
0.60500,1.51629573
0.61000,1.52539481
0.61500,1.53448491
0.62000,1.54356627
0.62500,1.55263937
0.63000,1.56170440
0.63500,1.57076162
0.64000,1.57981133
0.64500,1.58885417
0.65000,1.59789041
0.65500,1.60692047
0.66000,1.61594491
0.66500,1.62496460
0.67000,1.63397992
0.67500,1.64299138
0.68000,1.65199953
0.68500,1.66100521
0.69000,1.67000876
0.69500,1.67901056
0.70000,1.68801105
0.70500,1.69701100
0.71000,1.70601074
0.71500,1.71501031
0.72000,1.72400974
0.72500,1.73300948
0.73000,1.74200943
0.73500,1.75100961
0.74000,1.76000981
0.74500,1.76901032
0.75000,1.77801096
0.75500,1.78701184
0.76000,1.79601304
0.76500,1.80501519
0.77000,1.81401841
0.77500,1.82302314
0.78000,1.83202978
0.78500,1.84103925
0.79000,1.85005187
0.79500,1.85906822
0.80000,1.86808868
0.80500,1.87711409
0.81000,1.88614457
0.81500,1.89518059
0.82000,1.90422253
0.82500,1.91327104
0.83000,1.92232623
0.83500,1.93138818
0.84000,1.94045707
0.84500,1.94953302
0.85000,1.95861574
0.85500,1.96770458
0.86000,1.97679929
0.86500,1.98589937
0.87000,1.99500423
0.87500,2.00411281
0.88000,2.01322468
0.88500,2.02233912
0.89000,2.03145561
0.89500,2.04057315
0.90000,2.04969155
0.90500,2.05881036
0.91000,2.06792947
0.91500,2.07704819
0.92000,2.08616648
0.92500,2.09528426
0.93000,2.10440174
0.93500,2.11351879
0.94000,2.12263566
0.94500,2.13175273
0.95000,2.14087057
0.95500,2.14998932
0.96000,2.15910924
0.96500,2.16823086
0.97000,2.17735465
0.97500,2.18648086
0.98000,2.19560950
0.98500,2.20474087
0.99000,2.21387492
0.99500,2.22301152
1.00000,2.23215011
1.00500,2.24129052
1.01000,2.25043232
1.01500,2.25957517
1.02000,2.26871851
1.02500,2.27786208
1.03000,2.28700578
1.03500,2.29614944
1.04000,2.30529287
1.04500,2.31443585
1.05000,2.32357830
1.05500,2.33272012
1.06000,2.34186122
1.06500,2.35100150
1.07000,2.36014108
1.07500,2.36928011
1.08000,2.37841879
1.08500,2.38755722
1.09000,2.39669561
1.09500,2.40583408
1.10000,2.41497282
1.10500,2.42411159
1.11000,2.43325017
1.11500,2.44238820
1.12000,2.45152532
