# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N128/seg1/H2O-128_feature-nnp-chebyshev_seg1-1.stress
# n_molecules: 128
# volume_ang3: 3831.7290
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.582560
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95793085,0.02257614
1.000,0.83670442,0.04326938
1.500,0.65057134,0.06041858
2.000,0.42111218,0.07277575
2.500,0.17440694,0.07964245
3.000,-0.06220949,0.08093616
3.500,-0.26333343,0.07718245
4.000,-0.40824057,0.06943879
4.500,-0.48294907,0.05916283
5.000,-0.48147436,0.04804243
5.500,-0.40624267,0.03780651
6.000,-0.26768304,0.03003574
6.500,-0.08304858,0.02599159
7.000,0.12545199,0.02648052
7.500,0.33308257,0.03176771
8.000,0.51536516,0.04155083
8.500,0.65093470,0.05499898
9.000,0.72410701,0.07085405
9.500,0.72678736,0.08758375
10.000,0.65941184,0.10356748
10.500,0.53076002,0.11729089
11.000,0.35667498,0.12752356
11.500,0.15791920,0.13345714
12.000,-0.04247507,0.13478828
12.500,-0.22196158,0.13173917
13.000,-0.36098813,0.12501740
13.500,-0.44499857,0.11572388
14.000,-0.46578006,0.10522205
14.500,-0.42209909,0.09498426
15.000,-0.31963306,0.08643163
15.500,-0.17024268,0.08078306
16.000,0.00934271,0.07892779
16.500,0.19932481,0.08133385
17.000,0.37897605,0.08800202
17.500,0.52892084,0.09847062
18.000,0.63331045,0.11187186
18.500,0.68161884,0.12703380
19.000,0.66980864,0.14261659
19.500,0.60069246,0.15726624
20.000,0.48343600,0.16976691
20.500,0.33228762,0.17917270
21.000,0.16473819,0.18490371
21.500,-0.00061237,0.18679618
22.000,-0.14619214,0.18510343
22.500,-0.25734377,0.18045042
23.000,-0.32377371,0.17374978
23.500,-0.34045262,0.16609084
24.000,-0.30792403,0.15861466
24.500,-0.23203322,0.15238863
25.000,-0.12313086,0.14829337
25.500,0.00515914,0.14693308
26.000,0.13748529,0.14857786
26.500,0.25847471,0.15314352
27.000,0.35442234,0.16021060
27.500,0.41477624,0.16907993
28.000,0.43324614,0.17885814
28.500,0.40840387,0.18856288
29.000,0.34370963,0.19723521
29.500,0.24697562,0.20404617
30.000,0.12935300,0.20838547
30.500,0.00398559,0.20992295
31.000,-0.11549593,0.20863717
31.500,-0.21646148,0.20480950
32.000,-0.28859320,0.19898591
32.500,-0.32489767,0.19191198
33.000,-0.32233667,0.18444897
33.500,-0.28203492,0.17748020
34.000,-0.20906176,0.17181755
34.500,-0.11181818,0.16811761
35.000,-0.00109285,0.16681568
35.500,0.11111949,0.16808435
36.000,0.21291836,0.17182071
36.500,0.29378026,0.17766325
37.000,0.34568316,0.18503666
37.500,0.36394486,0.19321910
38.000,0.34767789,0.20142455
38.500,0.29980932,0.20889047
39.000,0.22666752,0.21496107
39.500,0.13719178,0.21915659
40.000,0.04186559,0.22122123
40.500,-0.04849610,0.22114478
41.000,-0.12396326,0.21915622
41.500,-0.17657524,0.21569082
42.000,-0.20117845,0.21133509
42.500,-0.19593358,0.20675615
43.000,-0.16244615,0.20262381
43.500,-0.10551359,0.19953407
44.000,-0.03252206,0.19794244
44.500,0.04743761,0.19811442
45.000,0.12463453,0.20009852
45.500,0.18982145,0.20372439
46.000,0.23528798,0.20862616
46.500,0.25572101,0.21428779
47.000,0.24877297,0.22010492
47.500,0.21527458,0.22545567
48.000,0.15907375,0.22977214
48.500,0.08652871,0.23260408
49.000,0.00572527,0.23366783
49.500,-0.07448114,0.23287503
50.000,-0.14548180,0.23033872
50.500,-0.19987187,0.22635658
51.000,-0.23224365,0.22137403
51.500,-0.23973500,0.21593182
52.000,-0.22228125,0.21060449
52.500,-0.18255184,0.20593652
53.000,-0.12558585,0.20238351
53.500,-0.05817130,0.20026467
54.000,0.01195965,0.19973182
54.500,0.07702767,0.20075790
55.000,0.13009205,0.20314612
55.500,0.16582296,0.20655820
56.000,0.18107080,0.21055810
56.500,0.17516772,0.21466575
57.000,0.14993008,0.21841432
57.500,0.10936781,0.22140419
58.000,0.05914284,0.22334722
58.500,0.00584814,0.22409660
59.000,-0.04380129,0.22365898
59.500,-0.08376772,0.22218803
60.000,-0.10938685,0.21996084
60.500,-0.11788320,0.21734028
61.000,-0.10864967,0.21472822
61.500,-0.08326443,0.21251533
62.000,-0.04524844,0.21103350
62.500,0.00040325,0.21051640
63.000,0.04785693,0.21107287
63.500,0.09116273,0.21267586
64.000,0.12497483,0.21516805
64.500,0.14518080,0.21828311
65.000,0.14936456,0.22167940
65.500,0.13705055,0.22498194
66.000,0.10970552,0.22782719
66.500,0.07050601,0.22990514
67.000,0.02390859,0.23099380
67.500,-0.02491717,0.23098217
68.000,-0.07071887,0.22987943
68.500,-0.10877615,0.22780974
69.000,-0.13542794,0.22499392
69.500,-0.14845328,0.22172059
70.000,-0.14726708,0.21831076
70.500,-0.13291532,0.21508008
71.000,-0.10787830,0.21230358
71.500,-0.07571289,0.21018667
72.000,-0.04058269,0.20884571
72.500,-0.00673693,0.20830008
73.000,0.02199727,0.20847604
73.500,0.04264865,0.20922145
74.000,0.05341314,0.21032910
74.500,0.05381094,0.21156546
75.000,0.04467811,0.21270110
75.500,0.02800128,0.21353914
76.000,0.00662197,0.21393836
76.500,-0.01614882,0.21382851
77.000,-0.03695703,0.21321617
77.500,-0.05282078,0.21218098
78.000,-0.06148579,0.21086295
78.500,-0.06168054,0.20944277
79.000,-0.05324349,0.20811763
79.500,-0.03711065,0.20707579
80.000,-0.01516853,0.20647298
80.500,0.01000537,0.20641344
81.000,0.03547902,0.20693790
81.500,0.05833442,0.20801963
82.000,0.07602075,0.20956883
82.500,0.08664857,0.21144451
83.000,0.08919121,0.21347205
83.500,0.08357315,0.21546412
84.000,0.07064054,0.21724230
84.500,0.05202311,0.21865669
85.000,0.02990912,0.21960142
85.500,0.00676352,0.22002428
86.000,-0.01497500,0.21992959
86.500,-0.03318129,0.21937432
87.000,-0.04628099,0.21845807
87.500,-0.05341007,0.21730857
88.000,-0.05447921,0.21606454
88.500,-0.05013766,0.21485825
89.000,-0.04164485,0.21379994
89.500,-0.03067008,0.21296610
90.000,-0.01904999,0.21239280
90.500,-0.00853820,0.21207469
91.000,-0.00058104,0.21196954
91.500,0.00385262,0.21200727
92.000,0.00436867,0.21210206
92.500,0.00116499,0.21216587
93.000,-0.00502784,0.21212133
93.500,-0.01306929,0.21191266
94.000,-0.02157618,0.21151317
94.500,-0.02911149,0.21092871
95.000,-0.03437165,0.21019671
95.500,-0.03635005,0.20938125
96.000,-0.03445848,0.20856478
96.500,-0.02859314,0.20783776
97.000,-0.01913863,0.20728738
97.500,-0.00691064,0.20698702
98.000,0.00695414,0.20698752
98.500,0.02114558,0.20731153
99.000,0.03434518,0.20795137
99.500,0.04538650,0.20887073
100.000,0.05338996,0.21000968
100.500,0.05785552,0.21129241
101.000,0.05870299,0.21263640
101.500,0.05625759,0.21396196
102.000,0.05118572,0.21520085
102.500,0.04439177,0.21630292
103.000,0.03689109,0.21724016
103.500,0.02967585,0.21800772
104.000,0.02359039,0.21862191
104.500,0.01923083,0.21911566
105.000,0.01688049,0.21953205
105.500,0.01648834,0.21991681
106.000,0.01769240,0.22031094
106.500,0.01988458,0.22074422
107.000,0.02230789,0.22123073
107.500,0.02417269,0.22176668
108.000,0.02477593,0.22233108
108.500,0.02360686,0.22288897
109.000,0.02042483,0.22339668
109.500,0.01529855,0.22380859
110.000,0.00860192,0.22408418
110.500,0.00096751,0.22419452
111.000,-0.00679539,0.22412732
111.500,-0.01380647,0.22388977
112.000,-0.01922939,0.22350885
112.500,-0.02238050,0.22302906
113.000,-0.02281724,0.22250790
113.500,-0.02039480,0.22200964
114.000,-0.01528434,0.22159824
114.500,-0.00795077,0.22133032
115.000,0.00090671,0.22124910
115.500,0.01044309,0.22137997
116.000,0.01977334,0.22172838
116.500,0.02808153,0.22228018
117.000,0.03471894,0.22300431
117.500,0.03927882,0.22385755
118.000,0.04163842,0.22479057
118.500,0.04196378,0.22575456
119.000,0.04067735,0.22670746
119.500,0.03839321,0.22761919
120.000,0.03582890,0.22847502
120.500,0.03370519,0.22927679
121.000,0.03264688,0.23004187
121.500,0.03309694,0.23079994
122.000,0.03525485,0.23158807
122.500,0.03904653,0.23244481
123.000,0.04412964,0.23340389
123.500,0.04993361,0.23448849
124.000,0.05572972,0.23570686
124.500,0.06072279,0.23704962
125.000,0.06415335,0.23848952
125.500,0.06539724,0.23998332
126.000,0.06405011,0.24147593
126.500,0.05998558,0.24290614
127.000,0.05337949,0.24421330
127.500,0.04469702,0.24534419
128.000,0.03464431,0.24625904
128.500,0.02409069,0.24693629
129.000,0.01397143,0.24737517
129.500,0.00518273,0.24759603
130.000,-0.00151814,0.24763828
130.500,-0.00559636,0.24755625
131.000,-0.00679702,0.24741335
131.500,-0.00517040,0.24727535
132.000,-0.00106242,0.24720349
132.500,0.00492880,0.24724807
133.000,0.01202538,0.24744356
133.500,0.01936313,0.24780549
134.000,0.02609543,0.24832965
134.500,0.03149509,0.24899371
135.000,0.03504162,0.24976092
135.500,0.03648281,0.25058564
136.000,0.03586238,0.25141982
136.500,0.03350994,0.25221973
137.000,0.02999444,0.25295197
137.500,0.02604734,0.25359817
138.000,0.02246580,0.25415755
138.500,0.02000832,0.25464731
139.000,0.01929640,0.25510051
139.500,0.02073408,0.25556209
140.000,0.02445451,0.25608314
140.500,0.03029948,0.25671449
141.000,0.03783347,0.25750010
141.500,0.04639019,0.25847125
142.000,0.05514650,0.25964203
142.500,0.06321507,0.26100682
143.000,0.06974587,0.26253994
143.500,0.07402451,0.26419770
144.000,0.07555618,0.26592245
144.500,0.07412462,0.26764836
145.000,0.06981885,0.26930812
145.500,0.06302387,0.27083988
146.000,0.05437632,0.27219358
146.500,0.04469074,0.27333588
