# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N64/seg5/H2O-64_feature-nnp-chebyshev_seg5-1.stress
# n_molecules: 64
# volume_ang3: 1915.8645
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.342532
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95766532,0.02282585
1.000,0.83570233,0.04373603
1.500,0.64853794,0.06104187
2.000,0.41799856,0.07347740
2.500,0.17042367,0.08033825
3.000,-0.06663217,0.08154843
3.500,-0.26762420,0.07765109
4.000,-0.41178506,0.06972936
4.500,-0.48518921,0.05927088
5.000,-0.48199678,0.04799375
5.500,-0.40484924,0.03765337
6.000,-0.26443990,0.02984964
6.500,-0.07830995,0.02585327
7.000,0.13105099,0.02646821
7.500,0.33867125,0.03194505
8.000,0.51992595,0.04195606
8.500,0.65343323,0.05563711
9.000,0.72365010,0.07169353
9.500,0.72278366,0.08855856
10.000,0.65170226,0.10458469
10.500,0.51968663,0.11824277
11.000,0.34306904,0.12830227
11.500,0.14300681,0.13396978
12.000,-0.05723208,0.13496989
12.500,-0.23505952,0.13156185
13.000,-0.37107629,0.12449447
13.500,-0.45104656,0.11490874
14.000,-0.46719925,0.10420224
14.500,-0.41881036,0.09387161
15.000,-0.31208115,0.08534961
15.500,-0.15936061,0.07985273
16.000,0.02221566,0.07825366
16.500,0.21256884,0.08099118
17.000,0.39085651,0.08802696
17.500,0.53778481,0.09885466
18.000,0.63779636,0.11256162
18.500,0.68085150,0.12793670
19.000,0.66354613,0.14361202
19.500,0.58939328,0.15822095
20.000,0.46822660,0.17055251
20.500,0.31482879,0.17968273
21.000,0.14700965,0.18506764
21.500,-0.01657395,0.18658848
22.000,-0.15855914,0.18454648
22.500,-0.26472801,0.17961107
23.000,-0.32539219,0.17273042
23.500,-0.33621338,0.16501628
24.000,-0.29842998,0.15761651
24.500,-0.21851080,0.15158912
25.000,-0.10729528,0.14779031
25.500,0.02128834,0.14678749
26.000,0.15180362,0.14880570
26.500,0.26902937,0.15371250
27.000,0.35964434,0.16104266
27.500,0.41368144,0.17005943
28.000,0.42557660,0.17984495
28.500,0.39468421,0.18940897
29.000,0.32520303,0.19780267
29.500,0.22553948,0.20422417
30.000,0.10721157,0.20810396
30.500,-0.01654835,0.20916107
31.000,-0.13230963,0.20742543
31.500,-0.22790009,0.20322548
32.000,-0.29365312,0.19714431
32.500,-0.32333385,0.18995041
33.000,-0.31467605,0.18251138
33.500,-0.26950095,0.17570004
34.000,-0.19342377,0.17030246
34.500,-0.09518541,0.16693735
35.000,0.01432468,0.16599454
35.500,0.12325957,0.16759874
36.000,0.22010042,0.17160222
36.500,0.29490003,0.17760699
37.000,0.34034504,0.18501377
37.500,0.35251331,0.19309231
38.000,0.33123730,0.20106466
38.500,0.28003362,0.20819192
39.000,0.20561425,0.21385444
39.500,0.11704737,0.21761659
40.000,0.02467644,0.21926905
40.500,-0.06107018,0.21884471
