# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N64/seg3/H2O-64_feature-nnp-chebyshev_seg3-pos-1.xyz
# species: O   n_atoms: 64   n_frames: 20001
# cell_ang: 12.4200 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.933906
# D_PBC_ang2_ps: 0.24077944
# YH_correction_ang2_ps: 0.05375062
# D_0_ang2_ps: 0.29453006
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00110163
0.01000,0.00426233
0.01500,0.00938590
0.02000,0.01629552
0.02500,0.02489673
0.03000,0.03494259
0.03500,0.04623457
0.04000,0.05860152
0.04500,0.07191709
0.05000,0.08599367
0.05500,0.10062878
0.06000,0.11569447
0.06500,0.13108467
0.07000,0.14667937
0.07500,0.16234117
0.08000,0.17801348
0.08500,0.19367385
0.09000,0.20928092
0.09500,0.22478047
0.10000,0.24016842
0.10500,0.25547779
0.11000,0.27071363
0.11500,0.28586280
0.12000,0.30094418
0.12500,0.31600246
0.13000,0.33105627
0.13500,0.34609443
0.14000,0.36112805
0.14500,0.37618540
0.15000,0.39127312
0.15500,0.40636785
0.16000,0.42146044
0.16500,0.43656011
0.17000,0.45165841
0.17500,0.46672422
0.18000,0.48173614
0.18500,0.49669360
0.19000,0.51158518
0.19500,0.52638162
0.20000,0.54106304
0.20500,0.55562821
0.21000,0.57007221
0.21500,0.58437445
0.22000,0.59852284
0.22500,0.61252095
0.23000,0.62637099
0.23500,0.64006213
0.24000,0.65358754
0.24500,0.66695409
0.25000,0.68016657
0.25500,0.69321952
0.26000,0.70610773
0.26500,0.71883723
0.27000,0.73141247
0.27500,0.74382947
0.28000,0.75608366
0.28500,0.76817885
0.29000,0.78011889
0.29500,0.79190076
0.30000,0.80352116
0.30500,0.81498327
0.31000,0.82629138
0.31500,0.83744488
0.32000,0.84844286
0.32500,0.85928978
0.33000,0.86999105
0.33500,0.88054855
0.34000,0.89096323
0.34500,0.90124017
0.35000,0.91138497
0.35500,0.92140044
0.36000,0.93128825
0.36500,0.94105275
0.37000,0.95069886
0.37500,0.96022895
0.38000,0.96964440
0.38500,0.97894837
0.39000,0.98814464
0.39500,0.99723526
0.40000,1.00622168
0.40500,1.01510704
0.41000,1.02389486
0.41500,1.03258779
0.42000,1.04118787
0.42500,1.04969880
0.43000,1.05812437
0.43500,1.06646801
0.44000,1.07473254
0.44500,1.08292196
0.45000,1.09104023
0.45500,1.09909085
0.46000,1.10707712
0.46500,1.11500277
0.47000,1.12287186
0.47500,1.13068757
0.48000,1.13845345
0.48500,1.14617270
0.49000,1.15384902
0.49500,1.16148477
0.50000,1.16908300
0.50500,1.17664621
0.51000,1.18417724
0.51500,1.19167777
0.52000,1.19915005
0.52500,1.20659589
0.53000,1.21401712
0.53500,1.22141456
0.54000,1.22878961
0.54500,1.23614319
0.55000,1.24347630
0.55500,1.25078926
0.56000,1.25808295
0.56500,1.26535815
0.57000,1.27261539
0.57500,1.27985498
0.58000,1.28707742
0.58500,1.29428355
0.59000,1.30147373
0.59500,1.30864858
0.60000,1.31580830
0.60500,1.32295388
0.61000,1.33008563
0.61500,1.33720460
0.62000,1.34431128
0.62500,1.35140723
0.63000,1.35849327
0.63500,1.36557086
0.64000,1.37264071
0.64500,1.37970413
0.65000,1.38676172
0.65500,1.39381412
0.66000,1.40086156
0.66500,1.40790428
0.67000,1.41494247
0.67500,1.42197621
0.68000,1.42900555
0.68500,1.43603052
0.69000,1.44305134
0.69500,1.45006822
0.70000,1.45708099
0.70500,1.46408953
0.71000,1.47109381
0.71500,1.47809410
0.72000,1.48508988
0.72500,1.49208110
0.73000,1.49906779
0.73500,1.50605076
0.74000,1.51303016
0.74500,1.52000651
0.75000,1.52698049
0.75500,1.53395337
0.76000,1.54092573
0.76500,1.54789827
0.77000,1.55487198
0.77500,1.56184811
0.78000,1.56882741
0.78500,1.57581027
0.79000,1.58279763
0.79500,1.58979022
0.80000,1.59678841
0.80500,1.60379194
0.81000,1.61080085
0.81500,1.61781500
0.82000,1.62483375
0.82500,1.63185602
0.83000,1.63888091
0.83500,1.64590737
0.84000,1.65293389
0.84500,1.65995843
0.85000,1.66697944
0.85500,1.67399531
0.86000,1.68100446
0.86500,1.68800492
0.87000,1.69499565
0.87500,1.70197587
0.88000,1.70894506
0.88500,1.71590197
0.89000,1.72284592
0.89500,1.72977618
0.90000,1.73669212
0.90500,1.74359266
0.91000,1.75047743
0.91500,1.75734619
0.92000,1.76419904
0.92500,1.77103581
0.93000,1.77785705
0.93500,1.78466357
0.94000,1.79145633
0.94500,1.79823624
0.95000,1.80500450
0.95500,1.81176268
0.96000,1.81851243
0.96500,1.82525520
0.97000,1.83199274
0.97500,1.83872702
0.98000,1.84546027
0.98500,1.85219434
0.99000,1.85893102
0.99500,1.86567213
1.00000,1.87241926
1.00500,1.87917361
1.01000,1.88593635
1.01500,1.89270867
1.02000,1.89949142
1.02500,1.90628473
1.03000,1.91308850
1.03500,1.91990273
1.04000,1.92672681
1.04500,1.93355989
1.05000,1.94040077
1.05500,1.94724898
1.06000,1.95410356
1.06500,1.96096385
1.07000,1.96782872
1.07500,1.97469782
1.08000,1.98157045
1.08500,1.98844600
1.09000,1.99532383
1.09500,2.00220378
1.10000,2.00908599
1.10500,2.01597017
1.11000,2.02285650
1.11500,2.02974512
1.12000,2.03663668
1.12500,2.04353097
1.13000,2.05042804
1.13500,2.05732754
1.14000,2.06422973
1.14500,2.07113436
1.15000,2.07804131
1.15500,2.08495026
1.16000,2.09186097
1.16500,2.09877293
1.17000,2.10568540
1.17500,2.11259784
1.18000,2.11950961
1.18500,2.12642014
1.19000,2.13332860
1.19500,2.14023429
1.20000,2.14713640
1.20500,2.15403414
1.21000,2.16092669
1.21500,2.16781346
1.22000,2.17469377
1.22500,2.18156734
1.23000,2.18843358
1.23500,2.19529262
1.24000,2.20214403
1.24500,2.20898844
1.25000,2.21582595
1.25500,2.22265743
1.26000,2.22948297
1.26500,2.23630342
1.27000,2.24311936
1.27500,2.24993166
1.28000,2.25674074
1.28500,2.26354731
1.29000,2.27035217
1.29500,2.27715609
1.30000,2.28395937
1.30500,2.29076208
1.31000,2.29756447
1.31500,2.30436657
1.32000,2.31116807
1.32500,2.31796861
