r_A,g_NaCl,w_NaCl_kcalmol,g_NaO,g_ClO
2.425000000000000266e+00,3.109037417899564865e-02,2.013063254062811946e+00,6.030714790864782238e+00,0.000000000000000000e+00
2.475000000000000089e+00,1.287148786738274708e-01,1.171319090553152087e+00,5.504939825921590035e+00,0.000000000000000000e+00
2.525000000000000355e+00,4.910870077378829412e-01,3.779690074002793887e-01,4.615948384775649060e+00,0.000000000000000000e+00
2.575000000000000178e+00,1.294245496940276574e+00,-1.961855136999371974e-01,3.615590453186863229e+00,0.000000000000000000e+00
2.625000000000000000e+00,2.392981950270800517e+00,-5.603340629715263255e-01,2.708847645860995801e+00,0.000000000000000000e+00
2.675000000000000266e+00,3.327992473296577991e+00,-7.557527629760669718e-01,1.986965776442104925e+00,8.616503800702970581e-05
2.725000000000000089e+00,4.253414220390246747e+00,-9.011205601985277092e-01,1.415586860066734065e+00,1.300836476423112209e-03
2.775000000000000355e+00,4.726248473521724058e+00,-9.635742437706145136e-01,1.012767530040369346e+00,1.425192666196424714e-02
2.825000000000000178e+00,4.557568815651240612e+00,-9.420419048365233916e-01,7.218465787372230213e-01,7.478567480031736436e-02
2.875000000000000000e+00,4.021628173332893574e+00,-8.679205694352891687e-01,5.360334224517221413e-01,2.753766654445135020e-01
2.925000000000000266e+00,3.526033617015039034e+00,-7.900009715794482634e-01,4.016705370483735771e-01,7.345422930366106717e-01
2.975000000000000089e+00,2.699695033925899157e+00,-6.317868831324917611e-01,3.160414229167439748e-01,1.471554813494267755e+00
3.025000000000000355e+00,2.114176057473827530e+00,-4.869399361304904694e-01,2.591208103519310191e-01,2.311042290194356585e+00
3.075000000000000178e+00,1.665306765339157780e+00,-3.455399684234197188e-01,2.281795953698207424e-01,3.010870841056742186e+00
3.125000000000000000e+00,1.188855954595471331e+00,-1.458619579972225133e-01,2.033423184674956752e-01,3.370595704698685857e+00
3.175000000000000266e+00,9.692024822626577052e-01,-2.483317641911308299e-02,1.987621481673324531e-01,3.335142809088615490e+00
3.225000000000000089e+00,7.570000747657834594e-01,1.215758850585795803e-01,1.971127936898615096e-01,3.023739896224082901e+00
3.275000000000000355e+00,5.731866530022403650e-01,2.863767110238138458e-01,2.043810288880310855e-01,2.597685559835546165e+00
3.325000000000000178e+00,4.671881185586886920e-01,4.075276746573016085e-01,2.200308211012860227e-01,2.142474831117109790e+00
3.375000000000000000e+00,4.233521709033858382e-01,4.659037972572422359e-01,2.448648228429987639e-01,1.731790265748362145e+00
3.425000000000000266e+00,3.935476633639682364e-01,5.091564990447876582e-01,2.779418108308102653e-01,1.399713137234257498e+00
3.475000000000000089e+00,3.293115561479886266e-01,6.147360676390070111e-01,3.136738185214292263e-01,1.149292020797425540e+00
3.525000000000000355e+00,3.172768671220234094e-01,6.367939791518009152e-01,3.642018213512581704e-01,9.761779868526525572e-01
3.575000000000000178e+00,3.585337460188181558e-01,5.643638870437250876e-01,4.172033722668248013e-01,8.411768115905541299e-01
3.625000000000000000e+00,3.434938977565253904e-01,5.897539033552230414e-01,4.786423710519509545e-01,7.616393014775301173e-01
3.675000000000000266e+00,3.435179893562810283e-01,5.897123497535932124e-01,5.440323262344972655e-01,7.046702349262833343e-01
3.725000000000000089e+00,3.887118330517431719e-01,5.164819274031979823e-01,6.205152123992759838e-01,6.719125290637661951e-01
3.775000000000000355e+00,4.658871254153988950e-01,4.091798871665013326e-01,7.004834656640722690e-01,6.630147392116271243e-01
3.825000000000000178e+00,5.084599648585444998e-01,3.573711730250188623e-01,7.855678080987611445e-01,6.578754620521651830e-01
3.875000000000000000e+00,6.034879261850956134e-01,2.558550744083098460e-01,8.630172444551391653e-01,6.674655193468067571e-01
3.925000000000000266e+00,7.602974044115522467e-01,1.190007524486292323e-01,9.420270279050453333e-01,6.835739376143802337e-01
3.975000000000000089e+00,8.606207379344268382e-01,4.556566218791184564e-02,1.022159474171770999e+00,7.021777597472063093e-01
4.025000000000000355e+00,1.032639087916119358e+00,-6.239640848793922417e-02,1.095062967206130722e+00,7.227854527230631598e-01
4.075000000000000178e+00,1.229038867673154956e+00,-1.655567448014833853e-01,1.167914662706763140e+00,7.614843701772262552e-01
4.125000000000000000e+00,1.352542999015866609e+00,-2.222895844076417660e-01,1.233431031614161899e+00,7.860756929546467431e-01
4.175000000000000711e+00,1.596340943864902551e+00,-3.204806715205411605e-01,1.283843166877241204e+00,8.167649327221558897e-01
4.224999999999999645e+00,1.896144351516712012e+00,-4.224523211397596123e-01,1.327599939402318574e+00,8.543329607355221178e-01
4.275000000000000355e+00,2.213456089147068262e+00,-5.141290502818278707e-01,1.366822405168753196e+00,8.889293814099398228e-01
4.325000000000000178e+00,2.427703474544376849e+00,-5.688690877079758401e-01,1.387680414728132527e+00,9.258820661317699319e-01
4.375000000000000000e+00,2.722977596490720131e+00,-6.368746516615126918e-01,1.401832293162127874e+00,9.694915928191260024e-01
4.425000000000000711e+00,2.886474856615954376e+00,-6.714224455219590659e-01,1.394410443134266320e+00,1.002014378442316778e+00
4.474999999999999645e+00,3.117919735070126208e+00,-7.171208315605073214e-01,1.385275018435993655e+00,1.037806794276372679e+00
4.525000000000000355e+00,3.307791897039721540e+00,-7.521454807753031879e-01,1.370077717100128156e+00,1.065196654942545118e+00
4.575000000000000178e+00,3.397489467608127978e+00,-7.679979480560166216e-01,1.342847640346583660e+00,1.090951398762649571e+00
4.625000000000000000e+00,3.580317631274621881e+00,-7.990528980500801737e-01,1.309243083752444248e+00,1.122930345613377678e+00
4.675000000000000711e+00,3.583093979469573309e+00,-7.995121609156268239e-01,1.268062747175668692e+00,1.148390183506315720e+00
4.724999999999999645e+00,3.663263649755159612e+00,-8.126225426598117085e-01,1.223278254129416487e+00,1.159481937868123591e+00
4.775000000000000355e+00,3.555875258747364320e+00,-7.949942091788522180e-01,1.175881098512970624e+00,1.176593207418930920e+00
4.825000000000001066e+00,3.575821835030246643e+00,-7.983084486826210746e-01,1.124472663829065411e+00,1.191867043451678265e+00
4.875000000000000000e+00,3.534583235172599203e+00,-7.914358383231305805e-01,1.079178546974848718e+00,1.195408019695536783e+00
4.925000000000000711e+00,3.441037474501160265e+00,-7.755439840981623867e-01,1.034016753134986644e+00,1.198729710918117197e+00
4.974999999999999645e+00,3.392995309503539669e+00,-7.672136973575141017e-01,9.905097926099443173e-01,1.201735177573594937e+00
5.025000000000000355e+00,3.272408287004617833e+00,-7.457734993103957155e-01,9.485373529994511888e-01,1.203733100481703788e+00
5.075000000000001066e+00,3.178518977180566196e+00,-7.285257689647401946e-01,9.152961680946402057e-01,1.201716734274716369e+00
5.125000000000000000e+00,3.083302153282071689e+00,-7.105058101999530695e-01,8.873829189044926125e-01,1.193054858802073070e+00
5.175000000000000711e+00,2.968112269663164771e+00,-6.879469480972035811e-01,8.609709416969912876e-01,1.171647095456139986e+00
5.224999999999999645e+00,2.690573138212683624e+00,-6.297815689335706235e-01,8.467928300769316241e-01,1.156708375993407589e+00
5.275000000000000355e+00,2.571637330005229316e+00,-6.029944709381800383e-01,8.329433148920682983e-01,1.135290585015256370e+00
5.325000000000001066e+00,2.487703971841439987e+00,-5.833342790350466434e-01,8.221947633574668846e-01,1.106982125697822505e+00
5.375000000000000000e+00,2.221719324819083408e+00,-5.163367862059424773e-01,8.221291720152025251e-01,1.075200344897095261e+00
5.425000000000000711e+00,2.064860000054288935e+00,-4.729556701324632018e-01,8.230436505393597946e-01,1.048146860628584198e+00
5.474999999999999645e+00,1.958698867223003903e+00,-4.416831213582631532e-01,8.272022521394635231e-01,1.016515460897505552e+00
5.525000000000000355e+00,1.872870770688734643e+00,-4.151350671169027340e-01,8.436465218309296965e-01,9.784460223463008477e-01
5.575000000000001066e+00,1.762585580217815417e+00,-3.791767943018919396e-01,8.572940582268544496e-01,9.506849130626962019e-01
5.625000000000000000e+00,1.582593208747099300e+00,-3.153560757356023148e-01,8.672267710065394430e-01,9.224072563648341161e-01
5.675000000000000711e+00,1.547377876200756841e+00,-3.020234073185330548e-01,8.832573998586463748e-01,8.964228202979974691e-01
5.724999999999999645e+00,1.512448664509426610e+00,-2.884958891332337072e-01,8.967169479085300710e-01,8.758668569875164289e-01
5.775000000000000355e+00,1.453821808512867797e+00,-2.650725018143300082e-01,9.160691746008990943e-01,8.646731644012926044e-01
5.825000000000001066e+00,1.477467532817377194e+00,-2.746314616532654629e-01,9.302482720364185775e-01,8.557622651002316783e-01
5.875000000000000000e+00,1.426933534737759190e+00,-2.540119589928769850e-01,9.411821032760112615e-01,8.475521691249799927e-01
5.925000000000000711e+00,1.443315380808211978e+00,-2.607752064669075498e-01,9.573767681097555826e-01,8.532425490502170140e-01
5.974999999999999645e+00,1.424702145515972740e+00,-2.530847264545080799e-01,9.754155909560692228e-01,8.583194342448827729e-01
6.025000000000000355e+00,1.410282954081108375e+00,-2.470577269473425708e-01,9.867360661182216219e-01,8.638470007343794776e-01
6.075000000000001066e+00,1.394595319588141757e+00,-2.404301427146469383e-01,9.935213016107315998e-01,8.749801648244329710e-01
6.125000000000000000e+00,1.434667125876467164e+00,-2.572143954540910826e-01,1.004501464556528667e+00,8.952781738059477634e-01
6.175000000000000711e+00,1.374066909318068630e+00,-2.316439528200634201e-01,1.008361992348389968e+00,9.100742143602090772e-01
6.224999999999999645e+00,1.367121831270182941e+00,-2.286417059239118921e-01,1.013136216601814743e+00,9.345070447291212723e-01
6.275000000000000355e+00,1.372992065802189021e+00,-2.311803089056932159e-01,1.019661276862556143e+00,9.555536971602462959e-01
6.325000000000001066e+00,1.347657252590723331e+00,-2.201454959080855478e-01,1.021867551043647460e+00,9.699588618349507252e-01
6.375000000000000000e+00,1.378899755646606717e+00,-2.337241751948982427e-01,1.027222221202666930e+00,9.922417852870160093e-01
6.425000000000000711e+00,1.382158815016797382e+00,-2.351228737884018538e-01,1.033068754248431143e+00,1.012262497114504223e+00
6.474999999999999645e+00,1.376431212154055173e+00,-2.326625421942151162e-01,1.031494942433961448e+00,1.024627002665360109e+00
6.525000000000000355e+00,1.360785396212789378e+00,-2.258892304578639099e-01,1.030069921104797670e+00,1.034380725805952750e+00
6.575000000000001066e+00,1.362900463014102170e+00,-2.268094139621574523e-01,1.028197953829672162e+00,1.048736050118346474e+00
6.625000000000000000e+00,1.393175928178650658e+00,-2.398268162730792796e-01,1.031134947414075187e+00,1.067121487306615046e+00
6.675000000000000711e+00,1.380589756343216123e+00,-2.344498891493440595e-01,1.029435978618269409e+00,1.069355227971730216e+00
6.724999999999999645e+00,1.363674368938508019e+00,-2.271457535946077577e-01,1.023756015074396508e+00,1.075835668532403755e+00
6.775000000000000355e+00,1.389428778314556023e+00,-2.382310947835017956e-01,1.019344410573597148e+00,1.081641859242225001e+00
6.825000000000001066e+00,1.313702598598957216e+00,-2.050263743715305398e-01,1.014303114722089560e+00,1.089320652226134944e+00
6.875000000000000000e+00,1.353896748944973361e+00,-2.228823014353439602e-01,1.008317386709449259e+00,1.094936166382444620e+00
6.925000000000000711e+00,1.380644560910339713e+00,-2.344734082533950770e-01,9.990423970596181702e-01,1.093406425160269979e+00
6.974999999999999645e+00,1.345888790263651158e+00,-2.193674974160126634e-01,9.976089942672046185e-01,1.096923781924957542e+00
7.025000000000000355e+00,1.345322728715939720e+00,-2.191182543346439637e-01,9.932206242383648798e-01,1.098614705070266817e+00
7.075000000000001066e+00,1.283912578608592758e+00,-1.914362852119242397e-01,9.855303861148421163e-01,1.094798353631791121e+00
7.125000000000000000e+00,1.265730955221205267e+00,-1.829860686866230379e-01,9.809533525211445726e-01,1.091462323748382035e+00
7.175000000000000711e+00,1.251481231421730289e+00,-1.762779838882098105e-01,9.784597868913226248e-01,1.084543502229107004e+00
7.224999999999999645e+00,1.229841478748970873e+00,-1.659435346365500941e-01,9.745078908914236449e-01,1.077813365584200378e+00
7.275000000000000355e+00,1.200903518654700353e+00,-1.518358314079542581e-01,9.702456291791061727e-01,1.073728140791532892e+00
7.325000000000001066e+00,1.163267485007031476e+00,-1.329703046194264937e-01,9.619673790901982491e-01,1.065114521400672087e+00
7.375000000000000000e+00,1.126958423406793086e+00,-1.141823122349717584e-01,9.671285315544814187e-01,1.057190465441859795e+00
7.425000000000000711e+00,1.116806331804794938e+00,-1.088207857787065885e-01,9.650850783047270065e-01,1.048506454633939544e+00
7.474999999999999645e+00,1.100893238018865405e+00,-1.003178940745581837e-01,9.613396297644349886e-01,1.038285790025544220e+00
7.525000000000000355e+00,1.068553314361899487e+00,-8.265224936608801809e-02,9.661413052110264799e-01,1.029789483282677720e+00
7.575000000000001066e+00,1.056285946928538388e+00,-7.581096881979479396e-02,9.652598403804950600e-01,1.015534200816656130e+00
7.625000000000000000e+00,1.028720285174876237e+00,-6.014368701962109764e-02,9.689845270473347316e-01,1.008742614893548550e+00
7.675000000000000711e+00,1.030297947780895784e+00,-6.105163571394285615e-02,9.750880379612267834e-01,9.969750778446151429e-01
7.724999999999999645e+00,1.000727307132636801e+00,-4.379789037847848371e-02,9.730693850914200471e-01,9.923768230117573363e-01
7.775000000000000355e+00,1.018899409844516102e+00,-5.446024395224370596e-02,9.816397675797101652e-01,9.856244651556160807e-01
7.825000000000001066e+00,1.004240332431650451e+00,-4.587414990549099070e-02,9.830245925141967156e-01,9.744384040654978651e-01
7.875000000000000000e+00,9.782615385649570117e-01,-3.034536328999682883e-02,9.899888628736372986e-01,9.675688806919209295e-01
7.925000000000000711e+00,9.766913971629929136e-01,-2.939364188704015474e-02,9.938363005071384482e-01,9.649276739721365237e-01
7.974999999999999645e+00,9.921525064769445290e-01,-3.869926752383660157e-02,1.000195120709744590e+00,9.627159179324964455e-01
8.025000000000000355e+00,9.729076010731533275e-01,-2.709384087781880474e-02,1.001276418777383270e+00,9.575928053211104629e-01
8.074999999999999289e+00,9.743908108548386959e-01,-2.799640369748859769e-02,1.008019296573131829e+00,9.621611244187174838e-01
8.125000000000000000e+00,9.638200452195401224e-01,-2.153365881630302237e-02,1.013748770867884064e+00,9.590261752326770806e-01
8.175000000000000711e+00,9.807924268158281222e-01,-3.187621842626458396e-02,1.017350226270397728e+00,9.598290626014481797e-01
8.225000000000001421e+00,9.592759482903120416e-01,-1.873368019280921559e-02,1.017137696928668955e+00,9.623462156052783323e-01
8.275000000000000355e+00,9.907739066553257201e-01,-3.787543492271506357e-02,1.019185137182631040e+00,9.631088393587128316e-01
8.324999999999999289e+00,9.803924377124252354e-01,-3.163454053809701405e-02,1.026362085810158975e+00,9.679592157702420208e-01
8.375000000000000000e+00,9.602494072976784922e-01,-1.933462022493786375e-02,1.024768585438613933e+00,9.696923102741156208e-01
8.425000000000000711e+00,9.928364025603013676e-01,-3.910752987572958111e-02,1.023968625336460603e+00,9.763486420986108305e-01
8.475000000000001421e+00,1.004384388073412460e+00,-4.595913421552832306e-02,1.026630037138776874e+00,9.835906494728888783e-01
8.525000000000000355e+00,9.799011379455018211e-01,-3.133755675549277503e-02,1.026551327011800963e+00,9.837975619137572236e-01
8.574999999999999289e+00,9.995888093841887034e-01,-4.312345417846314560e-02,1.024691228883246819e+00,9.896096696532586945e-01
8.625000000000000000e+00,9.934094221877259878e-01,-3.944938634004561268e-02,1.022401771265316173e+00,9.947736965187132796e-01
8.675000000000000711e+00,1.003705093141670668e+00,-4.555828354581363537e-02,1.019610736603335122e+00,9.970577139889076346e-01
8.725000000000001421e+00,1.002441857465365516e+00,-4.481212866907715447e-02,1.018071769711413888e+00,1.006818837658361776e+00
8.775000000000000355e+00,9.868952475925342194e-01,-3.555143661612011896e-02,1.014326205723946828e+00,1.008526120872379250e+00
8.824999999999999289e+00,9.914439493677664750e-01,-3.827598646149611011e-02,1.014452866062065084e+00,1.010586730474926087e+00
8.875000000000000000e+00,9.768223322314889545e-01,-2.947306498013588932e-02,1.010947920644913456e+00,1.015754341548212647e+00
8.925000000000000711e+00,9.859924651131758422e-01,-3.500920096522772140e-02,1.007153157000223453e+00,1.020539206542973920e+00
8.975000000000001421e+00,9.564528114093875377e-01,-1.698743382910762947e-02,1.003022754745592771e+00,1.022666953879127316e+00
9.025000000000000355e+00,9.551440018240731078e-01,-1.617612253664678368e-02,1.000352534965046836e+00,1.024859142050541294e+00
9.074999999999999289e+00,9.667101580533787875e-01,-2.330762691755291355e-02,9.949524098526072446e-01,1.022808342146452443e+00
9.125000000000000000e+00,9.503810813475082053e-01,-1.321424669928314422e-02,9.927104716911916427e-01,1.025549133370144528e+00
9.175000000000000711e+00,9.266119588702059762e-01,1.792307683965030374e-03,9.877603165954499387e-01,1.025823310076749983e+00
9.225000000000001421e+00,9.344538577241692234e-01,-3.200781903514651749e-03,9.903481096210066115e-01,1.021901472150266610e+00
9.275000000000000355e+00,9.392837015888151342e-01,-6.255228770329884780e-03,9.841884978659446448e-01,1.023231784029625668e+00
9.324999999999999289e+00,9.143880476342285402e-01,9.660411178445432734e-03,9.856908053692080562e-01,1.022028569477828386e+00
9.375000000000000000e+00,9.070009194492210103e-01,1.446639825676183932e-02,9.825685838988895693e-01,1.020056135617037452e+00
9.425000000000000711e+00,9.083376438089421079e-01,1.359384570816676852e-02,9.831681277294497256e-01,1.019076690805976959e+00
9.475000000000001421e+00,8.990308584662513036e-01,1.969573199944869846e-02,9.821916501386261933e-01,1.012692548342932097e+00
9.525000000000000355e+00,9.102735559688176492e-01,1.233244452410605513e-02,9.797044176609759347e-01,1.013456160252903304e+00
9.575000000000001066e+00,9.020380513329271377e-01,1.771722021885537013e-02,9.810286908849612519e-01,1.009916168429603633e+00
9.625000000000000000e+00,8.945408546080159118e-01,2.266217603472471531e-02,9.803913184408545867e-01,1.007344381358335150e+00
9.675000000000000711e+00,8.886150063321363035e-01,2.660012519487174598e-02,9.824197513054193642e-01,1.004470868366803327e+00
9.725000000000001421e+00,8.803468768748479167e-01,3.213871547737751078e-02,9.851066548796242328e-01,1.001261858124162574e+00
9.775000000000000355e+00,8.822469020510873561e-01,3.086135176415723269e-02,9.852265993828129842e-01,1.000769552041965493e+00
9.825000000000001066e+00,8.579007422076555534e-01,4.744117874918504785e-02,9.899409931688608610e-01,9.973610421660485947e-01
9.875000000000000000e+00,8.923590015166641409e-01,2.410905695972169471e-02,9.886314439019557865e-01,9.969671308767320550e-01
9.925000000000000711e+00,8.800264523403522610e-01,3.235440461331016981e-02,9.918819010383211898e-01,9.975194904310866750e-01
9.975000000000001421e+00,8.770834378106376894e-01,3.433913341914666961e-02,9.938630073225995787e-01,9.951581298835964207e-01
1.002500000000000036e+01,8.686974233423280234e-01,4.003128561400344509e-02,9.954629022227021728e-01,9.900108434572340022e-01
1.007500000000000107e+01,8.766455070909099367e-01,3.463503700891173986e-02,9.970348047663151192e-01,9.933193231771145770e-01
1.012500000000000000e+01,8.755885640201535036e-01,3.534980782453463199e-02,9.970115255666197607e-01,9.916726442556605958e-01
1.017500000000000071e+01,8.602714881182924600e-01,4.580614819039251218e-02,1.001953135868008049e+00,9.917691520295663921e-01
1.022500000000000142e+01,8.700223445065395911e-01,3.912832706583567466e-02,1.002068074285942023e+00,9.898072888780407030e-01
1.027500000000000036e+01,8.668792611474803733e-01,4.127264135965226510e-02,1.004741946122023055e+00,9.914652534421470875e-01
1.032500000000000107e+01,8.560382571022998599e-01,4.872884971144748889e-02,1.005612869049264946e+00,9.937889338379860549e-01
1.037500000000000000e+01,8.740291189230955382e-01,3.640597904391480732e-02,1.003531476446520410e+00,9.940246597334719825e-01
1.042500000000000071e+01,8.719740152882731188e-01,3.780072847473954500e-02,1.010320530675767214e+00,9.962336427138249739e-01
1.047500000000000142e+01,8.754378818728947298e-01,3.545177875449297134e-02,1.007887464477190242e+00,9.965495851040792052e-01
1.052500000000000036e+01,8.852956332268153705e-01,2.881746433467360924e-02,1.009078412020280702e+00,9.940927786518514164e-01
1.057500000000000107e+01,8.829727111037668497e-01,3.037412521537195820e-02,1.011032531164569148e+00,9.976714102042562038e-01
1.062500000000000000e+01,8.826786937730464189e-01,3.057144709966826135e-02,1.009009205292318523e+00,9.994675103669328209e-01
1.067500000000000071e+01,8.669085252666470787e-01,4.125264058570950187e-02,1.011825535567388634e+00,1.000910317815800532e+00
1.072500000000000142e+01,8.755344103552386015e-01,3.538645314225620508e-02,1.012215628966654846e+00,1.001825417734768520e+00
1.077500000000000036e+01,8.826836866713925200e-01,3.056809570063298565e-02,1.009207379607016453e+00,1.000835865313451034e+00
1.082500000000000107e+01,8.878109649664320813e-01,2.713646322451632176e-02,1.009619286594303222e+00,1.003804992480435088e+00
1.087500000000000000e+01,8.832410599895634817e-01,3.019408736577533503e-02,1.009576051189433166e+00,1.004896037718322477e+00
1.092500000000000071e+01,8.894405029686468511e-01,2.604998002031531923e-02,1.005499776999638328e+00,1.005282808372093495e+00
1.097500000000000142e+01,8.925495541177320691e-01,2.398255239530444616e-02,1.006499587235587967e+00,1.003945227631726000e+00
1.102500000000000036e+01,8.876686724978678500e-01,2.723143039592534898e-02,1.006739916974874083e+00,1.004886715404480713e+00
1.107500000000000107e+01,8.946714094531806882e-01,2.257571141966671635e-02,1.004966004980712091e+00,1.004612444029295837e+00
1.112500000000000000e+01,8.684584430639119557e-01,4.019430173773516635e-02,1.005735607795933850e+00,1.005911633115309067e+00
1.117500000000000071e+01,8.867835802223567043e-01,2.782249037307713002e-02,1.004426909847534244e+00,1.003898611453690748e+00
1.122500000000000142e+01,8.840705846957434000e-01,2.963789694835529398e-02,1.001103396305258686e+00,1.007610094529191258e+00
1.127500000000000036e+01,8.789437002800195575e-01,3.308382498337902877e-02,1.001360846226217349e+00,1.005200568801498440e+00
1.132500000000000107e+01,8.877719719013558164e-01,2.716248600484449938e-02,9.989979423895601895e-01,1.003385535673342099e+00
1.137500000000000000e+01,8.679735190507282816e-01,4.052522188936484582e-02,9.996939259888873996e-01,1.004848363005793388e+00
1.142500000000000071e+01,8.845554538327956573e-01,2.931303726146912425e-02,1.002411596091181023e+00,1.003866481896328100e+00
1.147500000000000142e+01,8.938733446508914104e-01,2.310445567032247405e-02,9.980966540774017792e-01,1.002501401193775399e+00
1.152500000000000036e+01,8.927587286612779227e-01,2.384371613852682981e-02,9.969861128461229294e-01,1.001348081824446234e+00
1.157500000000000107e+01,8.819921119702454071e-01,3.103248421960540238e-02,9.983701746575497360e-01,9.994899998448120160e-01
1.162500000000000000e+01,8.644434855194920164e-01,4.293976118488071481e-02,9.973043497290573489e-01,9.997164015631462286e-01
1.167500000000000071e+01,8.878229259472292245e-01,2.712848106042635432e-02,9.975213884381648466e-01,1.002093162936082749e+00
1.172500000000000142e+01,8.719547842486504718e-01,3.781379563738708482e-02,9.955635886537752555e-01,1.000806583743926170e+00
1.177500000000000036e+01,8.888787071232183701e-01,2.642432852404860699e-02,9.948703992139378283e-01,9.992017940405756304e-01
1.182500000000000107e+01,8.836658969968825827e-01,2.990917194713478555e-02,9.986377615027907106e-01,9.980968640716828544e-01
