seg,nNa,nCl,frames,D_O_A2ps,D_Na_A2ps,D_Cl_A2ps,kNE_Sm,kOns_Sm,t_Na,sNaNa,sClCl,sNaCl
seg1,109,109,1601,1.168998e-01,5.715333e-02,8.173559e-02,18.1377,10.8471,0.5462,4.318631e+01,3.816797e+01,1.351616e+01
seg2,109,109,1601,1.128561e-01,5.592064e-02,7.276195e-02,16.8048,25.0289,0.4808,4.641654e+01,5.121774e+01,-1.385509e+01
seg3,109,109,1601,1.120780e-01,4.432160e-02,7.117470e-02,15.0828,8.3020,0.2537,1.273248e+01,3.321486e+01,2.185517e+00
seg4,109,109,1601,1.007539e-01,4.974043e-02,6.340934e-02,14.7764,8.7925,0.3824,3.516200e+01,4.552000e+01,1.832470e+01
seg5,109,109,1601,1.166678e-01,4.365614e-02,6.414490e-02,14.0779,10.2667,0.0692,2.561234e+01,6.990820e+01,2.205256e+01
