# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N1024/seg3/H2O-1024_feature-nnp-chebyshev_seg3-pos-1.xyz
# species: O   n_atoms: 1024   n_frames: 20001
# cell_ang: 49.6800 24.8400 24.8400
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.800804
# D_PBC_ang2_ps: 0.28980070
# YH_correction_ang2_ps: 0.02487637
# D_0_ang2_ps: 0.31467707
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00112654
0.01000,0.00435945
0.01500,0.00960096
0.02000,0.01667067
0.02500,0.02547202
0.03000,0.03575351
0.03500,0.04731282
0.04000,0.05997506
0.04500,0.07361091
0.05000,0.08802938
0.05500,0.10302435
0.06000,0.11846535
0.06500,0.13424422
0.07000,0.15023949
0.07500,0.16631211
0.08000,0.18240521
0.08500,0.19849669
0.09000,0.21454621
0.09500,0.23050068
0.10000,0.24635799
0.10500,0.26215350
0.11000,0.27789499
0.11500,0.29357161
0.12000,0.30920526
0.12500,0.32484331
0.13000,0.34050764
0.13500,0.35618927
0.14000,0.37190227
0.14500,0.38767696
0.15000,0.40352217
0.15500,0.41941560
0.16000,0.43534937
0.16500,0.45133362
0.17000,0.46736021
0.17500,0.48339789
0.18000,0.49942444
0.18500,0.51543877
0.19000,0.53142776
0.19500,0.54736069
0.20000,0.56321529
0.20500,0.57898891
0.21000,0.59467421
0.21500,0.61024854
0.22000,0.62569715
0.22500,0.64102156
0.23000,0.65622177
0.23500,0.67128443
0.24000,0.68620048
0.24500,0.70097444
0.25000,0.71560946
0.25500,0.73009776
0.26000,0.74443256
0.26500,0.75861806
0.27000,0.77265768
0.27500,0.78654557
0.28000,0.80027580
0.28500,0.81385082
0.29000,0.82727393
0.29500,0.84054090
0.30000,0.85364742
0.30500,0.86659589
0.31000,0.87939033
0.31500,0.89202934
0.32000,0.90451100
0.32500,0.91683898
0.33000,0.92901865
0.33500,0.94105163
0.34000,0.95293855
0.34500,0.96468439
0.35000,0.97629554
0.35500,0.98777541
0.36000,0.99912626
0.36500,1.01035319
0.37000,1.02146245
0.37500,1.03245789
0.38000,1.04334211
0.38500,1.05411959
0.39000,1.06479562
0.39500,1.07537376
0.40000,1.08585634
0.40500,1.09624705
0.41000,1.10655019
0.41500,1.11676899
0.42000,1.12690573
0.42500,1.13696372
0.43000,1.14694679
0.43500,1.15685807
0.44000,1.16670012
0.44500,1.17647617
0.45000,1.18618995
0.45500,1.19584465
0.46000,1.20544306
0.46500,1.21498832
0.47000,1.22448383
0.47500,1.23393258
0.48000,1.24333729
0.48500,1.25270076
0.49000,1.26202591
0.49500,1.27131534
0.50000,1.28057136
0.50500,1.28979633
0.51000,1.29899261
0.51500,1.30816225
0.52000,1.31730716
0.52500,1.32642924
0.53000,1.33553030
0.53500,1.34461202
