# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N128/seg4/H2O-128_feature-nnp-chebyshev_seg4-1.stress
# n_molecules: 128
# volume_ang3: 3831.7290
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.687979
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95821875,0.02226384
1.000,0.83779333,0.04268349
1.500,0.65281907,0.05963091
2.000,0.42465504,0.07188118
2.500,0.17913891,0.07874598
3.000,-0.05661153,0.08013905
3.500,-0.25734766,0.07656951
4.000,-0.40241636,0.06906836
4.500,-0.47781730,0.05906060
5.000,-0.47746529,0.04819958
5.500,-0.40362004,0.03818214
6.000,-0.26649954,0.03056325
6.500,-0.08312577,0.02658821
7.000,0.12451658,0.02705880
7.500,0.33187834,0.03224775
8.000,0.51460033,0.04187174
8.500,0.65134071,0.05512783
9.000,0.72632573,0.07079112
9.500,0.73125861,0.08736303
10.000,0.66628232,0.10325229
10.500,0.53983345,0.11696514
11.000,0.36741578,0.12728006
11.500,0.16951102,0.13338461
12.000,-0.03102513,0.13495912
12.500,-0.21169113,0.13219957
13.000,-0.35284093,0.12578116
13.500,-0.43969967,0.11677042
14.000,-0.46374038,0.10649881
14.500,-0.42335907,0.09641299
15.000,-0.32384910,0.08791766
15.500,-0.17671580,0.08222652
16.000,0.00159947,0.08023554
16.500,0.19148525,0.08243081
17.000,0.37227274,0.08884042
17.500,0.52450047,0.09903622
18.000,0.63208726,0.11218597
18.500,0.68414522,0.12715080
19.000,0.67618379,0.14261697
19.500,0.61052687,0.15724615
20.000,0.49588186,0.16982539
20.500,0.34613376,0.17939863
21.000,0.17855667,0.18536407
21.500,0.01171068,0.18752730
22.000,-0.13668985,0.18610636
22.500,-0.25168181,0.18169079
23.000,-0.32254127,0.17516220
23.500,-0.34373598,0.16758700
24.000,-0.31529253,0.16009422
24.500,-0.24258339,0.15375148
25.000,-0.13558279,0.14945195
25.500,-0.00767669,0.14782317
26.000,0.12585441,0.14916678
26.500,0.24952946,0.15343468
27.000,0.34936251,0.16024375
27.500,0.41437418,0.16892700
28.000,0.43774530,0.17861512
28.500,0.41747734,0.18833852
29.000,0.35648675,0.19713806
29.500,0.26213524,0.20417144
30.000,0.14527280,0.20880344
30.500,0.01892864,0.21067032
31.000,-0.10318051,0.20971242
31.500,-0.20814851,0.20617278
32.000,-0.28522409,0.20056342
32.500,-0.32687327,0.19360421
33.000,-0.32947074,0.18614195
33.500,-0.29357199,0.17905831
34.000,-0.22375607,0.17317658
34.500,-0.12806474,0.16917658
35.000,-0.01709727,0.16752617
35.500,0.09714930,0.16843631
36.000,0.20257762,0.17184404
36.500,0.28829010,0.17742493
37.000,0.34575041,0.18463361
37.500,0.36967550,0.19276760
38.000,0.35855577,0.20104718
38.500,0.31474421,0.20870222
39.000,0.24410831,0.21505606
39.500,0.15529274,0.21959702
40.000,0.05868688,0.22202985
40.500,-0.03477642,0.22230170
41.000,-0.11484993,0.22060053
41.500,-0.17309162,0.21732680
42.000,-0.20375523,0.21304226
42.500,-0.20436211,0.20840220
43.000,-0.17590028,0.20407883
43.500,-0.12263711,0.20068463
44.000,-0.05157185,0.19870397
44.500,0.02840760,0.19844061
45.000,0.10756750,0.19998657
