# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/master/N64/seg1/H2O-64_master_seg1-pos-1.xyz
# species: O   n_atoms: 64   n_frames: 20001
# cell_ang: 12.4200 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.563741
# D_PBC_ang2_ps: 0.29800465
# YH_correction_ang2_ps: 0.08904448
# D_0_ang2_ps: 0.38704913
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00115154
0.01000,0.00445704
0.01500,0.00981686
0.02000,0.01704750
0.02500,0.02604993
0.03000,0.03656884
0.03500,0.04839719
0.04000,0.06135713
0.04500,0.07531560
0.05000,0.09008008
0.05500,0.10544105
0.06000,0.12126702
0.06500,0.13744710
0.07000,0.15385810
0.07500,0.17035743
0.08000,0.18688546
0.08500,0.20341729
0.09000,0.21990970
0.09500,0.23630644
0.10000,0.25260211
0.10500,0.26882953
0.11000,0.28499360
0.11500,0.30108043
0.12000,0.31710915
0.12500,0.33312511
0.13000,0.34914853
0.13500,0.36516877
0.14000,0.38119859
0.14500,0.39726779
0.15000,0.41338496
0.15500,0.42952758
0.16000,0.44568739
0.16500,0.46187490
0.17000,0.47808243
0.17500,0.49427906
0.18000,0.51044249
0.18500,0.52657224
0.19000,0.54265560
0.19500,0.55866216
0.20000,0.57456934
0.20500,0.59037490
0.21000,0.60607164
0.21500,0.62163731
0.22000,0.63705692
0.22500,0.65233287
0.23000,0.66746581
0.23500,0.68244399
0.24000,0.69725924
0.24500,0.71191818
0.25000,0.72642578
0.25500,0.74077665
0.26000,0.75496594
0.26500,0.76900026
0.27000,0.78288534
0.27500,0.79661739
0.28000,0.81019206
0.28500,0.82361314
0.29000,0.83688485
0.29500,0.85000369
0.30000,0.86296527
0.30500,0.87577213
0.31000,0.88842780
0.31500,0.90093040
0.32000,0.91327669
0.32500,0.92546904
0.33000,0.93751107
0.33500,0.94940256
0.34000,0.96114250
0.34500,0.97273416
0.35000,0.98418289
0.35500,0.99549089
0.36000,1.00665979
0.36500,1.01769378
0.37000,1.02859876
0.37500,1.03937796
0.38000,1.05003383
0.38500,1.06057084
0.39000,1.07099425
0.39500,1.08130752
0.40000,1.09151299
0.40500,1.10161461
0.41000,1.11161685
0.41500,1.12152255
0.42000,1.13133384
0.42500,1.14105395
0.43000,1.15068692
0.43500,1.16023527
0.44000,1.16970116
0.44500,1.17908756
0.45000,1.18839814
0.45500,1.19763536
0.46000,1.20680134
0.46500,1.21589885
0.47000,1.22493139
0.47500,1.23390163
0.48000,1.24281222
0.48500,1.25166646
0.49000,1.26046844
0.49500,1.26922152
0.50000,1.27792900
0.50500,1.28659426
0.51000,1.29522141
0.51500,1.30381362
0.52000,1.31237405
0.52500,1.32090561
0.53000,1.32941220
0.53500,1.33789667
0.54000,1.34636174
0.54500,1.35480981
0.55000,1.36324389
0.55500,1.37166601
0.56000,1.38007784
0.56500,1.38848044
0.57000,1.39687508
0.57500,1.40526226
0.58000,1.41364227
0.58500,1.42201501
0.59000,1.43038046
0.59500,1.43873816
0.60000,1.44708736
0.60500,1.45542742
0.61000,1.46375789
0.61500,1.47207846
0.62000,1.48038841
0.62500,1.48868769
0.63000,1.49697631
0.63500,1.50525499
0.64000,1.51352374
0.64500,1.52178338
0.65000,1.53003474
0.65500,1.53827925
0.66000,1.54651773
0.66500,1.55475131
0.67000,1.56298131
0.67500,1.57120900
0.68000,1.57943515
0.68500,1.58766023
0.69000,1.59588515
0.69500,1.60411036
0.70000,1.61233605
0.70500,1.62056177
0.71000,1.62878753
0.71500,1.63701285
0.72000,1.64523724
0.72500,1.65345976
0.73000,1.66168012
0.73500,1.66989782
0.74000,1.67811230
0.74500,1.68632264
0.75000,1.69452840
0.75500,1.70272930
0.76000,1.71092516
0.76500,1.71911594
0.77000,1.72730207
0.77500,1.73548410
0.78000,1.74366241
0.78500,1.75183719
0.79000,1.76000890
0.79500,1.76817816
0.80000,1.77634562
0.80500,1.78451214
0.81000,1.79267855
0.81500,1.80084616
0.82000,1.80901575
0.82500,1.81718847
0.83000,1.82536464
0.83500,1.83354489
0.84000,1.84172929
0.84500,1.84991839
0.85000,1.85811221
0.85500,1.86631123
0.86000,1.87451536
0.86500,1.88272505
0.87000,1.89094007
0.87500,1.89916043
0.88000,1.90738541
0.88500,1.91561483
0.89000,1.92384807
0.89500,1.93208480
0.90000,1.94032413
0.90500,1.94856558
0.91000,1.95680848
0.91500,1.96505246
0.92000,1.97329700
0.92500,1.98154196
0.93000,1.98978719
0.93500,1.99803245
0.94000,2.00627743
0.94500,2.01452186
0.95000,2.02276552
0.95500,2.03100815
0.96000,2.03924933
0.96500,2.04748884
0.97000,2.05572602
0.97500,2.06396056
0.98000,2.07219157
0.98500,2.08041879
0.99000,2.08864140
0.99500,2.09685905
1.00000,2.10507088
1.00500,2.11327659
1.01000,2.12147548
1.01500,2.12966685
1.02000,2.13784976
1.02500,2.14602321
1.03000,2.15418648
1.03500,2.16233836
1.04000,2.17047805
1.04500,2.17860476
1.05000,2.18671827
1.05500,2.19481835
1.06000,2.20290499
1.06500,2.21097893
1.07000,2.21904074
1.07500,2.22709158
1.08000,2.23513196
1.08500,2.24316336
1.09000,2.25118669
1.09500,2.25920336
1.10000,2.26721429
1.10500,2.27522096
1.11000,2.28322474
1.11500,2.29122670
1.12000,2.29922798
1.12500,2.30722918
1.13000,2.31523130
1.13500,2.32323445
1.14000,2.33123902
1.14500,2.33924457
1.15000,2.34725101
1.15500,2.35525776
1.16000,2.36326421
1.16500,2.37126947
1.17000,2.37927240
1.17500,2.38727212
1.18000,2.39526768
1.18500,2.40325853
1.19000,2.41124389
1.19500,2.41922335
1.20000,2.42719714
1.20500,2.43516563
1.21000,2.44312939
1.21500,2.45108892
1.22000,2.45904536
1.22500,2.46699947
1.23000,2.47495232
1.23500,2.48290454
