# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N512/seg5/H2O-512_feature-nnp-chebyshev_seg5-pos-1.xyz
# species: O   n_atoms: 512   n_frames: 20001
# cell_ang: 24.8400 24.8400 24.8400
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.613599
# D_PBC_ang2_ps: 0.27262043
# YH_correction_ang2_ps: 0.04090458
# D_0_ang2_ps: 0.31352502
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00113924
0.01000,0.00440912
0.01500,0.00971122
0.02000,0.01686458
0.02500,0.02577240
0.03000,0.03618231
0.03500,0.04789018
0.04000,0.06072077
0.04500,0.07454356
0.05000,0.08916734
0.05500,0.10438400
0.06000,0.12006269
0.06500,0.13609390
0.07000,0.15235518
0.07500,0.16870526
0.08000,0.18508563
0.08500,0.20147296
0.09000,0.21782530
0.09500,0.23408776
0.10000,0.25025625
0.10500,0.26636528
0.11000,0.28242137
0.11500,0.29841236
0.12000,0.31435900
0.12500,0.33030842
0.13000,0.34628248
0.13500,0.36227192
0.14000,0.37829075
0.14500,0.39436991
0.15000,0.41051921
0.15500,0.42671695
0.16000,0.44295587
0.16500,0.45924718
0.17000,0.47558405
0.17500,0.49193592
0.18000,0.50828101
0.18500,0.52461884
0.19000,0.54093718
0.19500,0.55720551
0.20000,0.57340157
0.20500,0.58952267
0.21000,0.60556194
0.21500,0.62149656
0.22000,0.63731140
0.22500,0.65300747
0.23000,0.66858490
0.23500,0.68403000
0.24000,0.69933334
0.24500,0.71449905
0.25000,0.72953054
0.25500,0.74441997
0.26000,0.75916040
0.26500,0.77375568
0.27000,0.78820934
0.27500,0.80251545
0.28000,0.81666775
0.28500,0.83066833
0.29000,0.84452031
0.29500,0.85821922
0.30000,0.87176020
0.30500,0.88514504
0.31000,0.89837731
0.31500,0.91145519
0.32000,0.92437607
0.32500,0.93714290
0.33000,0.94976056
0.33500,0.96223031
0.34000,0.97455238
0.34500,0.98673121
0.35000,0.99877300
0.35500,1.01068112
0.36000,1.02245779
0.36500,1.03410777
0.37000,1.04563736
0.37500,1.05705047
0.38000,1.06834989
0.38500,1.07953997
0.39000,1.09062623
0.39500,1.10161257
0.40000,1.11250175
0.40500,1.12329746
0.41000,1.13400401
0.41500,1.14462462
0.42000,1.15516151
0.42500,1.16561751
0.43000,1.17599599
0.43500,1.18629977
0.44000,1.19653121
0.44500,1.20669308
0.45000,1.21678874
0.45500,1.22682124
0.46000,1.23679343
0.46500,1.24670827
0.47000,1.25656911
0.47500,1.26637917
0.48000,1.27614163
0.48500,1.28585960
0.49000,1.29553635
0.49500,1.30517494
0.50000,1.31477834
0.50500,1.32434930
0.51000,1.33389032
0.51500,1.34340382
0.52000,1.35289201
0.52500,1.36235697
0.53000,1.37180038
0.53500,1.38122399
0.54000,1.39062932
0.54500,1.40001789
0.55000,1.40939079
0.55500,1.41874915
0.56000,1.42809410
0.56500,1.43742661
0.57000,1.44674736
0.57500,1.45605693
0.58000,1.46535615
0.58500,1.47464561
0.59000,1.48392578
0.59500,1.49319703
0.60000,1.50246005
0.60500,1.51171542
0.61000,1.52096353
0.61500,1.53020465
0.62000,1.53943926
0.62500,1.54866779
0.63000,1.55789029
0.63500,1.56710678
0.64000,1.57631747
0.64500,1.58552271
0.65000,1.59472249
0.65500,1.60391683
0.66000,1.61310596
0.66500,1.62229016
0.67000,1.63146944
0.67500,1.64064372
0.68000,1.64981313
0.68500,1.65897796
0.69000,1.66813833
0.69500,1.67729430
0.70000,1.68644610
0.70500,1.69559420
0.71000,1.70473884
0.71500,1.71388018
0.72000,1.72301842
0.72500,1.73215392
0.73000,1.74128687
0.73500,1.75041723
0.74000,1.75954508
0.74500,1.76867049
0.75000,1.77779347
0.75500,1.78691375
0.76000,1.79603115
0.76500,1.80514553
0.77000,1.81425658
0.77500,1.82336375
0.78000,1.83246641
0.78500,1.84156421
0.79000,1.85065661
0.79500,1.85974307
0.80000,1.86882295
0.80500,1.87789588
0.81000,1.88696145
0.81500,1.89601907
0.82000,1.90506823
0.82500,1.91410861
0.83000,1.92314011
0.83500,1.93216251
0.84000,1.94117569
0.84500,1.95017965
0.85000,1.95917456
0.85500,1.96816041
0.86000,1.97713714
0.86500,1.98610489
0.87000,1.99506389
0.87500,2.00401434
0.88000,2.01295638
0.88500,2.02189034
0.89000,2.03081660
0.89500,2.03973540
0.90000,2.04864686
0.90500,2.05755110
0.91000,2.06644824
0.91500,2.07533838
0.92000,2.08422155
0.92500,2.09309787
0.93000,2.10196738
0.93500,2.11083019
0.94000,2.11968634
0.94500,2.12853599
0.95000,2.13737928
0.95500,2.14621631
0.96000,2.15504724
0.96500,2.16387228
0.97000,2.17269169
0.97500,2.18150563
0.98000,2.19031436
0.98500,2.19911797
0.99000,2.20791673
0.99500,2.21671069
1.00000,2.22550008
1.00500,2.23428491
1.01000,2.24306532
1.01500,2.25184123
1.02000,2.26061260
1.02500,2.26937936
1.03000,2.27814140
1.03500,2.28689857
1.04000,2.29565076
1.04500,2.30439801
1.05000,2.31314038
1.05500,2.32187785
1.06000,2.33061038
1.06500,2.33933800
1.07000,2.34806074
1.07500,2.35677858
1.08000,2.36549156
1.08500,2.37419995
1.09000,2.38290394
1.09500,2.39160373
1.10000,2.40029946
1.10500,2.40899157
1.11000,2.41768031
1.11500,2.42636596
1.12000,2.43504869
1.12500,2.44372882
1.13000,2.45240657
1.13500,2.46108195
1.14000,2.46975508
1.14500,2.47842593
1.15000,2.48709467
1.15500,2.49576106
1.16000,2.50442521
1.16500,2.51308688
1.17000,2.52174617
1.17500,2.53040264
1.18000,2.53905622
1.18500,2.54770658
1.19000,2.55635359
1.19500,2.56499685
1.20000,2.57363612
1.20500,2.58227119
1.21000,2.59090192
1.21500,2.59952822
1.22000,2.60815003
1.22500,2.61676754
1.23000,2.62538083
1.23500,2.63399025
1.24000,2.64259603
1.24500,2.65119876
1.25000,2.65979872
1.25500,2.66839652
1.26000,2.67699250
1.26500,2.68558729
1.27000,2.69418111
1.27500,2.70277450
1.28000,2.71136769
