# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N512/seg5/H2O-512_feature-nnp-chebyshev_seg5-1.stress
# n_molecules: 512
# volume_ang3: 15326.9159
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.613599
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95764793,0.02262973
1.000,0.83557223,0.04335873
1.500,0.64804197,0.06050879
2.000,0.41668205,0.07281663
2.500,0.16765691,0.07957138
3.000,-0.07156359,0.08068218
3.500,-0.27538822,0.07667154
4.000,-0.42286140,0.06860002
4.500,-0.49974513,0.05793501
5.000,-0.49979992,0.04638062
5.500,-0.42522753,0.03568763
6.000,-0.28629160,0.02746271
6.500,-0.10016370,0.02299542
7.000,0.11092641,0.02311984
7.500,0.32210813,0.02812557
8.000,0.50865427,0.03772889
8.500,0.64884663,0.05110920
9.000,0.72656837,0.06700851
9.500,0.73325173,0.08388352
10.000,0.66887096,0.10009157
10.500,0.54181324,0.11408666
11.000,0.36765496,0.12459979
11.500,0.16706169,0.13078093
12.000,-0.03683736,0.13228628
12.500,-0.22120603,0.12930339
13.000,-0.36603476,0.12251509
13.500,-0.45618916,0.11301047
14.000,-0.48281807,0.10215587
14.500,-0.44405717,0.09144152
15.000,-0.34502782,0.08231997
15.500,-0.19717028,0.07605235
16.000,-0.01697808,0.07357687
16.500,0.17576844,0.07541243
17.000,0.36012846,0.08160721
17.500,0.51629186,0.09173832
18.000,0.62778893,0.10496350
18.500,0.68334570,0.12011976
19.000,0.67812934,0.13585793
19.500,0.61420078,0.15079682
20.000,0.50010902,0.16367785
20.500,0.34969869,0.17350133
21.000,0.18032342,0.17962820
21.500,0.01073340,0.18183675
22.000,-0.14107494,0.18033005
22.500,-0.25979093,0.17569618
23.000,-0.33430968,0.16882858
23.500,-0.35872025,0.16081740
24.000,-0.33270920,0.15282472
24.500,-0.26138237,0.14595723
25.000,-0.15455032,0.14114919
25.500,-0.02555884,0.13906719
26.000,0.11022008,0.14004584
26.500,0.23708906,0.14406062
27.000,0.34074277,0.15074015
27.500,0.40981389,0.15941632
28.000,0.43706909,0.16920600
28.500,0.42011429,0.17911474
29.000,0.36153052,0.18815028
29.500,0.26843848,0.19543250
30.000,0.15156519,0.20028759
30.500,0.02394651,0.20231645
31.000,-0.10056594,0.20143075
31.500,-0.20881653,0.19785440
32.000,-0.28971475,0.19209155
32.500,-0.33533091,0.18486624
33.000,-0.34162683,0.17704085
33.500,-0.30876956,0.16952249
34.000,-0.24101470,0.16316718
34.500,-0.14618097,0.15869133
35.000,-0.03477086,0.15659959
35.500,0.08117630,0.15713602
36.000,0.18938484,0.16026362
36.500,0.27866175,0.16567407
37.000,0.34009086,0.17282664
37.500,0.36796721,0.18101154
38.000,0.36036367,0.18943079
38.500,0.31926557,0.19728707
39.000,0.25026205,0.20387061
39.500,0.16183813,0.20863434
40.000,0.06435897,0.21124910
40.500,-0.03112899,0.21163323
41.000,-0.11413938,0.20995398
41.500,-0.17589097,0.20660133
42.000,-0.21023492,0.20213785
42.500,-0.21427031,0.19723071
43.000,-0.18859016,0.19257379
43.500,-0.13713880,0.18880847
44.000,-0.06670182,0.18645215
44.500,0.01391192,0.18584192
45.000,0.09490365,0.18709979
45.500,0.16661549,0.19012286
46.000,0.22062882,0.19459926
46.500,0.25070268,0.20004769
47.000,0.25344398,0.20587545
47.500,0.22863505,0.21144812
48.000,0.17918749,0.21616240
48.500,0.11073794,0.21951384
49.000,0.03094465,0.22115164
49.500,-0.05142365,0.22091491
50.000,-0.12749536,0.21884667
50.500,-0.18928369,0.21518481
51.000,-0.23054652,0.21033172
51.500,-0.24742911,0.20480649
52.000,-0.23882702,0.19918554
52.500,-0.20643741,0.19403844
53.000,-0.15450012,0.18986613
53.500,-0.08926251,0.18704832
54.000,-0.01823097,0.18580573
54.500,0.05070383,0.18618110
55.000,0.11016706,0.18804072
55.500,0.15412066,0.19109579
56.000,0.17851045,0.19494089
56.500,0.18166648,0.19910441
57.000,0.16441508,0.20310499
57.500,0.12989712,0.20650714
58.000,0.08312300,0.20896957
58.500,0.03032494,0.21028099
59.000,-0.02181118,0.21037941
59.500,-0.06694210,0.20935345
60.000,-0.09979941,0.20742598
60.500,-0.11677561,0.20492245
61.000,-0.11630038,0.20222817
61.500,-0.09896783,0.19973974
62.000,-0.06740485,0.19781653
62.500,-0.02590088,0.19673795
63.000,0.02015187,0.19667150
63.500,0.06493600,0.19765508
64.000,0.10291865,0.19959542
64.500,0.12950544,0.20228216
65.000,0.14155977,0.20541558
65.500,0.13772840,0.20864406
66.000,0.11854106,0.21160644
66.500,0.08628178,0.21397412
67.000,0.04465800,0.21548774
67.500,-0.00168320,0.21598452
68.000,-0.04772731,0.21541335
68.500,-0.08868194,0.21383650
69.000,-0.12051480,0.21141826
69.500,-0.14038035,0.20840241
70.000,-0.14689080,0.20508165
70.500,-0.14020599,0.20176291
71.000,-0.12193897,0.19873261
71.500,-0.09489551,0.19622608
72.000,-0.06268546,0.19440450
72.500,-0.02925848,0.19334166
73.000,0.00157634,0.19302166
73.500,0.02658795,0.19334723
74.000,0.04346773,0.19415705
74.500,0.05104479,0.19524958
75.000,0.04935437,0.19641016
75.500,0.03956032,0.19743798
76.000,0.02374926,0.19816982
76.500,0.00462793,0.19849785
77.000,-0.01483623,0.19837985
77.500,-0.03178720,0.19784090
78.000,-0.04382198,0.19696688
78.500,-0.04926369,0.19589084
79.000,-0.04733668,0.19477418
79.500,-0.03822650,0.19378509
80.000,-0.02302087,0.19307710
80.500,-0.00354281,0.19277003
81.000,0.01789979,0.19293599
81.500,0.03881364,0.19359158
82.000,0.05682868,0.19469717
82.500,0.06997660,0.19616300
83.000,0.07690627,0.19786091
83.500,0.07701308,0.19964016
84.000,0.07047201,0.20134504
84.500,0.05817644,0.20283217
85.000,0.04159608,0.20398551
85.500,0.02257539,0.20472731
86.000,0.00309977,0.20502410
86.500,-0.01494148,0.20488722
87.000,-0.02996681,0.20436809
87.500,-0.04086457,0.20354931
88.000,-0.04708802,0.20253261
88.500,-0.04867481,0.20142562
89.000,-0.04619218,0.20032899
89.500,-0.04061927,0.19932548
90.000,-0.03318555,0.19847232
90.500,-0.02518965,0.19779753
91.000,-0.01782414,0.19730030
91.500,-0.01202929,0.19695521
92.000,-0.00839286,0.19671913
92.500,-0.00710515,0.19653998
93.000,-0.00796980,0.19636572
93.500,-0.01046362,0.19615264
94.000,-0.01383304,0.19587178
94.500,-0.01721229,0.19551290
95.000,-0.01974708,0.19508567
95.500,-0.02070905,0.19461801
96.000,-0.01958794,0.19415219
96.500,-0.01615165,0.19373905
97.000,-0.01046830,0.19343133
97.500,-0.00288865,0.19327693
98.000,0.00600750,0.19331298
98.500,0.01549255,0.19356152
99.000,0.02478830,0.19402715
99.500,0.03316470,0.19469707
100.000,0.04002649,0.19554313
100.500,0.04497607,0.19652573
101.000,0.04784535,0.19759871
101.500,0.04869444,0.19871468
102.000,0.04778044,0.19982990
102.500,0.04550347,0.20090823
103.000,0.04233970,0.20192366
103.500,0.03877127,0.20286128
104.000,0.03522242,0.20371662
104.500,0.03200888,0.20449379
105.000,0.02930567,0.20520256
