# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N256/seg2/H2O-256_feature-nnp-chebyshev_seg2-1.stress
# n_molecules: 256
# volume_ang3: 7663.4580
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.587570
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95820141,0.02203882
1.000,0.83772474,0.04225129
1.500,0.65265452,0.05902495
2.000,0.42433138,0.07114602
2.500,0.17856763,0.07793142
3.000,-0.05754810,0.07929345
3.500,-0.25879364,0.07573314
4.000,-0.40453018,0.06826768
4.500,-0.48074896,0.05830420
5.000,-0.48132520,0.04747642
5.500,-0.40844528,0.03746239
6.000,-0.27222572,0.02980169
6.500,-0.08957272,0.02572978
7.000,0.11763928,0.02604566
7.500,0.32494471,0.03102678
8.000,0.50802369,0.04040152
8.500,0.64551923,0.05338422
9.000,0.72158769,0.06877049
9.500,0.72781663,0.08508299
10.000,0.66420378,0.10074965
10.500,0.53903053,0.11429160
11.000,0.36765497,0.12449601
11.500,0.17043868,0.13055205
12.000,-0.02984586,0.13213437
12.500,-0.21073611,0.12942671
13.000,-0.35257639,0.12308684
13.500,-0.44053138,0.11416071
14.000,-0.46596316,0.10395845
14.500,-0.42711113,0.09390724
15.000,-0.32907787,0.08539662
15.500,-0.18316292,0.07963154
16.000,-0.00561254,0.07750694
16.500,0.18411746,0.07951595
17.000,0.36544801,0.08570110
17.500,0.51892267,0.09565436
18.000,0.62837398,0.10856675
18.500,0.68274400,0.12332289
19.000,0.67730883,0.13862977
19.500,0.61412585,0.15316438
20.000,0.50163676,0.16572187
20.500,0.35349380,0.17534604
21.000,0.18679705,0.18142681
21.500,0.02000800,0.18375433
22.000,-0.12917459,0.18252570
22.500,-0.24572036,0.17830640
23.000,-0.31876169,0.17195336
23.500,-0.34255757,0.16451046
24.000,-0.31687731,0.15708877
24.500,-0.24680962,0.15074469
25.000,-0.14204594,0.14636827
25.500,-0.01572154,0.14459265
26.000,0.11707032,0.14573329
26.500,0.24094570,0.14976263
27.000,0.34190857,0.15632244
27.500,0.40885907,0.16477204
28.000,0.43475924,0.17426665
28.500,0.41731988,0.18385648
29.000,0.35913131,0.19259514
29.500,0.26723433,0.19964465
30.000,0.15220132,0.20436524
30.500,0.02685762,0.20638048
31.000,-0.09519063,0.20561142
31.500,-0.20104628,0.20227739
32.000,-0.27986730,0.19686489
32.500,-0.32393899,0.19006927
33.000,-0.32938190,0.18271639
33.500,-0.29644630,0.17567293
34.000,-0.22938286,0.16975492
34.500,-0.13591464,0.16564364
35.000,-0.02636730,0.16381721
35.500,0.08745617,0.16450475
36.000,0.19354453,0.16766730
36.500,0.28096155,0.17300769
37.000,0.34100617,0.18000770
37.500,0.36812108,0.18798866
38.000,0.36044550,0.19618841
38.500,0.31994876,0.20384599
39.000,0.25213115,0.21028453
39.500,0.16533210,0.21498292
40.000,0.06973298,0.21762849
40.500,-0.02382326,0.21814519
41.000,-0.10505579,0.21669470
41.500,-0.16537375,0.21365112
42.000,-0.19878605,0.20955264
42.500,-0.20250013,0.20503631
43.000,-0.17715349,0.20076346
43.500,-0.12666215,0.19734413
44.000,-0.05771044,0.19526908
44.500,0.02105653,0.19485656
45.000,0.10004510,0.19621951
45.500,0.16981571,0.19925669
46.000,0.22215087,0.20366813
46.500,0.25096737,0.20899289
47.000,0.25296906,0.21466451
47.500,0.22796806,0.22007727
48.000,0.17884240,0.22465577
48.500,0.11114291,0.22791945
49.000,0.03240424,0.22953502
49.500,-0.04875108,0.22935104
50.000,-0.12360553,0.22741123
50.500,-0.18432022,0.22394564
51.000,-0.22478058,0.21934137
51.500,-0.24122518,0.21409665
52.000,-0.23259626,0.20876397
52.500,-0.20058264,0.20388870
53.000,-0.14935906,0.19995024
53.500,-0.08505776,0.19731197
54.000,-0.01503562,0.19618545
54.500,0.05297835,0.19661248
55.000,0.11175805,0.19846653
55.500,0.15537832,0.20147305
56.000,0.17984567,0.20524587
56.500,0.18349149,0.20933509
57.000,0.16708663,0.21328072
57.500,0.13367017,0.21666562
58.000,0.08811988,0.21916178
58.500,0.03652224,0.22056458
59.000,-0.01457829,0.22081156
59.500,-0.05895961,0.21998391
60.000,-0.09144069,0.21829122
60.500,-0.10845722,0.21604144
61.000,-0.10843164,0.21360044
61.500,-0.09189974,0.21134578
62.000,-0.06138458,0.20962063
62.500,-0.02103864,0.20869298
63.000,0.02389810,0.20872517
63.500,0.06775446,0.20975668
64.000,0.10511649,0.21170228
64.500,0.13146375,0.21436490
65.000,0.14367755,0.21746151
65.500,0.14036416,0.22065829
66.000,0.12196076,0.22361066
66.500,0.09062060,0.22600319
67.000,0.04990095,0.22758470
67.500,0.00430009,0.22819471
68.000,-0.04129488,0.22777835
68.500,-0.08218061,0.22638868
69.000,-0.11436327,0.22417665
69.500,-0.13497910,0.22137040
70.000,-0.14256582,0.21824674
70.500,-0.13716017,0.21509853
71.000,-0.12021735,0.21220184
71.500,-0.09436949,0.20978675
72.000,-0.06305881,0.20801495
72.500,-0.03009540,0.20696653
73.000,0.00080385,0.20663687
