# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N512/seg2/H2O-512_feature-nnp-chebyshev_seg2-1.stress
# n_molecules: 512
# volume_ang3: 15326.9159
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.821867
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95833446,0.02224476
1.000,0.83824114,0.04265211
1.500,0.65375825,0.05959976
2.000,0.42615520,0.07186652
2.500,0.18115716,0.07876500
3.000,-0.05423856,0.08020667
3.500,-0.25489195,0.07669525
4.000,-0.40022472,0.06925376
4.500,-0.47625779,0.05929778
5.000,-0.47686097,0.04847128
5.500,-0.40418172,0.03846350
6.000,-0.26827108,0.03082509
6.500,-0.08595420,0.02680144
7.000,0.12097799,0.02719928
7.500,0.32813284,0.03230074
8.000,0.51124182,0.04183521
8.500,0.64897031,0.05501409
9.000,0.72546476,0.07062633
9.500,0.73227173,0.08718479
10.000,0.66932181,0.10310552
10.500,0.54481129,0.11689688
11.000,0.37400564,0.12733375
11.500,0.17717837,0.13359466
12.000,-0.02296957,0.13534632
12.500,-0.20402008,0.13276794
13.000,-0.34632776,0.12651653
13.500,-0.43503082,0.11764106
14.000,-0.46143079,0.10745813
14.500,-0.42367961,0.09740414
15.000,-0.32677638,0.08887969
15.500,-0.18191358,0.08310147
16.000,-0.00523944,0.08097560
16.500,0.18386812,0.08300464
17.000,0.36487936,0.08923788
17.500,0.51835328,0.09927054
18.000,0.62810181,0.11229315
18.500,0.68301135,0.12718611
19.000,0.67827177,0.14264896
19.500,0.61583180,0.15734871
20.000,0.50401427,0.17006906
20.500,0.35635788,0.17984205
21.000,0.18987143,0.18604668
21.500,0.02296283,0.18846427
22.000,-0.12667446,0.18728621
22.500,-0.24396415,0.18307612
23.000,-0.31794686,0.17669336
23.500,-0.34275705,0.16918841
24.000,-0.31802498,0.16168257
24.500,-0.24870583,0.15524506
25.000,-0.14438156,0.15077997
