# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/master/N64/seg4/H2O-64_master_seg4-pos-1.xyz
# species: O   n_atoms: 64   n_frames: 20001
# cell_ang: 12.4200 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.696900
# D_PBC_ang2_ps: 0.17798747
# YH_correction_ang2_ps: 0.07203045
# D_0_ang2_ps: 0.25001792
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00111833
0.01000,0.00432930
0.01500,0.00953495
0.02000,0.01655648
0.02500,0.02529590
0.03000,0.03550343
0.03500,0.04697687
0.04000,0.05954173
0.04500,0.07306775
0.05000,0.08736459
0.05500,0.10222719
0.06000,0.11752575
0.06500,0.13315232
0.07000,0.14898605
0.07500,0.16488915
0.08000,0.18080530
0.08500,0.19671260
0.09000,0.21257097
0.09500,0.22832797
0.10000,0.24398166
0.10500,0.25956743
0.11000,0.27509296
0.11500,0.29054757
0.12000,0.30595238
0.12500,0.32135381
0.13000,0.33677207
0.13500,0.35219674
0.14000,0.36763981
0.14500,0.38312984
0.15000,0.39867377
0.15500,0.41424763
0.16000,0.42984173
0.16500,0.44546455
0.17000,0.46110684
0.17500,0.47673614
0.18000,0.49232955
0.18500,0.50788537
0.19000,0.52339108
0.19500,0.53881639
0.20000,0.55413992
0.20500,0.56935977
0.21000,0.58447019
0.21500,0.59944978
0.22000,0.61428492
0.22500,0.62897787
0.23000,0.64352979
0.23500,0.65792813
0.24000,0.67216447
0.24500,0.68624359
0.25000,0.70016943
0.25500,0.71393466
0.26000,0.72753286
0.26500,0.74096826
0.27000,0.75424482
0.27500,0.76735716
0.28000,0.78029962
0.28500,0.79307506
0.29000,0.80568727
0.29500,0.81813302
0.30000,0.83040855
0.30500,0.84251706
0.31000,0.85446329
0.31500,0.86624710
0.32000,0.87786720
0.32500,0.88932765
0.33000,0.90063406
0.33500,0.91178847
0.34000,0.92279157
0.34500,0.93364778
0.35000,0.94436301
0.35500,0.95494047
0.36000,0.96538234
0.36500,0.97569288
0.37000,0.98587744
0.37500,0.99593915
0.38000,1.00588030
0.38500,1.01570457
0.39000,1.02541636
0.39500,1.03501879
0.40000,1.04451414
0.40500,1.05390602
0.41000,1.06319820
0.41500,1.07239361
0.42000,1.08149474
0.42500,1.09050489
0.43000,1.09942746
0.43500,1.10826493
0.44000,1.11701972
0.44500,1.12569468
0.45000,1.13429283
0.45500,1.14281639
0.46000,1.15126763
0.46500,1.15964930
0.47000,1.16796402
0.47500,1.17621392
0.48000,1.18440088
0.48500,1.19252776
0.49000,1.20059671
0.49500,1.20860995
0.50000,1.21656904
0.50500,1.22447666
0.51000,1.23233489
0.51500,1.24014554
0.52000,1.24791015
0.52500,1.25563108
0.53000,1.26331067
0.53500,1.27095046
0.54000,1.27855221
0.54500,1.28611808
0.55000,1.29365071
0.55500,1.30115145
0.56000,1.30862239
0.56500,1.31606554
0.57000,1.32348374
0.57500,1.33087857
0.58000,1.33825228
0.58500,1.34560682
0.59000,1.35294458
0.59500,1.36026643
0.60000,1.36757347
0.60500,1.37486670
0.61000,1.38214722
0.61500,1.38941536
0.62000,1.39667147
0.62500,1.40391627
0.63000,1.41115059
0.63500,1.41837444
0.64000,1.42558777
0.64500,1.43279070
0.65000,1.43998361
0.65500,1.44716618
0.66000,1.45433819
0.66500,1.46149953
0.67000,1.46865053
0.67500,1.47579094
0.68000,1.48292056
0.68500,1.49003989
0.69000,1.49714973
0.69500,1.50425087
0.70000,1.51134354
0.70500,1.51842867
0.71000,1.52550724
0.71500,1.53258016
0.72000,1.53964763
0.72500,1.54671043
0.73000,1.55376978
0.73500,1.56082681
0.74000,1.56788235
0.74500,1.57493738
0.75000,1.58199340
0.75500,1.58905151
0.76000,1.59611246
0.76500,1.60317676
0.77000,1.61024545
0.77500,1.61731926
0.78000,1.62439823
0.78500,1.63148227
0.79000,1.63857170
0.79500,1.64566674
0.80000,1.65276684
0.80500,1.65987137
0.81000,1.66698020
0.81500,1.67409345
0.82000,1.68121060
0.82500,1.68833084
0.83000,1.69545397
0.83500,1.70257983
0.84000,1.70970790
0.84500,1.71683683
0.85000,1.72396635
0.85500,1.73109633
0.86000,1.73822656
0.86500,1.74535594
0.87000,1.75248414
0.87500,1.75961115
0.88000,1.76673677
0.88500,1.77386022
0.89000,1.78098111
0.89500,1.78809974
0.90000,1.79521611
0.90500,1.80232976
0.91000,1.80944024
0.91500,1.81654794
0.92000,1.82365298
0.92500,1.83075516
0.93000,1.83785410
0.93500,1.84495039
0.94000,1.85204461
0.94500,1.85913707
0.95000,1.86622784
0.95500,1.87331775
0.96000,1.88040758
0.96500,1.88749773
0.97000,1.89458862
0.97500,1.90168109
0.98000,1.90877611
0.98500,1.91587387
0.99000,1.92297451
0.99500,1.93007824
1.00000,1.93718541
1.00500,1.94429539
1.01000,1.95140738
1.01500,1.95852076
1.02000,1.96563515
1.02500,1.97274990
1.03000,1.97986402
1.03500,1.98697718
1.04000,1.99408897
1.04500,2.00119900
1.05000,2.00830642
1.05500,2.01541110
1.06000,2.02251316
1.06500,2.02961277
1.07000,2.03670995
1.07500,2.04380500
1.08000,2.05089865
1.08500,2.05799135
1.09000,2.06508348
1.09500,2.07217516
1.10000,2.07926692
1.10500,2.08635901
1.11000,2.09345192
1.11500,2.10054596
1.12000,2.10764171
1.12500,2.11473966
1.13000,2.12184038
1.13500,2.12894427
1.14000,2.13605179
1.14500,2.14316328
1.15000,2.15027910
1.15500,2.15739940
1.16000,2.16452454
1.16500,2.17165489
1.17000,2.17879127
1.17500,2.18593405
1.18000,2.19308389
1.18500,2.20024142
1.19000,2.20740737
1.19500,2.21458212
1.20000,2.22176607
1.20500,2.22895936
1.21000,2.23616207
1.21500,2.24337405
1.22000,2.25059508
1.22500,2.25782474
1.23000,2.26506298
1.23500,2.27230949
1.24000,2.27956404
1.24500,2.28682598
1.25000,2.29409514
1.25500,2.30137106
1.26000,2.30865356
1.26500,2.31594205
1.27000,2.32323660
1.27500,2.33053702
1.28000,2.33784332
1.28500,2.34515539
1.29000,2.35247342
1.29500,2.35979761
1.30000,2.36712827
1.30500,2.37446592
1.31000,2.38181084
1.31500,2.38916332
1.32000,2.39652346
1.32500,2.40389124
1.33000,2.41126681
1.33500,2.41864997
1.34000,2.42604079
1.34500,2.43343868
1.35000,2.44084354
1.35500,2.44825485
1.36000,2.45567247
1.36500,2.46309589
1.37000,2.47052474
1.37500,2.47795863
1.38000,2.48539723
1.38500,2.49284029
1.39000,2.50028743
1.39500,2.50773852
1.40000,2.51519314
1.40500,2.52265129
1.41000,2.53011268
1.41500,2.53757735
1.42000,2.54504526
1.42500,2.55251682
1.43000,2.55999266
1.43500,2.56747342
1.44000,2.57495995
1.44500,2.58245319
1.45000,2.58995384
1.45500,2.59746231
1.46000,2.60497915
1.46500,2.61250493
1.47000,2.62003978
1.47500,2.62758341
1.48000,2.63513528
1.48500,2.64269511
1.49000,2.65026237
1.49500,2.65783619
1.50000,2.66541582
1.50500,2.67300061
1.51000,2.68059009
1.51500,2.68818329
1.52000,2.69577952
1.52500,2.70337785
1.53000,2.71097781
1.53500,2.71857833
1.54000,2.72617882
1.54500,2.73377859
1.55000,2.74137744
1.55500,2.74897449
1.56000,2.75656889
1.56500,2.76415991
1.57000,2.77174707
1.57500,2.77932961
1.58000,2.78690660
1.58500,2.79447742
1.59000,2.80204142
1.59500,2.80959803
1.60000,2.81714614
1.60500,2.82468528
1.61000,2.83221494
1.61500,2.83973489
1.62000,2.84724443
1.62500,2.85474355
1.63000,2.86223251
1.63500,2.86971145
1.64000,2.87718048
1.64500,2.88463967
1.65000,2.89208967
1.65500,2.89953040
1.66000,2.90696227
1.66500,2.91438507
1.67000,2.92179958
1.67500,2.92920604
1.68000,2.93660464
1.68500,2.94399524
1.69000,2.95137786
1.69500,2.95875289
1.70000,2.96611977
1.70500,2.97347819
1.71000,2.98082765
1.71500,2.98816842
1.72000,2.99549987
1.72500,3.00282185
1.73000,3.01013393
1.73500,3.01743659
1.74000,3.02472935
1.74500,3.03201244
1.75000,3.03928573
1.75500,3.04654995
1.76000,3.05380509
1.76500,3.06105155
1.77000,3.06828966
1.77500,3.07552063
1.78000,3.08274505
1.78500,3.08996368
1.79000,3.09717689
1.79500,3.10438560
1.80000,3.11159002
1.80500,3.11879021
1.81000,3.12598604
1.81500,3.13317822
1.82000,3.14036690
1.82500,3.14755200
1.83000,3.15473282
1.83500,3.16190945
1.84000,3.16908138
1.84500,3.17624781
1.85000,3.18340762
1.85500,3.19056023
1.86000,3.19770508
1.86500,3.20484096
1.87000,3.21196678
1.87500,3.21908167
1.88000,3.22618503
1.88500,3.23327583
1.89000,3.24035343
1.89500,3.24741740
1.90000,3.25446799
1.90500,3.26150477
1.91000,3.26852775
1.91500,3.27553674
1.92000,3.28253256
1.92500,3.28951530
1.93000,3.29648578
1.93500,3.30344455
1.94000,3.31039293
1.94500,3.31733189
1.95000,3.32426241
1.95500,3.33118526
1.96000,3.33810157
1.96500,3.34501240
1.97000,3.35191837
1.97500,3.35882016
1.98000,3.36571844
1.98500,3.37261418
1.99000,3.37950773
1.99500,3.38639965
2.00000,3.39329054
2.00500,3.40018097
2.01000,3.40707112
2.01500,3.41396088
2.02000,3.42085064
2.02500,3.42774070
2.03000,3.43463163
2.03500,3.44152348
2.04000,3.44841673
2.04500,3.45531150
2.05000,3.46220806
2.05500,3.46910630
2.06000,3.47600610
2.06500,3.48290756
2.07000,3.48981095
2.07500,3.49671676
2.08000,3.50362522
2.08500,3.51053717
2.09000,3.51745324
2.09500,3.52437442
2.10000,3.53130098
2.10500,3.53823364
2.11000,3.54517266
2.11500,3.55211876
2.12000,3.55907184
2.12500,3.56603187
2.13000,3.57299855
2.13500,3.57997176
2.14000,3.58695128
2.14500,3.59393639
2.15000,3.60092656
2.15500,3.60792108
2.16000,3.61491936
2.16500,3.62192033
2.17000,3.62892333
2.17500,3.63592753
2.18000,3.64293200
2.18500,3.64993535
2.19000,3.65693658
2.19500,3.66393511
2.20000,3.67092999
2.20500,3.67792031
2.21000,3.68490558
2.21500,3.69188566
2.22000,3.69886016
2.22500,3.70582804
2.23000,3.71278912
2.23500,3.71974316
2.24000,3.72669037
2.24500,3.73362953
2.25000,3.74056074
2.25500,3.74748380
2.26000,3.75439936
2.26500,3.76130631
2.27000,3.76820450
2.27500,3.77509395
2.28000,3.78197531
2.28500,3.78884824
2.29000,3.79571301
2.29500,3.80257066
2.30000,3.80942242
2.30500,3.81626900
2.31000,3.82311098
2.31500,3.82994975
2.32000,3.83678656
2.32500,3.84362207
2.33000,3.85045699
2.33500,3.85729279
2.34000,3.86413071
2.34500,3.87097095
2.35000,3.87781372
2.35500,3.88465978
2.36000,3.89151004
2.36500,3.89836433
2.37000,3.90522259
2.37500,3.91208540
2.38000,3.91895359
2.38500,3.92582713
2.39000,3.93270608
2.39500,3.93959143
2.40000,3.94648436
2.40500,3.95338496
2.41000,3.96029298
2.41500,3.96720909
2.42000,3.97413379
2.42500,3.98106727
2.43000,3.98800868
2.43500,3.99495871
2.44000,4.00191756
2.44500,4.00888567
2.45000,4.01586191
2.45500,4.02284646
2.46000,4.02983911
2.46500,4.03683980
2.47000,4.04384733
2.47500,4.05086137
2.48000,4.05788136
2.48500,4.06490665
2.49000,4.07193545
2.49500,4.07896687
2.50000,4.08599982
2.50500,4.09303336
2.51000,4.10006574
2.51500,4.10709606
2.52000,4.11412379
2.52500,4.12114848
2.53000,4.12816928
2.53500,4.13518550
2.54000,4.14219714
2.54500,4.14920390
2.55000,4.15620546
2.55500,4.16320122
2.56000,4.17019163
2.56500,4.17717677
2.57000,4.18415690
2.57500,4.19113181
2.58000,4.19810228
2.58500,4.20506838
2.59000,4.21203032
2.59500,4.21898759
2.60000,4.22594068
2.60500,4.23288973
2.61000,4.23983462
2.61500,4.24677470
2.62000,4.25370983
2.62500,4.26063999
2.63000,4.26756516
2.63500,4.27448516
2.64000,4.28140007
2.64500,4.28831042
2.65000,4.29521666
2.65500,4.30211904
2.66000,4.30901805
2.66500,4.31591441
2.67000,4.32280880
2.67500,4.32970133
2.68000,4.33659242
2.68500,4.34348249
2.69000,4.35037208
2.69500,4.35726085
2.70000,4.36414885
2.70500,4.37103601
2.71000,4.37792245
2.71500,4.38480789
2.72000,4.39169199
2.72500,4.39857451
2.73000,4.40545486
2.73500,4.41233240
2.74000,4.41920624
2.74500,4.42607602
2.75000,4.43294069
2.75500,4.43979968
2.76000,4.44665232
2.76500,4.45349857
2.77000,4.46033820
2.77500,4.46717096
2.78000,4.47399679
2.78500,4.48081619
2.79000,4.48762966
2.79500,4.49443749
2.80000,4.50123978
2.80500,4.50803689
2.81000,4.51482899
2.81500,4.52161631
2.82000,4.52839920
2.82500,4.53517837
2.83000,4.54195461
2.83500,4.54872850
2.84000,4.55550057
2.84500,4.56227143
2.85000,4.56904175
2.85500,4.57581173
2.86000,4.58258195
2.86500,4.58935240
2.87000,4.59612346
2.87500,4.60289456
2.88000,4.60966587
2.88500,4.61643677
2.89000,4.62320713
2.89500,4.62997625
2.90000,4.63674392
2.90500,4.64350972
2.91000,4.65027366
2.91500,4.65703511
2.92000,4.66379385
2.92500,4.67054924
2.93000,4.67730101
2.93500,4.68404835
2.94000,4.69079135
2.94500,4.69752975
2.95000,4.70426397
2.95500,4.71099384
2.96000,4.71771989
2.96500,4.72444210
2.97000,4.73116098
2.97500,4.73787644
2.98000,4.74458913
2.98500,4.75129906
2.99000,4.75800652
2.99500,4.76471151
3.00000,4.77141430
3.00500,4.77811482
3.01000,4.78481287
3.01500,4.79150848
3.02000,4.79820156
3.02500,4.80489222
3.03000,4.81158015
3.03500,4.81826587
3.04000,4.82494932
3.04500,4.83163071
3.05000,4.83831004
3.05500,4.84498764
3.06000,4.85166345
3.06500,4.85833754
3.07000,4.86500993
3.07500,4.87168113
3.08000,4.87835156
3.08500,4.88502157
3.09000,4.89169104
3.09500,4.89836039
3.10000,4.90502954
3.10500,4.91169850
3.11000,4.91836701
3.11500,4.92503557
3.12000,4.93170438
3.12500,4.93837363
3.13000,4.94504342
3.13500,4.95171409
3.14000,4.95838581
3.14500,4.96505866
3.15000,4.97173251
3.15500,4.97840742
3.16000,4.98508311
3.16500,4.99175903
3.17000,4.99843432
3.17500,5.00510842
3.18000,5.01178075
3.18500,5.01845097
3.19000,5.02511847
3.19500,5.03178283
3.20000,5.03844355
3.20500,5.04509979
3.21000,5.05175063
3.21500,5.05839539
3.22000,5.06503380
3.22500,5.07166531
3.23000,5.07828981
3.23500,5.08490725
3.24000,5.09151839
3.24500,5.09812414
3.25000,5.10472526
3.25500,5.11132310
3.26000,5.11791863
3.26500,5.12451341
3.27000,5.13110820
3.27500,5.13770459
3.28000,5.14430343
3.28500,5.15090615
3.29000,5.15751304
3.29500,5.16412496
3.30000,5.17074218
3.30500,5.17736511
3.31000,5.18399379
3.31500,5.19062808
3.32000,5.19726828
3.32500,5.20391415
3.33000,5.21056601
3.33500,5.21722385
3.34000,5.22388822
3.34500,5.23055931
3.35000,5.23723714
3.35500,5.24392192
3.36000,5.25061406
3.36500,5.25731355
3.37000,5.26402014
3.37500,5.27073402
3.38000,5.27745556
3.38500,5.28418478
3.39000,5.29092154
3.39500,5.29766549
3.40000,5.30441657
3.40500,5.31117402
3.41000,5.31793685
3.41500,5.32470457
3.42000,5.33147694
3.42500,5.33825304
3.43000,5.34503187
3.43500,5.35181274
3.44000,5.35859570
3.44500,5.36537976
3.45000,5.37216417
3.45500,5.37894813
3.46000,5.38573194
3.46500,5.39251502
3.47000,5.39929701
3.47500,5.40607753
3.48000,5.41285673
3.48500,5.41963422
3.49000,5.42640934
3.49500,5.43318195
3.50000,5.43995227
3.50500,5.44672069
3.51000,5.45348661
3.51500,5.46024994
3.52000,5.46701123
3.52500,5.47377101
3.53000,5.48052910
3.53500,5.48728553
3.54000,5.49404094
3.54500,5.50079579
3.55000,5.50755014
3.55500,5.51430381
3.56000,5.52105698
3.56500,5.52781008
3.57000,5.53456296
3.57500,5.54131515
3.58000,5.54806643
3.58500,5.55481698
3.59000,5.56156640
3.59500,5.56831392
3.60000,5.57505891
3.60500,5.58180100
3.61000,5.58853988
3.61500,5.59527447
3.62000,5.60200421
3.62500,5.60872908
3.63000,5.61544956
3.63500,5.62216525
3.64000,5.62887588
3.64500,5.63558163
3.65000,5.64228238
3.65500,5.64897851
3.66000,5.65566976
3.66500,5.66235674
3.67000,5.66903929
3.67500,5.67571784
3.68000,5.68239189
3.68500,5.68906167
3.69000,5.69572724
3.69500,5.70238884
3.70000,5.70904598
3.70500,5.71569836
3.71000,5.72234553
3.71500,5.72898757
3.72000,5.73562425
3.72500,5.74225562
3.73000,5.74888113
3.73500,5.75550116
3.74000,5.76211534
3.74500,5.76872354
3.75000,5.77532519
3.75500,5.78192046
3.76000,5.78850923
3.76500,5.79509138
3.77000,5.80166691
3.77500,5.80823621
3.78000,5.81480013
3.78500,5.82135921
3.79000,5.82791437
3.79500,5.83446681
3.80000,5.84101792
3.80500,5.84756852
3.81000,5.85411927
3.81500,5.86067119
3.82000,5.86722513
3.82500,5.87378212
3.83000,5.88034280
3.83500,5.88690820
3.84000,5.89347888
3.84500,5.90005497
3.85000,5.90663617
3.85500,5.91322209
3.86000,5.91981239
3.86500,5.92640656
3.87000,5.93300428
3.87500,5.93960520
3.88000,5.94620915
3.88500,5.95281604
3.89000,5.95942544
3.89500,5.96603713
3.90000,5.97265030
3.90500,5.97926477
3.91000,5.98587986
3.91500,5.99249572
3.92000,5.99911227
3.92500,6.00572991
3.93000,6.01234844
3.93500,6.01896850
3.94000,6.02559034
3.94500,6.03221471
3.95000,6.03884166
3.95500,6.04547221
3.96000,6.05210692
3.96500,6.05874701
3.97000,6.06539282
3.97500,6.07204553
3.98000,6.07870570
3.98500,6.08537423
3.99000,6.09205122
3.99500,6.09873724
4.00000,6.10543268
4.00500,6.11213739
4.01000,6.11885133
4.01500,6.12557419
4.02000,6.13230669
4.02500,6.13904772
4.03000,6.14579729
4.03500,6.15255402
4.04000,6.15931869
4.04500,6.16609031
4.05000,6.17286944
4.05500,6.17965539
4.06000,6.18644884
4.06500,6.19324934
4.07000,6.20005704
4.07500,6.20687145
4.08000,6.21369248
4.08500,6.22052038
4.09000,6.22735439
4.09500,6.23419447
4.10000,6.24103994
4.10500,6.24789108
4.11000,6.25474679
4.11500,6.26160661
4.12000,6.26846952
4.12500,6.27533519
4.13000,6.28220268
4.13500,6.28907148
4.14000,6.29594088
4.14500,6.30281055
4.15000,6.30968003
4.15500,6.31654905
4.16000,6.32341732
4.16500,6.33028450
4.17000,6.33715000
4.17500,6.34401362
4.18000,6.35087501
4.18500,6.35773426
4.19000,6.36459104
4.19500,6.37144544
4.20000,6.37829728
4.20500,6.38514662
4.21000,6.39199344
4.21500,6.39883739
4.22000,6.40567816
4.22500,6.41251553
4.23000,6.41934935
4.23500,6.42617881
4.24000,6.43300364
4.24500,6.43982390
4.25000,6.44664015
4.25500,6.45345198
4.26000,6.46025930
4.26500,6.46706175
4.27000,6.47385972
4.27500,6.48065298
4.28000,6.48744124
4.28500,6.49422471
4.29000,6.50100380
4.29500,6.50777877
4.30000,6.51454946
4.30500,6.52131606
4.31000,6.52807884
4.31500,6.53483810
4.32000,6.54159398
4.32500,6.54834691
4.33000,6.55509705
4.33500,6.56184460
4.34000,6.56858957
4.34500,6.57533210
