# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N256/seg3/H2O-256_feature-nnp-chebyshev_seg3-pos-1.xyz
# species: O   n_atoms: 256   n_frames: 20001
# cell_ang: 24.8400 24.8400 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.679488
# D_PBC_ang2_ps: 0.23455019
# YH_correction_ang2_ps: 0.04653912
# D_0_ang2_ps: 0.28108931
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00111135
0.01000,0.00430034
0.01500,0.00946862
0.02000,0.01643585
0.02500,0.02510426
0.03000,0.03522256
0.03500,0.04658954
0.04000,0.05902961
0.04500,0.07241395
0.05000,0.08655035
0.05500,0.10123422
0.06000,0.11633422
0.06500,0.13174329
0.07000,0.14734044
0.07500,0.16298955
0.08000,0.17863557
0.08500,0.19425796
0.09000,0.20981821
0.09500,0.22526566
0.10000,0.24060074
0.10500,0.25585998
0.11000,0.27105295
0.11500,0.28617078
0.12000,0.30123718
0.12500,0.31629994
0.13000,0.33138098
0.13500,0.34647203
0.14000,0.36158733
0.14500,0.37675655
0.15000,0.39198717
0.15500,0.40725648
0.16000,0.42255602
0.16500,0.43789458
0.17000,0.45326260
0.17500,0.46862819
0.18000,0.48396922
0.18500,0.49928386
0.19000,0.51455859
0.19500,0.52976280
0.20000,0.54487520
0.20500,0.55989325
0.21000,0.57480981
0.21500,0.58960286
0.22000,0.60425885
0.22500,0.61877988
0.23000,0.63316623
0.23500,0.64740530
0.24000,0.66148920
0.24500,0.67542311
0.25000,0.68921052
0.25500,0.70284436
0.26000,0.71631908
0.26500,0.72963952
0.27000,0.74280944
0.27500,0.75582346
0.28000,0.76867651
0.28500,0.78137145
0.29000,0.79391164
0.29500,0.80629315
0.30000,0.81851234
0.30500,0.83057191
0.31000,0.84247599
0.31500,0.85422340
0.32000,0.86581285
0.32500,0.87724824
0.33000,0.88853515
0.33500,0.89967530
0.34000,0.91067000
0.34500,0.92152435
0.35000,0.93224511
0.35500,0.94283576
0.36000,0.95329915
0.36500,0.96364024
0.37000,0.97386536
0.37500,0.98397804
0.38000,0.99398098
0.38500,1.00387812
0.39000,1.01367428
0.39500,1.02337240
0.40000,1.03297451
0.40500,1.04248355
0.41000,1.05190307
0.41500,1.06123559
0.42000,1.07048281
0.42500,1.07964718
0.43000,1.08873172
0.43500,1.09773889
0.44000,1.10667089
0.44500,1.11553045
0.45000,1.12432095
0.45500,1.13304537
0.46000,1.14170659
0.46500,1.15030755
0.47000,1.15885163
0.47500,1.16734176
0.48000,1.17578086
0.48500,1.18417167
0.49000,1.19251713
0.49500,1.20081999
0.50000,1.20908270
0.50500,1.21730769
0.51000,1.22549732
0.51500,1.23365391
