# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-native-spline/N64/seg1/H2O-64_feature-nnp-native-spline_seg1-pos-1.xyz
# species: O   n_atoms: 64   n_frames: 20001
# cell_ang: 12.4200 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.761813
# D_PBC_ang2_ps: 0.25485457
# YH_correction_ang2_ps: 0.06589284
# D_0_ang2_ps: 0.32074742
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00113484
0.01000,0.00438962
0.01500,0.00966459
0.02000,0.01677747
0.02500,0.02563089
0.03000,0.03597050
0.03500,0.04758912
0.04000,0.06031082
0.04500,0.07400460
0.05000,0.08848014
0.05500,0.10352834
0.06000,0.11901957
0.06500,0.13484575
0.07000,0.15088637
0.07500,0.16700030
0.08000,0.18312961
0.08500,0.19925323
0.09000,0.21533116
0.09500,0.23130909
0.10000,0.24718249
0.10500,0.26298694
0.11000,0.27872942
0.11500,0.29439634
0.12000,0.31000603
0.12500,0.32560472
0.13000,0.34121405
0.13500,0.35682289
0.14000,0.37244260
0.14500,0.38810296
0.15000,0.40381367
0.15500,0.41955199
0.16000,0.43530839
0.16500,0.45109394
0.17000,0.46690290
0.17500,0.48270563
0.18000,0.49847978
0.18500,0.51422593
0.19000,0.52993428
0.19500,0.54557606
0.20000,0.56112936
0.20500,0.57659240
0.21000,0.59196089
0.21500,0.60721372
0.22000,0.62233606
0.22500,0.63732956
0.23000,0.65219602
0.23500,0.66692350
0.24000,0.68150214
0.24500,0.69593687
0.25000,0.71023223
0.25500,0.72438268
0.26000,0.73838124
0.26500,0.75223302
0.27000,0.76594316
0.27500,0.77950804
0.28000,0.79292187
0.28500,0.80618740
0.29000,0.81930945
0.29500,0.83228540
0.30000,0.84511128
0.30500,0.85778922
0.31000,0.87032446
0.31500,0.88271657
0.32000,0.89496376
0.32500,0.90706865
0.33000,0.91903650
0.33500,0.93086865
0.34000,0.94256479
0.34500,0.95412810
0.35000,0.96556422
0.35500,0.97687629
0.36000,0.98806565
0.36500,0.99913589
0.37000,1.01009193
0.37500,1.02093675
0.38000,1.03167118
0.38500,1.04229769
0.39000,1.05281968
0.39500,1.06323947
0.40000,1.07355787
0.40500,1.08377666
0.41000,1.09389858
0.41500,1.10392547
0.42000,1.11385821
0.42500,1.12369811
0.43000,1.13344776
0.43500,1.14310924
0.44000,1.15268430
0.44500,1.16217474
0.45000,1.17158346
0.45500,1.18091292
0.46000,1.19016517
0.46500,1.19934257
0.47000,1.20844816
0.47500,1.21748524
0.48000,1.22645665
0.48500,1.23536572
0.49000,1.24421584
0.49500,1.25301083
0.50000,1.26175379
0.50500,1.27044794
0.51000,1.27909617
0.51500,1.28770139
0.52000,1.29626610
0.52500,1.30479227
0.53000,1.31328213
0.53500,1.32173745
0.54000,1.33016020
0.54500,1.33855127
0.55000,1.34691230
0.55500,1.35524419
0.56000,1.36354843
0.56500,1.37182555
0.57000,1.38007650
0.57500,1.38830179
0.58000,1.39650214
0.58500,1.40467769
0.59000,1.41282841
0.59500,1.42095434
0.60000,1.42905575
0.60500,1.43713303
0.61000,1.44518646
0.61500,1.45321693
0.62000,1.46122522
0.62500,1.46921254
0.63000,1.47717967
0.63500,1.48512812
0.64000,1.49305925
0.64500,1.50097477
0.65000,1.50887623
0.65500,1.51676545
0.66000,1.52464422
0.66500,1.53251415
0.67000,1.54037670
0.67500,1.54823331
0.68000,1.55608545
0.68500,1.56393436
0.69000,1.57178128
0.69500,1.57962731
0.70000,1.58747331
0.70500,1.59531983
0.71000,1.60316715
0.71500,1.61101547
0.72000,1.61886486
0.72500,1.62671537
0.73000,1.63456684
0.73500,1.64241925
0.74000,1.65027238
0.74500,1.65812610
0.75000,1.66598005
0.75500,1.67383424
0.76000,1.68168856
0.76500,1.68954327
0.77000,1.69739805
0.77500,1.70525301
0.78000,1.71310792
0.78500,1.72096287
0.79000,1.72881742
0.79500,1.73667141
0.80000,1.74452477
0.80500,1.75237785
0.81000,1.76023060
0.81500,1.76808323
0.82000,1.77593589
0.82500,1.78378924
0.83000,1.79164299
0.83500,1.79949698
0.84000,1.80735109
0.84500,1.81520545
0.85000,1.82305967
0.85500,1.83091329
0.86000,1.83876597
0.86500,1.84661752
0.87000,1.85446737
0.87500,1.86231438
0.88000,1.87015783
0.88500,1.87799718
0.89000,1.88583209
0.89500,1.89366145
0.90000,1.90148522
0.90500,1.90930341
0.91000,1.91711656
0.91500,1.92492420
0.92000,1.93272673
0.92500,1.94052460
0.93000,1.94831835
0.93500,1.95610789
0.94000,1.96389337
0.94500,1.97167563
0.95000,1.97945525
0.95500,1.98723269
0.96000,1.99500812
0.96500,2.00278260
0.97000,2.01055674
0.97500,2.01833094
0.98000,2.02610544
0.98500,2.03388141
0.99000,2.04165983
0.99500,2.04944099
1.00000,2.05722533
1.00500,2.06501349
1.01000,2.07280654
1.01500,2.08060450
1.02000,2.08840779
1.02500,2.09621632
1.03000,2.10403073
1.03500,2.11185023
1.04000,2.11967440
1.04500,2.12750255
1.05000,2.13533469
1.05500,2.14317020
1.06000,2.15100819
1.06500,2.15884835
1.07000,2.16669050
1.07500,2.17453452
1.08000,2.18237951
1.08500,2.19022540
1.09000,2.19807233
1.09500,2.20592061
1.10000,2.21377001
1.10500,2.22162056
1.11000,2.22947239
1.11500,2.23732556
1.12000,2.24517960
1.12500,2.25303427
1.13000,2.26088957
1.13500,2.26874578
1.14000,2.27660247
1.14500,2.28445966
1.15000,2.29231711
1.15500,2.30017511
1.16000,2.30803287
1.16500,2.31588994
1.17000,2.32374567
1.17500,2.33160006
1.18000,2.33945244
1.18500,2.34730232
1.19000,2.35514934
1.19500,2.36299352
1.20000,2.37083502
1.20500,2.37867375
1.21000,2.38651000
1.21500,2.39434424
1.22000,2.40217702
1.22500,2.41000867
1.23000,2.41783948
1.23500,2.42567011
1.24000,2.43350089
1.24500,2.44133208
1.25000,2.44916367
1.25500,2.45699586
1.26000,2.46482892
1.26500,2.47266291
1.27000,2.48049813
1.27500,2.48833481
1.28000,2.49617337
1.28500,2.50401367
1.29000,2.51185569
1.29500,2.51969921
1.30000,2.52754433
1.30500,2.53539045
1.31000,2.54323687
1.31500,2.55108296
1.32000,2.55892866
1.32500,2.56677354
1.33000,2.57461705
1.33500,2.58245892
1.34000,2.59029896
1.34500,2.59813717
1.35000,2.60597286
1.35500,2.61380596
1.36000,2.62163629
1.36500,2.62946421
1.37000,2.63728919
1.37500,2.64511139
1.38000,2.65293088
1.38500,2.66074818
1.39000,2.66856332
1.39500,2.67637666
1.40000,2.68418913
1.40500,2.69200156
1.41000,2.69981452
1.41500,2.70762836
1.42000,2.71544423
1.42500,2.72326287
1.43000,2.73108491
1.43500,2.73891055
1.44000,2.74674067
1.44500,2.75457597
1.45000,2.76241666
1.45500,2.77026281
1.46000,2.77811446
1.46500,2.78597198
1.47000,2.79383486
1.47500,2.80170262
1.48000,2.80957473
1.48500,2.81745109
1.49000,2.82533078
1.49500,2.83321269
1.50000,2.84109614
1.50500,2.84898068
1.51000,2.85686566
1.51500,2.86474973
1.52000,2.87263247
1.52500,2.88051320
1.53000,2.88839190
1.53500,2.89626753
1.54000,2.90414007
1.54500,2.91200950
1.55000,2.91987632
1.55500,2.92774078
1.56000,2.93560353
1.56500,2.94346604
1.57000,2.95132951
1.57500,2.95919517
1.58000,2.96706413
1.58500,2.97493819
1.59000,2.98281888
1.59500,2.99070737
1.60000,2.99860469
1.60500,3.00651176
1.61000,3.01442952
1.61500,3.02235802
1.62000,3.03029744
1.62500,3.03824774
1.63000,3.04620928
1.63500,3.05418174
1.64000,3.06216506
1.64500,3.07015905
1.65000,3.07816342
1.65500,3.08617718
1.66000,3.09419947
1.66500,3.10222969
1.67000,3.11026706
1.67500,3.11831115
1.68000,3.12636136
1.68500,3.13441728
1.69000,3.14247815
1.69500,3.15054335
1.70000,3.15861217
1.70500,3.16668421
1.71000,3.17475900
1.71500,3.18283593
1.72000,3.19091474
1.72500,3.19899531
1.73000,3.20707778
1.73500,3.21516172
1.74000,3.22324705
1.74500,3.23133370
1.75000,3.23942154
1.75500,3.24751010
1.76000,3.25559946
1.76500,3.26368964
1.77000,3.27178080
1.77500,3.27987233
1.78000,3.28796420
1.78500,3.29605600
1.79000,3.30414741
1.79500,3.31223774
1.80000,3.32032673
1.80500,3.32841428
1.81000,3.33650021
1.81500,3.34458429
1.82000,3.35266624
1.82500,3.36074616
1.83000,3.36882384
1.83500,3.37689926
1.84000,3.38497224
1.84500,3.39304309
1.85000,3.40111175
1.85500,3.40917801
1.86000,3.41724155
1.86500,3.42530201
1.87000,3.43335935
1.87500,3.44141314
1.88000,3.44946289
1.88500,3.45750817
1.89000,3.46554870
1.89500,3.47358388
1.90000,3.48161307
1.90500,3.48963569
1.91000,3.49765157
1.91500,3.50566046
1.92000,3.51366214
1.92500,3.52165609
1.93000,3.52964246
1.93500,3.53762169
1.94000,3.54559422
1.94500,3.55356031
1.95000,3.56152028
1.95500,3.56947514
1.96000,3.57742567
1.96500,3.58537290
1.97000,3.59331747
1.97500,3.60126068
1.98000,3.60920321
1.98500,3.61714585
1.99000,3.62508836
1.99500,3.63303125
2.00000,3.64097450
2.00500,3.64891801
2.01000,3.65686118
2.01500,3.66480391
2.02000,3.67274610
2.02500,3.68068734
2.03000,3.68862701
2.03500,3.69656458
2.04000,3.70449993
2.04500,3.71243254
2.05000,3.72036214
2.05500,3.72828835
2.06000,3.73621122
2.06500,3.74413057
2.07000,3.75204647
2.07500,3.75995866
2.08000,3.76786733
2.08500,3.77577221
2.09000,3.78367335
2.09500,3.79157041
2.10000,3.79946353
2.10500,3.80735241
2.11000,3.81523694
2.11500,3.82311676
2.12000,3.83099185
2.12500,3.83886204
2.13000,3.84672746
2.13500,3.85458817
2.14000,3.86244454
2.14500,3.87029713
2.15000,3.87814656
2.15500,3.88599372
2.16000,3.89383931
2.16500,3.90168428
2.17000,3.90952894
2.17500,3.91737409
2.18000,3.92522004
2.18500,3.93306727
2.19000,3.94091535
2.19500,3.94876436
2.20000,3.95661433
2.20500,3.96446551
2.21000,3.97231783
2.21500,3.98017137
2.22000,3.98802626
2.22500,3.99588322
2.23000,4.00374258
2.23500,4.01160477
2.24000,4.01947014
2.24500,4.02733978
2.25000,4.03521414
2.25500,4.04309383
2.26000,4.05097908
2.26500,4.05887046
2.27000,4.06676819
2.27500,4.07467197
2.28000,4.08258157
2.28500,4.09049661
2.29000,4.09841682
2.29500,4.10634122
2.30000,4.11426923
2.30500,4.12220016
2.31000,4.13013357
2.31500,4.13806843
2.32000,4.14600396
2.32500,4.15393956
2.33000,4.16187494
2.33500,4.16980945
2.34000,4.17774269
2.34500,4.18567486
2.35000,4.19360656
2.35500,4.20153804
2.36000,4.20946981
2.36500,4.21740211
2.37000,4.22533604
2.37500,4.23327201
2.38000,4.24121085
2.38500,4.24915296
2.39000,4.25709932
2.39500,4.26505048
2.40000,4.27300687
2.40500,4.28096850
2.41000,4.28893576
2.41500,4.29690870
2.42000,4.30488716
2.42500,4.31287071
2.43000,4.32085905
2.43500,4.32885183
2.44000,4.33684835
2.44500,4.34484829
2.45000,4.35285106
2.45500,4.36085599
2.46000,4.36886221
2.46500,4.37686891
2.47000,4.38487559
2.47500,4.39288149
2.48000,4.40088617
2.48500,4.40888860
2.49000,4.41688881
2.49500,4.42488613
2.50000,4.43288026
2.50500,4.44087073
2.51000,4.44885769
2.51500,4.45684108
2.52000,4.46482049
2.52500,4.47279615
2.53000,4.48076830
2.53500,4.48873767
2.54000,4.49670437
2.54500,4.50466924
2.55000,4.51263289
2.55500,4.52059677
2.56000,4.52856136
2.56500,4.53652785
2.57000,4.54449689
2.57500,4.55246978
2.58000,4.56044692
2.58500,4.56842919
2.59000,4.57641733
2.59500,4.58441203
2.60000,4.59241353
2.60500,4.60042171
2.61000,4.60843699
2.61500,4.61645939
2.62000,4.62448920
2.62500,4.63252609
2.63000,4.64057061
2.63500,4.64862268
2.64000,4.65668225
2.64500,4.66474864
2.65000,4.67282152
2.65500,4.68090068
2.66000,4.68898541
2.66500,4.69707555
2.67000,4.70517097
2.67500,4.71327203
2.68000,4.72137853
2.68500,4.72949019
2.69000,4.73760696
2.69500,4.74572872
2.70000,4.75385549
2.70500,4.76198680
2.71000,4.77012285
2.71500,4.77826383
2.72000,4.78640988
2.72500,4.79456076
2.73000,4.80271643
2.73500,4.81087687
2.74000,4.81904174
2.74500,4.82721050
2.75000,4.83538286
2.75500,4.84355868
2.76000,4.85173763
2.76500,4.85991922
