# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N1024/seg2/H2O-1024_feature-nnp-chebyshev_seg2-1.stress
# n_molecules: 1024
# volume_ang3: 30653.8318
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.610243
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95812835,0.02223865
1.000,0.83743617,0.04263105
1.500,0.65203148,0.05954708
2.000,0.42329152,0.07175963
2.500,0.17707465,0.07857805
3.000,-0.05947882,0.07991360
3.500,-0.26109269,0.07627283
4.000,-0.40707500,0.06868439
4.500,-0.48336862,0.05857153
5.000,-0.48381019,0.04758719
5.500,-0.41056326,0.03742970
6.000,-0.27374344,0.02965797
6.500,-0.09028269,0.02552369
7.000,0.11789034,0.02583723
7.500,0.32623022,0.03088115
8.000,0.51031905,0.04038192
8.500,0.64869539,0.05354496
9.000,0.72541846,0.06915090
9.500,0.73199918,0.08570294
10.000,0.66838940,0.10160729
10.500,0.54286105,0.11536358
11.000,0.37080001,0.12574011
11.500,0.17262984,0.13191190
12.000,-0.02878681,0.13354554
12.500,-0.21087720,0.13082365
13.000,-0.35386569,0.12440981
13.500,-0.44279931,0.11536201
14.000,-0.46893834,0.10500732
14.500,-0.43044986,0.09479288
15.000,-0.33240537,0.08612906
15.500,-0.18612195,0.08024009
16.000,-0.00791293,0.07803642
16.500,0.18265610,0.08002099
17.000,0.36486784,0.08623928
17.500,0.51911885,0.09627880
18.000,0.62910761,0.10931932
18.500,0.68367482,0.12422872
19.000,0.67804222,0.13969387
19.500,0.61426676,0.15437075
20.000,0.50084280,0.16703515
20.500,0.35152118,0.17671553
21.000,0.18353479,0.18279222
21.500,0.01549756,0.18505265
22.000,-0.13473596,0.18369844
22.500,-0.25199372,0.17930632
23.000,-0.32529806,0.17274996
23.500,-0.34884587,0.16509364
24.000,-0.32240472,0.15747018
24.500,-0.25112795,0.15095652
25.000,-0.14483513,0.14645953
25.500,-0.01684028,0.14462336
26.000,0.11755620,0.14576720
26.500,0.24276335,0.14985939
27.000,0.34460868,0.15653023
27.500,0.41187298,0.16512166
28.000,0.43747428,0.17476778
28.500,0.41916123,0.18449668
29.000,0.35963834,0.19334158
29.500,0.26612104,0.20044839
30.000,0.14939379,0.20516743
30.500,0.02250491,0.20711970
31.000,-0.10073234,0.20623126
31.500,-0.20725422,0.20273343
32.000,-0.28611310,0.19713021
32.500,-0.32956458,0.19013790
33.000,-0.33378292,0.18260420
33.500,-0.29915380,0.17541587
34.000,-0.23013310,0.16940471
34.500,-0.13469642,0.16526131
35.000,-0.02343817,0.16346536
35.500,0.09159013,0.16423937
36.000,0.19818510,0.16753037
36.500,0.28530468,0.17302141
37.000,0.34424673,0.18017129
37.500,0.36956072,0.18827807
38.000,0.35958797,0.19655908
38.500,0.31656904,0.20423826
39.000,0.24630965,0.21063093
39.500,0.15745046,0.21521647
40.000,0.06043342,0.21769100
40.500,-0.03370894,0.21799451
41.000,-0.11459893,0.21631017
41.500,-0.17365343,0.21303646
42.000,-0.20499497,0.20873611
42.500,-0.20604104,0.20406793
43.000,-0.17771559,0.19970957
43.500,-0.12426783,0.19627992
44.000,-0.05272473,0.19426980
44.500,0.02795796,0.19398852
45.000,0.10794859,0.19553202
45.500,0.17767593,0.19877589
46.000,0.22891855,0.20339362
46.500,0.25572152,0.20889772
47.000,0.25503568,0.21469844
47.500,0.22700867,0.22017307
48.000,0.17490049,0.22473759
48.500,0.10464250,0.22791239
49.000,0.02410149,0.22937454
49.500,-0.05785644,0.22899119
50.000,-0.13238798,0.22683056
50.500,-0.19166161,0.22315030
51.000,-0.22970382,0.21836481
51.500,-0.24301356,0.21299611
52.000,-0.23088485,0.20761400
52.500,-0.19541079,0.20277252
53.000,-0.14117675,0.19894986
53.500,-0.07468317,0.19649832
54.000,-0.00356719,0.19560962
54.500,0.06428663,0.19629922
55.000,0.12164372,0.19841085
55.500,0.16272204,0.20164042
56.000,0.18380792,0.20557599
56.500,0.18361670,0.20974887
57.000,0.16336120,0.21368953
57.500,0.12652731,0.21698183
58.000,0.07839126,0.21930911
58.500,0.02534286,0.22048722
59.000,-0.02590022,0.22048089
59.500,-0.06909243,0.21940205
60.000,-0.09918151,0.21749095
60.500,-0.11286947,0.21508267
61.000,-0.10895228,0.21256341
61.500,-0.08840408,0.21032202
62.000,-0.05420130,0.20870244
62.500,-0.01091305,0.20796293
63.000,0.03588855,0.20824658
63.500,0.08032312,0.20956640
64.000,0.11691503,0.21180646
64.500,0.14123713,0.21473831
65.000,0.15040851,0.21805056
65.500,0.14339013,0.22138726
66.000,0.12104967,0.22439053
66.500,0.08599692,0.22674198
67.000,0.04221926,0.22819814
67.500,-0.00543045,0.22861596
68.000,-0.05182639,0.22796569
68.500,-0.09216956,0.22633031
69.000,-0.12252465,0.22389201
69.500,-0.14023401,0.22090783
70.000,-0.14416553,0.21767788
70.500,-0.13477216,0.21450995
