# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N64/seg2/H2O-64_feature-nnp-chebyshev_seg2-pos-1.xyz
# species: O   n_atoms: 64   n_frames: 20001
# cell_ang: 12.4200 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.925839
# D_PBC_ang2_ps: 0.21609964
# YH_correction_ang2_ps: 0.05421896
# D_0_ang2_ps: 0.27031859
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00110546
0.01000,0.00427795
0.01500,0.00941972
0.02000,0.01635274
0.02500,0.02498038
0.03000,0.03505399
0.03500,0.04637294
0.04000,0.05876357
0.04500,0.07209721
0.05000,0.08618350
0.05500,0.10081757
0.06000,0.11586845
0.06500,0.13122812
0.07000,0.14677486
0.07500,0.16237047
0.08000,0.17795721
0.08500,0.19351233
0.09000,0.20899467
0.09500,0.22435118
0.10000,0.23957883
0.10500,0.25471217
0.11000,0.26975824
0.11500,0.28470644
0.12000,0.29957806
0.12500,0.31441987
0.13000,0.32925322
0.13500,0.34406955
0.14000,0.35888293
0.14500,0.37372361
0.15000,0.38860092
0.15500,0.40349350
0.16000,0.41839462
0.16500,0.43331487
0.17000,0.44824737
0.17500,0.46316189
0.18000,0.47803760
0.18500,0.49287391
0.19000,0.50765879
0.19500,0.52236257
0.20000,0.53696411
0.20500,0.55146104
0.21000,0.56584636
0.21500,0.58009768
0.22000,0.59420026
0.22500,0.60815487
0.23000,0.62196095
0.23500,0.63560486
0.24000,0.64907751
0.24500,0.66238291
0.25000,0.67552425
0.25500,0.68849407
0.26000,0.70128639
0.26500,0.71390548
0.27000,0.72635525
0.27500,0.73863076
0.28000,0.75072753
0.28500,0.76264921
0.29000,0.77440021
0.29500,0.78597824
0.30000,0.79738116
0.30500,0.80861315
0.31000,0.81967966
0.31500,0.83058120
0.32000,0.84131819
0.32500,0.85189588
0.33000,0.86232079
0.33500,0.87259581
0.34000,0.88272331
0.34500,0.89270888
0.35000,0.90255917
0.35500,0.91227746
0.36000,0.92186652
0.36500,0.93133092
0.37000,0.94067623
0.37500,0.94990532
0.38000,0.95902039
0.38500,0.96802497
0.39000,0.97692313
0.39500,0.98571727
0.40000,0.99440910
0.40500,1.00300157
0.41000,1.01149763
0.41500,1.01989972
0.42000,1.02820943
0.42500,1.03642954
0.43000,1.04456282
0.43500,1.05261157
0.44000,1.06057797
0.44500,1.06846476
0.45000,1.07627526
0.45500,1.08401223
0.46000,1.09167909
0.46500,1.09927895
0.47000,1.10681560
0.47500,1.11429179
0.48000,1.12171104
0.48500,1.12907631
0.49000,1.13639102
0.49500,1.14365791
0.50000,1.15087998
0.50500,1.15805996
0.51000,1.16520029
0.51500,1.17230306
0.52000,1.17937044
0.52500,1.18640457
0.53000,1.19340731
0.53500,1.20038046
0.54000,1.20732570
0.54500,1.21424449
0.55000,1.22113810
0.55500,1.22800761
0.56000,1.23485404
0.56500,1.24167850
0.57000,1.24848204
0.57500,1.25526591
0.58000,1.26203108
0.58500,1.26877878
0.59000,1.27550999
0.59500,1.28222604
0.60000,1.28892757
0.60500,1.29561557
0.61000,1.30229046
0.61500,1.30895318
0.62000,1.31560406
0.62500,1.32224392
0.63000,1.32887298
0.63500,1.33549229
0.64000,1.34210206
0.64500,1.34870280
0.65000,1.35529440
0.65500,1.36187757
0.66000,1.36845233
0.66500,1.37501899
0.67000,1.38157736
0.67500,1.38812847
0.68000,1.39467257
0.68500,1.40121030
0.69000,1.40774155
0.69500,1.41426741
0.70000,1.42078823
0.70500,1.42730456
0.71000,1.43381643
