# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N64/seg2/H2O-64_feature-nnp-chebyshev_seg2-1.stress
# n_molecules: 64
# volume_ang3: 1915.8645
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.925839
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95861674,0.02143610
1.000,0.83932667,0.04111371
1.500,0.65602838,0.05747965
2.000,0.42979358,0.06936344
2.500,0.18613167,0.07610444
3.000,-0.04815705,0.07761450
3.500,-0.24808596,0.07437227
4.000,-0.39317580,0.06735397
4.500,-0.46949288,0.05791248
5.000,-0.47090521,0.04762029
5.500,-0.39951832,0.03809393
6.000,-0.26530547,0.03081775
6.500,-0.08497991,0.02698405
7.000,0.11981184,0.02736527
7.500,0.32484814,0.03223186
8.000,0.50604478,0.04132557
8.500,0.64224335,0.05389303
9.000,0.71773243,0.06877730
9.500,0.72414244,0.08455791
10.000,0.66141510,0.09972216
10.500,0.53768497,0.11284573
11.000,0.36809768,0.12275907
11.500,0.17277306,0.12867864
12.000,-0.02574862,0.13028775
12.500,-0.20519507,0.12776018
13.000,-0.34603837,0.12172720
13.500,-0.43350144,0.11319552
14.000,-0.45893932,0.10342819
14.500,-0.42053066,0.09380282
15.000,-0.32327798,0.08566220
15.500,-0.17835553,0.08017207
16.000,-0.00187150,0.07819957
16.500,0.18685800,0.08022416
17.000,0.36738415,0.08629007
17.500,0.52035906,0.09600598
18.000,0.62968893,0.10859270
18.500,0.68434235,0.12297413
19.000,0.67956705,0.13790145
19.500,0.61733723,0.15209543
20.000,0.50596664,0.16438944
20.500,0.35895404,0.17385558
21.000,0.19324511,0.17989913
21.500,0.02717073,0.18231147
22.000,-0.12165787,0.18127736
22.500,-0.23824474,0.17733840
23.000,-0.31170387,0.17131948
23.500,-0.33623265,0.16422813
24.000,-0.31151097,0.15713889
24.500,-0.24252766,0.15107521
25.000,-0.13887931,0.14690090
25.500,-0.01362216,0.14523184
26.000,0.11820844,0.14637649
26.500,0.24126500,0.15031075
27.000,0.34156930,0.15668959
27.500,0.40802445,0.16489352
28.000,0.43358405,0.17410452
28.500,0.41594183,0.18340216
29.000,0.35766505,0.19186891
29.500,0.26576890,0.19869209
30.000,0.15080235,0.20325126
30.500,0.02557464,0.20518162
31.000,-0.09631282,0.20440743
31.500,-0.20195530,0.20114303
32.000,-0.28049426,0.19586285
32.500,-0.32419724,0.18924480
33.000,-0.32917593,0.18209395
33.500,-0.29569027,0.17525509
34.000,-0.22802485,0.16952329
34.500,-0.13395981,0.16556154
35.000,-0.02389259,0.16383393
35.500,0.09030207,0.16456075
36.000,0.19655835,0.16770029
36.500,0.28391720,0.17295886
37.000,0.34369468,0.17982777
37.500,0.37038948,0.18764307
38.000,0.36222617,0.19566119
38.500,0.32127335,0.20314176
39.000,0.25312753,0.20942829
39.500,0.16620659,0.21401770
40.000,0.07074267,0.21661100
40.500,-0.02240298,0.21714005
41.000,-0.10296439,0.21576797
41.500,-0.16239726,0.21286371
42.000,-0.19478641,0.20895451
42.500,-0.19744094,0.20466177
43.000,-0.17112018,0.20062805
43.500,-0.11987271,0.19744328
44.000,-0.05051188,0.19557850
44.500,0.02821000,0.19533442
45.000,0.10663385,0.19681022
45.500,0.17531316,0.19989599
46.000,0.22609107,0.20428916
46.500,0.25301049,0.20953270
47.000,0.25295306,0.21507022
47.500,0.22593723,0.22031144
48.000,0.17504801,0.22470003
48.500,0.10601664,0.22777614
49.000,0.02650975,0.22922658
49.500,-0.05478048,0.22891717
50.000,-0.12913465,0.22690431
50.500,-0.18877769,0.22342491
51.000,-0.22771691,0.21886658
51.500,-0.24235884,0.21372184
52.000,-0.23184447,0.20853191
52.500,-0.19807354,0.20382667
53.000,-0.14542237,0.20006727
53.500,-0.08019208,0.19759803
54.000,-0.00985288,0.19661254
54.500,0.05782725,0.19713759
55.000,0.11566811,0.19903641
55.500,0.15787417,0.20203020
56.000,0.18065130,0.20573520
56.500,0.18257448,0.20971053
57.000,0.16466918,0.21351094
57.500,0.13020498,0.21673819
58.000,0.08423437,0.21908512
58.500,0.03293944,0.22036753
59.000,-0.01713105,0.22054055
59.500,-0.05984224,0.21969811
60.000,-0.09018073,0.21805619
60.500,-0.10481014,0.21592211
61.000,-0.10241475,0.21365413
61.500,-0.08379658,0.21161614
62.000,-0.05171986,0.21013298
62.500,-0.01052639,0.20945172
63.000,0.03442785,0.20971331
63.500,0.07744319,0.21093769
64.000,0.11316988,0.21302385
64.500,0.13723904,0.21576446
65.000,0.14675535,0.21887264
65.500,0.14059514,0.22201755
66.000,0.11948100,0.22486395
66.500,0.08583304,0.22711102
67.000,0.04342509,0.22852568
67.500,-0.00310359,0.22896698
68.000,-0.04881587,0.22839875
68.500,-0.08905290,0.22688984
69.000,-0.11995143,0.22460239
69.500,-0.13884528,0.22176999
70.000,-0.14451034,0.21866880
70.500,-0.13723218,0.21558527
71.000,-0.11869634,0.21278425
71.500,-0.09172192,0.21048133
72.000,-0.05987629,0.20882216
72.500,-0.02702167,0.20787111
73.000,0.00314986,0.20760984
73.500,0.02753693,0.20794569
74.000,0.04395715,0.20872816
74.500,0.05134851,0.20977123
75.000,0.04982646,0.21087854
75.500,0.04059771,0.21186819
76.000,0.02574879,0.21259432
76.500,0.00794124,0.21296304
77.000,-0.00994549,0.21294111
77.500,-0.02517861,0.21255669
78.000,-0.03550071,0.21189259
78.500,-0.03938570,0.21107299
79.000,-0.03619506,0.21024580
79.500,-0.02622010,0.20956269
80.000,-0.01061014,0.20915960
80.500,0.00880029,0.20913980
81.000,0.02974018,0.20956160
81.500,0.04979354,0.21043206
82.000,0.06669609,0.21170698
82.500,0.07860089,0.21329719
83.000,0.08428173,0.21507986
83.500,0.08325220,0.21691343
84.000,0.07578978,0.21865407
84.500,0.06286628,0.22017159
85.000,0.04599747,0.22136305
85.500,0.02703412,0.22216235
86.000,0.00792329,0.22254494
86.500,-0.00952838,0.22252737
87.000,-0.02385942,0.22216196
87.500,-0.03410123,0.22152761
88.000,-0.03985296,0.22071822
88.500,-0.04127835,0.21983028
89.000,-0.03903039,0.21895134
89.500,-0.03411907,0.21815075
90.000,-0.02774435,0.21747369
90.500,-0.02111863,0.21693890
91.000,-0.01530291,0.21654029
91.500,-0.01107627,0.21625158
92.000,-0.00885276,0.21603347
92.500,-0.00865279,0.21584188
93.000,-0.01012912,0.21563632
93.500,-0.01264102,0.21538711
94.000,-0.01536493,0.21508060
94.500,-0.01742570,0.21472172
95.000,-0.01803009,0.21433368
95.500,-0.01658425,0.21395484
96.000,-0.01277889,0.21363347
96.500,-0.00663074,0.21342104
97.000,0.00152445,0.21336516
97.500,0.01108448,0.21350316
98.000,0.02126901,0.21385725
98.500,0.03122880,0.21443181
99.000,0.04015862,0.21521311
99.500,0.04739801,0.21617138
100.000,0.05250685,0.21726479
100.500,0.05530791,0.21844477
101.000,0.05589350,0.21966181
101.500,0.05459749,0.22087108
102.000,0.05193792,0.22203706
102.500,0.04853794,0.22313672
103.000,0.04503473,0.22416083
103.500,0.04198776,0.22511325
104.000,0.03979816,0.22600835
104.500,0.03865072,0.22686694
105.000,0.03848738,0.22771118
105.500,0.03901767,0.22855943
106.000,0.03976585,0.22942168
106.500,0.04014851,0.23029630
107.000,0.03957140,0.23116880
107.500,0.03753044,0.23201264
108.000,0.03370144,0.23279224
108.500,0.02800470,0.23346758
109.000,0.02063539,0.23399992
109.500,0.01205534,0.23435771
110.000,0.00294804,0.23452191
110.500,-0.00585718,0.23449007
111.000,-0.01348205,0.23427841
111.500,-0.01910558,0.23392176
112.000,-0.02206687,0.23347115
112.500,-0.02195206,0.23298938
113.000,-0.01865410,0.23254497
113.500,-0.01239696,0.23220513
114.000,-0.00371916,0.23202874
114.500,0.00658288,0.23206009
115.000,0.01754612,0.23232417
115.500,0.02815571,0.23282435
116.000,0.03746816,0.23354257
116.500,0.04472626,0.23444215
117.000,0.04944990,0.23547286
117.500,0.05149085,0.23657761
118.000,0.05104485,0.23769981
118.500,0.04862014,0.23879060
119.000,0.04496749,0.23981487
119.500,0.04098099,0.24075553
120.000,0.03758175,0.24161536
120.500,0.03559863,0.24241629
121.000,0.03565939,0.24319617
121.500,0.03810527,0.24400349
122.000,0.04293907,0.24489048
122.500,0.04981376,0.24590561
123.000,0.05806424,0.24708629
123.500,0.06677993,0.24845264
124.000,0.07491073,0.25000338
124.500,0.08139397,0.25171406
125.000,0.08528662,0.25353830
125.500,0.08588573,0.25541169
126.000,0.08282126,0.25725811
126.500,0.07610955,0.25899753
127.000,0.06616107,0.26055461
127.500,0.05374232,0.26186689
128.000,0.03989692,0.26289173
128.500,0.02583570,0.26361114
129.000,0.01280811,0.26403408
129.500,0.00196887,0.26419581
130.000,-0.00574596,0.26415447
130.500,-0.00972038,0.26398520
131.000,-0.00972601,0.26377237
131.500,-0.00594770,0.26360082
132.000,0.00103673,0.26354708
132.500,0.01032208,0.26367139
133.000,0.02078036,0.26401179
133.500,0.03119337,0.26458062
134.000,0.04039758,0.26536415
134.500,0.04742324,0.26632530
135.000,0.05160945,0.26740917
135.500,0.05268013,0.26855057
136.000,0.05077113,0.26968279
136.500,0.04640594,0.27074635
137.000,0.04042442,0.27169666
137.500,0.03387485,0.27250983
138.000,0.02788327,0.27318574
138.500,0.02351583,0.27374828
139.000,0.02164941,0.27424259
139.500,0.02286425,0.27472977
140.000,0.02736993,0.27527956
140.500,0.03497258,0.27596187
141.000,0.04508751,0.27683809
141.500,0.05679703,0.27795317
142.000,0.06894849,0.27932939
142.500,0.08028272,0.28096265
143.000,0.08957858,0.28282170
143.500,0.09579637,0.28485054
144.000,0.09820170,0.28697375
144.500,0.09645360,0.28910416
145.000,0.09064486,0.29115186
145.500,0.08129003,0.29303360
146.000,0.06926350,0.29468134
146.500,0.05569713,0.29604897
147.000,0.04185166,0.29711660
147.500,0.02897808,0.29789179
148.000,0.01818480,0.29840797
148.500,0.01032436,0.29871999
149.000,0.00591029,0.29889767
149.500,0.00507134,0.29901786
150.000,0.00754699,0.29915596
150.500,0.01272459,0.29937782
151.000,0.01971501,0.29973285
151.500,0.02745940,0.30024916
152.000,0.03485621,0.30093117
152.500,0.04089392,0.30176022
153.000,0.04477347,0.30269781
153.500,0.04600448,0.30369133
154.000,0.04446233,0.30468144
154.500,0.04039830,0.30561020
155.000,0.03440194,0.30642885
155.500,0.02732157,0.30710438
156.000,0.02015487,0.30762399
156.500,0.01392475,0.30799698
157.000,0.00955625,0.30825396
157.500,0.00776881,0.30844358
158.000,0.00899448,0.30862704
158.500,0.01332946,0.30887137
159.000,0.02052234,0.30924186
159.500,0.02999967,0.30979480
160.000,0.04092620,0.31057105
160.500,0.05229417,0.31159130
161.000,0.06303298,0.31285350
161.500,0.07212734,0.31433276
162.000,0.07873027,0.31598382
162.500,0.08225687,0.31774575
163.000,0.08244666,0.31954835
163.500,0.07938619,0.32131953
164.000,0.07348954,0.32299268
164.500,0.06544007,0.32451320
165.000,0.05610263,0.32584342
165.500,0.04641908,0.32696547
166.000,0.03730089,0.32788175
166.500,0.02953191,0.32861320
167.000,0.02369117,0.32919570
167.500,0.02010213,0.32967500
168.000,0.01881176,0.33010089
168.500,0.01959946,0.33052128
169.000,0.02201403,0.33097672
169.500,0.02543461,0.33149602
170.000,0.02914950,0.33209342
170.500,0.03244436,0.33276754
171.000,0.03469005,0.33350229
171.500,0.03541935,0.33426960
172.000,0.03438285,0.33503355
172.500,0.03157676,0.33575545
173.000,0.02723922,0.33639916
173.500,0.02181626,0.33693605
174.000,0.01590281,0.33734887
174.500,0.01016773,0.33763419
175.000,0.00527321,0.33780319
175.500,0.00179872,0.33788059
176.000,0.00017794,0.33790222
176.500,0.00065456,0.33791133
177.000,0.00325988,0.33795417
177.500,0.00781340,0.33807537
178.000,0.01394497,0.33831350
178.500,0.02113610,0.33869745
179.000,0.02877601,0.33924371
179.500,0.03622670,0.33995513
180.000,0.04289001,0.34082103
180.500,0.04826904,0.34181872
181.000,0.05201661,0.34291629
181.500,0.05396471,0.34407621
182.000,0.05413175,0.34525927
182.500,0.05270735,0.34642857
183.000,0.05001778,0.34755285
183.500,0.04647790,0.34860895
184.000,0.04253688,0.34958317
184.500,0.03862499,0.35047145
185.000,0.03510757,0.35127841
185.500,0.03225036,0.35201561
186.000,0.03019870,0.35269909
186.500,0.02897098,0.35334667
187.000,0.02846634,0.35397530
187.500,0.02848499,0.35459860
188.000,0.02875901,0.35522511
188.500,0.02899027,0.35585714
189.000,0.02889130,0.35649063
189.500,0.02822406,0.35711573
190.000,0.02683183,0.35771829
190.500,0.02465985,0.35828184
191.000,0.02176220,0.35878991
191.500,0.01829414,0.35922830
192.000,0.01449178,0.35958713
192.500,0.01064268,0.35986222
193.000,0.00705201,0.36005587
193.500,0.00400914,0.36017693
194.000,0.00175837,0.36024006
194.500,0.00047637,0.36026451
195.000,0.00025762,0.36027255
195.500,0.00110829,0.36028750
196.000,0.00294853,0.36033190
196.500,0.00562284,0.36042571
197.000,0.00891787,0.36058485
197.500,0.01258603,0.36082020
198.000,0.01637244,0.36113713
198.500,0.02004198,0.36153567
199.000,0.02340260,0.36201115
199.500,0.02632156,0.36255536
200.000,0.02873233,0.36315790
200.500,0.03063125,0.36380760
201.000,0.03206549,0.36449379
201.500,0.03311489,0.36520715
202.000,0.03387170,0.36594029
202.500,0.03442189,0.36668773
203.000,0.03483087,0.36744567
203.500,0.03513523,0.36821141
204.000,0.03534043,0.36898273
204.500,0.03542353,0.36975721
205.000,0.03533961,0.37053168
205.500,0.03503037,0.37130184
206.000,0.03443423,0.37206210
206.500,0.03349701,0.37280557
207.000,0.03218241,0.37352440
207.500,0.03048104,0.37421022
208.000,0.02841647,0.37485483
208.500,0.02604685,0.37545090
209.000,0.02346133,0.37599274
209.500,0.02077124,0.37647685
210.000,0.01809766,0.37690225
210.500,0.01555731,0.37727059
211.000,0.01324958,0.37758586
211.500,0.01124697,0.37785397
212.000,0.00959048,0.37808202
212.500,0.00829048,0.37827772
213.000,0.00733215,0.37844870
213.500,0.00668410,0.37860210
214.000,0.00630811,0.37874430
214.500,0.00616820,0.37888084
215.000,0.00623783,0.37901662
215.500,0.00650431,0.37915608
216.000,0.00697059,0.37930356
216.500,0.00765415,0.37946362
217.000,0.00858339,0.37964133
217.500,0.00979141,0.37984243
218.000,0.01130786,0.38007335
218.500,0.01314955,0.38034103
219.000,0.01531130,0.38065252
219.500,0.01775875,0.38101445
220.000,0.02042460,0.38143235
220.500,0.02320944,0.38190990
221.000,0.02598744,0.38244834
221.500,0.02861664,0.38304595
222.000,0.03095250,0.38369791
222.500,0.03286312,0.38439634
223.000,0.03424397,0.38513079
223.500,0.03502999,0.38588896
224.000,0.03520329,0.38665763
224.500,0.03479529,0.38742373
225.000,0.03388307,0.38817538
225.500,0.03258026,0.38890279
226.000,0.03102369,0.38959891
226.500,0.02935714,0.39025975
227.000,0.02771422,0.39088436
227.500,0.02620240,0.39147446
228.000,0.02489042,0.39203364
228.500,0.02380111,0.39256655
229.000,0.02291086,0.39307779
229.500,0.02215600,0.39357102
230.000,0.02144515,0.39404821
230.500,0.02067571,0.39450921
231.000,0.01975184,0.39495167
231.500,0.01860143,0.39537142
232.000,0.01718966,0.39576314
232.500,0.01552736,0.39612121
233.000,0.01367328,0.39644080
233.500,0.01173008,0.39671883
234.000,0.00983467,0.39695484
234.500,0.00814425,0.39715161
235.000,0.00681955,0.39731538
235.500,0.00600700,0.39745576
236.000,0.00582160,0.39758522
236.500,0.00633212,0.39771824
237.000,0.00755050,0.39787018
237.500,0.00942710,0.39805599
238.000,0.01185277,0.39828889
238.500,0.01466827,0.39857915
239.000,0.01768006,0.39893318
239.500,0.02068071,0.39935302
240.000,0.02347110,0.39983624
240.500,0.02588130,0.40037638
241.000,0.02778728,0.40096376
241.500,0.02912141,0.40158659
242.000,0.02987560,0.40223229
242.500,0.03009752,0.40288866
243.000,0.02988099,0.40354510
243.500,0.02935234,0.40419338
244.000,0.02865448,0.40482824
244.500,0.02793037,0.40544753
245.000,0.02730703,0.40605208
245.500,0.02688106,0.40664514
246.000,0.02670716,0.40723164
246.500,0.02679054,0.40781714
247.000,0.02708491,0.40840678
247.500,0.02749671,0.40900415
248.000,0.02789608,0.40961040
248.500,0.02813358,0.41022362
249.000,0.02806092,0.41083864
249.500,0.02755269,0.41144730
250.000,0.02652557,0.41203916
250.500,0.02495218,0.41260256
251.000,0.02286707,0.41312592
251.500,0.02036461,0.41359907
252.000,0.01758929,0.41401445
252.500,0.01472060,0.41436807
253.000,0.01195482,0.41466002
253.500,0.00948624,0.41489468
254.000,0.00748974,0.41508048
254.500,0.00610587,0.41522927
255.000,0.00542932,0.41535552
255.500,0.00550109,0.41547515
256.000,0.00630489,0.41560436
256.500,0.00776806,0.41575838
257.000,0.00976747,0.41595030
257.500,0.01214049,0.41619007
258.000,0.01470049,0.41648383
258.500,0.01725554,0.41683357
259.000,0.01962808,0.41723725
259.500,0.02167277,0.41768926
260.000,0.02329011,0.41818136
260.500,0.02443389,0.41870368
261.000,0.02511186,0.41924593
261.500,0.02538001,0.41979854
262.000,0.02533184,0.42035356
262.500,0.02508466,0.42090534
263.000,0.02476465,0.42145092
263.500,0.02449233,0.42199001
264.000,0.02436958,0.42252478
264.500,0.02446900,0.42305929
265.000,0.02482598,0.42359880
265.500,0.02543412,0.42414888
266.000,0.02624455,0.42471447
266.500,0.02716961,0.42529907
267.000,0.02809129,0.42590387
267.500,0.02887406,0.42652733
268.000,0.02938086,0.42716490
268.500,0.02949019,0.42780921
269.000,0.02911176,0.42845058
269.500,0.02819843,0.42907782
270.000,0.02675258,0.42967923
270.500,0.02482651,0.43024374
271.000,0.02251711,0.43076189
271.500,0.01995609,0.43122674
272.000,0.01729747,0.43163446
272.500,0.01470394,0.43198470
273.000,0.01233362,0.43228061
273.500,0.01032800,0.43252863
274.000,0.00880193,0.43273800
274.500,0.00783572,0.43292009
275.000,0.00746965,0.43308760
275.500,0.00770120,0.43325364
276.000,0.00848544,0.43343079
276.500,0.00973909,0.43363025
277.000,0.01134817,0.43386104
277.500,0.01317892,0.43412948
278.000,0.01509057,0.43443887
278.500,0.01694857,0.43478953
279.000,0.01863645,0.43517899
279.500,0.02006507,0.43560256
280.000,0.02117858,0.43605395
280.500,0.02195684,0.43652604
281.000,0.02241471,0.43701167
281.500,0.02259845,0.43750432
282.000,0.02257989,0.43799877
282.500,0.02244838,0.43849158
283.000,0.02230107,0.43898134
283.500,0.02223190,0.43946874
284.000,0.02232022,0.43995634
284.500,0.02262011,0.44044819
285.000,0.02315186,0.44094914
285.500,0.02389701,0.44146407
286.000,0.02479810,0.44199701
286.500,0.02576351,0.44255038
287.000,0.02667704,0.44312432
287.500,0.02741109,0.44371629
288.000,0.02784142,0.44432100
288.500,0.02786168,0.44493064
289.000,0.02739593,0.44553541
289.500,0.02640797,0.44612427
290.000,0.02490686,0.44668588
290.500,0.02294828,0.44720963
291.000,0.02063165,0.44768659
291.500,0.01809324,0.44811042
292.000,0.01549526,0.44847803
292.500,0.01301208,0.44879003
293.000,0.01081423,0.44905080
293.500,0.00905216,0.44926822
294.000,0.00784115,0.44945311
294.500,0.00724936,0.44961827
295.000,0.00729039,0.44977740
295.500,0.00792170,0.44994389
296.000,0.00904891,0.45012963
296.500,0.01053578,0.45034397
297.000,0.01221873,0.45059301
297.500,0.01392390,0.45087913
298.000,0.01548529,0.45120099
298.500,0.01676187,0.45155392
299.000,0.01765232,0.45193057
299.500,0.01810580,0.45232193
300.000,0.01812772,0.45271848
300.500,0.01777955,0.45311147
301.000,0.01717209,0.45349400
301.500,0.01645271,0.45386201
302.000,0.01578732,0.45421486
302.500,0.01533918,0.45455552
303.000,0.01524713,0.45489027
303.500,0.01560591,0.45522795
304.000,0.01645168,0.45557880
304.500,0.01775445,0.45595317
305.000,0.01941899,0.45636002
305.500,0.02129382,0.45680560
306.000,0.02318744,0.45729242
306.500,0.02488970,0.45781860
307.000,0.02619584,0.45837771
307.500,0.02693061,0.45895915
308.000,0.02696986,0.45954907
308.500,0.02625697,0.46013161
309.000,0.02481218,0.46069054
309.500,0.02273315,0.46121090
310.000,0.02018619,0.46168063
310.500,0.01738871,0.46209187
311.000,0.01458484,0.46244180
311.500,0.01201729,0.46273295
312.000,0.00989909,0.46297281
312.500,0.00838923,0.46317297
313.000,0.00757542,0.46334769
313.500,0.00746603,0.46351232
314.000,0.00799197,0.46368150
314.500,0.00901760,0.46386766
315.000,0.01035909,0.46407973
315.500,0.01180747,0.46432233
316.000,0.01315401,0.46459552
316.500,0.01421500,0.46489506
317.000,0.01485343,0.46521320
317.500,0.01499529,0.46553988
318.000,0.01463850,0.46586421
318.500,0.01385299,0.46617603
319.000,0.01277175,0.46646743
319.500,0.01157337,0.46673387
320.000,0.01045846,0.46697500
320.500,0.00962281,0.46719478
321.000,0.00923126,0.46740113
321.500,0.00939575,0.46760499
322.000,0.01016075,0.46781903
322.500,0.01149774,0.46805607
323.000,0.01330924,0.46832757
323.500,0.01544109,0.46864223
324.000,0.01770092,0.46900495
324.500,0.01988002,0.46941626
325.000,0.02177616,0.46987216
325.500,0.02321480,0.47036457
326.000,0.02406711,0.47088204
326.500,0.02426299,0.47141099
327.000,0.02379819,0.47193700
327.500,0.02273443,0.47244628
328.000,0.02119227,0.47292703
328.500,0.01933702,0.47337061
329.000,0.01735875,0.47377222
329.500,0.01544889,0.47413129
330.000,0.01377639,0.47445114
330.500,0.01246708,0.47473836
331.000,0.01158964,0.47500165
331.500,0.01115031,0.47525053
332.000,0.01109708,0.47549402
332.500,0.01133230,0.47573950
333.000,0.01173077,0.47599191
333.500,0.01216001,0.47625338
334.000,0.01249926,0.47652327
334.500,0.01265456,0.47679856
335.000,0.01256872,0.47707462
335.500,0.01222558,0.47734598
336.000,0.01164919,0.47760728
336.500,0.01089888,0.47785406
337.000,0.01006100,0.47808345
337.500,0.00923833,0.47829467
338.000,0.00853780,0.47848923
338.500,0.00805734,0.47867085
339.000,0.00787305,0.47884520
339.500,0.00802840,0.47901924
340.000,0.00852752,0.47920043
340.500,0.00933441,0.47939592
341.000,0.01037882,0.47961167
341.500,0.01156828,0.47985187
342.000,0.01280372,0.48011861
342.500,0.01399541,0.48041192
343.000,0.01507548,0.48073008
343.500,0.01600433,0.48107024
344.000,0.01677004,0.48142894
344.500,0.01738189,0.48180271
345.000,0.01786048,0.48218842
345.500,0.01822780,0.48258339
346.000,0.01849974,0.48298536
346.500,0.01868274,0.48339230
347.000,0.01877426,0.48380225
347.500,0.01876570,0.48421311
