# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N1024/seg4/H2O-1024_feature-nnp-chebyshev_seg4-1.stress
# n_molecules: 1024
# volume_ang3: 30653.8318
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.645173
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95804516,0.02232847
1.000,0.83713649,0.04279974
1.500,0.65146457,0.05977492
2.000,0.42251482,0.07202200
2.500,0.17624683,0.07884994
3.000,-0.06013318,0.08017404
3.500,-0.26133470,0.07650820
4.000,-0.40670441,0.06889025
4.500,-0.48226560,0.05875292
5.000,-0.48195903,0.04775743
5.500,-0.40805749,0.03760817
6.000,-0.27077630,0.02986713
6.500,-0.08712816,0.02578578
7.000,0.12090227,0.02617092
7.500,0.32874326,0.03129843
8.000,0.51198676,0.04088566
8.500,0.64922515,0.05412748
9.000,0.72462102,0.06979406
9.500,0.72983689,0.08637990
10.000,0.66501139,0.10228599
10.500,0.53861269,0.11601145
11.000,0.36619771,0.12632941
11.500,0.16830036,0.13242454
12.000,-0.03219400,0.13397662
12.500,-0.21278830,0.13118298
13.000,-0.35387259,0.12472109
13.500,-0.44072418,0.11565994
14.000,-0.46486232,0.10533313
14.500,-0.42470333,0.09518901
15.000,-0.32552491,0.08663382
15.500,-0.17878386,0.08088296
16.000,-0.00085437,0.07883447
16.500,0.18871856,0.08097677
17.000,0.36931562,0.08734028
17.500,0.52149995,0.09749865
18.000,0.62919223,0.11062051
18.500,0.68149255,0.12556684
19.000,0.67389388,0.14102292
19.500,0.60870419,0.15564897
20.000,0.49461338,0.16823060
20.500,0.34547979,0.17781056
21.000,0.17853347,0.18378612
21.500,0.01226941,0.18596193
22.000,-0.13567926,0.18455463
22.500,-0.25043301,0.18015162
23.000,-0.32133441,0.17363149
23.500,-0.34288140,0.16605714
24.000,-0.31508187,0.15855409
24.500,-0.24323905,0.15218731
25.000,-0.13721754,0.14784879
25.500,-0.01027184,0.14616690
26.000,0.12244915,0.14744611
26.500,0.24557727,0.15164288
27.000,0.34520802,0.15837987
27.500,0.41040598,0.16699648
28.000,0.43435709,0.17662969
28.500,0.41502995,0.18631563
29.000,0.35527161,0.19509973
29.500,0.26234038,0.20214264
30.000,0.14695394,0.20681001
30.500,0.02198996,0.20873655
31.000,-0.09899042,0.20785848
31.500,-0.20322099,0.20441223
32.000,-0.28005351,0.19890123
32.500,-0.32200176,0.19203572
33.000,-0.32542206,0.18465286
33.500,-0.29078524,0.17762597
34.000,-0.22253069,0.17177239
34.500,-0.12852601,0.16776914
35.000,-0.01918674,0.16608470
35.500,0.09365893,0.16693394
36.000,0.19804808,0.17026041
36.500,0.28317053,0.17574796
37.000,0.34052447,0.18286023
37.500,0.36480831,0.19090346
38.000,0.35444494,0.19910543
38.500,0.31167886,0.20670154
39.000,0.24223987,0.21301813
39.500,0.15462128,0.21754371
40.000,0.05906578,0.21998048
40.500,-0.03361657,0.22027069
41.000,-0.11326039,0.21859579
41.500,-0.17145271,0.21534907
42.000,-0.20241971,0.21108564
42.500,-0.20360392,0.20645557
43.000,-0.17587731,0.20212817
43.500,-0.12337396,0.19871568
44.000,-0.05296453,0.19670481
44.500,0.02656746,0.19640379
45.000,0.10555471,0.19791044
45.500,0.17456305,0.20110475
46.000,0.22546673,0.20566647
46.500,0.25235638,0.21111530
47.000,0.25217415,0.21686869
47.500,0.22500539,0.22231018
48.000,0.17399996,0.22686022
48.500,0.10494313,0.23004113
49.000,0.02553777,0.23152907
49.500,-0.05550892,0.23118729
50.000,-0.12948295,0.22907775
50.500,-0.18863105,0.22545015
51.000,-0.22699320,0.22071060
51.500,-0.24101463,0.21537369
52.000,-0.22987844,0.21000389
52.500,-0.19552985,0.20515277
53.000,-0.14239544,0.20129925
53.500,-0.07683230,0.19879930
54.000,-0.00637059,0.19785050
54.500,0.06116302,0.19847532
55.000,0.11853972,0.20052455
55.500,0.15993583,0.20370014
56.000,0.18155885,0.20759435
56.500,0.18202085,0.21174042
57.000,0.16242041,0.21566823
57.500,0.12613140,0.21895872
58.000,0.07833273,0.22129032
58.500,0.02534338,0.22247258
59.000,-0.02615320,0.22246335
59.500,-0.06990200,0.22136799
60.000,-0.10079548,0.21942145
60.500,-0.11543936,0.21695562
61.000,-0.11250467,0.21435628
61.500,-0.09283051,0.21201475
62.000,-0.05926992,0.21028028
62.500,-0.01630049,0.20941851
63.000,0.03055096,0.20958102
63.500,0.07539767,0.21078920
64.000,0.11270990,0.21293427
64.500,0.13797023,0.21579289
65.000,0.14818694,0.21905607
65.500,0.14220554,0.22236755
66.000,0.12078701,0.22536657
66.500,0.08645288,0.22772982
67.000,0.04312687,0.22920748
67.500,-0.00437356,0.22964940
68.000,-0.05092752,0.22901877
68.500,-0.09170955,0.22739222
69.000,-0.12272706,0.22494690
69.500,-0.14123791,0.22193679
70.000,-0.14600606,0.21866122
70.500,-0.13737320,0.21542972
71.000,-0.11714578,0.21252732
71.500,-0.08831749,0.21018433
72.000,-0.05466558,0.20855383
72.500,-0.02027319,0.20769927
73.000,0.01096264,0.20759310
73.500,0.03577773,0.20812610
74.000,0.05189003,0.20912582
74.500,0.05821393,0.21038138
75.000,0.05492054,0.21167150
75.500,0.04334521,0.21279207
76.000,0.02576212,0.21358013
76.500,0.00506002,0.21393161
77.000,-0.01563728,0.21381100
77.500,-0.03335912,0.21325227
78.000,-0.04563956,0.21235141
78.500,-0.05079375,0.21125174
79.000,-0.04809017,0.21012412
79.500,-0.03780287,0.20914464
80.000,-0.02114187,0.20847247
80.500,-0.00007441,0.20823053
81.000,0.02293782,0.20849125
81.500,0.04525067,0.20926884
82.000,0.06435885,0.21051876
82.500,0.07818728,0.21214428
83.000,0.08531800,0.21400881
83.500,0.08512811,0.21595248
84.000,0.07782649,0.21781072
84.500,0.06438988,0.21943248
85.000,0.04641174,0.22069600
85.500,0.02588619,0.22152045
86.000,0.00495659,0.22187216
86.500,-0.01433966,0.22176516
87.000,-0.03029880,0.22125613
87.500,-0.04172483,0.22043481
88.000,-0.04803091,0.21941129
88.500,-0.04925951,0.21830184
89.000,-0.04602348,0.21721529
89.500,-0.03938077,0.21624138
90.000,-0.03066378,0.21544263
90.500,-0.02128867,0.21485020
91.000,-0.01257083,0.21446408
91.500,-0.00556931,0.21425722
92.000,-0.00097716,0.21418257
92.500,0.00093269,0.21418206
93.000,0.00030454,0.21419617
93.500,-0.00235481,0.21417279
94.000,-0.00627151,0.21407442
94.500,-0.01052627,0.21388287
95.000,-0.01418538,0.21360107
95.500,-0.01642480,0.21325201
96.000,-0.01663226,0.21287504
96.500,-0.01447584,0.21252030
97.000,-0.00993203,0.21224197
97.500,-0.00327172,0.21209140
98.000,0.00499108,0.21211101
98.500,0.01417836,0.21232960
99.000,0.02354171,0.21275974
99.500,0.03235629,0.21339717
100.000,0.04000246,0.21422231
100.500,0.04602567,0.21520333
101.000,0.05016939,0.21630029
101.500,0.05238038,0.21746971
102.000,0.05278879,0.21866900
102.500,0.05166858,0.21986017
103.000,0.04938491,0.22101253
103.500,0.04633588,0.22210408
104.000,0.04289607,0.22312163
104.500,0.03936896,0.22405974
105.000,0.03595390,0.22491868
105.500,0.03273233,0.22570194
106.000,0.02967475,0.22641359
106.500,0.02666737,0.22705609
107.000,0.02355352,0.22762878
107.500,0.02018244,0.22812752
108.000,0.01645629,0.22854533
108.500,0.01236665,0.22887401
109.000,0.00801400,0.22910642
109.500,0.00360678,0.22923894
110.000,-0.00055954,0.22927369
110.500,-0.00413979,0.22922010
111.000,-0.00678681,0.22909550
111.500,-0.00820240,0.22892457
112.000,-0.00818393,0.22873771
112.500,-0.00665981,0.22856844
113.000,-0.00370873,0.22845020
113.500,0.00044095,0.22841294
114.000,0.00543234,0.22847991
114.500,0.01082005,0.22866524
115.000,0.01612483,0.22897251
115.500,0.02089597,0.22939467
116.000,0.02477288,0.22991546
116.500,0.02753658,0.23051196
117.000,0.02914261,0.23115830
117.500,0.02972933,0.23182965
118.000,0.02959978,0.23250620
118.500,0.02917888,0.23317648
119.000,0.02895224,0.23383938
119.500,0.02939492,0.23450474
120.000,0.03090004,0.23519231
120.500,0.03371668,0.23592916
121.000,0.03790506,0.23674590
121.500,0.04331507,0.23767209
122.000,0.04959092,0.23873153
122.500,0.05620236,0.23993794
123.000,0.06249941,0.24129155
123.500,0.06778493,0.24277724
124.000,0.07139709,0.24436440
124.500,0.07279207,0.24600865
125.000,0.07161678,0.24765541
125.500,0.06776178,0.24924481
126.000,0.06138707,0.25071755
126.500,0.05291624,0.25202100
127.000,0.04299903,0.25311477
127.500,0.03244657,0.25397511
128.000,0.02214705,0.25459766
128.500,0.01297193,0.25499814
129.000,0.00568335,0.25521088
129.500,0.00085306,0.25528541
130.000,-0.00119849,0.25528147
130.500,-0.00043654,0.25526283
131.000,0.00288403,0.25529074
131.500,0.00824608,0.25541766
132.000,0.01492691,0.25568191
132.500,0.02207889,0.25610391
133.000,0.02882593,0.25668440
133.500,0.03436529,0.25740500
134.000,0.03806302,0.25823093
134.500,0.03953126,0.25911577
135.000,0.03867761,0.26000762
135.500,0.03571944,0.26085600
136.000,0.03116067,0.26161867
136.500,0.02573318,0.26226745
137.000,0.02030959,0.26279250
137.500,0.01579779,0.26320425
138.000,0.01302987,0.26353298
138.500,0.01265841,0.26382592
139.000,0.01507230,0.26414215
139.500,0.02034185,0.26454599
140.000,0.02819964,0.26509953
140.500,0.03805999,0.26585512
141.000,0.04907532,0.26684876
141.500,0.06022406,0.26809515
142.000,0.07042056,0.26958495
142.500,0.07863490,0.27128470
143.000,0.08400890,0.27313940
143.500,0.08595468,0.27507757
144.000,0.08422387,0.27701819
144.500,0.07893921,0.27887881
145.000,0.07058439,0.28058390
145.500,0.05995313,0.28207248
146.000,0.04806336,0.28330424
146.500,0.03604637,0.28426338
147.000,0.02502369,0.28495979
147.500,0.01598564,0.28542744
148.000,0.00968522,0.28572017
148.500,0.00655893,0.28590541
149.000,0.00668314,0.28605642
149.500,0.00977071,0.28624405
150.000,0.01520839,0.28652890
150.500,0.02213087,0.28695469
151.000,0.02952338,0.28754373
151.500,0.03634142,0.28829481
152.000,0.04163357,0.28918400
152.500,0.04465348,0.29016797
153.000,0.04494778,0.29118973
153.500,0.04240999,0.29218591
154.000,0.03729406,0.29309481
154.500,0.03018635,0.29386432
155.000,0.02193902,0.29445873
155.500,0.01357256,0.29486369
156.000,0.00615812,0.29508868
156.500,0.00069291,0.29516681
157.000,-0.00201760,0.29515170
157.500,-0.00145726,0.29511208
158.000,0.00253486,0.29512437
158.500,0.00973824,0.29526432
159.000,0.01956858,0.29559852
159.500,0.03113787,0.29617675
160.000,0.04335079,0.29702618
160.500,0.05502595,0.29814801
161.000,0.06502757,0.29951704
161.500,0.07239179,0.30108409
162.000,0.07643247,0.30278120
162.500,0.07681446,0.30452874
163.000,0.07358645,0.30624383
163.500,0.06717029,0.30784895
164.000,0.05830905,0.30927984
164.500,0.04798026,0.31049191
165.000,0.03728464,0.31146422
165.500,0.02732288,0.31220097
166.000,0.01907402,0.31273006
166.500,0.01328871,0.31309910
167.000,0.01040892,0.31336934
167.500,0.01052313,0.31360804
168.000,0.01336223,0.31388041
168.500,0.01833687,0.31424189
169.000,0.02461221,0.31473166
169.500,0.03121127,0.31536824
170.000,0.03713418,0.31614761
170.500,0.04147879,0.31704407
171.000,0.04354799,0.31801367
171.500,0.04293092,0.31899983
172.000,0.03954939,0.31994039
172.500,0.03366469,0.32077528
173.000,0.02584546,0.32145390
173.500,0.01690136,0.32194136
174.000,0.00779060,0.32222294
174.500,-0.00048781,0.32230621
175.000,-0.00700562,0.32222076
175.500,-0.01100886,0.32201534
176.000,-0.01200266,0.32175293
176.500,-0.00980803,0.32150421
177.000,-0.00458414,0.32134009
177.500,0.00318717,0.32132416
178.000,0.01275375,0.32150594
178.500,0.02317683,0.32191567
179.000,0.03343642,0.32256126
179.500,0.04254576,0.32342772
180.000,0.04966073,0.32447919
180.500,0.05417100,0.32566323
181.000,0.05576226,0.32691685
181.500,0.05444295,0.32817357
182.000,0.05053340,0.32937066
182.500,0.04462014,0.33045574
183.000,0.03748194,0.33139199
183.500,0.02999654,0.33216147
184.000,0.02303929,0.33276626
184.500,0.01738436,0.33322723
185.000,0.01361941,0.33358078
185.500,0.01208251,0.33387387
186.000,0.01282799,0.33415794
186.500,0.01562510,0.33448240
187.000,0.01998949,0.33488853
187.500,0.02524425,0.33540435
188.000,0.03060324,0.33604121
188.500,0.03526701,0.33679236
189.000,0.03851951,0.33763378
189.500,0.03981388,0.33852705
190.000,0.03883678,0.33942394
190.500,0.03554402,0.34027213
191.000,0.03016371,0.34102143
191.500,0.02316790,0.34162959
192.000,0.01521714,0.34206731
192.500,0.00708536,0.34232164
193.000,-0.00042589,0.34239758
193.500,-0.00657443,0.34231775
194.000,-0.01075673,0.34212012
194.500,-0.01257146,0.34185410
195.000,-0.01186105,0.34157548
195.500,-0.00872704,0.34134071
196.000,-0.00351734,0.34120108
196.500,0.00321339,0.34119761
197.000,0.01076636,0.34135703
197.500,0.01837741,0.34168937
198.000,0.02530285,0.34218747
198.500,0.03090233,0.34282841
199.000,0.03470846,0.34357660
199.500,0.03647476,0.34438833
200.000,0.03619613,0.34521703
200.500,0.03410011,0.34601865
201.000,0.03061094,0.34675658
201.500,0.02629201,0.34740547
202.000,0.02177459,0.34795359
202.500,0.01768177,0.34840353
203.000,0.01455633,0.34877116
203.500,0.01280030,0.34908312
204.000,0.01263198,0.34937313
204.500,0.01406449,0.34967757
205.000,0.01690746,0.35003075
205.500,0.02079144,0.35046065
206.000,0.02521242,0.35098525
206.500,0.02959173,0.35161021
