# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N256/seg5/H2O-256_feature-nnp-chebyshev_seg5-pos-1.xyz
# species: O   n_atoms: 256   n_frames: 20001
# cell_ang: 24.8400 24.8400 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.668956
# D_PBC_ang2_ps: 0.26509844
# YH_correction_ang2_ps: 0.04727183
# D_0_ang2_ps: 0.31237026
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00113400
0.01000,0.00438904
0.01500,0.00966681
0.02000,0.01678715
0.02500,0.02565350
0.03000,0.03601433
0.03500,0.04766651
0.04000,0.06043532
0.04500,0.07419125
0.05000,0.08874359
0.05500,0.10388564
0.06000,0.11948701
0.06500,0.13543945
0.07000,0.15162127
0.07500,0.16789266
0.08000,0.18419583
0.08500,0.20050813
0.09000,0.21678817
0.09500,0.23298161
0.10000,0.24908460
0.10500,0.26513143
0.11000,0.28112861
0.11500,0.29706393
0.12000,0.31295783
0.12500,0.32885680
0.13000,0.34478222
0.13500,0.36072449
0.14000,0.37669718
0.14500,0.39273057
0.15000,0.40883404
0.15500,0.42498584
0.16000,0.44117853
0.16500,0.45742302
0.17000,0.47371224
0.17500,0.49001600
0.18000,0.50631268
0.18500,0.52260201
0.19000,0.53887177
0.19500,0.55509212
0.20000,0.57124110
0.20500,0.58731629
0.21000,0.60331065
0.21500,0.61920175
0.22000,0.63497445
0.22500,0.65062981
0.23000,0.66616749
0.23500,0.68157395
0.24000,0.69683961
0.24500,0.71196845
0.25000,0.72696347
0.25500,0.74181677
0.26000,0.75652133
0.26500,0.77108092
0.27000,0.78549904
0.27500,0.79976989
0.28000,0.81388754
0.28500,0.82785421
0.29000,0.84167318
0.29500,0.85534020
0.30000,0.86885062
0.30500,0.88220619
0.31000,0.89541037
0.31500,0.90846132
0.32000,0.92135647
0.32500,0.93409858
0.33000,0.94669221
0.33500,0.95913838
0.34000,0.97143711
0.34500,0.98359246
0.35000,0.99561021
0.35500,1.00749333
0.36000,1.01924375
0.36500,1.03086594
0.37000,1.04236571
0.37500,1.05374665
0.38000,1.06501136
0.38500,1.07616399
0.39000,1.08720967
0.39500,1.09815198
0.40000,1.10899340
0.40500,1.11973727
0.41000,1.13038764
0.41500,1.14094753
0.42000,1.15141934
0.42500,1.16180586
0.43000,1.17211057
0.43500,1.18233606
0.44000,1.19248473
0.44500,1.20255906
0.45000,1.21256225
0.45500,1.22249701
0.46000,1.23236621
0.46500,1.24217267
0.47000,1.25191952
0.47500,1.26160960
0.48000,1.27124560
0.48500,1.28083028
0.49000,1.29036642
0.49500,1.29985683
0.50000,1.30930422
0.50500,1.31871148
0.51000,1.32808130
0.51500,1.33741635
0.52000,1.34671923
0.52500,1.35599242
0.53000,1.36523820
0.53500,1.37445880
0.54000,1.38365648
0.54500,1.39283344
0.55000,1.40199169
0.55500,1.41113322
0.56000,1.42025990
0.56500,1.42937358
0.57000,1.43847571
0.57500,1.44756778
0.58000,1.45665113
0.58500,1.46572710
0.59000,1.47479668
0.59500,1.48386077
0.60000,1.49292022
0.60500,1.50197584
0.61000,1.51102820
0.61500,1.52007772
0.62000,1.52912486
0.62500,1.53817001
0.63000,1.54721355
0.63500,1.55625563
0.64000,1.56529653
0.64500,1.57433653
0.65000,1.58337598
0.65500,1.59241505
0.66000,1.60145394
0.66500,1.61049295
0.67000,1.61953228
0.67500,1.62857202
0.68000,1.63761203
0.68500,1.64665236
0.69000,1.65569307
0.69500,1.66473400
0.70000,1.67377493
0.70500,1.68281561
0.71000,1.69185608
0.71500,1.70089606
0.72000,1.70993518
0.72500,1.71897329
0.73000,1.72801049
0.73500,1.73704683
0.74000,1.74608203
0.74500,1.75511629
0.75000,1.76414977
0.75500,1.77318281
0.76000,1.78221506
0.76500,1.79124663
0.77000,1.80027765
0.77500,1.80930828
0.78000,1.81833829
0.78500,1.82736756
0.79000,1.83639628
0.79500,1.84542450
0.80000,1.85445193
0.80500,1.86347829
0.81000,1.87250346
0.81500,1.88152727
0.82000,1.89054897
0.82500,1.89956813
0.83000,1.90858432
0.83500,1.91759757
0.84000,1.92660715
0.84500,1.93561285
0.85000,1.94461435
0.85500,1.95361197
0.86000,1.96260538
0.86500,1.97159477
0.87000,1.98058041
0.87500,1.98956293
0.88000,1.99854249
0.88500,2.00751939
0.89000,2.01649416
0.89500,2.02546742
0.90000,2.03443950
0.90500,2.04341074
0.91000,2.05238173
0.91500,2.06135306
0.92000,2.07032489
0.92500,2.07929727
0.93000,2.08827034
0.93500,2.09724422
0.94000,2.10621861
0.94500,2.11519298
0.95000,2.12416681
0.95500,2.13313952
0.96000,2.14211031
0.96500,2.15107817
0.97000,2.16004240
0.97500,2.16900226
0.98000,2.17795701
0.98500,2.18690560
0.99000,2.19584721
0.99500,2.20478112
1.00000,2.21370653
1.00500,2.22262280
1.01000,2.23152949
1.01500,2.24042646
1.02000,2.24931359
1.02500,2.25819095
1.03000,2.26705878
1.03500,2.27591753
1.04000,2.28476771
1.04500,2.29360971
1.05000,2.30244396
1.05500,2.31127082
1.06000,2.32009071
1.06500,2.32890379
1.07000,2.33771038
1.07500,2.34651070
1.08000,2.35530497
1.08500,2.36409325
1.09000,2.37287561
1.09500,2.38165214
1.10000,2.39042282
1.10500,2.39918762
1.11000,2.40794644
1.11500,2.41669933
1.12000,2.42544604
1.12500,2.43418647
1.13000,2.44292061
1.13500,2.45164869
1.14000,2.46037078
1.14500,2.46908687
1.15000,2.47779714
1.15500,2.48650177
1.16000,2.49520101
1.16500,2.50389488
1.17000,2.51258363
1.17500,2.52126744
1.18000,2.52994660
1.18500,2.53862124
1.19000,2.54729181
1.19500,2.55595863
1.20000,2.56462210
1.20500,2.57328224
1.21000,2.58193936
1.21500,2.59059348
1.22000,2.59924459
1.22500,2.60789252
1.23000,2.61653720
1.23500,2.62517867
1.24000,2.63381673
1.24500,2.64245112
1.25000,2.65108135
1.25500,2.65970704
1.26000,2.66832744
1.26500,2.67694172
1.27000,2.68554925
1.27500,2.69414958
1.28000,2.70274229
1.28500,2.71132684
1.29000,2.71990290
1.29500,2.72847017
1.30000,2.73702856
1.30500,2.74557779
1.31000,2.75411775
1.31500,2.76264850
1.32000,2.77117013
1.32500,2.77968257
1.33000,2.78818573
1.33500,2.79667968
1.34000,2.80516456
1.34500,2.81364053
1.35000,2.82210786
1.35500,2.83056679
1.36000,2.83901776
1.36500,2.84746118
1.37000,2.85589753
1.37500,2.86432727
1.38000,2.87275123
1.38500,2.88117004
1.39000,2.88958426
1.39500,2.89799435
1.40000,2.90640078
1.40500,2.91480412
1.41000,2.92320464
1.41500,2.93160276
1.42000,2.93999887
1.42500,2.94839336
1.43000,2.95678636
1.43500,2.96517799
1.44000,2.97356841
1.44500,2.98195786
1.45000,2.99034632
1.45500,2.99873387
1.46000,3.00712066
1.46500,3.01550697
1.47000,3.02389290
1.47500,3.03227842
1.48000,3.04066359
1.48500,3.04904845
1.49000,3.05743317
1.49500,3.06581777
1.50000,3.07420245
1.50500,3.08258725
1.51000,3.09097228
1.51500,3.09935747
1.52000,3.10774308
1.52500,3.11612920
1.53000,3.12451601
1.53500,3.13290344
1.54000,3.14129173
1.54500,3.14968070
1.55000,3.15807038
1.55500,3.16646053
1.56000,3.17485128
1.56500,3.18324245
1.57000,3.19163401
1.57500,3.20002553
1.58000,3.20841694
1.58500,3.21680776
1.59000,3.22519782
1.59500,3.23358675
1.60000,3.24197466
1.60500,3.25036165
1.61000,3.25874779
1.61500,3.26713317
1.62000,3.27551790
1.62500,3.28390233
1.63000,3.29228645
1.63500,3.30067057
1.64000,3.30905485
1.64500,3.31743968
1.65000,3.32582502
1.65500,3.33421103
1.66000,3.34259756
1.66500,3.35098485
1.67000,3.35937272
1.67500,3.36776114
1.68000,3.37615008
1.68500,3.38453963
1.69000,3.39292958
1.69500,3.40131983
