# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N256/seg5/H2O-256_feature-nnp-chebyshev_seg5-1.stress
# n_molecules: 256
# volume_ang3: 7663.4580
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.668956
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95830319,0.02230039
1.000,0.83812514,0.04275742
1.500,0.65352668,0.05974377
2.000,0.42580774,0.07203480
2.500,0.18072346,0.07894174
3.000,-0.05470749,0.08037677
3.500,-0.25533825,0.07684609
4.000,-0.40060053,0.06937651
4.500,-0.47654068,0.05938797
5.000,-0.47706535,0.04852868
5.500,-0.40436488,0.03849129
6.000,-0.26853384,0.03082858
6.500,-0.08643659,0.02678632
7.000,0.12010581,0.02716973
7.500,0.32668460,0.03225761
8.000,0.50903435,0.04177445
8.500,0.64584741,0.05492579
9.000,0.72132364,0.07049460
9.500,0.72708810,0.08698855
10.000,0.66316887,0.10282025
10.500,0.53786755,0.11649719
11.000,0.36654838,0.12679632
11.500,0.16956191,0.13290134
12.000,-0.03034816,0.13448665
12.500,-0.21076279,0.13174097
13.000,-0.35207854,0.12533155
13.500,-0.43951323,0.11631722
14.000,-0.46447570,0.10602294
14.500,-0.42524067,0.09589120
15.000,-0.32693299,0.08732574
15.500,-0.18086279,0.08154316
16.000,-0.00327839,0.07944623
16.500,0.18636804,0.08153118
17.000,0.36750568,0.08783848
17.500,0.52069214,0.09795293
18.000,0.62978198,0.11105408
18.500,0.68374863,0.12601206
19.000,0.67790777,0.14151807
19.500,0.61436028,0.15623391
20.000,0.50158879,0.16894190
20.500,0.35327717,0.17867678
21.000,0.18654314,0.18482405
21.500,0.01985033,0.18717438
22.000,-0.12911411,0.18593012
22.500,-0.24534157,0.18166597
23.000,-0.31799223,0.17525094
23.500,-0.34135627,0.16774254
24.000,-0.31523678,0.16026551
24.500,-0.24475980,0.15388849
25.000,-0.13965889,0.14951088
25.500,-0.01311594,0.14777114
26.000,0.11972794,0.14898520
26.500,0.24344629,0.15312088
27.000,0.34401451,0.15981066
27.500,0.41032638,0.16840080
28.000,0.43536506,0.17803120
28.500,0.41689038,0.18773635
