# Green-Kubo viscosity from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-chebyshev/N128/seg3/H2O-128_feature-nnp-chebyshev_seg3-1.stress
# n_molecules: 128
# volume_ang3: 3831.7290
# temperature_K: 300.0
# timestep_fs: 0.5
# discard_ps: 10.0
# int_limit_ps: 3.0
# n_frames_used: 180001
# eta_mPa_s: 0.732809
lag_fs,acf_normalized,running_eta_mPa_s
0.000,1.00000000,0.00000000
0.500,0.95801932,0.02254390
1.000,0.83703372,0.04321146
1.500,0.65120863,0.06034652
2.000,0.42200756,0.07270313
2.500,0.17539151,0.07958136
3.000,-0.06139716,0.08089385
3.500,-0.26300068,0.07715885
4.000,-0.40868566,0.06942531
4.500,-0.48440904,0.05914255
5.000,-0.48408365,0.04799169
5.500,-0.41000641,0.03769748
6.000,-0.27246561,0.02983975
6.500,-0.08857684,0.02568284
7.000,0.11957081,0.02603970
7.500,0.32732782,0.03118512
8.000,0.51025367,0.04082872
8.500,0.64695723,0.05415241
9.000,0.72165578,0.06991010
9.500,0.72608518,0.08657885
10.000,0.66045663,0.10254297
10.500,0.53329829,0.11628741
11.000,0.36021358,0.12657497
11.500,0.16177660,0.13258497
12.000,-0.03908432,0.13399760
12.500,-0.21982247,0.13101665
13.000,-0.36077674,0.12433185
13.500,-0.44718552,0.11502927
14.000,-0.47055822,0.10446272
14.500,-0.42934383,0.09410158
15.000,-0.32889873,0.08537146
15.500,-0.18079543,0.07950304
16.000,-0.00154152,0.07740368
16.500,0.18919127,0.07956421
17.000,0.37068527,0.08601042
17.500,0.52344681,0.09630512
18.000,0.63138301,0.10960139
18.500,0.68361543,0.12474179
19.000,0.67568040,0.14039221
19.500,0.60993908,0.15519435
20.000,0.49513771,0.16791779
20.500,0.34519376,0.17759305
21.000,0.17740300,0.18361003
21.500,0.01033553,0.18577158
22.000,-0.13829292,0.18429833
22.500,-0.25352152,0.17978712
23.000,-0.32462686,0.17313054
23.500,-0.34607144,0.16540837
24.000,-0.31786939,0.15776401
24.500,-0.24537533,0.15127902
25.000,-0.13854457,0.14685871
25.500,-0.01074832,0.14513981
26.000,0.12273920,0.14642923
26.500,0.24643268,0.15067973
27.000,0.34633190,0.15750460
27.500,0.41143556,0.16622925
28.000,0.43489802,0.17597362
28.500,0.41469273,0.18575549
29.000,0.35370926,0.19460258
29.500,0.25928643,0.20166038
30.000,0.14225841,0.20628362
30.500,0.01564920,0.20810170
31.000,-0.10681569,0.20705205
31.500,-0.21220478,0.20337897
32.000,-0.28972446,0.19759994
32.500,-0.33178369,0.19044413
33.000,-0.33469109,0.18277059
33.500,-0.29893560,0.17547525
34.000,-0.22903963,0.16939634
34.500,-0.13300869,0.16522786
35.000,-0.02143420,0.16344966
35.500,0.09366210,0.16428126
36.000,0.20012660,0.16766384
36.500,0.28697921,0.17327219
37.000,0.34558365,0.18055528
37.500,0.37055039,0.18880058
38.000,0.36026848,0.19721495
38.500,0.31700637,0.20501284
39.000,0.24657453,0.21150170
39.500,0.15759652,0.21615517
40.000,0.06048162,0.21866604
40.500,-0.03377598,0.21897352
41.000,-0.11483108,0.21726251
41.500,-0.17411705,0.21393567
42.000,-0.20575096,0.20956202
42.500,-0.20712268,0.20480834
43.000,-0.17911194,0.20036138
43.500,-0.12591659,0.19684940
44.000,-0.05451590,0.19477197
44.500,0.02616865,0.19444559
45.000,0.10631942,0.19597101
45.500,0.17635563,0.19922562
46.000,0.22802241,0.20388148
46.500,0.25530983,0.20944638
47.000,0.25509624,0.21532301
47.500,0.22744528,0.22087881
48.000,0.17552925,0.22551850
48.500,0.10519816,0.22875069
49.000,0.02425573,0.23024118
49.500,-0.05846389,0.22984732
50.000,-0.13410680,0.22763013
50.500,-0.19478125,0.22384344
51.000,-0.23440390,0.21890196
51.500,-0.24932326,0.21333251
52.000,-0.23865982,0.20771406
52.500,-0.20433351,0.20261360
53.000,-0.15078165,0.19852494
53.500,-0.08440356,0.19581710
54.000,-0.01279661,0.19469798
54.500,0.05612721,0.19519687
55.000,0.11504189,0.19716764
55.500,0.15802010,0.20031158
56.000,0.18116432,0.20421682
56.500,0.18298558,0.20840950
57.000,0.16449141,0.21241022
57.500,0.12898091,0.21578915
58.000,0.08158086,0.21821348
58.500,0.02858576,0.21948190
59.000,-0.02331441,0.21954259
59.500,-0.06782664,0.21849323
60.000,-0.09977633,0.21656351
60.500,-0.11567831,0.21408285
61.000,-0.11409630,0.21143731
61.500,-0.09575422,0.20902117
62.000,-0.06339114,0.20718883
62.500,-0.02138070,0.20621280
63.000,0.02483559,0.20625258
63.500,0.06942971,0.20733791
64.000,0.10689685,0.20936807
64.500,0.13270519,0.21212676
65.000,0.14380646,0.21531041
65.500,0.13894908,0.21856595
66.000,0.11876311,0.22153315
66.500,0.08561724,0.22388631
67.000,0.04327672,0.22537034
67.500,-0.00358641,0.22582732
68.000,-0.04996497,0.22521075
68.500,-0.09109946,0.22358659
69.000,-0.12300481,0.22112147
69.500,-0.14288431,0.21806013
70.000,-0.14938936,0.21469500
70.500,-0.14270248,0.21133196
71.000,-0.12444108,0.20825617
71.500,-0.09740003,0.20570198
72.000,-0.06516905,0.20383022
72.500,-0.03167482,0.20271519
73.000,-0.00070595,0.20234237
73.500,0.02452116,0.20261657
74.000,0.04170483,0.20337907
74.500,0.04967225,0.20443116
75.000,0.04844679,0.20556086
75.500,0.03916967,0.20656964
76.000,0.02389427,0.20729574
76.500,0.00528572,0.20763171
77.000,-0.01373388,0.20753444
77.500,-0.03035057,0.20702687
78.000,-0.04219223,0.20619164
78.500,-0.04759455,0.20515786
79.000,-0.04577219,0.20408287
79.500,-0.03687900,0.20313126
80.000,-0.02195407,0.20245388
80.500,-0.00276352,0.20216929
81.000,0.01843970,0.20234978
81.500,0.03920586,0.20301349
82.000,0.05719084,0.20412336
82.500,0.07043260,0.20559277
83.000,0.07756851,0.20729680
83.500,0.07796914,0.20908760
84.000,0.07177631,0.21081172
84.500,0.05984601,0.21232717
85.000,0.04360873,0.21351830
85.500,0.02486935,0.21430673
86.000,0.00557479,0.21465726
86.500,-0.01242017,0.21457844
87.000,-0.02756018,0.21411812
87.500,-0.03874603,0.21335470
88.000,-0.04542460,0.21238559
88.500,-0.04760544,0.21131448
89.000,-0.04580691,0.21023896
89.500,-0.04094360,0.20924015
90.000,-0.03417355,0.20837528
90.500,-0.02672778,0.20767408
91.000,-0.01974500,0.20713901
91.500,-0.01413229,0.20674896
92.000,-0.01046724,0.20646573
92.500,-0.00895105,0.20624216
93.000,-0.00941458,0.20603070
93.500,-0.01137298,0.20579136
94.000,-0.01411823,0.20549787
94.500,-0.01683529,0.20514148
95.000,-0.01872470,0.20473206
95.500,-0.01911524,0.20429638
96.000,-0.01755184,0.20387421
96.500,-0.01384873,0.20351268
97.000,-0.00810260,0.20325994
97.500,-0.00066688,0.20315897
98.000,0.00790638,0.20324232
98.500,0.01694658,0.20352847
99.000,0.02575379,0.20402010
99.500,0.03368449,0.20470445
100.000,0.04022303,0.20555540
100.500,0.04503124,0.20653698
101.000,0.04797245,0.20760779
101.500,0.04910901,0.20872555
102.000,0.04867586,0.20985141
102.500,0.04703423,0.21095338
103.000,0.04461169,0.21200856
103.500,0.04183612,0.21300388
104.000,0.03907236,0.21393543
104.500,0.03657061,0.21480636
105.000,0.03443462,0.21562389
105.500,0.03261524,0.21639587
106.000,0.03093077,0.21712752
106.500,0.02911086,0.21781882
107.000,0.02685649,0.21846320
