# diffusion from /rds/user/crm98/hpc-work/cp2k-benchmarks/results/figS4/production/feature-nnp-native-spline/N64/seg4/H2O-64_feature-nnp-native-spline_seg4-pos-1.xyz
# species: O   n_atoms: 64   n_frames: 20001
# cell_ang: 12.4200 12.4200 12.4200
# dt_ps: 0.00500
# fit_window_ps: 20.000 79.995
# viscosity_mPa_s: 0.902132
# D_PBC_ang2_ps: 0.17132635
# YH_correction_ang2_ps: 0.05564377
# D_0_ang2_ps: 0.22697012
lag_ps,msd_ang2
0.00000,-0.00000000
0.00500,0.00110534
0.01000,0.00427668
0.01500,0.00941747
0.02000,0.01634823
0.02500,0.02497164
0.03000,0.03503817
0.03500,0.04634691
0.04000,0.05872393
0.04500,0.07203951
0.05000,0.08610400
0.05500,0.10071312
0.06000,0.11573732
0.06500,0.13106844
0.07000,0.14658551
0.07500,0.16215126
0.08000,0.17770921
0.08500,0.19323714
0.09000,0.20869419
0.09500,0.22402823
0.10000,0.23923694
0.10500,0.25435499
0.11000,0.26938925
0.11500,0.28432910
0.12000,0.29919625
0.12500,0.31403684
0.13000,0.32887157
0.13500,0.34369084
0.14000,0.35850845
0.14500,0.37335346
0.15000,0.38823396
0.15500,0.40312746
0.16000,0.41802649
0.16500,0.43294082
0.17000,0.44786220
0.17500,0.46275963
0.18000,0.47761159
0.18500,0.49241705
0.19000,0.50716313
0.19500,0.52181988
0.20000,0.53636625
0.20500,0.55080030
0.21000,0.56511540
0.21500,0.57928994
0.22000,0.59331065
0.22500,0.60718009
0.23000,0.62089934
0.23500,0.63445649
0.24000,0.64784426
0.24500,0.66106882
0.25000,0.67413454
0.25500,0.68703505
0.26000,0.69976480
0.26500,0.71232894
0.27000,0.72473117
0.27500,0.73696563
0.28000,0.74902653
0.28500,0.76091610
0.29000,0.77263721
0.29500,0.78418486
0.30000,0.79555449
0.30500,0.80674792
0.31000,0.81776881
0.31500,0.82861510
0.32000,0.83928461
0.32500,0.84978069
0.33000,0.86010863
0.33500,0.87027002
0.34000,0.88026581
0.34500,0.89010133
0.35000,0.89978325
0.35500,0.90931537
0.36000,0.91870029
0.36500,0.92794350
0.37000,0.93705126
0.37500,0.94602765
0.38000,0.95487552
0.38500,0.96359975
0.39000,0.97220564
0.39500,0.98069690
0.40000,0.98907590
0.40500,0.99734645
0.41000,1.00551277
0.41500,1.01357770
0.42000,1.02154364
0.42500,1.02941379
0.43000,1.03719200
0.43500,1.04488113
0.44000,1.05248387
0.44500,1.06000361
0.45000,1.06744434
0.45500,1.07480947
0.46000,1.08210216
0.46500,1.08932619
0.47000,1.09648555
0.47500,1.10358400
0.48000,1.11062475
0.48500,1.11761191
0.49000,1.12454904
0.49500,1.13143986
0.50000,1.13828733
